"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Dec 2019 15:20:16 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-12 15:20:16,6.166,1.872,86.070,5.631,0.261,470720512,663080960,111321088,2658111488,0,0,62500.746,1017111.682,3.263,12.298,334.665,490.126,1.260,0.970,0.930,2,0,8.360,0,0,14,3,0,4,0
16-12 15:20:17,19.697,40.404,38.889,0.505,0.505,470323200,663212032,111321088,2658201600,4850,2430,0,204800,0,4,1562,3756,1.260,0.970,0.930,2,0,363,0,0,14,3,0,4,0
16-12 15:20:18,13.568,17.085,43.216,25.628,0.503,471097344,662056960,111321088,2658578432,5309,2484,0,20480,0,5,731,2024,1.260,0.970,0.930,2,0,156,0,0,14,3,0,4,0
16-12 15:20:19,24.873,37.056,38.071,0,0,471404544,661336064,111321088,2658983936,8407,2646,0,20480,0,5,2180,4745,1.260,0.970,0.930,2,0,228,0,0,14,3,0,4,0
16-12 15:20:20,26.768,27.778,44.949,0,0.505,602488832,529760256,111321088,2787086336,6627,2700,0,0,0,0,2231,5164,1.260,0.970,0.930,1,0,80,0,0,16,3,0,4,0
16-12 15:20:21,11.616,22.222,66.162,0,0,603840512,528400384,111321088,2787094528,6663,2430,0,0,0,0,1123,2569,1.160,0.950,0.930,4,1,222,0,0,16,5,0,4,0
16-12 15:20:22,37.624,15.347,25.743,20.792,0.495,623611904,508497920,111341568,2787201024,4341,2700,0,34623488,0,41,1068,1890,1.160,0.950,0.930,2,0,75,0,0,16,5,0,6,0
16-12 15:20:23,32.821,6.667,48.718,11.795,0,643993600,486756352,111632384,2788261888,5314,2430,1347584,0,158,0,764,1217,1.160,0.950,0.930,2,0,0,0,0,16,5,0,6,0
16-12 15:20:24,45.226,3.518,47.739,3.518,0,666247168,463106048,111669248,2789511168,6259,2700,966656,0,57,0,711,899,1.160,0.950,0.930,2,0,0,0,0,16,5,0,6,0
16-12 15:20:25,41.206,14.070,31.658,12.563,0.503,689074176,438591488,111882240,2790653952,6807,2700,155648,1851392,16,30,1126,1934,1.160,0.950,0.930,2,1,0,0,0,16,7,0,6,0
16-12 15:20:26,5.102,2.551,47.449,44.898,0,691105792,435793920,112230400,2791067648,5995,2700,0,2048000,0,143,871,1614,1.220,0.970,0.930,1,1,0,0,0,16,7,0,6,0
16-12 15:20:27,4.545,1.010,47.980,46.465,0,691429376,434724864,112521216,2791493632,5017,2700,0,2203648,0,139,832,1519,1.220,0.970,0.930,1,1,0,0,0,16,7,0,6,0
16-12 15:20:28,3.046,1.523,50.761,44.162,0.508,692023296,433491968,112803840,2791817216,9519,2430,0,1662976,0,120,639,1412,1.220,0.970,0.930,1,1,0,0,0,16,7,0,6,0
16-12 15:20:29,10.050,10.553,35.678,43.719,0,692867072,432160768,113127424,2791968768,6499,2700,0,1359872,0,142,894,2192,1.220,0.970,0.930,1,1,0,0,0,16,7,0,6,0
16-12 15:20:30,6.667,6.154,42.051,45.128,0,693559296,431046656,113377280,2792128512,6728,2700,0,1114112,0,104,729,1694,1.220,0.970,0.930,1,1,0,0,0,16,7,0,6,0
16-12 15:20:31,12.500,12,45,30.500,0,694620160,429645824,113737728,2792087552,11533,2700,0,1671168,0,149,821,1908,1.290,0.990,0.940,2,1,2,0,0,16,7,0,6,0
16-12 15:20:32,23.383,17.413,13.433,45.274,0.498,694968320,429043712,113913856,2792132608,7152,2700,0,2211840,0,142,826,1178,1.290,0.990,0.940,2,3,0,0,0,16,7,0,6,0
16-12 15:20:33,22.843,29.442,0,47.716,0,694788096,429207552,113922048,2792140800,6038,2700,0,1761280,0,170,780,719,1.290,0.990,0.940,2,2,0,0,0,16,7,0,6,0
16-12 15:20:34,26.131,26.633,0,47.236,0,696221696,427765760,113926144,2792144896,11467,2700,0,2441216,0,164,695,663,1.290,0.990,0.940,2,4,0,0,0,16,7,0,6,0
16-12 15:20:35,6.061,5.051,43.939,44.949,0,694923264,428032000,114102272,2792976384,6470,2430,0,8396800,0,138,616,1419,1.290,0.990,0.940,1,1,0,0,0,16,7,0,6,0
16-12 15:20:36,16.327,14.286,48.980,19.388,1.020,695996416,426647552,114380800,2792984576,5261,2700,0,2445312,0,128,815,1961,1.420,1.020,0.950,1,1,0,0,0,16,7,0,6,0
16-12 15:20:37,12,12,49.500,26,0.500,696360960,425984000,114614272,2793041920,7119,2430,0,1617920,0,114,681,1634,1.420,1.020,0.950,1,1,0,0,0,16,7,0,6,0
16-12 15:20:38,8.629,8.629,49.239,32.995,0.508,697761792,355172352,114868224,2860343296,11177,2700,32768,7798784,1,111,801,2190,1.420,1.020,0.950,2,2,0,0,0,16,7,0,6,0
16-12 15:20:39,2.513,1.508,49.749,46.231,0,697860096,355016704,114888704,2860351488,5505,2430,0,62955520,0,73,382,891,1.420,1.020,0.950,1,2,0,0,0,16,7,0,6,0
16-12 15:20:40,3.015,2.010,46.231,48.241,0.503,697925632,354439168,115077120,2860650496,4454,2700,0,5656576,0,109,560,1290,1.420,1.020,0.950,1,1,0,0,0,16,7,0,6,0
16-12 15:20:41,5.076,4.569,48.731,41.117,0.508,698634240,353198080,115331072,2860916736,4850,2430,0,1622016,0,125,713,1675,1.470,1.040,0.960,1,1,2,0,0,16,7,0,6,0
16-12 15:20:42,7.692,5.641,48.718,37.949,0,698793984,352509952,115564544,2861207552,6169,2700,0,1482752,0,118,817,1938,1.470,1.040,0.960,1,2,0,0,0,16,7,0,6,0
16-12 15:20:43,5.102,2.041,48.469,43.878,0.510,699326464,351322112,115802112,2861563904,4969,2430,0,1548288,0,121,786,1674,1.470,1.040,0.960,1,1,0,0,0,16,7,0,6,0
16-12 15:20:44,10.714,7.143,35.714,44.388,2.041,699617280,350937088,116047872,2861412352,6519,2700,0,1490944,0,125,1027,2051,1.470,1.040,0.960,1,1,0,0,0,16,7,0,6,0
16-12 15:20:45,9.045,3.015,47.236,40.704,0,700026880,349925376,116301824,2861752320,4751,2430,8192,2105344,1,122,974,1735,1.470,1.040,0.960,2,1,0,0,0,16,7,0,6,0
16-12 15:20:46,15.500,11,32,41,0.500,700325888,349446144,116523008,2861707264,5528,2700,0,1495040,0,112,938,1648,1.590,1.070,0.970,1,1,0,0,0,16,7,0,6,0
16-12 15:20:47,5.076,7.107,40.102,47.208,0.508,700530688,349036544,116690944,2861740032,4835,2430,0,798720,0,69,618,1139,1.590,1.070,0.970,1,1,0,0,0,16,7,0,6,0
16-12 15:20:48,9.694,11.735,30.612,47.959,0,700694528,348811264,116744192,2861748224,6580,2700,0,245760,0,23,504,775,1.590,1.070,0.970,2,2,0,0,0,16,7,0,6,0
16-12 15:20:49,12.500,17,48,22.500,0,700592128,348909568,116789248,2861703168,4933,2430,0,356352,0,35,541,987,1.590,1.070,0.970,1,1,0,0,0,16,7,0,5,0
16-12 15:20:50,1.990,1.990,47.264,48.259,0.498,700940288,348553216,116793344,2861707264,4994,2700,0,184320,0,20,402,690,1.590,1.070,0.970,1,3,0,0,0,16,7,0,5,0
16-12 15:20:51,5.473,3.980,38.308,52.239,0,700837888,347922432,116908032,2862309376,4664,2430,0,6590464,0,103,796,1552,1.710,1.100,0.980,1,1,2,0,0,16,7,0,5,0
16-12 15:20:52,7.107,5.076,44.162,43.655,0,701222912,347299840,117170176,2862256128,6314,2700,0,2478080,0,142,890,1740,1.710,1.100,0.980,1,2,0,0,0,16,7,0,5,0
16-12 15:20:53,6.633,4.592,46.939,41.327,0.510,701407232,346755072,117391360,2862379008,4318,2700,0,1830912,0,121,774,1834,1.710,1.100,0.980,1,1,0,0,0,16,7,0,5,0
16-12 15:20:54,12.755,9.184,45.408,32.143,0.510,701497344,346419200,117612544,2862379008,7349,2784,0,1646592,0,115,1211,2739,1.710,1.100,0.980,1,1,0,0,0,16,7,0,5,0
16-12 15:20:55,16.915,16.915,23.881,41.791,0.498,701652992,346009600,117751808,2862489600,5027,2700,0,2576384,0,137,951,1353,1.710,1.100,0.980,2,1,0,0,0,16,7,0,5,0
16-12 15:20:56,10.256,7.179,37.436,45.128,0,701825024,345600000,117985280,2862489600,5037,2430,0,1699840,0,117,1082,1651,1.730,1.120,0.980,2,1,0,0,0,16,7,0,5,0
16-12 15:20:57,9.645,4.569,41.117,44.670,0,702320640,344834048,118222848,2862522368,5278,2700,0,1777664,0,123,1112,1778,1.730,1.120,0.980,1,1,0,0,0,16,7,0,5,0
16-12 15:20:58,34.826,24.876,21.891,18.408,0,702652416,343822336,118321152,2863083520,5113,2700,0,929792,0,54,1022,2366,1.730,1.120,0.980,2,1,0,0,0,16,7,0,5,0
16-12 15:20:59,17.347,13.776,32.653,35.204,1.020,702861312,343326720,118575104,2863091712,5815,2700,0,1761280,0,125,1134,2263,1.730,1.120,0.980,1,1,0,0,0,16,7,0,5,0
16-12 15:21:00,13.131,8.586,42.424,35.354,0.505,703025152,342917120,118800384,2863104000,7718,2700,0,1773568,0,123,1092,2101,1.730,1.120,0.980,1,2,0,0,0,16,7,0,5,0
16-12 15:21:01,9.548,8.040,36.683,43.719,2.010,703422464,342159360,119066624,2863185920,7359,2430,0,1708032,0,125,1043,1958,1.750,1.130,0.990,1,1,2,0,0,16,7,0,5,0
16-12 15:21:02,10.204,10.714,45.918,31.633,1.531,703279104,341917696,119267328,2863345664,5830,2430,0,1622016,0,118,1126,2015,1.750,1.130,0.990,3,0,0,0,0,16,7,0,5,0
16-12 15:21:03,11.735,13.265,27.041,45.408,2.551,703873024,341151744,119504896,2863276032,5141,2700,0,1568768,0,120,977,1856,1.750,1.130,0.990,2,2,0,0,0,16,7,0,5,0
16-12 15:21:04,9.645,5.076,44.670,38.071,2.538,704053248,340504576,119681024,2863529984,5509,2430,0,1662976,0,102,744,1929,1.750,1.130,0.990,2,1,0,0,0,16,7,0,5,0
16-12 15:21:05,8.586,4.040,44.949,41.414,1.010,704593920,339451904,119926784,2863783936,4455,2430,0,1605632,0,114,735,1543,1.750,1.130,0.990,1,1,0,0,0,16,7,0,5,0
16-12 15:21:06,4.523,4.523,19.598,70.854,0.503,704675840,339263488,120029184,2863779840,5437,2700,0,1490944,0,156,751,1141,1.930,1.180,1.010,1,1,0,0,0,16,7,0,5,0
16-12 15:21:07,5.528,6.030,46.231,40.704,1.508,705118208,338472960,120217600,2863915008,6949,2430,0,1388544,0,99,708,1497,1.930,1.180,1.010,1,1,0,0,0,16,7,0,5,0
16-12 15:21:08,11.111,6.566,46.465,35.859,0,705384448,337920000,120446976,2863935488,4701,2646,0,1675264,0,119,937,2139,1.930,1.180,1.010,1,1,0,0,0,16,7,0,5,0
16-12 15:21:09,9.694,10.204,42.857,35.714,1.531,705626112,337346560,120700928,2864009216,5340,2484,0,1761280,0,135,954,1834,1.930,1.180,1.010,2,1,0,0,0,16,7,0,4,0
16-12 15:21:10,9.045,11.055,34.171,45.226,0.503,705961984,336777216,120975360,2863960064,4277,2700,0,1662976,0,140,783,1747,1.930,1.180,1.010,2,1,0,0,0,16,7,0,4,0
16-12 15:21:11,13.198,8.629,37.563,40.609,0,706150400,336113664,121274368,2864128000,4958,2430,0,1687552,0,125,889,1879,1.860,1.180,1.010,2,2,2,0,0,16,7,0,3,0
16-12 15:21:12,14.646,13.131,36.869,34.848,0.505,706539520,335347712,121536512,2864222208,4651,2700,0,1662976,0,112,985,1971,1.860,1.180,1.010,1,1,0,0,0,16,7,0,3,0
16-12 15:21:13,9.045,5.528,45.226,39.698,0.503,706895872,334540800,121810944,2864365568,4591,2430,0,1798144,0,113,925,1796,1.860,1.180,1.010,1,1,0,0,0,16,7,0,3,0
16-12 15:21:14,6,4.500,42.500,47,0,707059712,334315520,121884672,2864353280,4872,2524,0,462848,0,33,469,831,1.860,1.180,1.010,1,1,0,0,0,16,7,0,3,0
16-12 15:21:15,8.122,7.107,41.117,43.655,0,707072000,334032896,122068992,2864435200,5731,2646,0,1372160,0,82,809,1742,1.860,1.180,1.010,2,1,0,0,0,16,7,0,3,0
16-12 15:21:16,10.050,9.045,36.181,44.221,0.503,707670016,333172736,122355712,2864402432,5554,2484,0,1732608,0,134,1007,1796,1.950,1.210,1.020,1,2,0,0,0,16,7,0,3,0
