"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Feb 2020 13:54:19 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-02 13:54:19,13.240,3.817,55.965,24.937,2.040,473604096,613986304,143179776,2671210496,0,0,136930.964,2523857.803,6.148,28.341,635.905,1057.261,1.170,1.260,1.260,3,0,19.816,0,0,14,3,0,4,0
21-02 13:54:20,23.077,35.096,36.058,0.962,4.808,474001408,612941824,143192064,2671742976,13303,1014,319488,139264,4,13,1647,4137,1.170,1.260,1.260,1,0,345,0,0,14,3,0,4,0
21-02 13:54:21,28.718,30.769,36.410,0,4.103,475181056,611684352,143192064,2671886336,8421,1026,0,16384,0,4,1317,4646,1.170,1.260,1.260,1,0,235,0,0,14,3,0,4,0
21-02 13:54:22,22.613,26.633,47.739,0,3.015,605028352,481329152,143192064,2799837184,5024,918,0,0,0,0,2300,6522,1.170,1.260,1.260,1,0,141,0,0,16,5,0,4,0
21-02 13:54:23,32.338,19.900,45.274,0,2.488,616607744,469700608,143196160,2799865856,8435,1080,0,0,0,0,1142,2464,1.240,1.270,1.270,1,0,206,0,0,16,5,0,6,0
21-02 13:54:24,45.500,4,47,2,1.500,648302592,437727232,143196160,2800046080,11776,972,102400,0,6,0,641,802,1.240,1.270,1.270,1,0,2,0,0,16,5,0,6,0
21-02 13:54:25,36.634,3.960,39.604,15.842,3.960,664571904,420442112,143204352,2800914432,2128,972,585728,987136,41,34,789,1000,1.240,1.270,1.270,1,0,0,0,0,16,5,0,6,0
21-02 13:54:26,36.041,7.614,37.056,11.168,8.122,681472000,402628608,143216640,2801651712,5520,1080,86016,1359872,7,26,589,1139,1.240,1.270,1.270,2,0,0,0,0,16,7,0,6,0
21-02 13:54:27,13.636,6.566,35.354,42.424,2.020,691236864,392314880,143298560,2802094080,7316,1122,0,1675264,0,51,734,1401,1.240,1.270,1.270,0,2,0,0,0,16,7,0,6,0
21-02 13:54:28,2.020,2.020,46.970,47.980,1.010,691802112,391364608,143470592,2802286592,13463,972,0,1462272,0,100,566,1157,1.300,1.280,1.270,0,1,0,0,0,16,7,0,6,0
21-02 13:54:29,3.535,2.020,46.970,45.960,1.515,691957760,390549504,143650816,2802733056,3965,1080,0,1490944,0,106,716,1298,1.300,1.280,1.270,0,1,0,0,0,16,7,0,6,0
21-02 13:54:30,2.513,1.508,44.221,51.256,0.503,692314112,389943296,143757312,2802876416,6479,1080,0,913408,0,66,547,994,1.300,1.280,1.270,0,1,0,0,0,16,7,0,6,0
21-02 13:54:31,1.020,1.020,47.959,48.980,1.020,692285440,389820416,143810560,2802970624,15557,1080,0,524288,0,36,460,834,1.300,1.280,1.270,0,1,0,0,0,16,7,0,6,0
21-02 13:54:32,3,1.500,47,46.500,2,693145600,388640768,143958016,2803142656,8955,918,20480,1073152,1,78,562,1088,1.300,1.280,1.270,0,1,0,0,0,16,7,0,6,0
21-02 13:54:33,10.244,7.317,37.561,41.463,3.415,693743616,387596288,144195584,2803326976,2535,1134,0,1241088,0,127,742,1919,1.440,1.310,1.280,0,1,0,0,0,16,7,0,6,0
21-02 13:54:34,11.765,10.294,38.725,35.784,3.431,694706176,386240512,144392192,2803515392,3649,1080,0,1130496,0,107,862,1898,1.440,1.310,1.280,0,1,2,0,0,16,7,0,6,0
21-02 13:54:35,6.533,5.528,44.221,41.206,2.513,695029760,385761280,144506880,2803548160,12662,972,0,1146880,0,103,763,1504,1.440,1.310,1.280,1,1,0,0,0,16,7,0,6,0
21-02 13:54:36,1.970,1.970,2.956,89.655,3.448,695156736,385585152,144527360,2803560448,9720,972,0,3600384,0,162,681,751,1.440,1.310,1.280,0,3,0,0,0,16,7,0,6,0
21-02 13:54:37,2.041,0.510,19.388,76.531,1.531,695193600,384729088,144543744,2804363264,2952,1080,0,3239936,0,104,551,665,1.440,1.310,1.280,0,1,1,0,0,16,7,0,6,0
21-02 13:54:38,1.970,1.478,48.276,46.798,1.478,695193600,384630784,144568320,2804436992,8481,972,0,450560,0,17,383,695,1.480,1.330,1.290,0,2,0,0,0,16,7,0,5,0
21-02 13:54:39,1.515,0.505,18.182,79.798,0,695271424,384536576,144572416,2804449280,12235,1080,0,139264,0,6,338,553,1.480,1.330,1.290,0,1,0,0,0,16,7,0,5,0
21-02 13:54:40,2.020,1.010,47.475,48.990,0.505,695148544,384602112,144609280,2804469760,5752,1066,0,3805184,0,92,484,1039,1.480,1.330,1.290,0,1,0,0,0,16,7,0,5,0
21-02 13:54:41,13.568,10.050,38.191,35.176,3.015,695889920,383647744,144822272,2804469760,9295,1080,0,2101248,0,141,723,1660,1.480,1.330,1.290,0,1,0,0,0,16,7,0,5,0
21-02 13:54:42,18.500,19.500,13.500,47.500,1,696197120,383262720,144908288,2804461568,2102,864,0,1499136,0,66,611,948,1.480,1.330,1.290,1,2,0,0,0,16,7,0,5,0
21-02 13:54:43,20.500,27.500,3,47.500,1.500,696254464,383201280,144920576,2804453376,3444,1080,0,1388544,0,97,624,600,1.680,1.370,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:44,14.428,10.945,35.821,33.831,4.975,697253888,382074880,145072128,2804424704,6520,864,0,1224704,0,88,799,1631,1.680,1.370,1.300,1,1,2,0,0,16,7,0,5,0
21-02 13:54:45,10.660,8.629,38.071,42.132,0.508,697454592,381865984,145145856,2804359168,4865,1080,0,716800,0,49,643,1134,1.680,1.370,1.300,1,0,0,0,0,16,7,0,6,0
21-02 13:54:46,7.426,4.455,39.604,46.535,1.980,697712640,381390848,145285120,2804436992,3142,972,0,1232896,0,88,772,1559,1.680,1.370,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:47,3.518,5.528,45.226,44.724,1.005,698920960,311250944,145362944,2871742464,4227,1080,0,6336512,0,52,644,1076,1.680,1.370,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:48,1.493,1.493,31.343,64.677,0.995,699039744,311119872,145367040,2871750656,3186,972,0,29253632,0,31,358,598,1.710,1.380,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:49,1.970,1.970,42.857,49.754,3.448,698986496,311095296,145391616,2871803904,3597,972,0,38387712,0,81,466,932,1.710,1.380,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:50,3.382,2.415,40.580,42.995,10.628,698945536,310771712,145485824,2872057856,3069,972,0,2494464,0,75,615,956,1.710,1.380,1.300,0,1,0,0,0,16,7,0,5,0
21-02 13:54:51,2.451,2.451,41.176,45.588,8.333,699224064,310296576,145580032,2872160256,5460,1080,0,806912,0,58,542,931,1.710,1.380,1.300,3,1,0,0,0,16,7,0,5,0
21-02 13:54:52,4.878,3.415,41.463,40.488,9.756,699707392,309370880,145723392,2872438784,2683,972,0,1097728,0,95,680,1373,1.710,1.380,1.300,1,1,0,0,0,16,7,0,5,0
21-02 13:54:53,6.566,6.566,40.909,44.949,1.010,699891712,308842496,145883136,2872598528,3623,1080,0,1052672,0,85,736,1351,1.730,1.390,1.310,0,2,0,0,0,16,7,0,5,0
21-02 13:54:54,2.500,2,19.500,74.500,1.500,700362752,308228096,145965056,2872655872,8766,972,0,827392,0,76,601,1006,1.730,1.390,1.310,0,1,2,0,0,16,7,0,5,0
21-02 13:54:55,10,6.500,35.500,44,4,700690432,307507200,146137088,2872856576,4027,1080,0,1368064,0,111,744,1408,1.730,1.390,1.310,0,1,0,0,0,16,7,0,5,0
21-02 13:54:56,7.317,8.293,40,36.585,7.805,700637184,307343360,146296832,2872897536,3604,1080,0,1232896,0,100,708,1694,1.730,1.390,1.310,1,1,0,0,0,16,7,0,5,0
21-02 13:54:57,6.468,6.965,44.776,37.811,3.980,700973056,307052544,146391040,2872758272,2695,1026,0,647168,0,58,623,1474,1.730,1.390,1.310,0,1,0,0,0,16,7,0,5,0
