"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2020 09:18:12 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 09:18:12,9.588,3.157,70.274,15.570,1.411,484245504,585449472,145428480,2686193664,0,0,97570.723,1730381.217,4.333,19.769,511.061,843.332,1.400,1.430,1.370,0,3,13.552,0,0,14,4,0,4,0
18-02 09:18:13,7.426,9.901,5.446,74.752,2.475,484401152,585256960,145436672,2686214144,7483,8168,0,2138112,0,49,684,1066,1.610,1.480,1.380,0,2,83,0,0,14,4,0,4,0
18-02 09:18:14,1.500,2,2,92,2.500,484302848,585347072,145436672,2686222336,6701,2970,0,32649216,0,36,286,364,1.610,1.480,1.380,2,1,5,0,0,14,4,0,4,0
18-02 09:18:15,24.121,33.166,36.181,1.508,5.025,484884480,584269824,145444864,2686656512,11988,19740,274432,966656,4,9,1342,4751,1.610,1.480,1.380,3,0,229,0,0,14,4,0,4,0
18-02 09:18:16,28.061,30.612,38.776,0,2.551,492736512,576249856,145444864,2686992384,12346,16652,0,16384,0,4,1501,4825,1.610,1.480,1.380,13,0,203,0,0,14,4,0,4,0
18-02 09:18:17,17.172,24.747,55.051,0,3.030,616386560,452202496,145444864,2814861312,13261,20636,0,0,0,0,1656,5217,1.610,1.480,1.380,1,0,161,0,0,16,6,0,4,0
18-02 09:18:18,28.641,21.845,42.718,0,6.796,627879936,440606720,145444864,2814959616,14747,24588,0,311296,0,1,1278,2940,1.640,1.480,1.380,1,0,160,0,0,16,6,0,6,0
18-02 09:18:19,38.614,5.941,46.040,8.416,0.990,650706944,417501184,145453056,2815135744,6538,3240,102400,0,6,0,625,803,1.640,1.480,1.380,1,0,0,0,0,16,6,0,6,0
18-02 09:18:20,29.500,2.500,42,26,0,661417984,406323200,145457152,2815528960,4365,2916,380928,364544,27,2,512,767,1.640,1.480,1.380,1,0,0,0,0,16,6,0,6,0
