"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 10:18:12 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 10:18:12,12.581,3.521,63.774,18.856,1.268,439599104,416722944,115830784,2917076992,0,0,156250.802,2692820.330,7.945,27.583,609.840,1032.659,1.280,0.960,0.800,2,0,18.474,0,0,14,3,0,4,0
18-03 10:18:13,14.286,31.429,41.905,0.476,11.905,439070720,416972800,115838976,2917158912,5013,2106,0,65536,0,7,1416,3706,1.260,0.960,0.800,2,0,375,0,0,14,3,0,4,0
18-03 10:18:14,22.330,27.670,38.350,0,11.650,439934976,415981568,115838976,2917232640,6311,2160,0,24576,0,6,1425,3557,1.260,0.960,0.800,1,0,241,0,0,14,3,0,4,0
18-03 10:18:15,22.816,29.126,38.350,0,9.709,439648256,416239616,115838976,2917355520,5650,2052,0,16384,0,4,1929,4123,1.260,0.960,0.800,1,0,214,0,0,14,3,0,4,0
18-03 10:18:16,12.183,13.198,65.990,5.584,3.046,570478592,284909568,115838976,3045412864,6319,2200,0,16019456,0,20,1321,4029,1.260,0.960,0.800,0,0,48,0,0,16,3,0,4,0
18-03 10:18:17,11.538,23.077,57.692,0,7.692,571179008,284205056,115838976,3045416960,5647,2160,0,18501632,0,18,1274,2944,1.260,0.960,0.800,2,0,269,0,0,16,5,0,6,0
18-03 10:18:18,44.500,7,47,0.500,1,593600512,261648384,115855360,3045519360,5331,1944,0,147456,0,2,572,1000,1.240,0.960,0.800,1,0,28,0,0,16,5,0,6,0
18-03 10:18:19,45.500,4.500,46.500,1.500,2,614903808,239931392,115994624,3045675008,5620,2160,233472,0,38,0,611,824,1.240,0.960,0.800,2,0,0,0,0,16,5,0,6,0
18-03 10:18:20,42.857,4.433,45.320,3.941,3.448,640188416,213327872,116011008,3046780928,6028,2160,663552,0,48,0,717,831,1.240,0.960,0.800,2,0,0,0,0,16,5,0,6,0
