-- Logs begin at Wed 2020-03-18 13:48:15 UTC, end at Wed 2020-03-18 15:15:52 UTC. --
Mar 18 14:32:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 14:32:14 ubuntu dstat.sh[1762]: [286B blob data]
Mar 18 14:32:14 ubuntu dstat.sh[1762]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 14:32:14 ubuntu dstat.sh[1762]: 18-03 14:32:14| 17   5  54  23   2| 423M  263M  110M 2911M|   0     0 | 203k 3662k|10.7  36.8 | 803  1441 |1.31 1.33 1.23|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3585 2555k2399k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 18 14:32:15 ubuntu dstat.sh[1762]: 18-03 14:32:15| 15  22  38  21   3| 423M  262M  110M 2911M|4691B 2254B|4096B 4912k|1.00  57.0 |1121  2960 |1.31 1.33 1.23|1.0 1.0 301|   0     0 |bash                 3585 5.0% 763k  19k|bash                 3585  763k  19k5.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 18 14:32:16 ubuntu dstat.sh[1762]: 18-03 14:32:16|  4   6  44  44   2| 422M  263M  110M 2911M|3773B 1944B|   0   392k|   0  56.0 | 417   778 |1.36 1.35 1.24|2.0 1.0  48|   0     0 |rcu_sched            8    1.0%   0    0 |bash                 3585  411k2852B0.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 18 14:32:17 ubuntu dstat.sh[1762]: 18-03 14:32:17|  6  11  45  36   3| 422M  263M  110M 2911M|4803B 2160B|   0    22M|   0  35.0 | 587  1249 |1.36 1.35 1.24|  0 1.0  88|   0     0 |bash                 3585 1.5% 829k6130B|bash                 3585  829k6130B1.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 18 14:32:18 ubuntu dstat.sh[1762]: 18-03 14:32:18| 20  22  40  13   6| 423M  263M  110M 2911M|6698B 2160B|   0  8304k|   0  14.0 |1877  3990 |1.36 1.35 1.24|1.0   0 160|   0     0 |systemd              1     11%   0    0 |bash                 3585 1274k  10k2.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 18 14:32:19 ubuntu dstat.sh[1762]: 18-03 14:32:19| 32  30  37   0   2| 423M  262M  110M 2911M|4693B 1944B|   0    16k|   0  4.00 |2031  5311 |1.36 1.35 1.24|2.0   0 207|   0     0 |systemd              1     20%   0    0 |bash                 3585 1213k  10k2.0%|mysqld       173M|   0     0 |  15    3    0    5    0
Mar 18 14:32:20 ubuntu dstat.sh[1762]: 18-03 14:32:20|  9  12  57  12  10| 548M  137M  110M 3033M|6609B 2160B|   0    96k|   0  2.00 |1016  2478 |1.36 1.35 1.24|1.0   0 132|   0     0 |etcd                 2854 3.5%   0    0 |bash                 3585  266k6724B2.5%|mysqld       173M|   0     0 |  15    5    0    5    0
Mar 18 14:32:21 ubuntu dstat.sh[1762]: 18-03 14:32:21| 31  18  43   0   8| 559M  126M  110M 3033M|7201B 2160B|   0     0 |   0     0 | 973  2198 |1.33 1.34 1.24|1.0   0 176|   0     0 |keystone-manage      3160  26%2290k  81k|keystone-manage      3160 2290k  81k 26%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 18 14:32:22 ubuntu dstat.sh[1762]: 18-03 14:32:22| 17   2  48  32   1| 570M  114M  110M 3033M|5405B 1944B| 472k  992k|23.0  77.0 | 594   702 |1.33 1.34 1.24|  0 1.0   0|   0     0 |keystone-manage      3160  18%2996k   0 |keystone-manage      3160 2996k   0  18%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 18 14:32:23 ubuntu dstat.sh[1762]: 18-03 14:32:23| 14   1  49  35   2| 574M  109M  110M 3034M|5695B 2160B| 328k    0 |45.0     0 | 516   752 |1.33 1.34 1.24|  0 1.0 2.0|   0     0 |keystone-manage      3160  12% 893k   0 |keystone-manage      3160  893k   0  12%|mysqld       173M|   0     0 |  15    5    0    7    0
