"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 12:27:31 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 12:27:31,17.218,4.912,52.882,23.642,1.347,443396096,620638208,89079808,2760781824,0,0,273626.087,3165040.303,12.823,35.996,846.051,1511.585,1.300,1.270,1.190,1,1,27.217,0,0,13,3,0,5,0
31-03 12:27:32,16.162,39.394,38.889,3.030,2.525,443965440,619970560,89088000,2760798208,5393,2052,0,49152,0,7,1529,3991,1.300,1.270,1.190,2,0,414,0,0,13,3,0,5,0
31-03 12:27:33,24.365,31.472,39.594,0,4.569,444731392,619155456,89088000,2760855552,4557,1944,0,20480,0,5,1541,3934,1.300,1.270,1.190,2,0,257,0,0,13,3,0,5,0
31-03 12:27:34,29,31,37.500,0,2.500,445263872,618614784,89088000,2760953856,3966,2160,0,12288,0,3,2217,6902,1.270,1.270,1.190,3,0,158,0,0,13,3,0,5,0
31-03 12:27:35,12.796,21.327,52.133,0,13.744,574521344,488816640,89088000,2889035776,4453,2148,0,0,0,0,1263,3701,1.270,1.270,1.190,2,0,250,0,0,15,5,0,5,0
31-03 12:27:36,33.962,9.434,45.283,0,11.321,594550784,468627456,89100288,2889150464,3355,1998,0,0,0,0,835,1411,1.270,1.270,1.190,1,0,64,0,0,15,5,0,7,0
31-03 12:27:37,25.871,5.473,44.776,19.900,3.980,610131968,451133440,89792512,2890371072,4978,2160,1851392,278528,260,2,950,1489,1.270,1.270,1.190,1,0,0,0,0,15,5,0,7,0
31-03 12:27:38,37.438,2.463,46.798,10.345,2.956,625119232,435200000,89812992,2891276288,5932,1944,684032,0,55,0,682,865,1.270,1.270,1.190,2,0,0,0,0,15,5,0,7,0
31-03 12:27:39,46.231,9.548,39.196,4.020,1.005,647888896,411324416,89870336,2892247040,6678,2160,200704,12288,17,1,643,1478,1.250,1.260,1.190,0,3,0,0,0,15,7,0,7,0
31-03 12:27:40,11.386,5.446,28.713,43.564,10.891,657625088,401145856,89993216,2892541952,5433,1944,0,1912832,0,45,652,1126,1.250,1.260,1.190,0,1,0,0,0,15,7,0,7,0
31-03 12:27:41,1.493,2.488,44.776,47.761,3.483,657674240,400830464,90103808,2892697600,3601,1944,0,3260416,0,80,522,976,1.250,1.260,1.190,0,1,0,0,0,15,7,0,7,0
31-03 12:27:42,2.500,3,48,46,0.500,658333696,399659008,90312704,2892972032,3542,2160,0,1261568,0,85,604,1278,1.250,1.260,1.190,0,1,2,0,0,15,7,0,7,0
31-03 12:27:43,2.513,1.508,48.744,46.231,1.005,658567168,398962688,90517504,2893225984,5472,1944,0,1249280,0,84,621,1297,1.250,1.260,1.190,0,1,0,0,0,15,7,0,7,0
31-03 12:27:44,2,2,47,48,1,658944000,398352384,90685440,2893283328,3306,2160,0,978944,0,71,553,1180,1.310,1.280,1.190,0,2,0,0,0,15,7,0,7,0
31-03 12:27:45,2.513,2.010,47.739,45.729,2.010,659140608,397729792,90841088,2893537280,5078,1944,0,872448,0,62,538,1075,1.310,1.280,1.190,0,1,0,0,0,15,7,0,6,0
31-03 12:27:46,7.035,7.035,44.724,40.704,0.503,659976192,396263424,91222016,2893774848,4721,2160,0,1589248,0,142,801,2013,1.310,1.280,1.190,0,1,0,0,0,15,7,0,6,0
31-03 12:27:47,7.653,9.694,35.714,45.918,1.020,660738048,395120640,91570176,2893807616,3490,1944,0,1269760,0,133,788,2028,1.310,1.280,1.190,1,1,0,0,0,15,7,0,6,0
31-03 12:27:48,13.568,11.558,32.663,41.206,1.005,661225472,394231808,91885568,2893885440,7032,2160,0,1556480,0,127,858,1735,1.310,1.280,1.190,1,0,0,0,0,15,7,0,6,0
31-03 12:27:49,12.871,11.386,39.109,34.653,1.980,661684224,393342976,92213248,2893975552,7370,2160,0,1576960,0,138,875,1742,1.450,1.310,1.200,1,1,0,0,0,15,7,0,6,0
31-03 12:27:50,15.347,11.881,47.525,22.277,2.970,662556672,392073216,92508160,2894069760,3420,1944,0,1691648,0,122,817,1980,1.450,1.310,1.200,0,1,0,0,0,15,7,0,6,0
31-03 12:27:51,9.091,7.576,38.889,40.909,3.535,662863872,391630848,92692480,2894020608,3576,1944,0,1224704,0,84,677,1412,1.450,1.310,1.200,0,1,0,0,0,15,7,0,6,0
31-03 12:27:52,9.045,4.020,48.744,37.688,0.503,663498752,390627328,92864512,2894184448,7160,2160,0,1638400,0,109,735,1648,1.450,1.310,1.200,0,1,2,0,0,15,7,0,6,0
31-03 12:27:53,3.483,4.478,36.816,54.726,0.498,664731648,320446464,92893184,2961256448,5317,2160,0,27766784,0,40,398,739,1.450,1.310,1.200,0,2,0,0,0,15,7,0,6,0
31-03 12:27:54,2.010,0.503,3.518,92.462,1.508,664707072,320348160,92897280,2961342464,4885,2094,0,6295552,0,7,299,534,1.730,1.370,1.220,0,5,0,0,0,15,7,0,6,0
31-03 12:27:55,0.508,1.523,26.904,70.558,0.508,664662016,319651840,92934144,2962026496,4855,2268,0,37244928,0,63,433,1002,1.730,1.370,1.220,0,3,0,0,0,15,7,0,6,0
31-03 12:27:56,2.020,0.505,42.424,55.051,0,664686592,319619072,92966912,2962001920,3797,1944,0,659456,0,27,359,645,1.730,1.370,1.220,0,2,0,0,0,15,7,0,6,0
31-03 12:27:57,2.010,1.508,4.020,92.462,0,666910720,317362176,92975104,2962026496,3785,2160,0,6946816,0,143,378,529,1.730,1.370,1.220,1,1,0,0,0,15,7,0,6,0
31-03 12:27:58,1.515,0.505,35.859,62.121,0,664895488,319361024,92983296,2962034688,4538,2160,0,13754368,0,134,369,533,1.730,1.370,1.220,0,2,0,0,0,15,7,0,6,0
31-03 12:27:59,1.500,1.500,47.500,49,0.500,664940544,319295488,92983296,2962046976,5002,2160,0,516096,0,78,377,536,1.830,1.390,1.230,0,2,0,0,0,15,7,0,6,0
31-03 12:28:00,2.488,0.498,47.761,49.254,0,664862720,319361024,92983296,2962059264,4317,2160,0,0,0,0,289,540,1.830,1.390,1.230,0,2,0,0,0,15,7,0,6,0
31-03 12:28:01,1.508,0.503,49.749,48.241,0,664784896,319426560,92983296,2962071552,3622,1944,0,2134016,0,112,283,509,1.830,1.390,1.230,0,1,0,0,0,15,7,0,6,0
31-03 12:28:02,3.500,1.500,35.500,59,0.500,665092096,318787584,93073408,2962395136,3753,2254,0,2633728,0,69,540,1003,1.830,1.390,1.230,0,1,2,0,0,15,7,0,6,0
