-- Logs begin at Fri 2020-02-21 10:32:19 UTC, end at Fri 2020-02-21 12:17:45 UTC. --
Feb 21 11:29:01 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 11:29:01 ubuntu dstat.sh[1633]: [286B blob data]
Feb 21 11:29:01 ubuntu dstat.sh[1633]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 11:29:01 ubuntu dstat.sh[1633]: 21-02 11:29:01| 13   4  51  29   3| 462M  602M  135M 2521M|   0     0 | 132k 1991k|6.10  27.2 | 615  1022 |1.49 1.57 1.54|6.0   0  19|   0     0 |rcu_sched            8    0.3%   0    0 |bash                 4661 1846k1697k0.2%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 11:29:02 ubuntu dstat.sh[1633]: 21-02 11:29:02| 20  37  37   3   4| 463M  600M  135M 2522M|6313B 2916B| 356k  116k|5.00  10.0 |1875  4306 |1.49 1.57 1.54|2.0   0 405|   0     0 |bash                 4661 7.5%1254k  25k|bash                 4661 1254k  25k7.5%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 11:29:03 ubuntu dstat.sh[1633]: 21-02 11:29:03| 27  33  39   0   1| 462M  600M  135M 2522M|6874B 3240B|   0    24k|   0  6.00 |1624  5509 |1.37 1.55 1.53|1.0   0 282|   0     0 |systemd              1     10%   0    0 |bash                 4661 2146k  18k3.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 11:29:04 ubuntu dstat.sh[1633]: 21-02 11:29:04| 30  30  38   0   1| 463M  600M  135M 2522M|7735B 2916B|4096B   12k|1.00  3.00 |2294  4846 |1.37 1.55 1.53|1.0   0 175|   0     0 |systemd              1     20%   0    0 |bash                 4661 1185k8692B2.5%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 21 11:29:05 ubuntu dstat.sh[1633]: 21-02 11:29:05|  9  16  72   0   3| 588M  474M  135M 2644M|5758B 2916B|   0     0 |   0     0 |1221  2816 |1.37 1.55 1.53|3.0   0 170|   0     0 |etcd                 2730 3.5%   0    0 |bash                 4661  299k7890B2.5%|mysqld       173M|   0     0 |  16    6    0    4    0
Feb 21 11:29:06 ubuntu dstat.sh[1633]: 21-02 11:29:06| 38  14  47   0   1| 602M  461M  135M 2644M|9025B 3240B|   0     0 |   0     0 |1054  2051 |1.37 1.55 1.53|1.0   0 142|   0     0 |keystone-manage      3038  31%3076k  81k|keystone-manage      3038 3076k  81k 31%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 11:29:07 ubuntu dstat.sh[1633]: 21-02 11:29:07| 14   2  16  67   0| 610M  452M  135M 2645M|7498B 2916B| 544k   23M|29.0  25.0 | 601   901 |1.37 1.55 1.53|  0 2.0 2.0|   0     0 |keystone-manage      3038  12%2254k   0 |keystone-manage      3038 2254k   0  12%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 11:29:08 ubuntu dstat.sh[1633]: 21-02 11:29:08|  6   1  27  65   1| 612M  450M  135M 2645M|6849B 3240B| 148k 9752k|22.0  10.0 | 482   734 |1.42 1.56 1.54|1.0   0   0|   0     0 |keystone-manage      3038 5.0% 369k   0 |keystone-manage      3038  369k   0 5.0%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 11:29:09 ubuntu dstat.sh[1633]: 21-02 11:29:09| 29   3  48  19   1| 629M  432M  135M 2645M|9801B 3240B| 368k    0 |40.0     0 | 632   897 |1.42 1.56 1.54|2.0   0   0|   0     0 |keystone-manage      3038  31%4119k  46k|keystone-manage      3038 4119k  46k 31%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 11:29:10 ubuntu dstat.sh[1633]: 21-02 11:29:10| 40   5  48   6   2| 649M  411M  135M 2646M|8128B 3240B| 624k    0 |44.0     0 | 756   915 |1.42 1.56 1.54|  0 1.0   0|   0     0 |keystone-manage      3038  43%5212k 174k|keystone-manage      3038 5212k 174k 43%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 21 11:29:11 ubuntu dstat.sh[1633]: 21-02 11:29:11| 37  12  32  16   4| 670M  389M  136M 2647M|6477B 2916B| 136k 1364k|12.0  33.0 |1030  1748 |1.42 1.56 1.54|  0 1.0   0|   0     0 |keystone-manage      3038  30%2198k 480k|keystone-manage      3038 2198k 480k 30%|mysqld       186M|   0     0 |  16    8    0    6    0
Feb 21 11:29:12 ubuntu dstat.sh[1633]: 21-02 11:29:12|  2   4  46  45   2| 671M  388M  136M 2648M|6036B 2592B|   0  1484k|   0   108 | 667  1329 |1.42 1.56 1.54|  0 1.0   0|   0     0 |mysqld               886  1.0%   0    0 |python2              1722   14k 484B  0%|mysqld       186M|   0     0 |  16    8    0    6    0
Feb 21 11:29:13 ubuntu dstat.sh[1633]: 21-02 11:29:13|  3   2  48  47   1| 671M  387M  136M 2648M|6859B 3240B|   0  1576k|   0   141 | 696  1209 |1.46 1.56 1.54|  0 3.0   0|   0     0 |mysqld               886  1.0%   0    0 |python2              1722   14k 471B0.5%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 21 11:29:14 ubuntu dstat.sh[1633]: 21-02 11:29:14|  2   1  47  48   3| 671M  387M  136M 2648M|6350B 2916B|   0   612k|   0  77.0 | 452   627 |1.46 1.56 1.54|  0 2.0   0|   0     0 |beam.smp             1938 1.0%   0    0 |python2              1722   14k 465B0.5%|mysqld       187M|   0     0 |  16    8    0    6    0
