"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2020 21:41:52 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 21:41:52,14.849,4.269,51.857,26.975,2.050,484921344,587350016,140845056,2688311296,0,0,154218.431,2735842.646,6.824,31.224,722.294,1241.422,1.390,1.510,1.420,1,1,21.409,0,0,14,3,0,4,0
18-02 21:41:53,19,36,40,2,3,485494784,586432512,140853248,2688557056,6068,3240,188416,118784,3,8,1696,3852,1.390,1.510,1.420,3,0,410,0,0,14,3,0,4,0
18-02 21:41:54,26,33,36.500,0,4.500,484802560,586940416,140853248,2688724992,6074,2916,0,24576,0,6,1823,4646,1.390,1.510,1.420,2,0,267,0,0,14,3,0,4,0
18-02 21:41:55,24.510,26.471,35.294,0,13.725,487571456,584118272,140853248,2688901120,5750,2970,0,12288,0,3,1706,5016,1.590,1.560,1.430,2,0,196,0,0,14,3,0,4,0
18-02 21:41:56,10.396,10.891,62.871,9.901,5.941,616292352,454926336,140853248,2816864256,10258,3228,77824,1327104,1,35,905,2918,1.590,1.560,1.430,1,1,17,0,0,16,3,0,4,0
18-02 21:41:57,21.463,28.293,31.220,15.122,3.902,622845952,448258048,140853248,2816970752,9735,2916,0,25214976,0,102,1689,3206,1.590,1.560,1.430,1,0,296,0,0,16,5,0,6,0
18-02 21:41:58,43.564,5.941,42.079,6.931,1.485,646139904,424800256,140865536,2817019904,7609,3240,102400,10194944,6,12,691,944,1.590,1.560,1.430,1,0,0,0,0,16,5,0,6,0
18-02 21:41:59,44.118,4.902,46.078,2.941,1.961,669605888,400265216,140873728,2817953792,5457,2916,585728,0,41,0,650,838,1.590,1.560,1.430,1,0,0,0,0,16,5,0,6,0
18-02 21:42:00,33.333,3.483,46.269,15.423,1.493,688820224,379977728,140984320,2818732032,6146,2916,86016,0,7,0,589,803,1.550,1.550,1.430,2,0,0,0,0,16,5,0,6,0
