"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 08:55:57 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 08:55:57,14.725,4.225,58.554,21.451,1.045,442052608,711127040,90886144,2671243264,0,0,210810.455,3242647.871,11.083,33.265,714.941,1284.410,1.290,1.270,1.180,2,0,23.707,0,0,14,3,0,5,0
31-03 08:55:58,21.608,37.688,38.191,0.503,2.010,442777600,710287360,90898432,2671403008,8785,1944,0,98304,0,12,1500,3772,1.290,1.270,1.180,2,0,377,0,0,14,3,0,5,0
31-03 08:55:59,27.919,31.472,36.041,0,4.569,444448768,708444160,90898432,2671616000,4775,1944,0,20480,0,5,2135,5686,1.290,1.270,1.180,2,0,235,0,0,14,3,0,5,0
31-03 08:56:00,26.214,23.786,44.175,0,5.825,573341696,579145728,90898432,2799497216,7108,1728,0,0,0,0,1715,4150,1.350,1.290,1.190,2,0,100,0,0,16,5,0,5,0
31-03 08:56:01,28.293,24.390,42.439,0,4.878,585285632,567099392,90902528,2799595520,4756,1944,0,135168,0,1,1266,2683,1.350,1.290,1.190,2,0,248,0,0,16,5,0,7,0
31-03 08:56:02,23.116,2.513,47.236,26.131,1.005,597422080,554086400,91111424,2800263168,3688,1728,794624,69632,76,1,640,923,1.350,1.290,1.190,0,1,0,0,0,16,5,0,7,0
31-03 08:56:03,9.045,2.010,47.236,40.704,1.005,602312704,548433920,91455488,2800680960,13135,1620,823296,331776,146,2,698,1026,1.350,1.290,1.190,0,1,0,0,0,16,5,0,7,0
31-03 08:56:04,33,4,48,15,0,618274816,532209664,91467776,2800926720,7755,1836,196608,0,19,0,573,754,1.350,1.290,1.190,1,0,0,0,0,16,5,0,7,0
31-03 08:56:05,28.141,1.508,47.739,22.111,0.503,633810944,515674112,91475968,2801868800,4510,1944,679936,0,49,0,653,817,1.320,1.280,1.180,1,0,0,0,0,16,5,0,7,0
31-03 08:56:06,29.902,9.314,29.412,28.922,2.451,647016448,501334016,91512832,2802855936,4669,1944,110592,1302528,10,14,935,1511,1.320,1.280,1.180,0,1,2,0,0,16,7,0,7,0
31-03 08:56:07,9.045,3.518,44.221,37.186,6.030,657178624,490790912,91660288,2803081216,3748,1728,0,868352,0,61,590,1066,1.320,1.280,1.180,0,1,0,0,0,16,7,0,7,0
31-03 08:56:08,2.985,0.995,47.761,47.761,0.498,657211392,490356736,91832320,2803273728,4560,1944,0,925696,0,63,452,930,1.320,1.280,1.180,0,1,0,0,0,16,7,0,7,0
31-03 08:56:09,2.020,1.515,47.475,48.990,0,657383424,489787392,92012544,2803478528,3348,1728,0,999424,0,73,476,1007,1.320,1.280,1.180,0,1,0,0,0,16,7,0,7,0
31-03 08:56:10,2.985,0.995,47.264,48.756,0,657637376,489275392,92139520,2803605504,3066,1986,0,651264,0,46,383,831,1.370,1.290,1.190,0,1,0,0,0,16,7,0,7,0
31-03 08:56:11,2.010,0.503,49.749,47.739,0,657813504,488960000,92205056,2803675136,3492,1944,0,360448,0,24,343,675,1.370,1.290,1.190,0,1,0,0,0,16,7,0,7,0
31-03 08:56:12,1.523,1.015,39.594,57.868,0,657956864,488611840,92291072,2803793920,5291,1944,0,3170304,0,73,424,770,1.370,1.290,1.190,0,1,0,0,0,16,7,0,7,0
31-03 08:56:13,2.500,1,49,47,0.500,658190336,488132608,92405760,2803920896,4257,1728,0,647168,0,43,465,827,1.370,1.290,1.190,0,1,0,0,0,16,7,0,7,0
31-03 08:56:14,3.030,1.515,48.485,45.455,1.515,658223104,487841792,92516352,2804056064,7029,2160,0,663552,0,46,530,917,1.370,1.290,1.190,0,1,0,0,0,16,7,0,7,0
31-03 08:56:15,4.020,3.015,46.231,46.734,0,658755584,487010304,92667904,2804158464,4015,1890,0,729088,0,64,586,1111,1.420,1.310,1.190,1,1,0,0,0,16,7,0,7,0
31-03 08:56:16,11.111,8.586,33.333,46.970,0,659075072,486465536,92819456,2804219904,4262,1944,0,561152,0,57,603,1287,1.420,1.310,1.190,2,2,2,0,0,16,7,0,7,0
