-- Logs begin at Thu 2020-02-20 10:34:53 UTC, end at Thu 2020-02-20 12:22:53 UTC. --
Feb 20 11:29:55 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 11:29:56 ubuntu dstat.sh[852]: [286B blob data]
Feb 20 11:29:56 ubuntu dstat.sh[852]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 11:29:56 ubuntu dstat.sh[852]: 20-02 11:29:56| 13   4  52  28   2| 464M  557M  136M 2562M|   0     0 | 139k 2471k|6.27  28.8 | 690  1268 |1.99 1.49 1.41|2.0   0  20|   0     0 |systemd              1    0.3%   0    0 |bash                 3707 1936k1793k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 11:29:57 ubuntu dstat.sh[852]: 20-02 11:29:57| 17  29  35   5  14| 463M  558M  136M 2563M|6006B 3240B| 360k  104k|5.00  7.00 |1378  3404 |1.99 1.49 1.41|1.0   0 355|   0     0 |bash                 3707 8.5%1015k  22k|bash                 3707 1015k  22k8.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 11:29:58 ubuntu dstat.sh[852]: 20-02 11:29:58| 19  25  33   0  23| 466M  555M  136M 2563M|4927B 2916B|   0    24k|   0  6.00 |1174  3093 |1.99 1.49 1.41|1.0   0 246|   0     0 |bash                 3707 5.5%1890k  15k|bash                 3707 1890k  15k5.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:29:59 ubuntu dstat.sh[852]: 20-02 11:29:59| 15  31  35   0  19| 464M  556M  136M 2563M|5446B 2916B|   0    16k|   0  4.00 |1491  3218 |1.83 1.47 1.40|1.0   0 208|   0     0 |systemd              1     11%   0    0 |bash                 3707 1418k  13k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:00 ubuntu dstat.sh[852]: 20-02 11:30:00| 23  21  44   0  12| 588M  432M  136M 2685M|5831B 2916B|   0     0 |   0     0 |1385  3454 |1.83 1.47 1.40|2.0   0  90|   0     0 |systemd              1     20%   0    0 |bash                 3707  417k3894B2.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 11:30:01 ubuntu dstat.sh[852]: 20-02 11:30:01| 16  25  37   0  23| 594M  426M  136M 2685M|7134B 3240B|   0     0 |   0     0 |1202  2659 |1.83 1.47 1.40|1.0   0 257|   0     0 |keystone-manage      2276 6.0%1146k  81k|keystone-manage      2276 1146k  81k6.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:02 ubuntu dstat.sh[852]: 20-02 11:30:02| 42   6  45   5   1| 617M  403M  136M 2685M|7023B 2916B| 100k  168k|6.00  2.00 | 625   859 |1.83 1.47 1.40|1.0   0   0|   0     0 |keystone-manage      2276  46%5844k  46k|keystone-manage      2276 5844k  46k 46%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:03 ubuntu dstat.sh[852]: 20-02 11:30:03| 33   4  46  15   3| 631M  388M  136M 2686M|6564B 2916B| 312k    0 |21.0     0 | 684   812 |1.83 1.47 1.40|  0 1.0   0|   0     0 |keystone-manage      2276  34%3322k   0 |keystone-manage      2276 3322k   0  34%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:04 ubuntu dstat.sh[852]: 20-02 11:30:04| 14   4  43  31   9| 638M  380M  136M 2686M|6352B 2916B| 260k  300k|20.0  4.00 | 624   863 |1.77 1.46 1.40|1.0 1.0   0|   0     0 |keystone-manage      2276  18%1830k 107k|keystone-manage      2276 1830k 107k 18%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:05 ubuntu dstat.sh[852]: 20-02 11:30:05| 38   8  39   6  10| 658M  359M  136M 2687M|5703B 2970B|  84k 1576k|7.00  32.0 | 766  1038 |1.77 1.46 1.40|2.0   0   0|   0     0 |keystone-manage      2276  43%5012k 439k|keystone-manage      2276 5012k 439k 43%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 20 11:30:06 ubuntu dstat.sh[852]: 20-02 11:30:06| 16  13  32  29  10| 670M  347M  137M 2687M|7933B 3186B|   0  2376k|   0  91.0 |1086  2017 |1.77 1.46 1.40|1.0   0   0|   0     0 |python2              1961  13%  83k  91k|python3.6            7643   83k 173k1.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:07 ubuntu dstat.sh[852]: 20-02 11:30:07|  2   4  45  41   8| 671M  345M  137M 2688M|6462B 3024B|   0  1656k|   0   121 | 962  1518 |1.77 1.46 1.40|2.0 1.0 2.0|   0     0 |mysqld               325872.5%   0    0 |python2              955    14k 471B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:08 ubuntu dstat.sh[852]: 20-02 11:30:08|  4   2  47  45   2| 671M  344M  137M 2688M|6733B 3240B|   0  1780k|   0   130 | 671  1588 |1.77 1.46 1.40|  0 1.0   0|   0     0 |mysqld               325871.5%   0    0 |python2              955    14k 471B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:09 ubuntu dstat.sh[852]: 20-02 11:30:09|  5   3  44  45   2| 672M  343M  137M 2689M|8465B 3132B|   0  1564k|   0   122 | 623  1397 |1.70 1.45 1.40|1.0 1.0   0|   0     0 |mysqld               325875.5%   0    0 |python2              955    14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:10 ubuntu dstat.sh[852]: 20-02 11:30:10|  9   8  34  45   3| 672M  342M  137M 2689M|6957B 3240B|   0   744k|   0  75.0 | 611  1368 |1.70 1.45 1.40|  0 1.0   0|   0     0 |mysqld               32587 14%   0    0 |python2              955    14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 11:30:11 ubuntu dstat.sh[852]: 20-02 11:30:11| 12   8  42  34   5| 673M  342M  138M 2689M|5579B 3240B|   0  1136k|   0   123 | 939  1809 |1.70 1.45 1.40|  0 1.0   0|   0     0 |mysqld               32587 17%   0    0 |python2              955    14k 468B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 11:30:12 ubuntu dstat.sh[852]: 20-02 11:30:12| 12  11  44  34   1| 673M  341M  138M 2689M|6796B 3240B|   0  1400k|   0   126 |1014  1731 |1.70 1.45 1.40|1.0 1.0   0|   0     0 |mysqld               32587 20%   0    0 |python2              955    14k 474B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 11:30:13 ubuntu dstat.sh[852]: 20-02 11:30:13|  6   7  45  40   1| 674M  340M  138M 2689M|  12k 3282B|   0  1216k|   0   108 | 891  1546 |1.70 1.45 1.40|  0 2.0   0|   0     0 |mysqld               325878.0%   0    0 |python2              955    14k 472B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 11:30:14 ubuntu dstat.sh[852]: 20-02 11:30:14| 10   8  37  45   1| 674M  340M  138M 2689M|  11k 3240B|   0   836k|   0  71.0 | 623  1215 |1.73 1.46 1.40|1.0 1.0   0|   0     0 |mysqld               32587 17%   0    0 |python2              955    14k 470B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 20 11:30:15 ubuntu dstat.sh[852]: 20-02 11:30:15|  5   3  45  46   1| 674M  339M  138M 2689M|8990B 2916B|   0  4048k|   0  92.0 | 547   986 |1.73 1.46 1.40|  0 1.0   0|   0     0 |mysqld               325874.5%   0    0 |python2              955    14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 20 11:30:16 ubuntu dstat.sh[852]: 20-02 11:30:16|  7   4  44  44   0| 675M  338M  138M 2689M|7972B 3334B|   0  1320k|   0   100 | 715  1955 |1.73 1.46 1.40|  0 1.0   0|   0     0 |mysqld               325875.0%   0    0 |python2              955    14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 11:30:17 ubuntu dstat.sh[852]: 20-02 11:30:17| 14  10  37  37   3| 676M  338M  138M 2689M|9809B 3240B|   0  1548k|   0   116 |1008  1938 |1.73 1.46 1.40|1.0 1.0   0|   0     0 |mysqld               32587 19%   0    0 |python2              955    14k 466B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 20 11:30:18 ubuntu dstat.sh[852]: 20-02 11:30:18|  6   5  42  45   3| 677M  271M  139M 2753M|7107B 3240B|   0    26M|   0  78.0 | 835  1659 |1.73 1.46 1.40|  0 2.0 2.0|   0     0 |mysqld               325874.5%   0    0 |python2              955    14k 471B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:19 ubuntu dstat.sh[852]: 20-02 11:30:19|  2   2  23  73   1| 677M  270M  139M 2753M|7828B 3240B|   0    39M|   0  77.0 | 769  1778 |1.75 1.47 1.40|1.0 1.0   0|   0     0 |conntrackd           163211.0%   0    0 |python2              955    14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:20 ubuntu dstat.sh[852]: 20-02 11:30:20|  3   2  34  59   1| 677M  270M  139M 2753M|9684B 2916B|   0  2024k|   0   128 | 611  1132 |1.75 1.47 1.40|  0 2.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              955    14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:21 ubuntu dstat.sh[852]: 20-02 11:30:21|  2   1  40  56   0| 677M  270M  139M 2753M|8875B 3240B|   0  1552k|   0   171 | 553   607 |1.75 1.47 1.40|  0 2.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              955    14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:22 ubuntu dstat.sh[852]: 20-02 11:30:22|  4   2  45  47   4| 678M  269M  139M 2754M|9659B 3240B|   0  6096k|   0   111 | 766  1372 |1.75 1.47 1.40|  0 1.0   0|   0     0 |mysqld               325872.0%   0    0 |python2              955    14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:23 ubuntu dstat.sh[852]: 20-02 11:30:23|  4   3  44  44   5| 678M  268M  139M 2754M|8065B 2592B|   0  2048k|   0  95.0 | 723  1237 |1.75 1.47 1.40|1.0 1.0   0|   0     0 |mysqld               325873.5%   0    0 |python2              955    14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 11:30:24 ubuntu dstat.sh[852]: 20-02 11:30:24|  8   7  42  36   7| 678M  268M  139M 2754M|6144B 2916B|   0  1352k|   0   116 | 884  1714 |1.77 1.48 1.41|1.0 1.0   0|   0     0 |mysqld               32587 15%   0    0 |python2              955    14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 20 11:30:25 ubuntu dstat.sh[852]: 20-02 11:30:25|  4   5  43  38  11| 679M  267M  139M 2755M|6866B 2916B|   0  1312k|   0  93.0 | 846  1546 |1.77 1.48 1.41|  0 1.0   0|   0     0 |keystone-manage      2276 3.5%3483B2300B|python2              955    14k 465B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 20 11:30:26 ubuntu dstat.sh[852]: 20-02 11:30:26|  8   9  37  34  11| 679M  266M  139M 2755M|7523B 3240B|   0  1424k|   0   106 | 902  1587 |1.77 1.48 1.41|  0 1.0   0|   0     0 |mysqld               32587 18%   0    0 |python2              955    14k 466B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 20 11:30:27 ubuntu dstat.sh[852]: 20-02 11:30:27| 10  12  38  35   7| 679M  266M  139M 2755M|7088B 2916B|   0  1912k|   0   132 | 993  1960 |1.77 1.48 1.41|1.0 1.0   0|   0     0 |mysqld               32587 20%   0    0 |python2              955    14k 473B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 20 11:30:28 ubuntu dstat.sh[852]: 20-02 11:30:28|  9   8  41  38   3| 679M  266M  140M 2755M|6397B 3240B|   0  1216k|   0  90.0 | 883  1794 |1.77 1.48 1.41|  0 1.0 2.0|   0     0 |mysqld               32587 10%   0    0 |python2              955    14k 471B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 20 11:30:29 ubuntu dstat.sh[852]: 20-02 11:30:29| 16  11  37  27   9| 680M  265M  140M 2755M|5549B 2916B|   0  1404k|   0   106 | 952  1909 |1.79 1.49 1.41|1.0 1.0   0|   0     0 |mysqld               32587 25%   0    0 |python2              955    14k 467B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:30 ubuntu dstat.sh[852]: 20-02 11:30:30| 10   7  39  41   3| 680M  265M  140M 2755M|5941B 2970B|   0   724k|   0  52.0 | 803  1488 |1.79 1.49 1.41|  0 2.0   0|   0     0 |mysqld               32587 14%   0    0 |python2              955    14k 458B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:31 ubuntu dstat.sh[852]: 20-02 11:30:31|  2   4  45  45   3| 680M  264M  140M 2755M|  11k 3186B|   0   720k|   0  52.0 | 653  1128 |1.79 1.49 1.41|  0 2.0   0|   0     0 |mysqld               325873.0%   0    0 |python2              955    14k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:32 ubuntu dstat.sh[852]: 20-02 11:30:32| 11  13  26  45   5| 680M  264M  140M 2755M|7116B 2916B|   0   928k|   0  67.0 | 807  1312 |1.79 1.49 1.41|  0 1.0   0|   0     0 |mysqld               32587 22%   0    0 |python2              955    14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:33 ubuntu dstat.sh[852]: 20-02 11:30:33|  8   7  35  37  11| 680M  264M  140M 2755M|6283B 2916B|   0  1048k|   0  78.0 | 826  1619 |1.79 1.49 1.41|  0 1.0   0|   0     0 |mysqld               32587 16%   0    0 |python2              955    14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:34 ubuntu dstat.sh[852]: 20-02 11:30:34|  3   4  46  38   9| 680M  264M  140M 2755M|6222B 3240B|   0  1044k|   0  75.0 | 722  1464 |1.81 1.50 1.41|  0 1.0   0|   0     0 |mysqld               325876.5%   0    0 |python2              955    14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:35 ubuntu dstat.sh[852]: 20-02 11:30:35|  7   4  44  42   2| 680M  263M  140M 2755M|6306B 2916B|   0  1016k|   0  84.0 | 742  1357 |1.81 1.50 1.41|  0 1.0 1.0|   0     0 |mysqld               325878.0%   0    0 |python2              955    14k 470B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:36 ubuntu dstat.sh[852]: 20-02 11:30:36|  4   2  38  56   1| 681M  263M  140M 2755M|5354B 2916B|   0   192k|   0  15.0 | 538   985 |1.81 1.50 1.41|  0 2.0   0|   0     0 |keystone-manage      2276 1.5%2938B1346B|python2              955    14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 20 11:30:37 ubuntu dstat.sh[852]: 20-02 11:30:37|  2   2  34  61   2| 680M  263M  140M 2755M|  10k 2916B|   0  1672k|   0  98.0 | 708  1055 |1.81 1.50 1.41|1.0 1.0   0|   0     0 |mysqld               325871.5%   0    0 |python2              955    14k 452B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:38 ubuntu dstat.sh[852]: 20-02 11:30:38| 14  11  40  31   4| 681M  263M  140M 2755M|7775B 3240B|   0  1152k|   0  77.0 | 983  2548 |1.81 1.50 1.41|  0 1.0 2.0|   0     0 |mysqld               32587 17%   0    0 |keystone-manage      2276   11k6053B7.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:39 ubuntu dstat.sh[852]: 20-02 11:30:39|  3   2  44  45   5| 681M  263M  140M 2755M|7045B 2916B|   0   516k|   0  34.0 | 543  1121 |1.90 1.52 1.42|  0 1.0   0|   0     0 |keystone-manage      2276 2.5%3957B2072B|python2              955    14k 463B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:40 ubuntu dstat.sh[852]: 20-02 11:30:40| 13  16  32  39   1| 681M  263M  141M 2755M|7051B 3240B|   0   856k|   0  75.0 | 778  1492 |1.90 1.52 1.42|  0 1.0   0|   0     0 |mysqld               32587 26%   0    0 |python2              955    14k 465B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:41 ubuntu dstat.sh[852]: 20-02 11:30:41| 16  12  33  40   1| 681M  262M  141M 2755M|5356B 3240B|   0   672k|   0  47.0 | 694  1234 |1.90 1.52 1.42|  0 1.0   0|   0     0 |mysqld               32587 24%   0    0 |python2              955    14k 465B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:42 ubuntu dstat.sh[852]: 20-02 11:30:42| 13  11  39  37   1| 681M  262M  141M 2755M|5273B 2862B|   0  1080k|   0  85.0 | 856  1603 |1.90 1.52 1.42|  0 1.0   0|   0     0 |mysqld               32587 20%   0    0 |python2              955    14k 466B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:43 ubuntu dstat.sh[852]: 20-02 11:30:43|  9   5  37  41   7| 681M  262M  141M 2755M|6119B 3186B|   0  1236k|   0  94.0 | 730  1478 |1.90 1.52 1.42|  0 1.0   0|   0     0 |mysqld               32587 12%   0    0 |python2              955    14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:44 ubuntu dstat.sh[852]: 20-02 11:30:44| 32  19  23  24   1| 682M  261M  141M 2756M|5977B 3348B|   0   860k|   0  58.0 | 984  2009 |1.91 1.53 1.43|2.0 1.0   0|   0     0 |python2              1961  27% 192k 209k|python3.6            7643  255k 522k3.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 20 11:30:45 ubuntu dstat.sh[852]: 20-02 11:30:45| 15  16  34  33   3| 682M  260M  141M 2756M|6449B 3240B|   0  1520k|   0   119 |1295  2261 |1.91 1.53 1.43|  0 1.0   0|   0     0 |mysqld               32587 16%   0    0 |python2              1961   76k  83k 11%|mysqld       196M|   0     0 |  16    7    0    6    0
Feb 20 11:30:46 ubuntu dstat.sh[852]: 20-02 11:30:46| 10   6  32  51   2| 682M  260M  141M 2756M|6020B 2970B|   0   588k|   0  44.0 | 697  1448 |1.91 1.53 1.43|  0 1.0   0|   0     0 |mysqld               32587 11%   0    0 |python2              955    14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Feb 20 11:30:47 ubuntu dstat.sh[852]: 20-02 11:30:47| 16  11  29  44   1| 683M  259M  141M 2756M|6363B 3228B|   0  1004k|   0  89.0 | 914  1821 |1.91 1.53 1.43|1.0 1.0   0|   0     0 |mysqld               32587 24%   0    0 |python2              955    14k 472B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Feb 20 11:30:48 ubuntu dstat.sh[852]: 20-02 11:30:48| 12  10  42  33   4| 683M  259M  141M 2756M|7627B 3240B|   0  2204k|   0  95.0 | 867  1691 |1.91 1.53 1.43|  0 2.0 2.0|   0     0 |mysqld               32587 15%   0    0 |python2              955    14k 478B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Feb 20 11:30:49 ubuntu dstat.sh[852]: 20-02 11:30:49| 14  13  38  33   4| 683M  259M  141M 2756M|7022B 3240B|   0  1260k|   0   101 | 945  1598 |1.92 1.54 1.43|  0 2.0   0|   0     0 |mysqld               32587 23%   0    0 |python2              955    14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:50 ubuntu dstat.sh[852]: 20-02 11:30:50| 11   5  37  46   2| 683M  259M  142M 2756M|5772B 3240B|   0  1032k|   0  70.0 |1002  1570 |1.92 1.54 1.43|  0 2.0   0|   0     0 |mysqld               325878.0%   0    0 |python2              955    14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:51 ubuntu dstat.sh[852]: 20-02 11:30:51| 12   8  38  41   2| 683M  258M  142M 2756M|6011B 3240B|   0   748k|   0  54.0 | 769  1299 |1.92 1.54 1.43|  0 2.0   0|   0     0 |mysqld               32587 13%   0    0 |python2              955    14k 452B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:52 ubuntu dstat.sh[852]: 20-02 11:30:52| 14  15  36  34   2| 683M  258M  142M 2756M|6408B 2916B|   0   556k|   0  42.0 | 692  1097 |1.92 1.54 1.43|  0 1.0   0|   0     0 |mysqld               32587 26%   0    0 |python2              955    14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:53 ubuntu dstat.sh[852]: 20-02 11:30:53|  5   6  24  62   3| 683M  258M  142M 2756M|6053B 2916B|   0   672k|   0  82.0 | 595   960 |1.92 1.54 1.43|1.0 1.0   0|   0     0 |mysqld               32587 10%   0    0 |python2              955    14k 468B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:54 ubuntu dstat.sh[852]: 20-02 11:30:54| 14   9  34  36   6| 684M  257M  142M 2756M|5286B 3012B|   0   988k|   0  65.0 | 693  1411 |2.00 1.56 1.44|  0 1.0   0|   0     0 |mysqld               32587 19%   0    0 |python2              955    14k 461B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:55 ubuntu dstat.sh[852]: 20-02 11:30:55|  4   2  40  51   3| 684M  257M  142M 2756M|5859B 3186B|   0   872k|   0  57.0 | 598  1136 |2.00 1.56 1.44|  0 2.0   0|   0     0 |keystone-manage      2276 1.5%2738B1882B|python2              955    14k 453B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 20 11:30:56 ubuntu dstat.sh[852]: 20-02 11:30:56| 10   8  38  40   3| 684M  257M  142M 2756M|6356B 3240B|   0   792k|   0  59.0 | 763  1445 |2.00 1.56 1.44|1.0 1.0   0|   0     0 |mysqld               32587 15%   0    0 |python2              955    14k 456B0.5%|mysqld       197M|   0     0 |  16    7    0    4    0
Feb 20 11:30:57 ubuntu dstat.sh[852]: 20-02 11:30:57|  2   2  45  50   2| 684M  257M  142M 2756M|4860B 2700B|   0   612k|   0  43.0 | 540   857 |2.00 1.56 1.44|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              955    14k 458B0.5%|mysqld       197M|   0     0 |  16    7    0    4    0
Feb 20 11:30:58 ubuntu dstat.sh[852]: 20-02 11:30:58|  5   6  41  46   2| 684M  256M  142M 2757M|6574B 3132B|   0   900k|   0  96.0 | 720  1100 |2.00 1.56 1.44|  0 3.0 2.0|   0     0 |mysqld               325875.5%   0    0 |python2              955    14k   0   0%|mysqld       197M|   0     0 |  16    7    0    5    0
Feb 20 11:30:59 ubuntu dstat.sh[852]: 20-02 11:30:59|  3   2  43  51   2| 684M  256M  142M 2757M|5048B 2916B|   0  1048k|   0  68.0 | 655  1102 |2.00 1.57 1.44|3.0   0   0|   0     0 |mysqld               325872.0%   0    0 |python2              955    14k 931B  0%|mysqld       197M|   0     0 |  16    7    0    4    0
Feb 20 11:31:00 ubuntu dstat.sh[852]: 20-02 11:31:00| 10   6  33  47   5| 685M  255M  142M 2757M|8543B 2916B|   0  1080k|   0  73.0 | 821  1399 |2.00 1.57 1.44|1.0 1.0   0|   0     0 |mysqld               32587 14%   0    0 |python2              955    14k 460B  0%|mysqld       197M|   0     0 |  16    7    0    4    0
Feb 20 11:31:01 ubuntu dstat.sh[852]: 20-02 11:31:01| 15  10  30  42   3| 685M  255M  142M 2757M|7965B 3240B|   0   716k|   0  47.0 | 711  1717 |2.00 1.57 1.44|  0 1.0   0|   0     0 |mysqld               32587 19%   0    0 |python2              955    13k 467B0.5%|mysqld       197M|   0     0 |  16    7    0    2    0
Feb 20 11:31:02 ubuntu dstat.sh[852]: 20-02 11:31:02|  3   2  46  48   1| 685M  255M  142M 2757M|6084B 2916B|   0   524k|   0  31.0 | 466   883 |2.00 1.57 1.44|1.0 1.0   0|   0     0 |mysqld               325872.0%   0    0 |python2              955    13k 458B  0%|mysqld       197M|   0     0 |  16    7    0    2    0
Feb 20 11:31:03 ubuntu dstat.sh[852]: 20-02 11:31:03|  9   9  40  39   3| 685M  255M  142M 2757M|6694B 3078B|   0   452k|   0  36.0 | 618   876 |2.00 1.57 1.44|  0 2.0   0|   0     0 |mysqld               32587 15%   0    0 |python2              955    13k 446B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 20 11:31:04 ubuntu dstat.sh[852]: 20-02 11:31:04|  8   8  35  43   6| 685M  255M  142M 2757M|5989B 3078B|   0   888k|   0  56.0 | 732  1183 |2.16 1.61 1.46|  0 1.0   0|   0     0 |mysqld               32587 11%   0    0 |python2              955    13k 463B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 20 11:31:05 ubuntu dstat.sh[852]: 20-02 11:31:05| 12  16  34  35   5| 685M  255M  143M 2757M|5476B 2970B|   0   604k|   0  58.0 | 807  1721 |2.16 1.61 1.46|  0 2.0   0|   0     0 |mysqld               32587 26%   0    0 |python2              955    13k 461B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 20 11:31:06 ubuntu dstat.sh[852]: 20-02 11:31:06|  7   8  40  42   3| 685M  254M  143M 2757M|5543B 3240B|   0   948k|   0  71.0 | 799  1134 |2.16 1.61 1.46|  0 1.0   0|   0     0 |mysqld               32587 13%   0    0 |python2              955    13k 463B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 20 11:31:07 ubuntu dstat.sh[852]: 20-02 11:31:07| 13  14  37  32   4| 685M  254M  143M 2757M|5745B 3186B|   0   820k|   0  65.0 | 892  1196 |2.16 1.61 1.46|  0 1.0   0|   0     0 |mysqld               32587 25%   0    0 |python2              955    13k 471B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 20 11:31:08 ubuntu dstat.sh[852]: 20-02 11:31:08| 17  14  42  24   3| 685M  254M  143M 2757M|7253B 3240B|   0   684k|   0  50.0 | 674  1117 |2.16 1.61 1.46|2.0 1.0 2.0|   0     0 |mysqld               32587 28%   0    0 |python2              955    13k 477B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 20 11:31:09 ubuntu dstat.sh[852]: 20-02 11:31:09|  9   8  35  46   1| 685M  254M  143M 2757M|5420B 2970B|   0   312k|   0  25.0 | 557   928 |2.07 1.60 1.45|1.0 2.0   0|   0     0 |mysqld               32587 15%   0    0 |python2              955    13k 468B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
