"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Dec 2019 10:57:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-12 10:57:26,4.969,1.697,83.605,8.881,0.848,478355456,431546368,108756992,2871730176,0,0,52230.146,921470.414,3.034,10.123,251.621,422.016,1.150,1.160,1.150,2,0,7.714,0,0,14,4,0,4,0
20-12 10:57:27,21.569,32.353,25.490,6.863,13.725,479170560,430403584,108769280,2871832576,4475,8446,0,176128,0,10,1502,5601,1.150,1.160,1.150,2,0,192,0,0,14,4,0,4,0
20-12 10:57:28,31.122,32.143,36.735,0,0,480362496,428969984,108769280,2872254464,8530,14746,0,16384,0,4,1907,5984,1.150,1.160,1.150,2,0,214,0,0,14,4,0,4,0
20-12 10:57:29,16.500,27.500,55,0,1,610529280,298242048,108769280,3000258560,8866,20238,0,0,0,0,2068,5369,1.060,1.140,1.140,2,0,197,0,0,16,6,0,4,0
20-12 10:57:30,37.374,16.667,44.949,0,1.010,626286592,282390528,108777472,3000344576,6912,17240,0,0,0,0,994,2085,1.060,1.140,1.140,2,0,118,0,0,16,6,0,7,0
20-12 10:57:31,25.888,2.538,41.624,29.442,0.508,645054464,263503872,108793856,3000446976,2943,0,118784,4194304,10,4,470,644,1.060,1.140,1.140,2,1,0,0,0,16,6,0,7,0
20-12 10:57:32,29.500,3,45,22.500,0,656666624,251822080,108802048,3000508416,1921,0,0,25165824,0,24,633,982,1.060,1.140,1.140,1,3,0,0,0,16,6,0,7,0
20-12 10:57:33,1.020,1.020,21.429,76.020,0.510,657698816,250281984,108810240,3001008128,1580,0,327680,5328896,23,8,342,716,1.060,1.140,1.140,2,0,2,0,0,16,6,0,7,0
20-12 10:57:34,25.126,3.015,48.744,23.116,0,673808384,233553920,108814336,3001528320,1589,0,266240,0,20,0,397,692,1.050,1.140,1.140,2,1,0,0,0,16,6,0,7,0
20-12 10:57:35,37.811,12.438,34.826,13.433,1.493,688799744,217493504,108834816,3002396672,12047,123438,98304,958464,10,3,1146,3392,1.050,1.140,1.140,2,1,0,0,0,16,8,0,7,0
20-12 10:57:36,8.081,5.051,44.444,39.394,3.030,698490880,207491072,108912640,3002626048,3981,40686,0,516096,0,33,696,1469,1.050,1.140,1.140,1,1,0,0,0,16,8,0,7,0
