-- Logs begin at Tue 2020-03-10 23:15:40 UTC, end at Wed 2020-03-11 00:55:03 UTC. --
Mar 11 00:02:50 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 00:02:50 ubuntu dstat.sh[1726]: [286B blob data]
Mar 11 00:02:50 ubuntu dstat.sh[1726]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 00:02:50 ubuntu dstat.sh[1726]: 11-03 00:02:50| 16   4  53  25   2| 419M  302M  111M 2874M|   0     0 | 192k 3422k|10.2  34.5 | 744  1382 |0.95 1.13 1.21|2.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3588 2354k2201k0.2%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 00:02:51 ubuntu dstat.sh[1726]: 11-03 00:02:51| 18  29  32  16   5| 419M  302M  111M 2875M|4913B 2160B|   0  9128k|   0  79.0 |1371  3411 |0.95 1.13 1.21|  0 2.0 345|   0     0 |bash                 3588 6.5%1085k  21k|bash                 3588 1085k  21k6.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 00:02:52 ubuntu dstat.sh[1726]: 11-03 00:02:52|  8  11  21  56   4| 419M  302M  111M 2875M|4880B 2160B|   0    26M|   0  83.0 | 631  1305 |0.95 1.13 1.21|2.0   0 119|   0     0 |bash                 3588 2.0%1056k9061B|bash                 3588 1056k9061B2.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 00:02:53 ubuntu dstat.sh[1726]: 11-03 00:02:53| 22  27  32   0  20| 419M  302M  111M 2875M|5906B 1890B|   0    16k|   0  4.00 |1369  4567 |0.96 1.12 1.21|1.0   0 198|   0     0 |systemd              1     11%   0    0 |bash                 3588 1307k  11k2.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 00:02:54 ubuntu dstat.sh[1726]: 11-03 00:02:54| 21  27  34   0  18| 421M  300M  111M 2875M|4835B 2052B|   0    12k|   0  3.00 |1298  3999 |0.96 1.12 1.21|1.0   0 164|   0     0 |systemd              1     15%   0    0 |bash                 3588  968k7862B2.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 00:02:55 ubuntu dstat.sh[1726]: 11-03 00:02:55| 17  28  42   0  13| 545M  176M  111M 2997M|4801B 2106B|   0     0 |   0     0 |1867  4200 |0.96 1.12 1.21|1.0   0 261|   0     0 |systemd              1    9.0%   0    0 |bash                 3588  534k  14k6.5%|mysqld       174M|   0     0 |  15    5    0    5    0
Mar 11 00:02:56 ubuntu dstat.sh[1726]: 11-03 00:02:56| 38  11  44   1   6| 562M  158M  111M 2997M|4453B 2202B|   0   132k|   0  2.00 | 784  1333 |0.96 1.12 1.21|2.0   0  55|   0     0 |keystone-manage      3126  41%4278k  81k|keystone-manage      3126 4278k  81k 41%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 00:02:57 ubuntu dstat.sh[1726]: 11-03 00:02:57| 17   3  42  29   8| 570M  150M  111M 2998M|4076B 2160B| 596k  220k|59.0  2.00 | 717   913 |0.96 1.12 1.21|1.0   0   0|   0     0 |keystone-manage      3126  19%1820k   0 |keystone-manage      3126 1820k   0  19%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 00:02:58 ubuntu dstat.sh[1726]: 11-03 00:02:58| 27   3  42  16  11| 586M  133M  111M 2998M|4465B 1944B| 396k    0 |57.0     0 | 624   916 |0.96 1.12 1.21|1.0   0   0|   0     0 |keystone-manage      3126  33%3714k  46k|keystone-manage      3126 3714k  46k 33%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 00:02:59 ubuntu dstat.sh[1726]: 11-03 00:02:59| 42   5  45   3   5| 606M  113M  111M 2999M|5767B 2202B| 632k    0 |46.0     0 | 760   940 |0.96 1.12 1.21|1.0   0   0|   0     0 |keystone-manage      3126  46%4869k 174k|keystone-manage      3126 4869k 174k 46%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 00:03:00 ubuntu dstat.sh[1726]: 11-03 00:03:00| 35  13  22  26   4| 619M  331M  111M 2775M|4622B 2160B| 148k  168k|15.0  32.0 | 764  1457 |0.96 1.12 1.21|  0 2.0 6.0|   0     0 |keystone-manage      3126  28%2512k 427k|keystone-manage      3126 2512k 427k 28%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 11 00:03:01 ubuntu dstat.sh[1726]: 11-03 00:03:01|  2   1   2  94   1| 619M  331M  111M 2775M|4455B 1998B|   0  5548k|   0   171 | 506   665 |0.96 1.12 1.21|  0 2.0   0|   0     0 |jbd2/vda1-8          303  0.5%   0    0 |python2              1837   14k 463B  0%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 11 00:03:02 ubuntu dstat.sh[1726]: 11-03 00:03:02|  4   2  17  76   1| 626M  324M  111M 2775M|5308B 2106B|8192B 2176k|2.00  95.0 | 587   993 |0.96 1.12 1.21|2.0   0   0|   0     0 |python2              1576 1.5%6934B7572B|python3.6            7525   11k  22k  0%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 11 00:03:03 ubuntu dstat.sh[1726]: 11-03 00:03:03|  8   4  44  44   2| 628M  321M  112M 2776M|5093B 2160B|   0  1012k|   0  68.0 | 641  1168 |1.04 1.14 1.21|  0 1.0   0|   0     0 |keystone-manage      3126 3.5%  36k  43k|keystone-manage      3126   36k  43k3.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 11 00:03:04 ubuntu dstat.sh[1726]: 11-03 00:03:04|  3   2  48  46   1| 628M  320M  112M 2776M|6485B 1944B|   0  1480k|   0   105 | 851  1270 |1.04 1.14 1.21|  0 1.0   0|   0     0 |mysqld               985  1.0%   0    0 |python2              1837   14k 465B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 11 00:03:05 ubuntu dstat.sh[1726]: 11-03 00:03:05|  3   2  45  45   4| 629M  319M  112M 2776M|4352B 2160B|  88k 1184k|3.00  85.0 | 729  1186 |1.04 1.14 1.21|  0 1.0 2.0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              1837   14k 486B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 11 00:03:06 ubuntu dstat.sh[1726]: 11-03 00:03:06|  3   3  46  43   5| 629M  318M  112M 2777M|5114B 1944B|   0  1504k|   0   108 | 866  1279 |1.04 1.14 1.21|1.0   0   0|   0     0 |mysqld               985  2.5%   0    0 |python2              1837   14k 465B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 11 00:03:07 ubuntu dstat.sh[1726]: 11-03 00:03:07|  8   7  37  42   6| 630M  317M  112M 2777M|7321B 2160B|   0  1296k|   0   127 | 816  1870 |1.04 1.14 1.21|  0 1.0   0|   0     0 |mysqld               985   11%   0    0 |python2              1837   14k 471B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 11 00:03:08 ubuntu dstat.sh[1726]: 11-03 00:03:08| 11   7  47  33   2| 630M  317M  113M 2777M|5103B 2160B|   0  1212k|   0   127 | 814  2064 |1.20 1.17 1.22|1.0 1.0   0|   0     0 |mysqld               985   14%   0    0 |python2              1837   14k 466B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 11 00:03:09 ubuntu dstat.sh[1726]: 11-03 00:03:09|  8  11  48  32   2| 631M  316M  113M 2777M|5617B 1944B|   0  1152k|   0  98.0 | 650  1366 |1.20 1.17 1.22|1.0 1.0   0|   0     0 |mysqld               985   16%   0    0 |python2              1837   14k 470B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 11 00:03:10 ubuntu dstat.sh[1726]: 11-03 00:03:10| 13   9  43  34   1| 631M  315M  113M 2777M|7636B 2160B|   0  1884k|   0   162 | 905  1884 |1.20 1.17 1.22|  0 1.0   0|   0     0 |mysqld               985   19%   0    0 |python2              1837   14k 455B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 11 00:03:11 ubuntu dstat.sh[1726]: 11-03 00:03:11|  4   3  47  45   2| 632M  314M  113M 2777M|6114B 2160B|   0   644k|   0  52.0 | 524   975 |1.20 1.17 1.22|  0 1.0   0|   0     0 |mysqld               985  3.5%   0    0 |python2              1837   14k 450B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 11 00:03:12 ubuntu dstat.sh[1726]: 11-03 00:03:12|  7   5  42  43   3| 632M  314M  114M 2777M|5367B 2160B|   0  1400k|   0   109 | 777  2126 |1.20 1.17 1.22|  0 2.0   0|   0     0 |mysqld               985  7.0%   0    0 |python2              1837   14k 465B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 11 00:03:13 ubuntu dstat.sh[1726]: 11-03 00:03:13|  8   6  47  39   1| 633M  313M  114M 2777M|  10k 1944B|   0  1700k|   0   128 | 882  2066 |1.18 1.16 1.22|5.0   0   0|   0     0 |mysqld               985  9.5%   0    0 |python2              1837   14k 465B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Mar 11 00:03:14 ubuntu dstat.sh[1726]: 11-03 00:03:14|  5   6  48  41   1| 634M  246M  114M 2841M|9543B 2160B|   0    26M|   0  88.0 | 713  1617 |1.18 1.16 1.22|  0 2.0   0|   0     0 |mysqld               985  5.5%   0    0 |keystone-manage      3126 9254B5431B3.0%|mysqld       192M|   0     0 |  15    7    0    6    0
Mar 11 00:03:15 ubuntu dstat.sh[1726]: 11-03 00:03:15|  2   3  42  52   2| 634M  246M  114M 2841M|6574B 2160B|   0    39M|   0   101 | 611  1093 |1.18 1.16 1.22|  0 1.0 2.0|   0     0 |mysqld               985  1.0%   0    0 |python2              1837   14k 472B0.5%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 11 00:03:16 ubuntu dstat.sh[1726]: 11-03 00:03:16|  6   3  46  45   1| 635M  245M  114M 2842M|3603B 2160B|   0  1572k|   0   125 | 842  1666 |1.18 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985  3.5%   0    0 |python2              1837   14k 465B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 11 00:03:17 ubuntu dstat.sh[1726]: 11-03 00:03:17|  4   3  47  46   0| 635M  244M  115M 2842M|4413B 1944B|   0  1096k|   0  93.0 | 672  1579 |1.18 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985  3.0%   0    0 |python2              1837   14k 460B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 11 00:03:18 ubuntu dstat.sh[1726]: 11-03 00:03:18|  6   4  46  43   2| 636M  243M  115M 2842M|6701B 2160B|   0  1408k|   0   111 | 859  1839 |1.17 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985  4.0%   0    0 |python2              1837   14k 465B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 11 00:03:19 ubuntu dstat.sh[1726]: 11-03 00:03:19| 13  14  33  39   3| 636M  242M  115M 2842M|4530B 2160B|   0  1868k|   0   139 | 911  1735 |1.17 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   22%   0    0 |python2              1837   14k 467B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 11 00:03:20 ubuntu dstat.sh[1726]: 11-03 00:03:20|  9   7  44  39   2| 636M  242M  115M 2842M|5201B 2160B|   0  1568k|   0   113 | 987  2029 |1.17 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   11%   0    0 |python2              1837   14k 465B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 11 00:03:21 ubuntu dstat.sh[1726]: 11-03 00:03:21| 14   8  39  38   2| 637M  241M  115M 2842M|5972B 2160B|   0  1476k|   0   116 | 843  1741 |1.17 1.16 1.22|1.0 1.0   0|   0     0 |mysqld               985   19%   0    0 |python2              1837   14k 472B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 11 00:03:22 ubuntu dstat.sh[1726]: 11-03 00:03:22|  9  11  37  42   1| 637M  240M  116M 2843M|3623B 1944B|   0  1584k|   0   113 | 775  1734 |1.17 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   17%   0    0 |python2              1837   14k 466B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 11 00:03:23 ubuntu dstat.sh[1726]: 11-03 00:03:23| 10  12  42  33   2| 637M  240M  116M 2843M|6899B 2254B|   0  1572k|   0   120 |1042  1991 |1.15 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   18%   0    0 |python2              1837   14k 468B0.5%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 11 00:03:24 ubuntu dstat.sh[1726]: 11-03 00:03:24|  6   7  38  46   3| 638M  239M  116M 2843M|6303B 2160B|   0  1576k|   0   125 | 952  1813 |1.15 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   11%   0    0 |python2              1837   14k 465B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 11 00:03:25 ubuntu dstat.sh[1726]: 11-03 00:03:25|  5   7  43  40   4| 638M  238M  117M 2843M|6803B 1944B|   0  1800k|   0   142 | 985  1865 |1.15 1.16 1.22|1.0 1.0 2.0|   0     0 |mysqld               985  7.0%   0    0 |python2              1837   14k 471B0.5%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:26 ubuntu dstat.sh[1726]: 11-03 00:03:26| 12   9  40  33   7| 638M  238M  117M 2843M|6688B 2160B|   0  1608k|   0   102 | 988  2689 |1.15 1.16 1.22|1.0 1.0   0|   0     0 |mysqld               985   12%   0    0 |keystone-manage      3126   14k8125B6.5%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:27 ubuntu dstat.sh[1726]: 11-03 00:03:27| 12  13  32  37   5| 638M  237M  117M 2843M|7346B 1944B|   0  1112k|   0  76.0 | 981  1309 |1.15 1.16 1.22|  0 1.0   0|   0     0 |mysqld               985   21%   0    0 |python2              1837   14k 466B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:28 ubuntu dstat.sh[1726]: 11-03 00:03:28| 12  11  33  41   3| 638M  237M  117M 2843M|6424B 2160B|   0  1184k|   0  82.0 | 944  1382 |1.30 1.19 1.23|  0 1.0   0|   0     0 |mysqld               985   20%   0    0 |python2              1837   14k 466B0.5%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:29 ubuntu dstat.sh[1726]: 11-03 00:03:29|  9  10  31  48   3| 639M  237M  117M 2843M|7384B 2160B|   0  1048k|   0  82.0 | 861  1280 |1.30 1.19 1.23|1.0 1.0   0|   0     0 |mysqld               985   14%   0    0 |python2              1837   14k 464B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:30 ubuntu dstat.sh[1726]: 11-03 00:03:30|  9   7  41  40   4| 639M  236M  118M 2843M|5632B 1890B|   0  1020k|   0  62.0 | 756  1103 |1.30 1.19 1.23|  0 1.0   0|   0     0 |mysqld               985   13%   0    0 |python2              1837   14k 464B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 11 00:03:31 ubuntu dstat.sh[1726]: 11-03 00:03:31| 34  18  17  29   3| 639M  235M  118M 2843M|4713B 2214B|   0   640k|   0  47.0 |1009  2183 |1.30 1.19 1.23|  0 2.0   0|   0     0 |python2              1576  25% 191k 208k|python3.6            7525  255k 522k4.0%|mysqld       195M|   0     0 |  15    7    0    5    0
