-- Logs begin at Fri 2020-03-27 06:03:50 UTC, end at Fri 2020-03-27 07:21:55 UTC. --
Mar 27 06:44:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 06:44:18 ubuntu dstat.sh[1604]: [286B blob data]
Mar 27 06:44:18 ubuntu dstat.sh[1604]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 06:44:18 ubuntu dstat.sh[1604]: 27-03 06:44:18| 18   5  54  21   1| 428M  522M  113M 2644M|   0     0 | 203k 3505k|14.0  39.2 | 855  1467 |1.25 1.18 1.18|1.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 3540 2755k2576k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 06:44:19 ubuntu dstat.sh[1604]: 27-03 06:44:19| 19  36  38   1   5| 428M  522M  113M 2644M|5325B 1728B| 308k   33M|4.00  46.0 |1442  3610 |1.25 1.18 1.18|1.0   0 391|   0     0 |bash                 3540 6.5%1245k  25k|bash                 3540 1245k  25k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 06:44:20 ubuntu dstat.sh[1604]: 27-03 06:44:20| 21  33  36   0  11| 429M  520M  113M 2644M|2982B 1944B|   0    24k|   0  6.00 |1209  3218 |1.25 1.18 1.18|6.0   0 239|   0     0 |systemd              1     11%   0    0 |bash                 3540 1812k  14k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 06:44:21 ubuntu dstat.sh[1604]: 27-03 06:44:21| 27  33  36   0   3| 433M  517M  113M 2645M|7090B 1944B|   0    16k|   0  4.00 |1994  5897 |1.25 1.18 1.18|3.0   0 239|   0     0 |systemd              1     12%   0    0 |bash                 3540 1421k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 06:44:22 ubuntu dstat.sh[1604]: 27-03 06:44:22| 14   8  78   0   1| 554M  395M  113M 2767M|4824B 1728B|   0     0 |   0     0 | 849  1776 |1.25 1.18 1.18|  0   0  21|   0     0 |systemd              1    9.0%   0    0 |bash                 3540  116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 27 06:44:23 ubuntu dstat.sh[1604]: 27-03 06:44:23| 16  30  45   1   8| 559M  390M  113M 2767M|3563B 2038B|  52k    0 |1.00     0 |1369  3154 |1.31 1.19 1.18|1.0   0 297|   0     0 |bash                 3540 6.0% 600k  18k|keystone-manage      3000  938k  42k5.5%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 06:44:24 ubuntu dstat.sh[1604]: 27-03 06:44:24| 31   6  27  34   2| 574M  374M  113M 2767M|3762B 1944B| 108k 1336k|2.00  64.0 | 609   702 |1.31 1.19 1.18|  0 2.0 1.0|   0     0 |keystone-manage      3000  35%4164k  38k|keystone-manage      3000 4164k  38k 35%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 06:44:25 ubuntu dstat.sh[1604]: 27-03 06:44:25| 25   4  33  36   2| 587M  360M  113M 2768M|6415B 1944B|1044k 1124k| 116  48.0 | 730   955 |1.31 1.19 1.18|1.0   0   0|   0     0 |keystone-manage      3000  26%3098k  46k|keystone-manage      3000 3098k  46k 26%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 06:44:26 ubuntu dstat.sh[1604]: 27-03 06:44:26| 46   3  47   2   2| 607M  340M  113M 2769M|  12k 1944B| 612k    0 |47.0     0 | 701   825 |1.31 1.19 1.18|1.0   0   0|   0     0 |keystone-manage      3000  47%5193k 107k|keystone-manage      3000 5193k 107k 47%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 06:44:27 ubuntu dstat.sh[1604]: 27-03 06:44:27| 41  10  31  18   2| 626M  319M  113M 2770M|4139B 1944B| 188k 1264k|15.0  18.0 | 827  1306 |1.31 1.19 1.18|  0 1.0   0|   0     0 |keystone-manage      3000  34%3863k 495k|keystone-manage      3000 3863k 495k 34%|mysqld       177M|   0     0 |  16    7    0    8    0
