-- Logs begin at Mon 2020-03-02 15:53:55 UTC, end at Mon 2020-03-02 17:50:45 UTC. --
Mar 02 16:56:38 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 02 16:56:38 ubuntu dstat.sh[12347]: [286B blob data]
Mar 02 16:56:38 ubuntu dstat.sh[12347]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 02 16:56:38 ubuntu dstat.sh[12347]: 02-03 16:56:38| 13   4  63  18   2| 451M  567M  136M 2566M|   0     0 | 118k 2126k|6.22  25.1 | 607  1099 |1.23 1.17 1.17|3.0   0  20|   0     0 |systemd              1    0.3%   0    0 |bash                 160011690k1561k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 16:56:39 ubuntu dstat.sh[12347]: 02-03 16:56:39| 18  35  21  19   7| 450M  567M  136M 2566M|4976B 1836B| 268k  120k|4.00  6.00 |1285  3092 |1.23 1.17 1.17|2.0   0 344|   0     0 |bash                 160017.0%1096k  22k|bash                 160011096k  22k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 16:56:40 ubuntu dstat.sh[12347]: 02-03 16:56:40| 21  32  38   5   5| 453M  565M  136M 2567M|5440B 1782B|   0    28k|   0  7.00 |1639  4124 |1.23 1.17 1.17|1.0   0 245|   0     0 |bash                 160013.5%1797k  15k|bash                 160011797k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 16:56:41 ubuntu dstat.sh[12347]: 02-03 16:56:41| 26  31  40   0   3| 452M  565M  136M 2567M|3834B 1944B|   0    16k|   0  4.00 |1188  4527 |1.13 1.15 1.17|1.0   0 208|   0     0 |systemd              1     15%   0    0 |bash                 160011418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 16:56:42 ubuntu dstat.sh[12347]: 02-03 16:56:42| 15  21  60   0   3| 576M  440M  136M 2689M|8102B 1932B|   0  1284k|   0  2.00 |1311  4914 |1.13 1.15 1.17|  0   0  50|   0     0 |systemd              1     16%   0    0 |bash                 16001 232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 02 16:56:43 ubuntu dstat.sh[12347]: 02-03 16:56:43| 18  33  38   6   5| 583M  434M  136M 2689M|4606B 1944B|  76k   32M|1.00  32.0 |1501  3323 |1.13 1.15 1.17|1.0   0 295|   0     0 |keystone-manage      137467.0%1238k  81k|keystone-manage      137461238k  81k7.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 16:56:44 ubuntu dstat.sh[12347]: 02-03 16:56:44| 34   5  40  17   4| 597M  419M  136M 2689M|9909B 1944B| 380k  196k|17.0  2.00 | 763   967 |1.13 1.15 1.17|  0 1.0   0|   0     0 |keystone-manage      13746 38%3954k   0 |keystone-manage      137463954k   0  38%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 16:56:45 ubuntu dstat.sh[12347]: 02-03 16:56:45| 12   2  47  37   3| 601M  415M  136M 2690M|4474B 1728B| 424k    0 |52.0     0 | 560   872 |1.13 1.15 1.17|3.0 1.0   0|   0     0 |keystone-manage      13746 12% 967k   0 |keystone-manage      13746 967k   0  12%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 16:56:46 ubuntu dstat.sh[12347]: 02-03 16:56:46| 27   3  48  19   3| 617M  398M  136M 2690M|4694B 1944B| 256k    0 |22.0     0 | 444   736 |1.12 1.15 1.17|1.0   0   0|   0     0 |keystone-manage      13746 29%3659k  46k|keystone-manage      137463659k  46k 29%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 16:56:47 ubuntu dstat.sh[12347]: 02-03 16:56:47| 35   2  46  15   4| 628M  387M  136M 2691M|6226B 1944B| 576k  200k|42.0  1.00 | 626   753 |1.12 1.15 1.17|2.0   0   0|   0     0 |keystone-manage      13746 35%2748k 107k|keystone-manage      137462748k 107k 35%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 16:56:48 ubuntu dstat.sh[12347]: 02-03 16:56:48| 44   9  39   5   3| 649M  364M  136M 2692M|5035B 1728B| 184k    0 |14.0     0 | 757  1102 |1.12 1.15 1.17|2.0   0   0|   0     0 |keystone-manage      13746 43%4624k 494k|keystone-manage      137464624k 494k 43%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 02 16:56:49 ubuntu dstat.sh[12347]: 02-03 16:56:49| 12   9  32  46   3| 658M  354M  137M 2692M|5218B 1944B|   0  2004k|   0  71.0 | 818  1289 |1.12 1.15 1.17|  0 1.0   0|   0     0 |python2              1652 9.5%  68k  74k|python2              1652   68k  74k9.5%|mysqld       186M|   0     0 |  16    7    0    6    0
