"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Feb 2020 16:24:09 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-02 16:24:09,11.978,3.829,56.563,25.735,1.896,470495232,729600000,140750848,2563186688,0,0,122788.715,2041635.526,6.052,23.653,566.433,1083.261,1.360,1.310,1.330,4,0,19.263,0,0,14,3,0,4,0
22-02 16:24:10,24.257,28.218,18.812,25.248,3.465,469458944,729272320,140754944,2564251648,3731,1944,909312,176128,9,10,1237,3468,1.360,1.310,1.330,1,0,181,0,0,14,3,0,4,0
22-02 16:24:11,14,18,59.500,3.500,5,600858624,597434368,140754944,2692292608,6753,1944,0,1310720,0,1,1814,3320,1.360,1.310,1.330,2,2,60,0,0,16,5,0,4,0
22-02 16:24:12,23.267,29.703,0,43.069,3.960,610340864,587898880,140754944,2692321280,7719,1998,0,14700544,0,19,1477,3263,1.360,1.310,1.330,1,2,288,0,0,16,5,0,6,0
22-02 16:24:13,29.208,4.950,3.960,56.931,4.950,622829568,575303680,140754944,2692407296,5728,2148,0,18653184,0,75,669,743,1.570,1.360,1.340,0,4,0,0,0,16,5,0,6,0
22-02 16:24:14,2.500,1.500,40,52.500,3.500,623132672,574816256,140754944,2692583424,7428,2160,172032,1081344,8,11,465,713,1.570,1.360,1.340,0,3,0,0,0,16,5,0,6,0
22-02 16:24:16,2.527,1.444,46.931,49.097,0,623218688,574717952,140754944,2692595712,5947,2808,0,221184,0,30,536,839,1.570,1.360,1.340,0,3,0,0,0,16,5,0,6,0
22-02 16:24:16,0.813,0.813,48.780,48.780,0.813,623263744,574656512,140759040,2692608000,3298,1296,16384,180224,2,14,281,416,1.570,1.360,1.340,0,3,0,0,0,16,5,0,6,0
22-02 16:24:17,2.030,1.523,33.503,62.944,0,623595520,573992960,140771328,2692919296,5260,2160,294912,241664,13,7,480,814,1.570,1.360,1.340,0,1,0,0,0,16,5,0,6,0
22-02 16:24:18,6.091,2.030,45.178,42.640,4.061,624623616,572751872,140771328,2693120000,6401,1944,184320,0,22,0,563,844,1.600,1.370,1.350,0,1,0,0,0,16,5,0,6,0
22-02 16:24:19,8.040,1.508,46.231,40.704,3.518,628678656,568406016,140771328,2693365760,4384,1944,241664,0,30,0,594,831,1.600,1.370,1.350,0,1,0,0,0,16,5,0,6,0
22-02 16:24:20,35.149,2.970,45.545,13.366,2.970,644374528,552402944,140771328,2693607424,4914,1944,176128,0,16,0,589,749,1.600,1.370,1.350,1,0,0,0,0,16,5,0,6,0
22-02 16:24:21,27.778,3.030,42.929,18.687,7.576,656842752,539041792,140771328,2694434816,5882,2038,589824,0,42,0,688,847,1.600,1.370,1.350,1,0,0,0,0,16,5,0,6,0
22-02 16:24:22,27.586,6.404,28.079,26.108,11.823,673153024,521613312,140861440,2695245824,4058,1944,176128,3383296,13,48,585,798,1.600,1.370,1.350,1,0,2,0,0,16,5,0,6,0
22-02 16:24:23,21.287,8.416,32.673,27.723,9.901,685514752,508837888,140902400,2695561216,4755,2106,36864,659456,2,26,851,1529,2.030,1.460,1.380,2,0,0,0,0,16,7,0,6,0
22-02 16:24:24,7,2.500,42.500,47,1,686727168,507293696,140967936,2695806976,5204,1782,0,520192,0,30,444,795,2.030,1.460,1.380,0,1,0,0,0,16,7,0,6,0
22-02 16:24:25,2.030,1.523,46.193,49.239,1.015,687067136,506781696,141017088,2695929856,4259,2160,0,548864,0,33,427,806,2.030,1.460,1.380,0,1,0,0,0,16,7,0,6,0
22-02 16:24:26,2.030,0.508,43.655,53.807,0,686993408,506736640,141058048,2695987200,4787,1944,0,397312,0,27,437,753,2.030,1.460,1.380,0,1,0,0,0,16,7,0,6,0
22-02 16:24:27,2.010,1.508,38.693,56.281,1.508,687124480,506478592,141086720,2696085504,6268,1944,0,311296,0,29,489,801,2.030,1.460,1.380,2,2,0,0,0,16,7,0,5,0
22-02 16:24:28,2.010,1.005,16.080,78.392,2.513,687050752,506544128,141086720,2696093696,4055,1944,0,651264,0,72,427,567,2.270,1.520,1.400,1,3,0,0,0,16,7,0,5,0
22-02 16:24:29,2.500,1,46,49,1.500,687157248,506474496,141086720,2696048640,5830,1944,0,872448,0,56,419,552,2.270,1.520,1.400,0,3,0,0,0,16,7,0,5,0
22-02 16:24:30,1.015,1.015,50.254,47.716,0,687550464,506068992,141090816,2696056832,4672,2160,0,843776,0,85,483,565,2.270,1.520,1.400,0,3,0,0,0,16,7,0,5,0
22-02 16:24:31,2.500,1.500,47,48.500,0.500,687230976,506044416,141099008,2696392704,5051,2160,0,1228800,0,41,424,687,2.270,1.520,1.400,0,1,0,0,0,16,7,0,5,0
22-02 16:24:32,1.531,1.020,31.633,65.816,0,687771648,505438208,141127680,2696429568,4268,2160,0,937984,0,33,434,809,2.270,1.520,1.400,0,1,2,0,0,16,7,0,5,0
22-02 16:24:33,2.513,1.508,43.216,52.261,0.503,687771648,505409536,141160448,2696425472,4224,1944,0,212992,0,18,454,728,2.330,1.550,1.410,0,2,0,0,0,16,7,0,5,0
22-02 16:24:34,1.515,1.515,42.929,53.030,1.010,687779840,505253888,141221888,2696511488,5848,2160,0,589824,0,37,516,866,2.330,1.550,1.410,0,1,0,0,0,16,7,0,5,0
