"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Jan 2020 16:23:18 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-01 16:23:18,17.448,4.909,65.125,12.200,0.318,474361856,521400320,110821376,2788413440,0,0,179697.442,3150212.196,9.985,34.950,817.416,1380.784,1.550,1.170,0.970,2,0,23.338,0,0,14,3,0,4,0
21-01 16:23:19,18.974,40,39.487,1.026,0.513,473493504,521904128,110837760,2788503552,4586,2430,0,249856,0,6,1473,3501,1.550,1.170,0.970,2,0,368,0,0,14,3,0,4,0
21-01 16:23:20,23.980,34.184,41.327,0,0.510,479686656,515313664,110837760,2789003264,5675,2430,0,28672,0,7,1354,5078,1.550,1.170,0.970,17,0,286,0,0,14,3,0,4,0
21-01 16:23:21,24.121,37.688,37.688,0,0.503,482656256,512077824,110837760,2789257216,5670,2430,0,16384,0,4,1462,5891,1.550,1.170,0.970,8,0,209,0,0,14,3,0,4,0
21-01 16:23:22,24.873,25.888,49.239,0,0,605511680,388751360,110837760,2917261312,4467,2430,0,0,0,0,2148,5648,1.550,1.170,0.970,0,0,56,0,0,16,3,0,4,0
21-01 16:23:23,9.137,18.274,68.020,4.061,0.508,605519872,388730880,110837760,2917273600,7347,2430,0,26910720,0,33,983,2153,1.430,1.150,0.960,1,0,183,0,0,16,5,0,4,0
21-01 16:23:24,37.056,16.244,45.685,1.015,0,619495424,374624256,110858240,2917376000,6933,2430,0,7847936,0,10,1002,1859,1.430,1.150,0.960,1,0,113,0,0,16,5,0,7,0
21-01 16:23:25,43,6.500,47,3,0.500,650338304,343453696,110882816,2917679104,4341,2484,118784,8167424,10,19,659,813,1.430,1.150,0.960,1,0,0,0,0,16,5,0,7,0
21-01 16:23:26,42.929,5.051,47.980,4.040,0,674447360,317960192,110931968,2918752256,6904,2688,675840,0,51,0,752,924,1.430,1.150,0.960,2,0,0,0,0,16,5,0,7,0
21-01 16:23:27,34.848,11.111,35.354,18.687,0,692080640,299266048,111112192,2919501824,7960,2700,16384,1732608,2,28,792,1895,1.430,1.150,0.960,3,0,0,0,0,16,7,0,7,0
21-01 16:23:28,6.186,1.546,48.454,43.299,0.515,694755328,295636992,111464448,2920087552,6253,4275,0,2064384,0,142,838,1622,1.470,1.160,0.970,0,1,2,0,0,16,7,0,7,0
21-01 16:23:29,3.046,2.538,47.716,46.701,0,694861824,294948864,111734784,2920370176,5871,2700,0,2424832,0,119,897,1429,1.470,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:30,3.030,2.525,47.980,46.465,0,695283712,293777408,112054272,2920775680,5152,2700,0,1855488,0,133,1006,1573,1.470,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:31,8.629,5.584,40.609,45.178,0,695762944,293113856,112214016,2920796160,6437,2430,0,868352,0,86,825,1527,1.470,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:32,11.055,11.055,37.688,39.698,0.503,696803328,291618816,112492544,2920960000,7605,2700,0,1241088,0,130,1110,2172,1.470,1.160,0.970,0,1,2,0,0,16,7,0,7,0
21-01 16:23:33,12.563,9.045,42.211,35.678,0.503,697413632,290574336,112816128,2921058304,6380,2766,0,1658880,0,152,1222,1795,1.430,1.160,0.970,1,1,0,0,0,16,7,0,7,0
21-01 16:23:34,7.614,9.137,39.594,43.147,0.508,697712640,290160640,112975872,2921009152,4992,2430,0,4198400,0,155,810,1200,1.430,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:35,9.184,10.204,35.204,45.408,0,698458112,288956416,113315840,2921115648,4120,2646,0,1712128,0,155,884,1746,1.430,1.160,0.970,1,1,0,0,0,16,7,0,7,0
21-01 16:23:36,13.131,12.626,35.354,38.384,0.505,699260928,287911936,113561600,2921103360,4378,2538,0,1851392,0,132,919,2296,1.430,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:37,9.500,6,41,43,0.500,699809792,287051776,113766400,2921201664,4993,2688,0,9666560,0,115,941,2170,1.430,1.160,0.970,0,1,0,0,0,16,7,0,7,0
21-01 16:23:38,3.046,4.569,43.655,47.208,1.523,700829696,216838144,113827840,2988453888,6915,2268,0,60440576,0,84,707,1507,1.480,1.170,0.980,1,1,0,0,0,16,7,0,7,0
21-01 16:23:39,4.455,3.465,44.059,47.525,0.495,701251584,215826432,114053120,2988777472,5615,2592,0,8507392,0,103,828,1471,1.480,1.170,0.980,0,1,0,0,0,16,7,0,7,0
21-01 16:23:40,6.468,2.488,46.269,43.284,1.493,701767680,214933504,114278400,2988916736,4724,2430,0,1343488,0,109,826,1462,1.480,1.170,0.980,0,1,0,0,0,16,7,0,7,0
21-01 16:23:41,5.612,4.592,45.408,41.837,2.551,702218240,213979136,114487296,2989199360,6153,2430,0,1236992,0,101,858,1766,1.480,1.170,0.980,0,1,0,0,0,16,7,0,7,0
21-01 16:23:42,2.500,2,47,48,0.500,702304256,213856256,114503680,2989219840,5659,2700,0,61440,0,6,406,767,1.480,1.170,0.980,0,1,2,0,0,16,7,0,7,0
21-01 16:23:43,5.076,1.523,47.716,45.685,0,702713856,212938752,114712576,2989477888,4731,2430,0,1544192,0,112,823,1584,1.440,1.170,0.980,0,1,0,0,0,16,7,0,7,0
