"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Mar 2020 09:46:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
11-03 09:46:55,16.914,4.752,54.398,22.192,1.744,440233984,556355584,142532608,2759569408,0,0,171425.412,2517325.874,8.119,35.108,783.468,1393.877,1.330,1.210,1.150,2,0,25.304,0,0,14,3,0,4,0
11-03 09:46:56,19.802,34.653,37.129,2.475,5.941,439455744,556650496,142544896,2759872512,5312,2160,245760,122880,4,8,1693,3776,1.380,1.220,1.150,3,0,395,0,0,14,3,0,4,0
11-03 09:46:57,22.388,27.861,40.796,0,8.955,439812096,556109824,142544896,2760028160,5102,1944,0,20480,0,5,1726,3861,1.380,1.220,1.150,1,0,240,0,0,14,3,0,4,0
11-03 09:46:58,24.638,20.773,40.097,0,14.493,440598528,555290624,142544896,2760228864,5071,2160,0,16384,0,4,1549,5092,1.380,1.220,1.150,14,0,193,0,0,14,3,0,4,0
11-03 09:46:59,12.690,12.183,74.619,0,0.508,571056128,424439808,142544896,2888085504,5615,2160,0,0,0,0,1082,3331,1.380,1.220,1.150,0,0,28,0,0,16,3,0,4,0
11-03 09:47:00,25.758,26.768,43.434,3.030,1.010,582078464,413298688,142548992,2888192000,5339,1944,0,9916416,0,11,1532,3317,1.380,1.220,1.150,2,0,298,0,0,16,5,0,7,0
11-03 09:47:01,27,3,3.500,66,0.500,592760832,402567168,142553088,2888196096,4846,2160,0,18874368,0,18,499,613,1.510,1.250,1.160,0,4,0,0,0,16,5,0,7,0
11-03 09:47:02,6.599,1.015,27.411,63.959,1.015,594419712,400252928,142553088,2888826880,4961,2160,634880,6025216,42,8,618,822,1.510,1.250,1.160,1,1,0,0,0,16,5,0,7,0
11-03 09:47:03,7.653,1.020,20.918,70.408,0,598462464,395952128,142553088,2889039872,3473,2160,258048,8216576,31,19,477,790,1.510,1.250,1.160,0,1,0,0,0,16,5,0,7,0
