-- Logs begin at Tue 2020-03-31 06:55:13 UTC, end at Tue 2020-03-31 08:28:30 UTC. --
Mar 31 07:35:47 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 07:35:47 ubuntu dstat.sh[1567]: [286B blob data]
Mar 31 07:35:47 ubuntu dstat.sh[1567]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 07:35:47 ubuntu dstat.sh[1567]: 31-03 07:35:47| 17   5  56  20   1| 422M  737M 87.9M 2494M|   0     0 | 187k 3155k|10.6  37.4 | 777  1408 |1.41 1.31 1.25|3.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 4387 2539k2364k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 07:35:48 ubuntu dstat.sh[1567]: 31-03 07:35:48| 16  31  41   3   9| 420M  737M 87.9M 2495M|4126B 1944B| 228k 9580k|3.00  15.0 |1609  3648 |1.41 1.31 1.25|1.0 1.0 361|   0     0 |bash                 4387 7.0%1123k  23k|bash                 4387 1123k  23k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 07:35:49 ubuntu dstat.sh[1567]: 31-03 07:35:49| 10  16  43  29   3| 420M  738M 87.9M 2495M|3751B 1728B|   0    24M|   0  29.0 | 671  1623 |1.38 1.30 1.25|1.0   0 159|   0     0 |bash                 4387 2.5%1376k  12k|bash                 4387 1376k  12k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 07:35:50 ubuntu dstat.sh[1567]: 31-03 07:35:50| 24  30  38   0   8| 420M  737M 87.9M 2495M|4271B 1944B|   0    20k|   0  5.00 |1408  5058 |1.38 1.30 1.25|2.0   0 241|   0     0 |systemd              1     11%   0    0 |bash                 4387 1721k  14k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 07:35:51 ubuntu dstat.sh[1567]: 31-03 07:35:51| 25  25  39   0  11| 546M  611M 87.9M 2617M|3642B 1944B|   0  4096B|   0  1.00 |1618  6807 |1.38 1.30 1.25|  0   0 100|   0     0 |systemd              1     20%   0    0 |bash                 4387  349k2295B1.0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 07:35:52 ubuntu dstat.sh[1567]: 31-03 07:35:52|  4   7  85   0   3| 546M  611M 87.9M 2617M|4402B 1944B|   0     0 |   0     0 | 592  1340 |1.38 1.30 1.25|2.0   0  63|   0     0 |bash                 4387 2.0% 211k4275B|bash                 4387  211k4275B2.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 07:35:53 ubuntu dstat.sh[1567]: 31-03 07:35:53| 28  20  38   9   5| 557M  600M 87.9M 2617M|4195B 1890B|   0   712k|   0  27.0 |1185  2644 |1.38 1.30 1.25|1.0   0 234|   0     0 |keystone-manage      2974  20%2259k  81k|keystone-manage      2974 2259k  81k 20%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 07:35:54 ubuntu dstat.sh[1567]: 31-03 07:35:54| 25   5  45  19   5| 570M  585M 88.4M 2618M|  10k 1782B|1448k 1756k| 205  79.0 | 976  1318 |1.43 1.31 1.25|2.0   0   0|   0     0 |keystone-manage      2974  30%3885k   0 |keystone-manage      2974 3885k   0  30%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 07:35:55 ubuntu dstat.sh[1567]: 31-03 07:35:55| 43   3  46   6   3| 591M  563M 88.6M 2619M|5952B 1782B|1076k    0 | 110     0 | 729   930 |1.43 1.31 1.25|1.0   0   0|   0     0 |keystone-manage      2974  42%5065k 101k|keystone-manage      2974 5065k 101k 42%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 07:35:56 ubuntu dstat.sh[1567]: 31-03 07:35:56| 48   7  40   2   2| 615M  538M 88.7M 2620M|5841B 2106B| 264k    0 |17.0     0 | 603  1114 |1.43 1.31 1.25|2.0   0   0|   0     0 |keystone-manage      2974  46%5375k 528k|keystone-manage      2974 5375k 528k 46%|mysqld       177M|   0     0 |  16    7    0    7    0
