-- Logs begin at Thu 2020-03-19 04:38:01 UTC, end at Thu 2020-03-19 06:10:40 UTC. --
Mar 19 05:23:50 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 05:23:50 ubuntu dstat.sh[1000]: [286B blob data]
Mar 19 05:23:50 ubuntu dstat.sh[1000]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 05:23:50 ubuntu dstat.sh[1000]: 19-03 05:23:50| 16   4  55  23   1| 421M  333M  136M 2827M|   0     0 | 154k 2922k|7.36  34.8 | 723  1254 |1.26 1.28 1.22|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4159 2404k2273k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 05:23:53 ubuntu dstat.sh[1000]: 19-03 05:23:51| 13  27   1  45  14| 422M  332M  136M 2827M|  12k 1728B|   0   500k|   0  74.0 |1252  2773 |1.56 1.34 1.25|1.0 3.0 300|   0     0 |bash                 4159 5.5% 677k  19k|bash                 4159  677k  19k5.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 05:23:53 ubuntu dstat.sh[1000]: 19-03 05:23:52|  2   3   1  93   2| 424M  330M  136M 2827M|5460B 1944B|   0   432k|   0  48.0 | 307   453 |1.56 1.34 1.25|4.0 1.0  19|   0     0 |kworker/u4:0         5    0.5%   0    0 |bash                 4159  104k 601B0.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 05:23:53 ubuntu dstat.sh[1000]: 19-03 05:23:53|  9  16  15  52   7| 423M  331M  136M 2828M|4656B 1782B| 208k 1292k|3.00  57.0 | 792  1556 |1.56 1.34 1.25|2.0   0 148|   0     0 |bash                 4159 3.0%1366k  11k|bash                 4159 1366k  11k3.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 05:23:54 ubuntu dstat.sh[1000]: 19-03 05:23:54| 24  29  39   0   8| 422M  332M  136M 2828M|4945B 2106B|   0    16k|   0  4.00 |1447  4593 |1.56 1.34 1.25|4.0   0 241|   0     0 |systemd              1     10%   0    0 |bash                 4159 1820k  15k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 05:23:55 ubuntu dstat.sh[1000]: 19-03 05:23:55| 29  27  36   3   5| 548M  206M  136M 2950M|4848B 1944B|   0  8032k|   0  21.0 |1633  5145 |1.56 1.34 1.25|  0   0 135|   0     0 |systemd              1     21%   0    0 |bash                 4159  568k4297B1.0%|mysqld       174M|   0     0 |  16    3    0    4    0
Mar 19 05:23:56 ubuntu dstat.sh[1000]: 19-03 05:23:56| 10  19  67   0   5| 548M  205M  136M 2950M|4044B 1944B|   0     0 |   0     0 | 953  2406 |1.43 1.31 1.24|1.0   0 226|   0     0 |bash                 4159 4.5% 396k  13k|bash                 4159  396k  13k4.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 19 05:23:57 ubuntu dstat.sh[1000]: 19-03 05:23:57| 42  10  47   1   1| 568M  185M  136M 2950M|3819B 1944B|   0   308k|   0  2.00 | 899  1532 |1.43 1.31 1.24|2.0   0  71|   0     0 |keystone-manage      2420  39%4949k  81k|keystone-manage      2420 4949k  81k 39%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 05:23:58 ubuntu dstat.sh[1000]: 19-03 05:23:58| 26   2  46  25   1| 583M  169M  136M 2951M|4516B 1782B|1028k   20M|87.0  23.0 | 699   953 |1.43 1.31 1.24|1.0 2.0   0|   0     0 |keystone-manage      2420  26%3278k  46k|keystone-manage      2420 3278k  46k 26%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 05:23:59 ubuntu dstat.sh[1000]: 19-03 05:23:59| 41   4  44   9   1| 600M  151M  136M 2952M|4178B 2052B| 688k   14M|47.0  14.0 | 598   772 |1.43 1.31 1.24|2.0   0   0|   0     0 |keystone-manage      2420  43%4472k 107k|keystone-manage      2420 4472k 107k 43%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 05:24:00 ubuntu dstat.sh[1000]: 19-03 05:24:00| 41   8  35  12   3| 621M  129M  137M 2953M|3980B 1998B| 184k 1176k|14.0  14.0 | 940  1423 |1.43 1.31 1.24|  0 1.0   0|   0     0 |keystone-manage      2420  36%4539k 494k|keystone-manage      2420 4539k 494k 36%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 19 05:24:01 ubuntu dstat.sh[1000]: 19-03 05:24:01| 10   3  47  41   0| 631M  119M  137M 2953M|7027B 2160B|   0   808k|   0  58.0 | 734  1199 |1.40 1.31 1.24|1.0   0   0|   0     0 |keystone-manage      2420 5.0%  38k  53k|keystone-manage      2420   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 05:24:02 ubuntu dstat.sh[1000]: 19-03 05:24:02|  2   1  50  47   1| 630M  119M  137M 2953M|4423B 1944B|   0   628k|   0  44.0 | 535   885 |1.40 1.31 1.24|  0 1.0   0|   0     0 |mysqld               327340.5%   0    0 |python2              1107   14k 453B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 05:24:03 ubuntu dstat.sh[1000]: 19-03 05:24:03|  3   1  48  47   1| 631M  118M  137M 2954M|5263B 1944B|   0   500k|   0  34.0 | 491   832 |1.40 1.31 1.24|  0 1.0   0|   0     0 |keystone-manage      2420 1.0%   0    0 |python2              1107   14k 458B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 05:24:04 ubuntu dstat.sh[1000]: 19-03 05:24:04|  3   2  41  55   0| 631M  118M  137M 2954M|7735B 1944B|   0  9308k|   0   101 | 642  1116 |1.40 1.31 1.24|  0 1.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              1107   14k 450B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 05:24:05 ubuntu dstat.sh[1000]: 19-03 05:24:05|  2   1  43  54   1| 631M  117M  137M 2954M|8813B 1944B|   0   640k|   0  47.0 | 486   945 |1.40 1.31 1.24|  0 1.0   0|   0     0 |etcd                 2114 1.0%   0    0 |python2              1107   14k 455B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 05:24:06 ubuntu dstat.sh[1000]: 19-03 05:24:06|  2   1  34  63   1| 631M  117M  137M 2954M|5751B 1944B|   0   520k|   0  35.0 | 433   779 |1.52 1.34 1.25|  0 1.0   0|   0     0 |conntrackd           170511.0%   0    0 |python2              1107   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 05:24:07 ubuntu dstat.sh[1000]: 19-03 05:24:07|  2   2  46  49   2| 632M  116M  137M 2954M|5168B 1944B|   0   712k|   0  53.0 | 525   977 |1.52 1.34 1.25|1.0   0 2.0|   0     0 |jbd2/vda1-8          293  1.0%   0    0 |python2              1107   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 19 05:24:08 ubuntu dstat.sh[1000]: 19-03 05:24:08|  6   4  48  43   1| 632M  115M  137M 2954M|3976B 1986B|   0  1320k|   0   107 | 768  1341 |1.52 1.34 1.25|  0 1.0   0|   0     0 |mysqld               327345.5%   0    0 |python2              1107   14k 474B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:09 ubuntu dstat.sh[1000]: 19-03 05:24:09|  3   2  10  85   1| 633M  115M  137M 2954M|3507B 1944B|   0  2984k|   0  69.0 | 405   713 |1.52 1.34 1.25|  0 2.0   0|   0     0 |mysqld               327341.5%   0    0 |python2              1107   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:10 ubuntu dstat.sh[1000]: 19-03 05:24:10|  2   1   0  96   1| 633M  115M  137M 2954M|4101B 1944B|   0  1016k|   0  31.0 | 369   601 |1.52 1.34 1.25|  0 2.0   0|   0     0 |etcd                 2114 1.5%   0    0 |python2              1107   14k 459B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:11 ubuntu dstat.sh[1000]: 19-03 05:24:11|  2   2  41  55   1| 632M  114M  137M 2955M|5074B 1944B|   0  2744k|   0  67.0 | 513   803 |1.64 1.37 1.26|  0 1.0   0|   0     0 |python2              1107 0.5%  14k 452B|python2              1107   14k 452B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:12 ubuntu dstat.sh[1000]: 19-03 05:24:12|  2   1  49  47   1| 632M  114M  137M 2955M|6271B 1728B|   0   804k|   0  35.0 | 473   805 |1.64 1.37 1.26|  0 1.0   0|   0     0 |kworker/1:1H         159  0.5%   0    0 |python2              1107   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:13 ubuntu dstat.sh[1000]: 19-03 05:24:13|  2   0  33  65   0| 632M  114M  137M 2955M|4109B 1944B|   0  8556k|   0  40.0 | 372   769 |1.64 1.37 1.26|  0 1.0   0|   0     0 |                                        |python2              1107   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:14 ubuntu dstat.sh[1000]: 19-03 05:24:14| 12   7  32  48   0| 633M  114M  137M 2955M|4568B 1944B|   0  2212k|   0  73.0 | 587  1203 |1.64 1.37 1.26|  0 1.0   0|   0     0 |mysqld               32734 16%   0    0 |python2              1107   14k 453B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:15 ubuntu dstat.sh[1000]: 19-03 05:24:15|  5   7  41  41   5| 633M  113M  137M 2955M|5023B 1944B|   0   672k|   0  67.0 | 648  1398 |1.64 1.37 1.26|  0 1.0   0|   0     0 |mysqld               32734 11%   0    0 |python2              1107   14k 455B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:16 ubuntu dstat.sh[1000]: 19-03 05:24:16| 14  13  29  40   3| 633M  113M  138M 2955M|5077B 1944B|   0   492k|   0  53.0 | 748  1365 |1.67 1.38 1.26|1.0 1.0   0|   0     0 |mysqld               32734 26%   0    0 |python2              1107   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 19 05:24:17 ubuntu dstat.sh[1000]: 19-03 05:24:17|  8  11  38  39   3| 633M  113M  138M 2955M|5927B 1986B|   0   352k|   0  33.0 | 601  1012 |1.67 1.38 1.26|  0 1.0 2.0|   0     0 |mysqld               32734 17%   0    0 |python2              1107   14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 19 05:24:18 ubuntu dstat.sh[1000]: 19-03 05:24:18|  5   7  42  45   1| 633M  113M  138M 2956M|4297B 1728B|   0   464k|   0  31.0 | 503   857 |1.67 1.38 1.26|  0 1.0   0|   0     0 |mysqld               32734 10%   0    0 |python2              1107   14k 470B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
