"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 12:54:11 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 12:54:11,18.020,4.959,55.080,20.744,1.198,439922688,343031808,144052224,2971353088,0,0,175754.788,3357480.246,8.243,38.590,827.169,1456.162,1.700,1.310,1.210,2,0,26.712,0,0,14,3,0,4,0
18-03 12:54:12,19.697,35.859,37.879,4.040,2.525,439373824,343015424,144060416,2971697152,4068,2160,233472,102400,3,7,1512,3831,1.700,1.310,1.210,0,1,417,0,0,14,3,0,4,0
18-03 12:54:13,24.747,34.343,38.384,1.515,1.010,440135680,342056960,144060416,2971910144,6596,2160,53248,32768,1,8,1452,3591,1.700,1.310,1.210,2,0,309,0,0,14,3,0,4,0
18-03 12:54:14,29.851,25.373,37.313,0.995,6.468,439992320,342208512,144060416,2971930624,4889,2106,0,8192,0,2,1462,5524,1.700,1.310,1.210,3,0,135,0,0,14,3,0,4,0
18-03 12:54:15,5,4,89.500,0,1.500,570679296,211116032,144060416,3099971584,6923,2160,0,0,0,0,675,1531,1.700,1.310,1.210,2,0,21,0,0,16,5,0,4,0
18-03 12:54:16,28.934,21.827,19.797,21.827,7.614,582021120,199671808,144060416,3100073984,3915,1890,0,3145728,0,92,1611,3255,1.560,1.290,1.200,1,1,290,0,0,16,5,0,6,0
18-03 12:54:17,31.841,4.975,30.348,30.348,2.488,596246528,184782848,144064512,3100696576,5854,2268,708608,33820672,51,57,750,1053,1.560,1.290,1.200,1,0,0,0,0,16,5,0,6,0
18-03 12:54:18,40.488,4.390,41.951,2.927,10.244,615833600,164532224,144072704,3101237248,3468,1944,397312,0,44,0,688,948,1.560,1.290,1.200,0,1,2,0,0,16,5,0,6,0
18-03 12:54:19,38.235,4.902,44.608,5.392,6.863,640036864,139014144,144117760,3102347264,4528,2052,655360,0,44,0,675,875,1.560,1.290,1.200,1,0,0,0,0,16,5,0,6,0
18-03 12:54:20,33.495,11.650,29.612,17.476,7.767,657608704,120102912,144265216,3103334400,4245,1890,102400,1765376,8,54,752,1677,1.560,1.290,1.200,1,0,0,0,0,16,7,0,6,0
18-03 12:54:21,3.465,1.980,47.525,45.545,1.485,657895424,119492608,144355328,3103522816,3462,2322,0,1097728,0,73,602,1054,1.520,1.290,1.200,2,1,0,0,0,16,7,0,6,0
18-03 12:54:22,1.005,2.010,26.633,70.352,0,658092032,119107584,144396288,3103670272,10296,2160,0,475136,0,49,454,731,1.520,1.290,1.200,1,2,0,0,0,16,7,0,6,0
18-03 12:54:23,1,1,10.500,86,1.500,658124800,118984704,144396288,3103760384,8874,2160,0,630784,0,97,434,605,1.520,1.290,1.200,1,3,0,0,0,16,7,0,6,0
18-03 12:54:24,3.015,0.503,13.065,82.915,0.503,658194432,118599680,144412672,3104059392,4648,1944,0,2138112,0,87,438,750,1.520,1.290,1.200,0,1,0,0,0,16,7,0,6,0
18-03 12:54:25,1.485,1.980,48.515,47.030,0.990,658190336,118571008,144441344,3104063488,5472,2160,0,1138688,0,38,407,722,1.520,1.290,1.200,0,1,0,0,0,16,7,0,6,0
18-03 12:54:26,2.513,1.508,32.663,61.307,2.010,658382848,118210560,144478208,3104186368,5086,2106,0,544768,0,30,404,755,1.560,1.300,1.210,0,1,0,0,0,16,7,0,6,0
