-- Logs begin at Thu 2020-02-20 10:33:34 UTC, end at Thu 2020-02-20 12:24:06 UTC. --
Feb 20 11:30:32 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 11:30:38 ubuntu dstat.sh[1479]: [286B blob data]
Feb 20 11:30:38 ubuntu dstat.sh[1479]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 11:30:38 ubuntu dstat.sh[1479]: 20-02 11:30:38| 13   4  52  28   2| 458M  507M  112M 2635M|   0     0 | 153k 2244k|8.33  27.3 | 639  1102 |1.55 1.40 1.35|2.0 1.0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3646 1878k1736k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:42 ubuntu dstat.sh[1479]: 20-02 11:30:39| 16  17  21  43   3| 459M  506M  112M 2635M|7137B 2916B|   0  1136k|   0  88.0 |1112  2733 |1.55 1.40 1.35|2.0 2.0 129|   0     0 |systemd              1    6.0%   0    0 |bash                 3646  930k6959B1.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:42 ubuntu dstat.sh[1479]: 20-02 11:30:40|  7  12   3  76   2| 458M  506M  112M 2635M|6959B 3240B|   0    14M|   0  56.0 | 673  2296 |1.67 1.42 1.36|  0 5.0  73|   0     0 |systemd              1    4.0%   0    0 |bash                 3646  469k4857B1.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:42 ubuntu dstat.sh[1479]: 20-02 11:30:41|  1   1   0  98   0| 459M  506M  112M 2635M|5356B 3240B|   0    16M|   0  17.0 | 247   237 |1.67 1.42 1.36|  0 6.0   0|   0     0 |                                        |python2              2170   13k   0   0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:42 ubuntu dstat.sh[1479]: 20-02 11:30:42|  7   8  38  43   4| 458M  506M  112M 2635M|5717B 3240B| 228k 3692k|3.00  8.00 | 534  1230 |1.67 1.42 1.36|2.0   0  87|   0     0 |bash                 3646 1.5% 927k7104B|bash                 3646  927k7104B1.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 11:30:43 ubuntu dstat.sh[1479]: 20-02 11:30:43| 26  25  41   1   7| 584M  380M  112M 2757M|6676B 3240B|  80k 4096B|1.00  1.00 |1841  5656 |1.67 1.42 1.36|  0   0 100|   0     0 |systemd              1     20%   0    0 |bash                 3646  253k1588B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Feb 20 11:30:44 ubuntu dstat.sh[1479]: 20-02 11:30:44|  7  11  73   6   3| 585M  379M  112M 2757M|5251B 2916B|   0  8024k|   0  19.0 | 788  1751 |1.67 1.42 1.36|3.0   0 141|   0     0 |bash                 3646 3.0% 290k7464B|bash                 3646  290k7464B3.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Feb 20 11:30:45 ubuntu dstat.sh[1479]: 20-02 11:30:45| 37  15  38   9   2| 598M  366M  112M 2757M|6970B 3282B|   0   188k|   0  1.00 |1136  2065 |1.62 1.41 1.36|1.0 1.0 154|   0     0 |keystone-manage      2888  30%3324k  81k|keystone-manage      2888 3324k  81k 30%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:46 ubuntu dstat.sh[1479]: 20-02 11:30:46| 25   3  33  38   1| 614M  349M  112M 2758M|5961B 3240B| 228k  328k|38.0  3.00 | 600   889 |1.62 1.41 1.36|1.0   0 2.0|   0     0 |keystone-manage      2888  25%3813k  46k|keystone-manage      2888 3813k  46k 25%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:47 ubuntu dstat.sh[1479]: 20-02 11:30:47| 32   2  47  19   2| 627M  336M  112M 2758M|6754B 3240B| 356k    0 |23.0     0 | 663   780 |1.62 1.41 1.36|  0 1.0   0|   0     0 |keystone-manage      2888  30%3235k   0 |keystone-manage      2888 3235k   0  30%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:48 ubuntu dstat.sh[1479]: 20-02 11:30:48| 32   3  50  15   1| 647M  315M  112M 2759M|7080B 3240B| 288k    0 |24.0     0 | 554   833 |1.62 1.41 1.36|2.0   0   0|   0     0 |keystone-manage      2888  33%4972k 228k|keystone-manage      2888 4972k 228k 33%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 11:30:49 ubuntu dstat.sh[1479]: 20-02 11:30:49| 29   7  33  29   2| 657M  304M  112M 2759M|6931B 3024B|  16k 1252k|2.00  20.0 | 901  1347 |1.62 1.41 1.36|2.0 1.0   0|   0     0 |keystone-manage      2888  21%1814k 373k|keystone-manage      2888 1814k 373k 21%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 20 11:30:50 ubuntu dstat.sh[1479]: 20-02 11:30:50| 10   4  44  43   1| 668M  293M  112M 2760M|5282B 3132B|   0   776k|   0  53.0 | 671  1239 |1.65 1.42 1.37|  0 1.0   0|   0     0 |keystone-manage      2888 4.5%  38k  53k|keystone-manage      2888   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:51 ubuntu dstat.sh[1479]: 20-02 11:30:51|  2   1  47  49   1| 667M  294M  112M 2760M|6353B 3240B|   0  3228k|   0  86.0 | 499  1034 |1.65 1.42 1.37|  0 1.0   0|   0     0 |etcd                 2582 1.0%   0    0 |python2              2170   14k 452B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:52 ubuntu dstat.sh[1479]: 20-02 11:30:52|  2   2  43  52   2| 667M  293M  112M 2760M|6510B 3240B|   0   556k|   0  33.0 | 469  1039 |1.65 1.42 1.37|  0 2.0   0|   0     0 |jbd2/vda1-8          290  0.5%   0    0 |python2              2170   14k 464B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:53 ubuntu dstat.sh[1479]: 20-02 11:30:53|  1   2  42  52   3| 667M  293M  112M 2760M|6210B 2916B|   0   604k|   0  43.0 | 551  1048 |1.65 1.42 1.37|  0 1.0   0|   0     0 |mysqld               732  1.5%   0    0 |python2              2170   14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 11:30:54 ubuntu dstat.sh[1479]: 20-02 11:30:54|  3   3  46  44   4| 667M  292M  113M 2760M|5087B 2916B|   0  1024k|   0  72.0 | 597  1082 |1.65 1.42 1.37|  0 1.0   0|   0     0 |mysqld               732  1.0%   0    0 |python2              2170   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:55 ubuntu dstat.sh[1479]: 20-02 11:30:55|  2   2  45  48   4| 668M  292M  113M 2760M|5525B 2916B|   0   652k|   0  44.0 | 520   900 |1.68 1.43 1.37|  0 1.0   0|   0     0 |mysqld               732  2.0%   0    0 |python2              2170   14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:56 ubuntu dstat.sh[1479]: 20-02 11:30:56|  2   3  47  45   3| 668M  291M  113M 2761M|6320B 3240B|   0   868k|   0  62.0 | 645  1135 |1.68 1.43 1.37|  0 1.0 2.0|   0     0 |jbd2/vda1-8          290  1.5%   0    0 |python2              2170   14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:57 ubuntu dstat.sh[1479]: 20-02 11:30:57|  2   2  47  47   2| 668M  291M  113M 2761M|6177B 2916B|   0   760k|   0  56.0 | 618  1028 |1.68 1.43 1.37|  0 1.0   0|   0     0 |mysqld               732  1.0%   0    0 |python2              2170   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:58 ubuntu dstat.sh[1479]: 20-02 11:30:58|  7   8  43  41   2| 669M  290M  113M 2761M|5655B 3118B|   0   588k|   0  59.0 | 738  1308 |1.68 1.43 1.37|1.0 1.0   0|   0     0 |mysqld               732   12%   0    0 |python2              2170   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 11:30:59 ubuntu dstat.sh[1479]: 20-02 11:30:59| 12   9  42  36   1| 669M  290M  113M 2761M|4916B 2808B|   0   624k|   0  61.0 | 680  1336 |1.68 1.43 1.37|  0 1.0   0|   0     0 |mysqld               732   18%   0    0 |python2              2170   14k 451B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 11:31:00 ubuntu dstat.sh[1479]: 20-02 11:31:00|  7   5  42  43   3| 669M  289M  113M 2761M|9011B 3240B|   0   592k|   0  59.0 | 654  1367 |1.70 1.44 1.37|1.0 1.0   0|   0     0 |mysqld               732  9.0%   0    0 |python2              2170   14k 452B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 11:31:01 ubuntu dstat.sh[1479]: 20-02 11:31:01| 11  13  26  47   2| 669M  289M  113M 2761M|7323B 2916B|   0  1144k|   0  59.0 | 613  1179 |1.70 1.44 1.37|1.0 2.0   0|   0     0 |mysqld               732   23%   0    0 |python2              2170   14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 11:31:02 ubuntu dstat.sh[1479]: 20-02 11:31:02|  6   4  43  48   1| 670M  288M  114M 2761M|6582B 3186B|   0   264k|   0  28.0 | 485  1128 |1.70 1.44 1.37|  0 2.0   0|   0     0 |mysqld               732  6.0%   0    0 |python2              2170   14k 472B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 11:31:03 ubuntu dstat.sh[1479]: 20-02 11:31:03| 10  10  30  50   2| 670M  288M  114M 2761M|6538B 2970B|   0   616k|   0  44.0 | 555  1165 |1.70 1.44 1.37|  0 1.0   0|   0     0 |mysqld               732   18%   0    0 |python2              2170   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:04 ubuntu dstat.sh[1479]: 20-02 11:31:04|  6   6  38  49   2| 670M  288M  114M 2761M|6331B 2916B|   0   708k|   0  54.0 | 531  1177 |1.70 1.44 1.37|  0 1.0   0|   0     0 |mysqld               732  9.5%   0    0 |python2              2170   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:05 ubuntu dstat.sh[1479]: 20-02 11:31:05| 10  13  40  33   5| 670M  288M  114M 2761M|5290B 3240B|   0   736k|   0  60.0 | 660  1177 |1.81 1.47 1.38|  0 2.0   0|   0     0 |mysqld               732   23%   0    0 |python2              2170   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:06 ubuntu dstat.sh[1479]: 20-02 11:31:06| 14  14  36  34   2| 671M  287M  114M 2761M|4971B 2916B|   0   896k|   0  83.0 | 770  1433 |1.81 1.47 1.38|1.0 1.0 2.0|   0     0 |mysqld               732   27%   0    0 |python2              2170   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:07 ubuntu dstat.sh[1479]: 20-02 11:31:07| 11  11  31  43   3| 671M  287M  114M 2761M|5991B 3240B|   0   864k|   0  77.0 | 760  1197 |1.81 1.47 1.38|  0 1.0   0|   0     0 |mysqld               732   21%   0    0 |python2              2170   14k 477B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:08 ubuntu dstat.sh[1479]: 20-02 11:31:08|  7   7  26  56   3| 671M  286M  114M 2761M|6637B 2916B|   0   544k|   0  39.0 | 597  1013 |1.81 1.47 1.38|  0 1.0   0|   0     0 |mysqld               732   11%   0    0 |python2              2170   14k 459B1.0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 11:31:09 ubuntu dstat.sh[1479]: 20-02 11:31:09| 11   9  29  51   2| 671M  286M  114M 2761M|5789B 3078B|   0   288k|   0  29.0 | 545   896 |1.81 1.47 1.38|1.0 2.0   0|   0     0 |mysqld               732   16%   0    0 |python2              2170   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 11:31:10 ubuntu dstat.sh[1479]: 20-02 11:31:10|  4   2  48  46   2| 671M  286M  114M 2761M|7370B 3078B|   0   560k|   0  38.0 | 509  1054 |1.74 1.46 1.38|  0 1.0   0|   0     0 |mysqld               732  1.0%   0    0 |python2              2170   14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 11:31:11 ubuntu dstat.sh[1479]: 20-02 11:31:11|  3   2  22  73   1| 672M  285M  114M 2761M|7861B 3240B|   0   688k|   0  53.0 | 539   969 |1.74 1.46 1.38|  0 5.0   0|   0     0 |keystone-manage      2888 1.5%6554B3144B|python2              2170   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 11:31:12 ubuntu dstat.sh[1479]: 20-02 11:31:12|  2   1   0  97   1| 672M  285M  114M 2761M|7084B 3240B|   0   424k|   0  79.0 | 453   700 |1.74 1.46 1.38|1.0 3.0   0|   0     0 |etcd                 2582 1.0%   0    0 |python2              2170   14k 462B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 11:31:13 ubuntu dstat.sh[1479]: 20-02 11:31:13|  2   1   0  98   0| 672M  285M  114M 2761M|6570B 3240B|   0   224k|   0  40.0 | 404   619 |1.74 1.46 1.38|  0 6.0   0|   0     0 |                                        |python2              2170   14k   0   0%|mysqld       190M|   0     0 |  16    7    0    6    0
