-- Logs begin at Thu 2020-02-27 23:51:59 UTC, end at Fri 2020-02-28 01:31:57 UTC. --
Feb 28 00:39:04 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 00:39:06 ubuntu dstat.sh[1076]: [286B blob data]
Feb 28 00:39:06 ubuntu dstat.sh[1076]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 00:39:06 ubuntu dstat.sh[1076]: 28-02 00:39:06| 16   5  54  23   2| 450M  498M  112M 2653M|   0     0 | 182k 2940k|9.72  32.6 | 717  1249 |1.58 1.52 1.35|1.0 1.0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3282 2300k2134k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 00:39:09 ubuntu dstat.sh[1076]: 28-02 00:39:07|  6  12  11  68   3| 451M  498M  112M 2653M|5576B 2214B|   0   796k|   0  85.0 | 693  1195 |1.77 1.56 1.36|2.0 1.0 111|   0     0 |bash                 3282 1.5% 857k7565B|bash                 3282  857k7565B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 00:39:09 ubuntu dstat.sh[1076]: 28-02 00:39:08|  4   5   2  90   0| 451M  498M  112M 2653M|4000B 1944B|   0    33M|   0  42.0 | 296   620 |1.77 1.56 1.36|  0 2.0  49|   0     0 |python2              1566 0.5% 822B1286B|bash                 3282  418k3209B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 00:39:09 ubuntu dstat.sh[1076]: 28-02 00:39:09| 21  28  29  21   2| 451M  497M  112M 2653M|4176B 1944B| 308k  200k|4.00  12.0 |1395  4112 |1.77 1.56 1.36|2.0   0 204|   0     0 |systemd              1     10%   0    0 |bash                 3282 1505k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 28 00:39:10 ubuntu dstat.sh[1076]: 28-02 00:39:10| 23  24  53   0   1| 576M  372M  112M 2775M|7524B 1944B|   0     0 |   0     0 |1713  5986 |1.77 1.56 1.36|  0   0  88|   0     0 |systemd              1     18%   0    0 |bash                 3282  243k1158B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 28 00:39:11 ubuntu dstat.sh[1076]: 28-02 00:39:11| 21  24  54   0   2| 583M  364M  112M 2775M|6979B 1944B|   0     0 |   0     0 |1388  3153 |1.77 1.56 1.36|1.0   0 300|   0     0 |keystone-manage      2486 8.5%1409k  81k|keystone-manage      2486 1409k  81k8.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 00:39:12 ubuntu dstat.sh[1076]: 28-02 00:39:12| 44   4  46   2   3| 604M  343M  112M 2775M|5999B 1944B|  68k    0 |17.0     0 | 752   933 |1.71 1.55 1.36|  0 1.0   0|   0     0 |keystone-manage      2486  47%5043k   0 |keystone-manage      2486 5043k   0  47%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 00:39:13 ubuntu dstat.sh[1076]: 28-02 00:39:13| 35   2  36  23   3| 621M  325M  112M 2776M|5871B 1944B| 708k  644k|59.0  55.0 | 794   831 |1.71 1.55 1.36|1.0   0   0|   0     0 |keystone-manage      2486  37%4357k  46k|keystone-manage      2486 4357k  46k 37%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 00:39:14 ubuntu dstat.sh[1076]: 28-02 00:39:14| 36   4  42  14   4| 642M  303M  112M 2777M|4089B 1932B| 100k  612k|10.0  20.0 | 725   898 |1.71 1.55 1.36|1.0   0   0|   0     0 |keystone-manage      2486  41%5232k 365k|keystone-manage      2486 5232k 365k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 28 00:39:15 ubuntu dstat.sh[1076]: 28-02 00:39:15| 20  10  21  43   5| 650M  295M  112M 2777M|6226B 1998B|  12k 8892k|1.00  33.0 | 747  1222 |1.71 1.55 1.36|  0 1.0   0|   0     0 |keystone-manage      2486  14%1119k 236k|keystone-manage      2486 1119k 236k 14%|mysqld       177M|   0     0 |  16    7    0    6    0
