"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 05:34:38 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 05:34:38,16.366,4.715,55.572,22.005,1.342,439209984,765317120,90787840,2625531904,0,0,187867.508,3199952.042,10.424,35.914,766.843,1514.219,1.430,1.360,1.250,3,0,25.962,0,0,14,3,0,5,0
31-03 05:34:39,22.277,38.614,35.149,2.970,0.990,438906880,764973056,90804224,2625892352,3757,1944,233472,139264,3,11,1466,4101,1.390,1.350,1.250,3,0,437,0,0,14,3,0,5,0
31-03 05:34:40,27.692,32.821,38.974,0,0.513,439410688,764256256,90804224,2626076672,4270,1944,0,20480,0,5,1934,4417,1.390,1.350,1.250,2,0,279,0,0,14,3,0,5,0
31-03 05:34:41,28.718,23.590,47.692,0,0,572088320,631111680,90804224,2754129920,4131,1944,0,4096,0,1,2496,5452,1.390,1.350,1.250,3,0,119,0,0,16,5,0,5,0
31-03 05:34:42,30.808,23.737,44.444,0,1.010,582885376,620281856,90804224,2754162688,5067,1944,0,0,0,0,1259,3104,1.390,1.350,1.250,2,0,273,0,0,16,5,0,7,0
31-03 05:34:43,18.182,2.525,48.485,30.808,0,593494016,608952320,90869760,2754818048,4510,2038,630784,0,46,0,558,820,1.390,1.350,1.250,2,0,0,0,0,16,5,0,7,0
31-03 05:34:44,9.406,1.485,49.010,40.099,0,596090880,605904896,91168768,2754965504,6925,1944,450560,307200,95,2,532,878,1.360,1.350,1.250,1,1,0,0,0,16,5,0,7,0
31-03 05:34:45,1.500,1.500,49.500,47.500,0,596504576,605323264,91299840,2755002368,3541,1944,151552,61440,36,4,349,707,1.360,1.350,1.250,1,2,0,0,0,16,5,0,7,0
31-03 05:34:46,2.513,0.503,49.246,46.734,1.005,596570112,605044736,91328512,2755182592,5686,1944,208896,2465792,22,67,520,710,1.360,1.350,1.250,2,0,0,0,0,16,5,0,7,0
31-03 05:34:47,31.313,3.030,47.980,17.172,0.505,614064128,587145216,91361280,2755555328,5091,1944,360448,0,39,0,590,794,1.360,1.350,1.250,2,0,0,0,0,16,5,0,7,0
31-03 05:34:48,22.613,2.010,47.739,27.136,0.503,623308800,577048576,91361280,2756395008,5290,1782,589824,0,42,0,598,876,1.360,1.350,1.250,2,0,0,0,0,16,5,0,7,0
31-03 05:34:49,33.838,6.061,40.909,18.687,0.505,644104192,555208704,91492352,2757242880,10093,2106,196608,704512,16,3,803,1109,1.330,1.340,1.240,3,0,2,0,0,16,7,0,7,0
31-03 05:34:50,20,6.667,36.410,35.385,1.538,654213120,544481280,91574272,2757763072,4221,1944,0,1196032,0,35,977,1608,1.330,1.340,1.240,1,1,0,0,0,16,7,0,7,0
31-03 05:34:51,4,1,46.500,48,0.500,654278656,544022528,91709440,2758021120,3909,1944,0,831488,0,52,614,1061,1.330,1.340,1.240,1,2,0,0,0,16,7,0,7,0
31-03 05:34:52,1.515,1.010,0,96.970,0.505,654495744,543858688,91713536,2757947392,3189,1944,0,1818624,0,100,304,602,1.330,1.340,1.240,1,3,0,0,0,16,7,0,7,0
31-03 05:34:53,2.020,0.505,10.101,87.374,0,654417920,543924224,91717632,2757955584,3287,1728,0,1294336,0,114,458,528,1.330,1.340,1.240,1,1,0,0,0,16,7,0,7,0
31-03 05:34:54,2.020,1.515,45.455,50,1.010,654675968,543313920,91881472,2758230016,4614,1944,0,2052096,0,79,493,1083,1.390,1.350,1.250,1,2,0,0,0,16,7,0,7,0
31-03 05:34:55,2.010,1.508,49.749,46.734,0,654950400,542740480,92004352,2758393856,5555,1944,0,540672,0,44,394,830,1.390,1.350,1.250,1,1,0,0,0,16,7,0,7,0
31-03 05:34:56,1.010,0.505,50.505,47.980,0,655069184,542613504,92037120,2758369280,4104,1944,0,241664,0,12,297,621,1.390,1.350,1.250,1,1,0,0,0,16,7,0,6,0
31-03 05:34:57,2.020,1.010,44.949,52.020,0,655212544,542040064,92135424,2758701056,3275,1728,0,2093056,0,72,488,987,1.390,1.350,1.250,3,0,0,0,0,16,7,0,6,0
31-03 05:34:58,2.513,2.010,48.744,46.231,0.503,657240064,539484160,92307456,2759028736,3985,1944,0,1130496,0,73,583,1062,1.390,1.350,1.250,1,2,0,0,0,16,7,0,6,0
31-03 05:34:59,1.980,1.980,13.366,81.683,0.990,656945152,539820032,92315648,2758979584,5081,1944,0,7356416,0,101,375,661,1.520,1.380,1.260,1,2,2,0,0,16,7,0,6,0
31-03 05:35:00,1,1.500,14.500,82,1,655814656,540934144,92315648,2758995968,3336,1944,0,2813952,0,48,318,613,1.520,1.380,1.260,1,2,0,0,0,16,7,0,6,0
31-03 05:35:01,2,2,35,58,3,655532032,540782592,92397568,2759348224,4218,1728,0,3301376,0,126,609,998,1.520,1.380,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:02,2.010,2.010,49.246,45.226,1.508,655745024,540221440,92577792,2759516160,4084,1944,0,929792,0,67,647,1095,1.520,1.380,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:03,2.020,1.515,47.980,47.980,0.505,656027648,539709440,92696576,2759598080,4154,1944,0,573440,0,44,464,918,1.520,1.380,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:04,5.528,4.020,48.241,41.709,0.503,656351232,539140096,92876800,2759663616,3458,1944,0,655360,0,65,524,1255,1.560,1.390,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:05,10.396,11.881,47.525,29.703,0.495,656424960,538951680,92958720,2759696384,3385,1944,0,348160,0,32,464,893,1.560,1.390,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:06,11.111,9.091,35.354,43.939,0.505,656785408,538566656,93020160,2759659520,5134,1944,0,921600,0,30,483,783,1.560,1.390,1.260,2,1,0,0,0,16,7,0,6,0
31-03 05:35:07,8.122,8.629,39.594,41.117,2.538,656936960,538157056,93114368,2759823360,5075,1986,81920,479232,1,39,522,1015,1.560,1.390,1.260,2,1,0,0,0,16,7,0,6,0
31-03 05:35:08,9.596,5.051,48.485,36.869,0,657104896,537714688,93294592,2759917568,3702,1944,0,802816,0,75,608,1435,1.560,1.390,1.260,1,1,0,0,0,16,7,0,6,0
31-03 05:35:09,9.091,7.576,38.889,43.939,0.505,657653760,536866816,93474816,2760036352,4430,1944,0,753664,0,66,645,1257,1.590,1.400,1.270,2,1,2,0,0,16,7,0,6,0
31-03 05:35:10,6.436,5.446,40.594,47.030,0.495,657993728,536379392,93650944,2760007680,3108,1728,0,843776,0,71,598,1213,1.590,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:11,2.020,0.505,29.798,67.677,0,658235392,536215552,93708288,2759872512,4928,1944,0,532480,0,58,467,782,1.590,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:12,4.545,4.040,43.939,47.475,0,658223104,536027136,93814784,2759966720,8311,1944,0,765952,0,60,546,1096,1.590,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:13,5.500,7,45,42,0.500,658477056,535674880,93958144,2759921664,5009,1944,0,684032,0,56,480,954,1.590,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:14,2.020,1.010,40.404,56.061,0.505,658804736,535326720,94015488,2759884800,18036,1944,0,495616,0,31,527,848,1.620,1.410,1.270,1,2,0,0,0,16,7,0,6,0
31-03 05:35:15,2.010,1.005,33.668,62.814,0.503,658685952,535359488,94015488,2759970816,6947,1944,0,40960,0,3,347,610,1.620,1.410,1.270,2,2,0,0,0,16,7,0,6,0
31-03 05:35:16,1.005,1.508,41.206,55.779,0.503,658731008,535040000,94048256,2760212480,5977,1944,0,2752512,0,43,526,1041,1.620,1.410,1.270,1,2,0,0,0,16,7,0,6,0
31-03 05:35:17,8.543,6.030,38.693,45.729,1.005,658677760,534982656,94105600,2760265728,6925,1944,0,4255744,0,67,594,1014,1.620,1.410,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:18,7,5,45,43,0,658993152,534540288,94261248,2760237056,7349,1944,0,823296,0,67,558,1094,1.620,1.410,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:19,5.584,0,48.223,45.685,0.508,659836928,533520384,94367744,2760306688,3792,1944,0,667648,0,43,519,1423,1.570,1.400,1.270,1,1,2,0,0,16,7,0,6,0
31-03 05:35:20,11.675,5.584,36.041,46.701,0,660041728,533204992,94482432,2760302592,3972,1944,0,589824,0,48,472,1022,1.570,1.400,1.270,2,1,0,0,0,16,7,0,6,0
31-03 05:35:21,9.901,10.396,33.663,45.545,0.495,660172800,533106688,94539776,2760212480,3319,1770,0,1556480,0,72,460,790,1.570,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:22,7.921,6.436,39.604,44.059,1.980,660385792,532725760,94633984,2760286208,4507,1944,0,638976,0,45,504,995,1.570,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:23,9.645,7.107,38.071,44.670,0.508,660451328,532598784,94752768,2760228864,4462,1944,0,782336,0,63,639,1388,1.570,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:24,4.020,5.528,48.744,41.709,0,662069248,461840384,94838784,2827546624,4061,1944,0,4198400,0,48,525,1022,1.530,1.400,1.270,4,1,0,0,0,16,7,0,6,0
31-03 05:35:25,2.010,1.005,18.090,78.894,0,661999616,461905920,94838784,2827550720,4416,1944,0,32243712,0,31,294,574,1.530,1.400,1.270,1,2,0,0,0,16,7,0,6,0
31-03 05:35:26,1.508,1.005,5.528,91.457,0.503,661929984,461971456,94838784,2827554816,3460,1728,0,31518720,0,42,288,519,1.530,1.400,1.270,1,2,0,0,0,16,7,0,6,0
31-03 05:35:27,2.020,0.505,38.889,57.576,1.010,662224896,461492224,94887936,2827698176,2978,1944,0,6369280,0,67,389,902,1.530,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:28,1.508,1.005,36.181,61.307,0,662073344,461590528,94900224,2827735040,3724,1944,0,1134592,0,19,337,656,1.530,1.400,1.270,1,1,0,0,0,16,7,0,6,0
31-03 05:35:29,2.030,1.015,49.239,46.701,1.015,662401024,461225984,94978048,2827694080,6156,1944,0,520192,0,37,487,904,1.490,1.390,1.270,1,1,2,0,0,16,7,0,3,0
31-03 05:35:30,3.483,2.985,47.264,44.776,1.493,662528000,460611584,95105024,2828017664,3833,1944,0,745472,0,56,581,1082,1.490,1.390,1.270,1,1,0,0,0,16,7,0,4,0
31-03 05:35:31,2.010,1.508,47.739,48.744,0,662597632,460390400,95186944,2828079104,3740,1728,0,704512,0,44,444,851,1.490,1.390,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:32,4.500,3,45,47.500,0,662573056,460140544,95285248,2828251136,4694,1986,0,557056,0,46,491,1066,1.490,1.390,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:33,4,6.500,42.500,45.500,1.500,662736896,459816960,95383552,2828312576,3001,1944,0,466944,0,53,491,1175,1.490,1.390,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:34,3.535,4.040,46.970,45.455,0,662925312,459440128,95514624,2828357632,4770,1944,0,720896,0,50,527,1110,1.450,1.380,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:35,2.500,0.500,50,46.500,0.500,663269376,458944512,95592448,2828427264,4701,1944,0,598016,0,44,377,826,1.450,1.380,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:36,1.515,1.010,50,47.475,0,663314432,458682368,95641600,2828566528,9170,1944,0,368640,0,25,372,747,1.450,1.380,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:37,4.500,3.500,47,45,0,663314432,458493952,95731712,2828660736,5221,1944,0,860160,0,47,449,1014,1.450,1.380,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:38,11,7.500,35,46.500,0,663433216,458272768,95825920,2828664832,3335,1944,0,659456,0,57,495,1108,1.450,1.380,1.270,1,1,0,0,0,16,7,0,3,0
31-03 05:35:39,8.673,10.714,33.673,46.939,0,663957504,457539584,95952896,2828742656,2881,1944,53248,659456,1,59,494,1084,1.570,1.410,1.280,5,2,2,0,0,16,7,0,3,0
31-03 05:35:40,4.478,2.488,47.264,45.274,0.498,663760896,457572352,96022528,2828836864,4197,1944,0,520192,0,33,416,1081,1.570,1.410,1.280,1,1,0,0,0,16,7,0,3,0
31-03 05:35:41,12.183,10.152,50.761,26.904,0,663920640,457449472,96100352,2828713984,3819,1944,0,565248,0,55,510,1022,1.570,1.410,1.280,2,1,0,0,0,16,7,0,3,0
31-03 05:35:42,2.500,2,49,46.500,0,664207360,456998912,96153600,2828816384,3619,1728,0,602112,0,54,349,716,1.570,1.410,1.280,1,1,0,0,0,16,7,0,3,0
31-03 05:35:43,1.500,2,50,46.500,0,664141824,456871936,96243712,2828918784,4639,2038,0,507904,0,42,353,800,1.570,1.410,1.280,2,0,0,0,0,16,7,0,1,0
31-03 05:35:44,7.071,7.576,42.424,42.424,0.505,664141824,456749056,96305152,2828967936,3558,1944,0,524288,0,34,445,827,1.610,1.420,1.280,2,1,0,0,0,16,7,0,1,0
31-03 05:35:45,17,15.500,29.500,38,0,664326144,456585216,96350208,2828898304,4357,1890,0,233472,0,20,485,671,1.610,1.420,1.280,1,2,0,0,0,16,7,0,1,0
31-03 05:35:46,6.091,4.569,39.594,49.746,0,664330240,456462336,96448512,2828918784,6862,1998,0,688128,0,45,478,834,1.610,1.420,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:47,7.960,7.463,45.274,39.303,0,664604672,456077312,96522240,2828951552,4169,1890,0,561152,0,46,543,1041,1.610,1.420,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:48,7.538,9.548,29.648,51.759,1.508,664682496,455983104,96608256,2828881920,4318,1998,0,487424,0,39,467,884,1.610,1.420,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:49,2,2,49,46.500,0.500,664780800,455733248,96661504,2828976128,3822,1944,0,401408,0,23,324,828,1.640,1.430,1.280,1,1,2,0,0,16,7,0,1,0
31-03 05:35:50,14.721,11.168,50.254,23.858,0,665219072,455278592,96743424,2828910592,3015,1728,0,659456,0,55,496,1126,1.640,1.430,1.280,2,0,0,0,0,16,7,0,1,0
31-03 05:35:51,4.545,5.051,46.465,42.929,1.010,665075712,455208960,96841728,2829012992,3912,1944,0,552960,0,44,537,1009,1.640,1.430,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:52,9.548,6.533,43.216,40.201,0.503,665075712,455020544,96968704,2829074432,5629,2160,0,856064,0,70,625,1193,1.640,1.430,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:53,12.626,6.061,36.364,44.949,0,665358336,454668288,97067008,2829037568,3711,1728,0,761856,0,60,627,1309,1.640,1.430,1.280,1,1,0,0,0,16,7,0,1,0
31-03 05:35:54,5,3,44,47,1,665305088,454414336,97251328,2829156352,4406,1944,0,1089536,0,83,609,1265,1.670,1.440,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:35:55,14.721,13.198,24.873,46.193,1.015,665677824,453967872,97370112,2829099008,6386,1944,0,729088,0,63,742,1462,1.670,1.440,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:35:56,11.558,7.538,35.176,44.221,1.508,665735168,453939200,97435648,2829004800,4451,1944,0,516096,0,30,582,1369,1.670,1.440,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:35:57,3.518,1.508,48.241,46.231,0.503,665776128,453812224,97488896,2829037568,3493,1944,0,602112,0,56,526,928,1.670,1.440,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:35:58,5.025,2.513,44.724,47.236,0.503,665899008,453476352,97546240,2829176832,5267,1944,0,446464,0,26,431,808,1.670,1.440,1.290,3,1,0,0,0,16,7,0,1,0
31-03 05:35:59,14.925,10.945,43.781,29.851,0.498,666144768,453238784,97644544,2829070336,9373,1944,0,663552,0,56,688,1393,1.690,1.450,1.290,1,1,2,0,0,16,7,0,1,0
31-03 05:36:00,6.091,3.046,43.655,46.193,1.015,666128384,453160960,97742848,2829062144,5831,1890,0,749568,0,49,586,1246,1.690,1.450,1.290,2,0,0,0,0,16,7,0,1,0
31-03 05:36:01,2.513,2.513,44.724,49.749,0.503,666054656,453066752,97779712,2829189120,5592,1782,0,278528,0,17,451,754,1.690,1.450,1.290,2,1,0,0,0,16,7,0,1,0
31-03 05:36:02,26.131,24.623,47.739,1.005,0.503,666226688,452907008,97808384,2829148160,4889,1944,0,217088,0,19,594,790,1.690,1.450,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:36:03,1.005,1.005,48.241,49.749,0,666107904,452939776,97845248,2829197312,6589,1944,0,307200,0,15,414,703,1.690,1.450,1.290,1,1,0,0,0,16,7,0,1,0
31-03 05:36:04,17.677,19.697,13.636,48.990,0,666267648,452747264,97906688,2829164544,4057,1944,0,233472,0,22,475,690,1.800,1.470,1.300,2,1,0,0,0,16,7,0,1,0
31-03 05:36:05,7,4.500,48,40,0.500,666284032,452653056,97923072,2829225984,3733,1944,0,282624,0,13,391,830,1.800,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:06,9,11,34,46,0,666251264,452657152,97968128,2829201408,3638,1998,0,573440,0,43,495,916,1.800,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:07,8,7,39.500,45,0.500,666570752,452145152,98082816,2829275136,4626,1932,0,1089536,0,71,586,1231,1.800,1.470,1.300,2,1,0,0,0,16,7,0,1,0
31-03 05:36:08,33.838,24.747,24.242,17.172,0,667021312,451067904,98140160,2829832192,3084,1836,0,651264,0,40,1015,1670,1.800,1.470,1.300,2,1,0,0,0,16,7,0,1,0
31-03 05:36:09,8.586,6.061,42.424,41.919,1.010,667213824,450809856,98217984,2829815808,4606,2052,0,524288,0,41,504,907,1.730,1.470,1.300,1,1,2,0,0,16,7,0,1,0
31-03 05:36:10,10.660,11.675,38.071,39.086,0.508,667185152,450748416,98299904,2829819904,4524,1944,0,585728,0,48,575,1031,1.730,1.470,1.300,2,1,0,0,0,16,7,0,1,0
31-03 05:36:11,10.050,4.020,40.704,44.724,0.503,667197440,450654208,98365440,2829828096,4010,1944,0,540672,0,35,658,1325,1.730,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:12,8.416,10.891,32.673,46.535,1.485,667557888,450269184,98443264,2829774848,3559,1944,0,544768,0,58,618,1157,1.730,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:13,1.500,1,40.500,56,1,667275264,450400256,98471936,2829893632,3685,1944,0,413696,0,39,385,662,1.730,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:14,9.548,8.040,35.176,47.236,0,667287552,450371584,98488320,2829893632,5034,1944,0,159744,0,12,472,889,1.680,1.460,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:15,2.010,2.010,48.744,46.734,0.503,667394048,450240512,98492416,2829914112,3370,1944,0,114688,0,5,384,686,1.680,1.460,1.300,2,0,0,0,0,16,7,0,1,0
31-03 05:36:16,8.500,5.500,35,49,2,667406336,450146304,98521088,2829963264,4674,1728,0,319488,0,20,456,729,1.680,1.460,1.300,3,0,0,0,0,16,7,0,1,0
31-03 05:36:17,9.694,9.694,28.061,51.020,1.531,667402240,450080768,98553856,2829996032,10368,1944,0,327680,0,20,565,797,1.680,1.460,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:18,1.493,1.990,48.756,47.264,0.498,667369472,450113536,98553856,2829996032,4036,1944,0,0,0,0,313,567,1.680,1.460,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:19,2.010,1.005,41.206,55.779,0,667480064,449990656,98570240,2829991936,4059,1728,0,5390336,0,25,496,941,1.700,1.470,1.300,1,1,2,0,0,16,7,0,1,0
31-03 05:36:20,10.606,11.111,30.808,46.970,0.505,667672576,449605632,98684928,2830065664,5736,1944,0,1835008,0,76,847,1475,1.700,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:21,8.040,4.523,39.698,46.734,1.005,667668480,449449984,98787328,2830118912,4520,1944,0,802816,0,47,651,1135,1.700,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:22,9.596,8.586,41.919,39.394,0.505,667729920,449224704,98922496,2830143488,5543,1986,0,638976,0,62,674,1201,1.700,1.470,1.300,2,0,0,0,0,16,7,0,1,0
31-03 05:36:23,5.500,1.500,43,49,1,667729920,449101824,99024896,2830163968,9502,1944,0,770048,0,48,657,1564,1.700,1.470,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:24,8.543,8.543,43.216,38.693,1.005,668045312,448528384,99164160,2830266368,4998,1944,0,950272,0,71,708,1251,1.730,1.480,1.300,2,1,0,0,0,16,7,0,1,0
31-03 05:36:25,10.101,8.081,36.364,41.414,4.040,668307456,448053248,99348480,2830290944,3759,1728,0,1413120,0,103,1108,1773,1.730,1.480,1.300,2,0,0,0,0,16,7,0,1,0
31-03 05:36:26,4.433,1.970,45.320,45.813,2.463,668585984,447541248,99463168,2830401536,3394,1944,0,942080,0,61,655,1122,1.730,1.480,1.300,3,0,0,0,0,16,7,0,1,0
31-03 05:36:27,7.653,5.102,40.816,40.816,5.612,668684288,447041536,99688448,2830565376,3190,1944,0,1204224,0,89,864,1551,1.730,1.480,1.300,3,1,0,0,0,16,7,0,1,0
31-03 05:36:28,3,1.500,49,46.500,0,668975104,446656512,99766272,2830577664,3797,1836,0,1368064,0,69,508,796,1.730,1.480,1.300,1,1,0,0,0,16,7,0,1,0
31-03 05:36:29,4.020,2.513,43.719,49.246,0.503,669122560,446177280,99880960,2830786560,4961,2052,0,651264,0,49,587,1015,1.750,1.490,1.310,2,1,2,0,0,16,7,0,1,0
31-03 05:36:30,7.426,6.931,40.099,43.069,2.475,669208576,445829120,100003840,2830925824,3789,2160,0,954368,0,64,612,1197,1.750,1.490,1.310,1,1,0,0,0,16,7,0,1,0
31-03 05:36:31,6.122,6.122,44.388,43.367,0,669356032,445411328,100143104,2831040512,4259,1770,0,897024,0,66,658,1125,1.750,1.490,1.310,2,1,0,0,0,16,7,0,1,0
31-03 05:36:32,10,5.500,40,43,1.500,669528064,445059072,100257792,2831101952,6442,2160,0,692224,0,45,622,965,1.750,1.490,1.310,2,1,0,0,0,16,7,0,1,0
31-03 05:36:33,11.429,9.524,40.476,29.048,9.524,669777920,444616704,100446208,2831097856,7698,1728,0,1298432,0,85,920,1755,1.750,1.490,1.310,1,1,0,0,0,16,7,0,1,0
31-03 05:36:34,3.500,3.500,42.500,49.500,1,669986816,444137472,100499456,2831314944,4407,1944,0,528384,0,29,442,807,1.770,1.500,1.310,2,1,0,0,0,16,7,0,1,0
31-03 05:36:35,15,15,35,35,0,669925376,444108800,100544512,2831351808,5923,1944,0,454656,0,31,596,906,1.770,1.500,1.310,1,1,0,0,0,16,7,0,1,0
31-03 05:36:36,7.107,6.599,41.624,44.670,0,670347264,443596800,100663296,2831323136,26246,1944,0,811008,0,58,657,1014,1.770,1.500,1.310,2,1,0,0,0,16,7,0,1,0
