-- Logs begin at Thu 2020-03-12 21:37:14 UTC, end at Thu 2020-03-12 23:06:47 UTC. --
Mar 12 22:21:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 22:21:20 ubuntu dstat.sh[1781]: [286B blob data]
Mar 12 22:21:20 ubuntu dstat.sh[1781]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 22:21:20 ubuntu dstat.sh[1781]: 12-03 22:21:19| 17   5  57  20   1| 421M  364M  111M 2813M|   0     0 | 208k 3658k|10.8  36.8 | 832  1414 |1.40 1.30 1.16|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3632 2526k2361k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 22:21:20 ubuntu dstat.sh[1781]: 12-03 22:21:20| 19  31  37   0  13| 422M  363M  111M 2813M|7700B 2160B|4096B  116k|1.00  8.00 |1476  3482 |1.40 1.30 1.16|1.0   0 374|   0     0 |bash                 3632 7.0%1210k  23k|bash                 3632 1210k  23k7.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 22:21:21 ubuntu dstat.sh[1781]: 12-03 22:21:21| 14  26  31   0  29| 423M  362M  111M 2813M|8132B 1944B|   0    20k|   0  5.00 |1031  2355 |1.40 1.30 1.16|1.0   0 211|   0     0 |systemd              1    4.5%   0    0 |bash                 3632 1669k  13k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 22:21:22 ubuntu dstat.sh[1781]: 12-03 22:21:22| 19  27  32   2  20| 424M  361M  111M 2813M|4621B 1944B|   0  5688k|   0  17.0 |1463  4464 |1.40 1.30 1.16|1.0 1.0 208|   0     0 |systemd              1     11%   0    0 |bash                 3632 1418k  13k5.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 22:21:23 ubuntu dstat.sh[1781]: 12-03 22:21:23| 19  17  27  33   4| 547M  238M  111M 2935M|7550B 2160B|   0    12M|   0   133 |1647  3689 |1.53 1.33 1.17|  0 1.0  52|   0     0 |systemd              1     16%   0    0 |bash                 3632  232k 656B  0%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 12 22:21:24 ubuntu dstat.sh[1781]: 12-03 22:21:24| 14  25  29  26   6| 548M  236M  111M 2935M|4878B 1836B|   0   496k|   0  45.0 |1421  3264 |1.53 1.33 1.17|1.0   0 294|   0     0 |bash                 3632 6.5% 601k  18k|bash                 3632  601k  18k6.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 22:21:25 ubuntu dstat.sh[1781]: 12-03 22:21:25|  9   3  42  44   3| 555M  229M  111M 2935M|4674B 2268B|   0    17M|   0  18.0 | 464  1001 |1.53 1.33 1.17|1.0 1.0 1.0|   0     0 |keystone-manage      3174 9.5%1528k  81k|keystone-manage      3174 1528k  81k9.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 22:21:26 ubuntu dstat.sh[1781]: 12-03 22:21:26| 39   6  47   6   2| 574M  210M  111M 2936M|4580B 1944B| 812k 4096B|71.0  1.00 | 753   964 |1.53 1.33 1.17|  0 1.0 2.0|   0     0 |keystone-manage      3174  43%4599k   0 |keystone-manage      3174 4599k   0  43%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 22:21:27 ubuntu dstat.sh[1781]: 12-03 22:21:27| 38   3  48   9   3| 592M  190M  111M 2937M|4561B 1944B| 928k    0 |91.0     0 | 615   914 |1.53 1.33 1.17|1.0   0   0|   0     0 |keystone-manage      3174  41%4877k  46k|keystone-manage      3174 4877k  46k 41%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 22:21:28 ubuntu dstat.sh[1781]: 12-03 22:21:28| 42   7  46   3   3| 617M  164M  111M 2938M|5844B 2160B| 216k    0 |19.0     0 | 663   817 |1.57 1.34 1.18|2.0   0   0|   0     0 |keystone-manage      3174  46%6137k 545k|keystone-manage      3174 6137k 545k 46%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 22:21:29 ubuntu dstat.sh[1781]: 12-03 22:21:29| 18  11  34  34   3| 630M  151M  111M 2938M|4442B 2160B|   0  1544k|   0  37.0 | 605  1489 |1.57 1.34 1.18|1.0 1.0   0|   0     0 |python2              1618  13% 100k 109k|python3.6            7571   83k 174k1.0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 22:21:30 ubuntu dstat.sh[1781]: 12-03 22:21:30|  2   2  47  47   1| 630M  150M  111M 2938M|7522B 1944B|   0   760k|   0  44.0 | 543   849 |1.57 1.34 1.18|  0 1.0   0|   0     0 |mysqld               1042 1.0%   0    0 |python2              1897   14k 465B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 22:21:31 ubuntu dstat.sh[1781]: 12-03 22:21:31|  1   1  42  55   1| 630M  150M  111M 2938M|8650B 2160B|   0   472k|   0  29.0 | 440   767 |1.57 1.34 1.18|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1897   14k 462B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 22:21:32 ubuntu dstat.sh[1781]: 12-03 22:21:32|  2   2  41  55   1| 630M  150M  112M 2938M|4864B 1944B|   0   556k|   0  41.0 | 505   853 |1.57 1.34 1.18|  0 1.0   0|   0     0 |mysqld               1042 0.5%   0    0 |python2              1897   14k 462B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 22:21:34 ubuntu dstat.sh[1781]: 12-03 22:21:33|  3   2  47  46   3| 631M  149M  112M 2939M|4763B 2160B|   0   904k|   0  63.0 | 642  1042 |1.60 1.35 1.18|3.0 1.0   0|   0     0 |mysqld               1042 1.5%   0    0 |python2              1897   14k 462B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 22:21:34 ubuntu dstat.sh[1781]: 12-03 22:21:34|  3   2  45  44   5| 631M  148M  112M 2939M|6550B 2160B|   0  1120k|   0  78.0 | 736  1102 |1.60 1.35 1.18|3.0 1.0   0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              1897   14k 469B1.0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 22:21:35 ubuntu dstat.sh[1781]: 12-03 22:21:35|  4   1  47  46   1| 631M  147M  112M 2939M|5918B 2160B|   0  1768k|   0   127 | 976  1446 |1.60 1.35 1.18|  0 1.0   0|   0     0 |keystone-manage      3174 1.0%   0    0 |python2              1897   14k 464B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 22:21:36 ubuntu dstat.sh[1781]: 12-03 22:21:36| 10   8  42  39   3| 632M  146M  112M 2939M|5492B 1944B|   0  1060k|   0   110 | 954  1738 |1.60 1.35 1.18|  0 1.0 2.0|   0     0 |mysqld               1042  14%   0    0 |python2              1897   14k 465B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 12 22:21:37 ubuntu dstat.sh[1781]: 12-03 22:21:37|  9   9  43  37   1| 633M  145M  113M 2939M|9205B 2160B|   0  1008k|   0   104 | 948  1700 |1.60 1.35 1.18|  0 1.0   0|   0     0 |mysqld               1042  16%   0    0 |python2              1897   14k 466B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
