"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 20:02:18 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 20:02:18,14.489,4.134,53.128,26.716,1.532,443256832,788434944,92495872,2597720064,0,0,164027.809,2818677.818,9.060,32.233,694.563,1230.120,1.630,1.410,1.340,2,0,23.183,0,0,14,3,0,5,0
30-03 20:02:19,21.212,35.859,38.384,4.040,0.505,442470400,788762624,92508160,2598055936,4048,1986,233472,114688,3,10,1529,3773,1.630,1.410,1.340,2,0,403,0,0,14,3,0,5,0
30-03 20:02:20,26.768,33.333,39.394,0,0.505,443031552,787984384,92508160,2598240256,4001,2160,0,110592,0,5,1992,5916,1.630,1.410,1.340,2,0,267,0,0,14,3,0,5,0
30-03 20:02:21,31.472,23.350,42.132,2.538,0.508,443101184,787881984,92508160,2598301696,3060,1944,0,139264,0,4,1544,6589,1.580,1.400,1.340,3,0,133,0,0,14,3,0,5,0
30-03 20:02:22,5.076,9.645,83.756,0,1.523,575143936,655462400,92508160,2726273024,4857,2160,0,0,0,0,901,2030,1.580,1.400,1.340,2,0,64,0,0,16,5,0,5,0
30-03 20:02:23,29.353,21.891,43.781,0,4.975,586240000,644276224,92508160,2726387712,4452,2160,0,0,0,0,1227,2707,1.580,1.400,1.340,2,0,248,0,0,16,5,0,7,0
30-03 20:02:24,16.162,2.525,43.939,36.364,1.010,597426176,632500224,92581888,2726903808,3636,1944,614400,184320,44,2,547,847,1.580,1.400,1.340,1,1,0,0,0,16,5,0,7,0
30-03 20:02:25,9.500,1.500,46.500,40,2.500,600494080,628973568,92753920,2727186432,3449,2160,409600,0,74,0,532,944,1.580,1.400,1.340,1,1,2,0,0,16,5,0,7,0
30-03 20:02:26,4.020,1.508,38.191,54.271,2.010,602345472,626688000,92921856,2727436288,12157,2160,409600,0,63,0,572,889,1.620,1.410,1.340,4,1,0,0,0,16,5,0,7,0
30-03 20:02:27,17.085,3.015,45.729,30.151,4.020,613212160,615485440,92938240,2727751680,4234,1944,266240,0,23,0,534,774,1.620,1.410,1.340,6,0,0,0,0,16,5,0,7,0
30-03 20:02:28,26,2.500,45.500,21.500,4.500,621518848,606560256,92938240,2728370176,3732,1944,589824,0,42,0,615,782,1.620,1.410,1.340,1,0,0,0,0,16,5,0,7,0
30-03 20:02:29,31,4,40.500,24,0.500,638582784,588914688,92946432,2728906752,4523,2160,110592,589824,9,3,615,828,1.620,1.410,1.340,2,0,0,0,0,16,5,0,7,0
30-03 20:02:30,26.866,9.453,28.856,33.831,0.995,648114176,578359296,92987392,2729840640,3706,1944,110592,1032192,10,14,904,1582,1.620,1.410,1.340,2,1,0,0,0,16,7,0,7,0
