"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Jan 2020 08:49:50 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-01 08:49:50,17.297,4.602,65.357,12.425,0.318,472649728,523923456,111759360,2787561472,0,0,178200.057,3064909.881,9.527,36.040,853.491,1468.538,1.190,1.060,0.920,2,0,24.023,0,0,14,3,0,4,0
21-01 08:49:51,22.277,37.624,38.119,1.485,0.495,472936448,522612736,111771648,2788212736,4916,2430,356352,114688,4,9,1619,4363,1.190,1.060,0.920,3,0,425,0,0,14,3,0,4,0
21-01 08:49:52,29.146,34.171,36.181,0,0.503,472666112,522674176,111771648,2788413440,5680,2430,0,724992,0,25,2059,5423,1.190,1.060,0.920,1,0,306,0,0,14,3,0,4,0
21-01 08:49:53,30.653,29.648,39.698,0,0,604512256,390287360,111771648,2916667392,4560,2700,94208,8192,1,2,2936,5235,1.330,1.090,0.930,0,0,144,0,0,16,3,0,4,0
21-01 08:49:54,3.061,7.143,88.776,0,1.020,604413952,390193152,111771648,2916769792,5554,2700,0,0,0,0,666,1311,1.330,1.090,0.930,1,0,67,0,0,16,5,0,4,0
21-01 08:49:55,34.359,20,45.641,0,0,616292352,378245120,111779840,2916814848,4496,2430,0,0,0,0,1197,2725,1.330,1.090,0.930,1,0,228,0,0,16,5,0,6,0
21-01 08:49:56,34.500,6.500,46,12.500,0.500,639983616,353329152,111919104,2917900288,4861,2700,1052672,258048,111,2,632,1083,1.330,1.090,0.930,1,0,0,0,0,16,5,0,6,0
21-01 08:49:57,45.455,3.535,47.980,3.030,0,662466560,329740288,111943680,2918703104,5068,2700,663552,45056,53,3,694,951,1.330,1.090,0.930,1,1,0,0,0,16,5,0,6,0
21-01 08:49:58,15.385,2.564,0.513,81.538,0,672698368,318795776,111964160,2919333888,5925,2430,393216,2179072,17,119,660,841,1.390,1.100,0.930,1,1,0,0,0,16,5,0,6,0
21-01 08:49:59,28.500,8.500,18,44.500,0.500,682426368,307949568,112078848,2920120320,4961,2700,110592,36417536,10,66,880,1305,1.390,1.100,0.930,0,1,0,0,0,16,7,0,6,0
21-01 08:50:00,7.107,6.091,44.670,42.132,0,692695040,297213952,112246784,2920415232,5967,2742,0,1236992,0,79,905,1521,1.390,1.100,0.930,0,1,2,0,0,16,7,0,6,0
21-01 08:50:01,4,1.500,49,45,0.500,693415936,295600128,112594944,2920923136,4516,2430,0,2207744,0,153,986,1628,1.390,1.100,0.930,0,1,0,0,0,16,7,0,6,0
