-- Logs begin at Fri 2020-02-21 20:00:27 UTC, end at Fri 2020-02-21 21:34:28 UTC. --
Feb 21 20:52:27 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 20:52:28 ubuntu dstat.sh[973]: [286B blob data]
Feb 21 20:52:28 ubuntu dstat.sh[973]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 20:52:28 ubuntu dstat.sh[973]: 21-02 20:52:28| 15   4  51  28   2| 449M  729M  134M 2413M|   0     0 | 150k 2550k|6.83  30.0 | 637  1116 |1.51 1.42 1.36|1.0   0  21|   0     0 |systemd              1    0.4%   0    0 |bash                 4124 2016k1852k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 20:52:29 ubuntu dstat.sh[973]: 21-02 20:52:29| 23  33  30  12   3| 451M  726M  134M 2414M|4978B  864B| 908k  176k|10.0  12.0 |1303  4056 |1.51 1.42 1.36|3.0   0 244|   0     0 |systemd              1    6.0%   0    0 |bash                 4124 1797k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 20:52:30 ubuntu dstat.sh[973]: 21-02 20:52:30| 14  24  39  14   9| 449M  728M  134M 2414M|3407B 1080B|   0  5388k|   0  8.00 |1093  2872 |1.71 1.47 1.38|  0 1.0 160|   0     0 |systemd              1    4.5%   0    0 |bash                 4124 1301k  11k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 20:52:31 ubuntu dstat.sh[973]: 21-02 20:52:31|  2   1  50  48   0| 449M  728M  134M 2414M|3957B  972B|   0    20M|   0  20.0 | 240   291 |1.71 1.47 1.38|  0 1.0   0|   0     0 |memcached            149090.5%   0    0 |python2              1561   13k 459B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 20:52:32 ubuntu dstat.sh[973]: 21-02 20:52:32| 21  21  34  13  12| 451M  726M  134M 2414M|3822B  972B|   0  8092k|   0  12.0 | 901  3878 |1.71 1.47 1.38|1.0   0  81|   0     0 |systemd              1     18%   0    0 |bash                 4124  233k1903B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 21 20:52:33 ubuntu dstat.sh[973]: 21-02 20:52:33| 17  33  43   0   6| 576M  601M  134M 2536M|3676B 1080B|   0     0 |   0     0 |2002  4933 |1.71 1.47 1.38|1.0   0 276|   0     0 |systemd              1    7.0%   0    0 |bash                 4124  616k  16k5.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:34 ubuntu dstat.sh[973]: 21-02 20:52:34| 39  11  44   4   1| 596M  580M  134M 2536M|3380B  972B| 108k  180k|2.00  2.00 | 685  1115 |1.71 1.47 1.38|  0 1.0  38|   0     0 |keystone-manage      2406  42%5073k  81k|keystone-manage      2406 5073k  81k 42%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:35 ubuntu dstat.sh[973]: 21-02 20:52:35|  8   3  28  60   2| 598M  578M  134M 2537M|5964B 1080B| 528k  776k|41.0  70.0 | 624   786 |1.74 1.48 1.38|  0 2.0   0|   0     0 |keystone-manage      2406 6.0% 357k   0 |keystone-manage      2406  357k   0 6.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:36 ubuntu dstat.sh[973]: 21-02 20:52:36| 14   4  45  36   1| 607M  568M  134M 2537M|5442B 1080B| 368k   92k|41.0  20.0 | 574   814 |1.74 1.48 1.38|1.0   0   0|   0     0 |keystone-manage      2406  16%2188k  46k|keystone-manage      2406 2188k  46k 16%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:37 ubuntu dstat.sh[973]: 21-02 20:52:37| 32   3  47  17   1| 618M  557M  134M 2537M|3704B  972B| 152k    0 |24.0     0 | 569   732 |1.74 1.48 1.38|  0 1.0   0|   0     0 |keystone-manage      2406  32%2568k   0 |keystone-manage      2406 2568k   0  32%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:38 ubuntu dstat.sh[973]: 21-02 20:52:38| 30   5  46  16   3| 636M  538M  134M 2538M|3738B 1080B| 528k    0 |27.0     0 | 591   815 |1.74 1.48 1.38|  0 1.0 2.0|   0     0 |keystone-manage      2406  33%4824k 174k|keystone-manage      2406 4824k 174k 33%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 21 20:52:39 ubuntu dstat.sh[973]: 21-02 20:52:39| 32   7  26  31   5| 648M  525M  134M 2539M|3771B  972B| 136k  836k|12.0  4.00 | 674  1103 |1.74 1.48 1.38|  0 2.0   0|   0     0 |keystone-manage      2406  29%2179k 427k|keystone-manage      2406 2179k 427k 29%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 21 20:52:40 ubuntu dstat.sh[973]: 21-02 20:52:40| 13   7  39  38   3| 657M  515M  134M 2539M|5349B 1080B|   0  1020k|   0  47.0 | 634  1094 |1.68 1.47 1.38|  0 1.0   0|   0     0 |python2              1544  11%  66k  73k|python2              1544   66k  73k 11%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:41 ubuntu dstat.sh[973]: 21-02 20:52:41|  2   2  11  85   1| 658M  514M  134M 2539M|8317B  864B|   0   848k|   0  38.0 | 405   621 |1.68 1.47 1.38|  0 4.0   0|   0     0 |jbd2/vda1-8          285  0.5%   0    0 |python2              1561   14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:42 ubuntu dstat.sh[973]: 21-02 20:52:42|  2   1   4  94   0| 657M  515M  134M 2539M|4822B 1080B|   0  1800k|   0  26.0 | 317   522 |1.68 1.47 1.38|  0 1.0   0|   0     0 |beam.smp             1388 0.5%   0    0 |python2              1561   14k 442B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:43 ubuntu dstat.sh[973]: 21-02 20:52:43|  2   1  47  48   1| 657M  515M  134M 2539M|3586B  972B|   0  1528k|   0  60.0 | 414   859 |1.68 1.47 1.38|  0 1.0   0|   0     0 |beam.smp             1388 1.0%   0    0 |python2              1561   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:44 ubuntu dstat.sh[973]: 21-02 20:52:44|  2   2  38  57   2| 657M  515M  134M 2540M|3446B 1080B|  72k  488k|1.00  40.0 | 387   801 |1.68 1.47 1.38|  0 1.0   0|   0     0 |conntrackd           167601.0%   0    0 |python2              1561   14k 478B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
