"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Feb 2020 16:25:33 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-02 16:25:33,11.543,3.528,55.680,27.033,2.217,470970368,514342912,117665792,2788343808,0,0,130624.706,2290756.097,7.468,23.616,574.261,905.429,1.770,1.600,1.450,3,0,18.938,0,0,14,3,0,4,0
22-02 16:25:34,16.749,30.049,22.167,28.079,2.956,467894272,517124096,117665792,2788425728,4007,1944,0,18087936,0,17,1243,3033,1.870,1.620,1.460,0,2,339,0,0,14,3,0,4,0
22-02 16:25:35,1.005,1.005,46.231,51.256,0.503,467841024,517173248,117669888,2788425728,5722,1944,0,16064512,0,19,233,311,1.870,1.620,1.460,0,2,0,0,0,14,3,0,4,0
22-02 16:25:36,9.950,16.915,24.378,39.801,8.955,468193280,516747264,117678080,2788458496,3646,1944,0,1003520,0,10,778,1717,1.870,1.620,1.460,0,1,160,0,0,14,3,0,4,0
22-02 16:25:37,7.071,7.071,48.990,36.869,0,468721664,516210688,117678080,2788651008,4506,2160,0,8192,0,2,1094,2739,1.870,1.620,1.460,0,0,53,0,0,14,3,0,4,0
22-02 16:25:38,21.782,30.693,37.624,6.931,2.970,470687744,514060288,117678080,2788802560,4357,2160,0,20480,0,5,1346,3791,1.870,1.620,1.460,2,0,235,0,0,14,3,0,4,0
22-02 16:25:39,21.320,16.751,58.376,0,3.553,599699456,384696320,117678080,2916655104,6361,2038,0,0,0,0,1562,3676,1.960,1.640,1.470,0,0,51,0,0,16,3,0,4,0
22-02 16:25:40,20.500,26,49.500,0,4,606982144,377356288,117678080,2916696064,4361,1944,0,0,0,0,1378,3117,1.960,1.640,1.470,1,0,296,0,0,16,5,0,7,0
22-02 16:25:41,40.594,5.446,31.188,21.287,1.485,628391936,355639296,117817344,2916773888,4399,1944,49152,192512,12,2,580,818,1.960,1.640,1.470,0,1,0,0,0,16,5,0,7,0
22-02 16:25:42,32.323,3.030,46.465,15.657,2.525,643293184,340500480,117825536,2916941824,6034,2160,184320,0,26,0,561,858,1.960,1.640,1.470,2,0,2,0,0,16,5,0,7,0
