-- Logs begin at Wed 2020-03-11 19:59:23 UTC, end at Wed 2020-03-11 21:34:49 UTC. --
Mar 11 20:41:14 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 20:41:14 ubuntu dstat.sh[1637]: [286B blob data]
Mar 11 20:41:14 ubuntu dstat.sh[1637]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 20:41:14 ubuntu dstat.sh[1637]: 11-03 20:41:14| 18   5  54  22   1| 419M  372M  110M 2807M|   0     0 | 219k 3826k|11.3  38.5 | 844  1404 |1.24 1.23 1.15|2.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3505 2650k2479k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 20:41:15 ubuntu dstat.sh[1637]: 11-03 20:41:15| 24  35  40   1   1| 419M  372M  110M 2807M|5425B 2160B|4096B  104k|1.00  8.00 |1459  3950 |1.24 1.23 1.15|2.0   0 411|   0     0 |bash                 3505 6.5%1535k  26k|bash                 3505 1535k  26k6.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 20:41:16 ubuntu dstat.sh[1637]: 11-03 20:41:16| 12  14  31  42   2| 420M  371M  110M 2807M|7026B 2160B|   0  9396k|   0   110 | 859  1641 |1.24 1.23 1.15|2.0   0 158|   0     0 |bash                 3505 3.0%1097k  11k|bash                 3505 1097k  11k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 20:41:17 ubuntu dstat.sh[1637]: 11-03 20:41:17| 27  30  42   0   2| 427M  364M  110M 2808M|4587B 1944B|   0    26M|   0  41.0 |1872  4503 |1.22 1.22 1.15| 15   0 247|   0     0 |systemd              1     12%   0    0 |bash                 3505 1706k  14k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 20:41:18 ubuntu dstat.sh[1637]: 11-03 20:41:18| 25  21  52   0   2| 545M  246M  110M 2930M|5190B 2160B|   0     0 |   0     0 |1685  5418 |1.22 1.22 1.15|1.0   0  64|   0     0 |systemd              1     19%   0    0 |bash                 3505  371k1880B1.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 11 20:41:19 ubuntu dstat.sh[1637]: 11-03 20:41:19| 29  25  44   0   2| 556M  234M  110M 2930M|6460B 2160B|   0     0 |   0     0 |1477  3007 |1.22 1.22 1.15|1.0   0 289|   0     0 |keystone-manage      3033  16%2263k  81k|keystone-manage      3033 2263k  81k 16%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 20:41:20 ubuntu dstat.sh[1637]: 11-03 20:41:20| 29   5  43  18   6| 570M  220M  110M 2930M|7954B 2160B| 752k  224k|61.0  2.00 | 752   947 |1.22 1.22 1.15|2.0   0   0|   0     0 |keystone-manage      3033  34%3688k   0 |keystone-manage      3033 3688k   0  34%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 20:41:21 ubuntu dstat.sh[1637]: 11-03 20:41:21| 37   5  45   6   8| 587M  202M  110M 2931M|6709B 1944B| 440k    0 |63.0     0 | 621   827 |1.22 1.22 1.15|1.0   0   0|   0     0 |keystone-manage      3033  42%4131k  46k|keystone-manage      3033 4131k  46k 42%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 20:41:22 ubuntu dstat.sh[1637]: 11-03 20:41:22| 34   4  44   8  10| 610M  178M  110M 2932M|7990B 1944B| 664k    0 |49.0     0 | 621   791 |1.20 1.22 1.15|2.0   0   0|   0     0 |keystone-manage      3033  42%5758k 315k|keystone-manage      3033 5758k 315k 42%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 20:41:23 ubuntu dstat.sh[1637]: 11-03 20:41:23| 24   9  37  26   4| 625M  162M  111M 2933M|9499B 2160B| 100k 1216k|8.00  25.0 | 696  1465 |1.20 1.22 1.15|  0 1.0   0|   0     0 |keystone-manage      3033  18%1368k 286k|keystone-manage      3033 1368k 286k 18%|mysqld       184M|   0     0 |  15    7    0    6    0
