"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 16:02:46 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 16:02:46,16.453,4.652,54.876,22.156,1.863,440991744,411144192,115699712,2921009152,0,0,204990.658,3526279.051,10.531,35.888,760.088,1380.252,1.320,1.250,1.190,5,0,24.229,0,0,14,3,0,5,0
18-03 16:02:47,15.385,31.731,38.462,0.962,13.462,441155584,410607616,115716096,2921041920,4389,1998,0,118784,0,8,1548,3616,1.320,1.250,1.190,3,0,371,0,0,14,3,0,5,0
18-03 16:02:48,8.654,18.750,38.942,15.865,17.788,440029184,411672576,115716096,2921091072,6946,2106,0,34955264,0,45,852,1897,1.460,1.280,1.200,2,0,175,0,0,14,3,0,5,0
18-03 16:02:49,20.657,26.761,38.028,0,14.554,440320000,411361280,115716096,2921103360,5502,2052,0,16384,0,4,1540,3604,1.460,1.280,1.200,3,0,207,0,0,14,3,0,5,0
18-03 16:02:50,26.570,22.705,35.749,0,14.976,491503616,359886848,115716096,2969505792,3468,1890,0,4096,0,1,2403,5928,1.460,1.280,1.200,2,0,102,0,0,16,3,0,5,0
18-03 16:02:51,18.049,26.341,45.366,0,10.244,576684032,274337792,115724288,3049308160,5130,2106,0,0,0,0,1566,3556,1.460,1.280,1.200,1,0,296,0,0,16,5,0,7,0
18-03 16:02:52,43.627,6.863,44.118,1.961,3.431,597659648,253272064,115728384,3049394176,6340,2160,0,221184,0,2,637,891,1.460,1.280,1.200,1,0,3,0,0,16,5,0,7,0
18-03 16:02:53,36.683,2.513,47.739,12.060,1.005,615890944,234467328,115867648,3049623552,3616,2160,327680,0,54,0,701,1009,1.420,1.270,1.200,0,1,0,0,0,16,5,0,7,0
18-03 16:02:54,34.975,4.926,46.798,12.315,0.985,639598592,209543168,115892224,3050668032,7395,2160,569344,0,32,0,653,844,1.420,1.270,1.200,2,0,0,0,0,16,5,0,7,0
18-03 16:02:55,26.768,13.636,35.859,22.727,1.010,656207872,191881216,115961856,3051515904,5610,2106,16384,1396736,2,30,1035,1761,1.420,1.270,1.200,0,2,0,0,0,16,7,0,7,0
18-03 16:02:56,4.020,2.010,45.729,47.739,0.503,657739776,190111744,116056064,3051634688,6080,2214,0,622592,0,39,534,878,1.420,1.270,1.200,0,1,0,0,0,16,7,0,7,0
18-03 16:02:57,2.030,0.508,49.746,47.208,0.508,657940480,189665280,116158464,3051778048,5108,1998,0,757760,0,57,578,1011,1.420,1.270,1.200,0,1,0,0,0,16,7,0,7,0
18-03 16:02:58,3.465,1.485,48.515,45.545,0.990,658227200,188960768,116330496,3052015616,5764,2106,0,1388544,0,80,686,1173,1.470,1.280,1.200,0,1,0,0,0,16,7,0,7,0
18-03 16:02:59,2.538,1.015,46.193,49.746,0.508,658452480,188362752,116473856,3052208128,5193,2160,0,946176,0,67,675,1106,1.470,1.280,1.200,0,1,0,0,0,16,7,0,7,0
18-03 16:03:00,2.551,2.041,47.449,45.408,2.551,658763776,187731968,116613120,3052380160,6634,2160,0,1208320,0,83,743,1200,1.470,1.280,1.200,0,1,0,0,0,16,7,0,7,0
18-03 16:03:01,5.528,4.523,42.714,44.221,3.015,659480576,186372096,116879360,3052716032,5518,2160,0,1486848,0,124,945,1587,1.470,1.280,1.200,1,1,0,0,0,16,7,0,7,0
18-03 16:03:02,8,9.500,37.500,42,3,660406272,185192448,117043200,3052797952,6141,2106,0,901120,0,90,901,1716,1.470,1.280,1.200,0,1,2,0,0,16,7,0,7,0
18-03 16:03:03,6.931,4.950,17.327,70.297,0.495,662142976,183341056,117121024,3052826624,6876,1998,0,311296,0,30,642,1174,1.670,1.330,1.220,0,3,0,0,0,16,7,0,7,0
18-03 16:03:04,2.513,1.005,4.020,91.960,0.503,660533248,184946688,117121024,3052830720,5465,2160,0,2961408,0,119,442,651,1.670,1.330,1.220,0,3,0,0,0,16,7,0,7,0
18-03 16:03:05,1.523,1.015,16.244,80.711,0.508,660627456,183865344,117137408,3053776896,5860,2160,0,3354624,0,123,640,909,1.670,1.330,1.220,0,1,0,0,0,16,7,0,7,0
18-03 16:03:06,4.500,3,41.500,50.500,0.500,660664320,183685120,117276672,3053776896,5179,2106,0,4255744,0,119,765,1282,1.670,1.330,1.220,0,1,0,0,0,16,7,0,7,0
18-03 16:03:07,8.081,5.556,39.394,45.455,1.515,661172224,182824960,117510144,3053871104,5205,2214,0,2093056,0,122,964,1740,1.670,1.330,1.220,0,1,0,0,0,16,7,0,7,0
18-03 16:03:08,9.794,7.216,37.113,41.237,4.639,661426176,182415360,117702656,3053830144,5431,1944,0,1056768,0,97,963,1610,1.780,1.360,1.230,1,1,0,0,0,16,7,0,7,0
18-03 16:03:09,8.629,8.122,41.624,40.609,1.015,661897216,181776384,117895168,3053793280,3761,2160,0,1028096,0,85,836,1465,1.780,1.360,1.230,0,1,0,0,0,16,7,0,7,0
18-03 16:03:10,6,3.500,45.500,43,2,662118400,181366784,118042624,3053830144,6436,2160,0,1007616,0,85,840,1455,1.780,1.360,1.230,0,1,0,0,0,16,7,0,7,0
18-03 16:03:11,10.945,10.945,34.328,40.299,3.483,663142400,179998720,118292480,3053883392,6702,1944,0,1404928,0,106,813,1869,1.780,1.360,1.230,0,1,0,0,0,16,7,0,7,0
18-03 16:03:12,10.769,8.718,35.385,32.821,12.308,663597056,179556352,118419456,3053740032,7555,2160,0,647168,0,49,740,1672,1.780,1.360,1.230,0,1,2,0,0,16,7,0,8,0
18-03 16:03:13,2.970,0.990,48.020,45.545,2.475,663633920,179363840,118493184,3053821952,6119,2160,0,479232,0,27,498,822,1.800,1.370,1.230,0,1,0,0,0,16,7,0,8,0
18-03 16:03:14,9.744,10.256,30.256,37.949,11.795,663556096,179335168,118583296,3053834240,6483,1998,0,532480,0,32,629,1017,1.800,1.370,1.230,1,2,0,0,0,16,7,0,6,0
18-03 16:03:15,4.500,2,22,70.500,1,664043520,178688000,118673408,3053899776,4459,2106,0,1376256,0,47,704,1533,1.800,1.370,1.230,0,3,0,0,0,16,7,0,6,0
18-03 16:03:16,2.010,1.508,28.643,66.332,1.508,663904256,178757632,118702080,3053940736,4262,2160,0,3731456,0,97,537,641,1.800,1.370,1.230,2,0,0,0,0,16,7,0,6,0
18-03 16:03:17,2.985,2.488,35.821,53.234,5.473,664289280,178151424,118763520,3054096384,4266,1944,0,4935680,0,60,484,1105,1.800,1.370,1.230,3,0,0,0,0,16,7,0,6,0
18-03 16:03:18,1.485,3.465,44.059,44.059,6.931,664993792,108265472,118792192,3121377280,5320,2202,0,14671872,0,28,431,707,1.730,1.360,1.230,0,2,0,0,0,16,7,0,6,0
18-03 16:03:19,2.970,0.495,9.406,83.663,3.465,665219072,108040192,118796288,3121373184,6099,2160,0,21237760,0,18,345,685,1.730,1.360,1.230,0,3,0,0,0,16,7,0,6,0
18-03 16:03:20,2.030,0.508,8.629,86.294,2.538,665006080,108204032,118808576,3121410048,4950,2160,0,31633408,0,40,407,1083,1.730,1.360,1.230,1,0,0,0,0,16,7,0,6,0
18-03 16:03:21,1.508,1.508,46.734,49.246,1.005,665124864,107847680,118906880,3121532928,4600,1944,0,1261568,0,82,509,854,1.730,1.360,1.230,0,2,0,0,0,16,7,0,6,0
18-03 16:03:22,3,2.500,39.500,52,3,665587712,107302912,119013376,3121508352,4375,2160,0,548864,0,44,463,936,1.730,1.360,1.230,1,1,2,0,0,16,7,0,6,0
18-03 16:03:23,2.500,3,44,47.500,3,665710592,106749952,119132160,3121790976,4822,2160,0,798720,0,54,493,959,1.750,1.370,1.230,0,1,0,0,0,16,7,0,6,0
18-03 16:03:24,4.523,7.538,37.688,46.734,3.518,666284032,489590784,119300096,2748166144,4794,2106,0,802816,0,64,555,1121,1.750,1.370,1.230,3,1,0,0,0,16,7,0,6,0
18-03 16:03:25,8.057,13.270,42.180,34.597,1.896,666828800,621121536,119431168,2623528960,5523,2214,12288,544768,3,54,620,1247,1.750,1.370,1.230,1,2,3,0,0,16,7,0,6,0
18-03 16:03:26,4.787,1.596,46.277,46.809,0.532,666816512,620863488,119492608,2623598592,3841,1944,0,1589248,0,43,422,842,1.750,1.370,1.230,0,2,0,0,0,16,7,0,6,0
18-03 16:03:27,5.446,4.455,38.614,50,1.485,666640384,620929024,119640064,2623561728,5383,2202,0,765952,0,60,615,1149,1.750,1.370,1.230,0,1,0,0,0,16,7,0,6,0
18-03 16:03:28,1.500,2.500,43.500,46,6.500,666619904,620584960,119721984,2623819776,4614,2160,0,679936,0,44,489,959,1.770,1.380,1.240,0,1,0,0,0,16,7,0,6,0
18-03 16:03:29,8.955,7.960,34.328,48.756,0,666697728,620302336,119820288,2623926272,4674,2160,0,593920,0,41,558,1220,1.770,1.380,1.240,0,2,0,0,0,16,7,0,6,0
18-03 16:03:30,3,3,45,48,1,666931200,619859968,120004608,2623946752,5632,2160,0,802816,0,70,637,1268,1.770,1.380,1.240,0,1,0,0,0,16,7,0,6,0
18-03 16:03:31,9.645,10.660,35.025,44.670,0,667209728,619507712,120156160,2623864832,4562,2160,0,1036288,0,68,638,1412,1.770,1.380,1.240,1,1,0,0,0,16,7,0,6,0
18-03 16:03:32,9.091,7.071,36.869,45.960,1.010,667361280,619065344,120352768,2623995904,3379,1890,90112,1019904,3,85,731,1849,1.770,1.380,1.240,0,2,2,0,0,16,7,0,6,0
18-03 16:03:33,5.911,3.941,39.409,47.291,3.448,667693056,618299392,120520704,2624262144,4870,2214,0,1228800,0,85,770,1453,1.790,1.390,1.240,0,2,0,0,0,16,7,0,6,0
18-03 16:03:34,3.960,6.436,42.079,43.069,4.455,667750400,618237952,120602624,2624184320,3726,2160,0,655360,0,48,502,943,1.790,1.390,1.240,0,1,0,0,0,16,7,0,6,0
18-03 16:03:35,11.765,16.176,33.824,32.843,5.392,667975680,617701376,120872960,2624221184,5363,2160,0,1511424,0,126,878,1851,1.790,1.390,1.240,1,1,0,0,0,16,7,0,6,0
18-03 16:03:36,11.168,17.259,42.132,24.873,4.569,668262400,617316352,121024512,2624167936,8216,2160,0,1085440,0,102,875,1360,1.790,1.390,1.240,1,1,0,0,0,16,7,0,6,0
18-03 16:03:37,13.930,12.438,31.841,39.303,2.488,668127232,617320448,121069568,2624258048,4546,1944,0,520192,0,36,556,866,1.790,1.390,1.240,0,1,0,0,0,16,7,0,6,0
18-03 16:03:38,6.091,5.584,40.102,44.670,3.553,668368896,617029632,121171968,2624204800,5578,2160,0,520192,0,48,576,940,1.890,1.420,1.250,1,1,0,0,0,16,7,0,3,0
18-03 16:03:39,9.360,6.897,37.438,41.872,4.433,668434432,616812544,121237504,2624290816,5153,2160,0,516096,0,36,554,875,1.890,1.420,1.250,0,1,0,0,0,16,7,0,3,0
18-03 16:03:40,13.500,16,40,28,2.500,668856320,616357888,121294848,2624266240,8068,2106,0,225280,0,24,567,807,1.890,1.420,1.250,2,1,0,0,0,16,7,0,3,0
18-03 16:03:41,10.050,10.050,32.161,44.724,3.015,668921856,616280064,121360384,2624212992,6438,1998,0,462848,0,30,598,1093,1.890,1.420,1.250,0,1,0,0,0,16,7,0,3,0
18-03 16:03:42,2.020,1.515,48.485,46.970,1.010,669237248,615813120,121393152,2624315392,12352,2160,0,282624,0,22,545,907,1.890,1.420,1.250,0,1,2,0,0,16,7,0,3,0
18-03 16:03:43,1.523,0.508,36.041,61.929,0,669155328,615763968,121434112,2624397312,12114,2254,0,286720,0,15,498,811,1.900,1.430,1.260,0,2,0,0,0,16,7,0,3,0
18-03 16:03:44,3,4,43,47.500,2.500,669282304,615448576,121536512,2624483328,9483,2160,0,6930432,0,79,653,1357,1.900,1.430,1.260,3,0,0,0,0,16,7,0,3,0
18-03 16:03:45,10.837,7.389,33.990,31.527,16.256,669364224,615002112,121741312,2624643072,7120,1890,0,1048576,0,89,801,1607,1.900,1.430,1.260,1,1,0,0,0,16,7,0,3,0
18-03 16:03:46,11.650,9.223,36.893,30.097,12.136,669667328,614682624,121901056,2624499712,5879,2214,0,1179648,0,77,957,2136,1.900,1.430,1.260,0,1,0,0,0,16,7,0,3,0
