"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 22:50:23 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 22:50:23,14.472,4.156,53.011,26.612,1.750,439074816,322551808,114962432,3010740224,0,0,179525.430,3075057.764,9.345,31.708,668.366,1153.661,1.110,1.210,1.270,2,0,21.738,0,0,13,3,0,5,0
13-03 22:50:24,26.667,36.410,35.897,1.026,0,440758272,320413696,114974720,3010883584,5376,2160,0,196608,0,13,1995,4920,1.020,1.190,1.270,1,0,316,0,0,13,3,0,5,0
13-03 22:50:25,32.161,30.653,34.171,2.513,0.503,443449344,317693952,114974720,3010883584,4491,2202,0,8228864,0,22,2356,7285,1.020,1.190,1.270,6,0,184,0,0,15,3,0,5,0
13-03 22:50:26,28.788,24.242,46.465,0,0.505,580755456,179806208,114974720,3139080192,4411,1944,0,0,0,0,1511,3642,1.020,1.190,1.270,1,0,299,0,0,15,5,0,7,0
13-03 22:50:27,36.869,5.051,47.475,9.596,1.010,599326720,160366592,114974720,3139923968,7585,2160,827392,0,70,0,825,1050,1.020,1.190,1.270,0,1,2,0,0,15,5,0,7,0
13-03 22:50:28,37.374,2.525,47.980,12.121,0,615862272,143220736,115105792,3140292608,6805,2160,442368,0,64,0,704,906,1.020,1.190,1.270,1,0,0,0,0,15,5,0,7,0
13-03 22:50:29,38.191,5.025,47.739,9.045,0,641777664,115658752,115130368,3141709824,4100,2160,634880,471040,40,2,724,923,1.100,1.200,1.270,1,0,0,0,0,15,5,0,7,0
13-03 22:50:30,23.182,12.727,8.636,55,0.455,657383424,348839936,115212288,2901823488,6383,2376,110592,1789952,10,125,1204,2079,1.100,1.200,1.270,1,3,4,0,0,15,7,0,7,0
13-03 22:50:31,3.955,2.825,42.938,49.718,0.565,658149376,347906048,115232768,2901856256,4933,1944,0,2338816,0,141,520,641,1.100,1.200,1.270,0,3,0,0,0,15,7,0,7,0
13-03 22:50:32,2.488,0.995,47.761,48.756,0,658268160,347713536,115236864,2901925888,3644,1944,0,2994176,0,118,447,643,1.100,1.200,1.270,0,2,0,0,0,15,7,0,7,0
13-03 22:50:33,3.015,1.508,43.216,51.759,0.503,657993728,347881472,115290112,2901979136,7247,2160,0,3584000,0,113,588,853,1.100,1.200,1.270,0,1,0,0,0,15,7,0,7,0
13-03 22:50:34,3.015,2.513,48.744,45.729,0,658538496,346583040,115585024,2902409216,6425,1986,0,2002944,0,139,971,1465,1.090,1.200,1.270,0,1,0,0,0,15,7,0,7,0
13-03 22:50:35,3.030,1.515,47.980,47.475,0,658808832,345792512,115789824,2902724608,5139,2160,0,1544192,0,111,709,1281,1.090,1.200,1.270,0,1,0,0,0,15,7,0,7,0
13-03 22:50:36,2.513,2.513,48.744,44.221,2.010,659296256,344780800,115974144,2903035904,5061,1944,0,1499136,0,104,743,1240,1.090,1.200,1.270,0,1,0,0,0,15,7,0,7,0
13-03 22:50:37,12.755,9.694,33.673,43.878,0,660103168,343695360,116101120,2903187456,4768,2160,90112,8794112,3,76,587,1167,1.090,1.200,1.270,1,1,2,0,0,15,7,0,7,0
13-03 22:50:38,15.347,10.396,25.743,47.525,0.990,660385792,343351296,116158464,2903187456,5960,2160,0,253952,0,25,545,974,1.090,1.200,1.270,1,1,0,0,0,15,7,0,7,0
13-03 22:50:39,7.107,6.599,37.563,48.731,0,660303872,343355392,116187136,2903236608,5989,1944,0,200704,0,18,501,835,1.090,1.200,1.270,1,1,0,0,0,15,7,0,7,0
