-- Logs begin at Sat 2020-03-07 22:26:41 UTC, end at Sun 2020-03-08 00:00:04 UTC. --
Mar 07 23:14:16 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 07 23:14:16 ubuntu dstat.sh[2161]: [286B blob data]
Mar 07 23:14:16 ubuntu dstat.sh[2161]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 07 23:14:16 ubuntu dstat.sh[2161]: 07-03 23:14:16| 16   4  58  21   1| 450M  468M  112M 2684M|   0     0 | 217k 3337k|10.5  34.0 | 768  1365 |1.10 1.20 1.17|3.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3572 2255k2076k0.2%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 07 23:14:17 ubuntu dstat.sh[2161]: 07-03 23:14:17| 15  36  38   0  11| 450M  468M  112M 2684M|7502B 1944B|4096B  116k|1.00  8.00 |1558  3662 |1.10 1.20 1.17|2.0   0 385|   0     0 |bash                 3572 7.5%1229k  24k|bash                 3572 1229k  24k7.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 07 23:14:18 ubuntu dstat.sh[2161]: 07-03 23:14:18| 28  31  39   0   2| 450M  468M  112M 2684M|3942B 2160B|   0  5396k|   0  10.0 |1795  4775 |1.09 1.20 1.17|2.0   0 286|   0     0 |systemd              1    9.0%   0    0 |bash                 3572 2144k  18k4.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 07 23:14:19 ubuntu dstat.sh[2161]: 07-03 23:14:19| 18  20  41  18   4| 451M  466M  112M 2684M|4560B 2160B|   0    28M|   0  32.0 |1069  3184 |1.09 1.20 1.17|3.0   0 138|   0     0 |systemd              1    9.5%   0    0 |bash                 3572 1065k8300B1.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 07 23:14:20 ubuntu dstat.sh[2161]: 07-03 23:14:20| 16  13  68   0   3| 575M  342M  112M 2806M|4050B 2106B|   0     0 |   0     0 |1153  2818 |1.09 1.20 1.17|  0   0  52|   0     0 |systemd              1     10%   0    0 |bash                 3572  116k 392B0.5%|mysqld       174M|   0     0 |  15    3    0    4    0
Mar 07 23:14:21 ubuntu dstat.sh[2161]: 07-03 23:14:21| 25  26  46   0   4| 584M  333M  112M 2806M|5172B 2214B|   0     0 |   0     0 |1399  3226 |1.09 1.20 1.17|1.0   0 295|   0     0 |keystone-manage      3554  12%2125k  81k|keystone-manage      3554 2125k  81k 12%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 07 23:14:22 ubuntu dstat.sh[2161]: 07-03 23:14:22| 32   3  45  18   1| 597M  319M  112M 2807M|8722B 2160B| 596k  180k|39.0  2.00 | 776  1014 |1.09 1.20 1.17|1.0   0 2.0|   0     0 |keystone-manage      3554  33%3239k   0 |keystone-manage      3554 3239k   0  33%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 07 23:14:23 ubuntu dstat.sh[2161]: 07-03 23:14:23| 36   4  48  11   2| 616M  299M  112M 2807M|9533B 2160B| 592k    0 |84.0     0 | 689   987 |1.09 1.19 1.17|1.0   0   0|   0     0 |keystone-manage      3554  38%4463k  46k|keystone-manage      3554 4463k  46k 38%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 07 23:14:24 ubuntu dstat.sh[2161]: 07-03 23:14:24| 41   5  48   7   0| 636M  278M  112M 2808M|4534B 1944B| 636k    0 |47.0     0 | 578   869 |1.09 1.19 1.17|  0 1.0   0|   0     0 |keystone-manage      3554  43%5190k 174k|keystone-manage      3554 5190k 174k 43%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 07 23:14:25 ubuntu dstat.sh[2161]: 07-03 23:14:25| 29  11  39  21   1| 648M  265M  112M 2809M|9267B 2254B| 132k 1228k|11.0  18.0 | 848  1303 |1.09 1.19 1.17|  0 1.0   0|   0     0 |keystone-manage      3554  24%2180k 427k|keystone-manage      3554 2180k 427k 24%|mysqld       178M|   0     0 |  15    7    0    6    0
