"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Mar 2020 13:17:21 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-03 13:17:21,10.483,3.446,69.050,15.470,1.550,470921216,514674688,115294208,2790834176,0,0,117732.619,2039373.077,6.637,20.653,518.355,876.703,2.050,1.420,1.310,5,1,16.765,0,0,14,3,0,4,0
02-03 13:17:22,18.537,39.024,30.732,6.341,5.366,471515136,513495040,115314688,2791153664,5132,2160,200704,102400,3,11,1339,3281,2.050,1.420,1.310,2,0,359,0,0,14,3,0,4,0
02-03 13:17:23,26.368,32.338,37.313,0,3.980,472006656,512937984,115314688,2791190528,8962,1944,0,20480,0,5,1459,4786,1.970,1.420,1.310,2,0,228,0,0,14,3,0,4,0
02-03 13:17:24,25.128,33.846,37.436,0,3.590,472821760,511946752,115314688,2791346176,6522,2160,0,241664,0,4,1384,6052,1.970,1.420,1.310,4,0,176,0,0,14,3,0,4,0
02-03 13:17:25,5.584,8.629,84.264,0,1.523,602808320,381562880,115314688,2919378944,7121,1944,0,0,0,0,1052,2090,1.970,1.420,1.310,1,0,19,0,0,16,3,0,4,0
02-03 13:17:26,21.078,28.922,45.588,0,4.412,609202176,375107584,115314688,2919424000,9049,2160,0,0,0,0,1499,3340,1.970,1.420,1.310,3,0,294,0,0,16,5,0,6,0
02-03 13:17:27,42,6,44,7.500,0.500,631685120,352317440,115453952,2919493632,5164,2160,28672,196608,7,2,622,870,1.970,1.420,1.310,1,1,1,0,0,16,5,0,6,0
02-03 13:17:28,25,3.500,47.500,23.500,0.500,646041600,337780736,115453952,2919661568,4601,2160,204800,0,31,0,521,709,1.890,1.410,1.300,2,0,0,0,0,16,5,0,6,0
02-03 13:17:29,38.164,4.348,44.444,6.280,6.763,667230208,315396096,115458048,2920669184,6856,2160,704512,0,45,0,700,862,1.890,1.410,1.300,1,1,0,0,0,16,5,0,6,0
02-03 13:17:30,30,11.500,29,29,0.500,679677952,301764608,115482624,2921590784,6222,2160,49152,1126400,5,9,775,1365,1.890,1.410,1.300,1,1,0,0,0,16,7,0,6,0
02-03 13:17:31,9.091,4.040,44.949,41.919,0,689602560,291610624,115552256,2921721856,5706,1944,0,630784,0,44,658,1197,1.890,1.410,1.300,1,1,0,0,0,16,7,0,6,0
02-03 13:17:32,3.483,1.493,45.771,48.756,0.498,689590272,291422208,115630080,2921840640,4438,2160,0,540672,0,33,437,808,1.890,1.410,1.300,1,1,0,0,0,16,7,0,6,0
02-03 13:17:33,2.513,1.508,46.734,47.236,2.010,690282496,290459648,115707904,2922033152,6531,2160,0,430080,0,29,506,881,1.900,1.420,1.310,1,1,2,0,0,16,7,0,6,0
02-03 13:17:34,1.508,1.508,26.633,69.849,0.503,690741248,289845248,115748864,2922143744,3930,1944,0,1753088,0,42,389,740,1.900,1.420,1.310,1,2,0,0,0,16,7,0,6,0
02-03 13:17:35,3.015,1.005,11.558,82.915,1.508,690311168,290271232,115765248,2922131456,4939,2160,0,1249280,0,21,373,690,1.900,1.420,1.310,1,1,0,0,0,16,7,0,6,0
02-03 13:17:36,3.500,2.500,42.500,50,1.500,690331648,289710080,115851264,2922557440,5433,2202,0,2293760,0,67,555,968,1.900,1.420,1.310,2,0,0,0,0,16,7,0,6,0
02-03 13:17:37,2.985,1.990,45.771,46.269,2.985,690462720,289394688,115949568,2922639360,7424,1944,0,761856,0,57,500,944,1.900,1.420,1.310,4,2,0,0,0,16,7,0,6,0
02-03 13:17:38,2.538,1.015,47.208,48.223,1.015,690601984,289009664,116023296,2922807296,7580,2160,65536,548864,1,34,435,796,1.910,1.430,1.310,1,1,0,0,0,16,7,0,6,0
02-03 13:17:39,2.985,1.990,40.299,54.229,0.498,690761728,288632832,116109312,2922930176,4248,1944,0,466944,0,36,420,776,1.910,1.430,1.310,1,1,0,0,0,16,7,0,6,0
02-03 13:17:40,1.515,2.525,46.465,47.475,2.020,691019776,288096256,116207616,2923077632,5916,2160,0,675840,0,50,498,922,1.910,1.430,1.310,1,2,0,0,0,16,7,0,6,0
02-03 13:17:41,2.463,3.448,46.798,46.305,0.985,691138560,287686656,116310016,2923261952,4658,1944,16384,626688,1,43,420,816,1.910,1.430,1.310,1,1,0,0,0,16,7,0,6,0
02-03 13:17:42,3.483,0.995,47.264,47.264,0.995,691273728,287367168,116408320,2923339776,4710,2160,0,647168,0,45,470,888,1.910,1.430,1.310,1,1,0,0,0,16,7,0,5,0
02-03 13:17:43,7.538,7.538,43.216,40.704,1.005,691920896,286568448,116494336,2923397120,11614,1944,0,401408,0,40,619,1080,1.840,1.420,1.310,1,1,2,0,0,16,7,0,5,0
02-03 13:17:44,4.455,3.465,43.069,48.020,0.990,692019200,286343168,116572160,2923442176,5080,1944,0,585728,0,69,555,978,1.840,1.420,1.310,1,2,0,0,0,16,7,0,5,0
