"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Dec 2019 13:58:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-12 13:58:54,15.034,4.250,62.521,17.417,0.777,477556736,821002240,109703168,2499670016,0,0,155364.807,2471736.482,8.087,30.864,672.131,1160.940,1.270,1.150,1.060,3,0,21.070,0,0,14,4,0,5,0
16-12 13:58:55,20.202,40.909,34.343,2.525,2.020,477290496,820068352,109719552,2500685824,23254,51416,851968,122880,9,8,1669,5213,1.270,1.150,1.060,2,0,394,0,0,14,4,0,5,0
16-12 13:58:56,25.253,34.848,38.889,0,1.010,477544448,819347456,109719552,2501140480,8739,17506,0,20480,0,5,2046,6764,1.410,1.180,1.070,3,0,245,0,0,14,4,0,5,0
16-12 13:58:57,28.426,34.010,36.041,0,1.523,478658560,818135040,109719552,2501324800,5531,11950,0,16384,0,4,1546,5550,1.410,1.180,1.070,1,0,204,0,0,14,4,0,5,0
16-12 13:58:58,7.035,6.030,48.744,37.688,0.503,608714752,687624192,109719552,2629345280,2512,626,0,294912,0,46,938,2095,1.410,1.180,1.070,0,1,18,0,0,16,4,0,5,0
16-12 13:58:59,18.182,28.283,1.515,51.010,1.010,613777408,682475520,109727744,2629423104,9805,37808,0,532480,0,48,1511,4129,1.410,1.180,1.070,2,2,298,0,0,16,6,0,7,0
16-12 13:59:00,34.653,5.446,0.495,58.416,0.990,630673408,665489408,109740032,2629492736,2387,0,49152,311296,1,31,479,688,1.410,1.180,1.070,0,5,3,0,0,16,6,0,7,0
16-12 13:59:01,0.505,1.010,0,97.980,0.505,630525952,665653248,109748224,2629492736,3123,0,8192,1200128,2,49,328,578,1.620,1.230,1.080,0,4,0,0,0,16,6,0,7,0
16-12 13:59:02,1.538,1.538,12.821,83.077,1.026,631263232,664510464,109772800,2629873664,944,0,401408,929792,21,111,523,733,1.620,1.230,1.080,0,2,0,0,0,16,6,0,7,0
16-12 13:59:03,1.500,1,2,95,0.500,631259136,664416256,109789184,2629955584,1035,0,40960,15482880,8,37,346,607,1.620,1.230,1.080,0,3,0,0,0,16,6,0,7,0
16-12 13:59:04,1.010,1.010,14.141,83.838,0,631377920,664289280,109797376,2629955584,4790,0,61440,20828160,2,32,262,531,1.620,1.230,1.080,0,3,0,0,0,16,6,0,7,0
16-12 13:59:05,9.950,0.995,33.333,55.721,0,634093568,661274624,109842432,2630209536,990,0,294912,6885376,42,11,409,686,1.620,1.230,1.080,2,1,0,0,0,16,6,0,7,0
16-12 13:59:06,23.858,4.061,49.746,22.335,0,652369920,642514944,109907968,2630623232,3129,0,430080,0,53,0,486,794,1.570,1.220,1.080,1,0,0,0,0,16,6,0,7,0
16-12 13:59:07,29.500,3,48.500,18.500,0.500,662061056,631975936,109924352,2631450624,5128,0,606208,0,46,0,541,777,1.570,1.220,1.080,1,0,0,0,0,16,6,0,7,0
16-12 13:59:08,32.995,3.553,48.223,15.228,0,681431040,611053568,110059520,2632605696,2104,0,491520,0,26,0,518,733,1.570,1.220,1.080,1,0,0,0,0,16,6,0,7,0
16-12 13:59:09,16.832,9.901,34.158,38.119,0.990,687013888,605089792,110096384,2632859648,14287,119444,12288,1478656,1,19,1298,2664,1.570,1.220,1.080,0,1,2,0,0,16,8,0,7,0
16-12 13:59:10,9.137,3.553,47.208,40.102,0,696815616,594993152,110190592,2633043968,10455,40732,0,4022272,0,73,873,1621,1.570,1.220,1.080,0,1,0,0,0,16,8,0,7,0
16-12 13:59:11,2.500,2,46.500,49,0,697012224,594423808,110366720,2633240576,23821,0,0,1048576,0,73,678,1090,1.600,1.240,1.090,0,1,0,0,0,16,8,0,7,0
16-12 13:59:12,1.515,2.525,47.980,46.970,1.010,697102336,593981440,110477312,2633478144,11375,0,0,782336,0,60,572,1023,1.600,1.240,1.090,0,1,0,0,0,16,8,0,7,0
16-12 13:59:13,1.508,0.503,7.035,90.955,0,697237504,593854464,110485504,2633461760,2106,0,0,196608,0,8,260,643,1.600,1.240,1.090,0,2,0,0,0,16,8,0,7,0
16-12 13:59:14,1.523,0.508,34.010,63.959,0,697487360,593149952,110538752,2633863168,3021,0,20480,1724416,1,33,420,912,1.600,1.240,1.090,0,2,0,0,0,16,8,0,7,0
16-12 13:59:15,1.485,1.980,41.089,54.455,0.990,697450496,593047552,110587904,2633924608,1592,0,0,9388032,0,66,332,783,1.600,1.240,1.090,3,0,0,0,0,16,8,0,7,0
16-12 13:59:16,2.513,2.010,48.241,46.231,1.005,697749504,592396288,110731264,2634133504,2702,0,0,892928,0,63,505,1078,1.560,1.230,1.090,0,1,0,0,0,16,8,0,7,0
16-12 13:59:17,2.030,1.015,49.746,47.208,0,697847808,591826944,110866432,2634448896,5131,0,0,925696,0,67,540,1063,1.560,1.230,1.090,0,1,0,0,0,16,8,0,7,0
16-12 13:59:18,3.465,1.485,48.515,46.040,0.495,698155008,591200256,110985216,2634612736,2601,0,0,843776,0,59,519,986,1.560,1.230,1.090,0,1,0,0,0,16,8,0,7,0
16-12 13:59:19,6.500,4.500,42,46.500,0.500,698736640,590336000,111149056,2634723328,3714,0,0,720896,0,72,668,1349,1.560,1.230,1.090,0,1,2,0,0,16,8,0,7,0
