-- Logs begin at Tue 2020-03-17 23:24:54 UTC, end at Wed 2020-03-18 02:28:48 UTC. --
Mar 18 00:10:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 00:10:34 ubuntu dstat.sh[795]: [286B blob data]
Mar 18 00:10:34 ubuntu dstat.sh[795]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 00:10:34 ubuntu dstat.sh[795]: 18-03 00:10:34| 16   5  60  18   1| 421M  325M  138M 2834M|   0     0 | 154k 2958k|7.41  35.0 | 752  1306 |1.24 1.17 1.10|1.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4064 2413k2280k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 00:10:35 ubuntu dstat.sh[795]: 18-03 00:10:35| 21  36  38   0   4| 422M  324M  138M 2834M|6130B 2160B| 256k  120k|3.00  8.00 |1449  3765 |1.24 1.17 1.10|2.0   0 381|   0     0 |bash                 4064 6.5%1323k  24k|bash                 4064 1323k  24k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 00:10:36 ubuntu dstat.sh[795]: 18-03 00:10:36| 26  34  38   0   3| 422M  324M  138M 2834M|5176B 2160B|   0    24k|   0  6.00 |1544  5578 |1.24 1.17 1.10|2.0   0 252|   0     0 |systemd              1     11%   0    0 |bash                 4064 2012k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 00:10:37 ubuntu dstat.sh[795]: 18-03 00:10:37| 26  33  39   0   2| 423M  323M  138M 2835M|3561B 1944B|   0    12k|   0  3.00 |1546  4282 |1.24 1.17 1.10|1.0   0 199|   0     0 |systemd              1     15%   0    0 |bash                 4064 1091k9675B2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 00:10:38 ubuntu dstat.sh[795]: 18-03 00:10:38| 13  14  64   8   2| 548M  198M  138M 2957M|5339B 2160B|   0    25M|   0  27.0 |1248  2619 |1.24 1.17 1.10|1.0   0 105|   0     0 |systemd              1    5.5%   0    0 |bash                 4064  343k5484B1.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 18 00:10:39 ubuntu dstat.sh[795]: 18-03 00:10:39| 33  22  44   0   3| 558M  187M  138M 2957M|4133B 1944B|   0  7828k|   0  8.00 |1264  2584 |1.22 1.17 1.10|1.0   0 210|   0     0 |keystone-manage      2223  23%2261k  81k|keystone-manage      2223 2261k  81k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 00:10:40 ubuntu dstat.sh[795]: 18-03 00:10:40| 37   4  47  10   1| 579M  165M  138M 2958M|4456B 2052B|1004k  196k|84.0  2.00 | 724   962 |1.22 1.17 1.10|3.0   0   0|   0     0 |keystone-manage      2223  38%5055k  46k|keystone-manage      2223 5055k  46k 38%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 00:10:41 ubuntu dstat.sh[795]: 18-03 00:10:41| 44   5  48   3   1| 595M  148M  138M 2959M|6526B 2052B| 632k    0 |49.0     0 | 703   812 |1.22 1.17 1.10|1.0   0   0|   0     0 |keystone-manage      2223  48%4627k 107k|keystone-manage      2223 4627k 107k 48%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 00:10:42 ubuntu dstat.sh[795]: 18-03 00:10:42| 46   8  42   3   2| 620M  122M  138M 2959M|5790B 2106B| 184k    0 |14.0     0 | 821  1261 |1.22 1.17 1.10|3.0   0   0|   0     0 |keystone-manage      2223  45%5293k 466k|keystone-manage      2223 5293k 466k 45%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 18 00:10:43 ubuntu dstat.sh[795]: 18-03 00:10:43| 16  10  36  36   4| 630M  111M  138M 2960M|3855B 1998B|   0  2620k|   0   110 |1079  2008 |1.22 1.17 1.10|  0 1.0   0|   0     0 |python2              1556  11%  70k  77k|python3.6            8007   55k 115k0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
