-- Logs begin at Tue 2020-02-25 14:24:58 UTC, end at Tue 2020-02-25 16:17:20 UTC. --
Feb 25 15:14:25 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 15:14:26 ubuntu dstat.sh[407]: [286B blob data]
Feb 25 15:14:26 ubuntu dstat.sh[407]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 15:14:26 ubuntu dstat.sh[407]: 25-02 15:14:26| 15   4  56  22   2| 450M  605M  137M 2527M|   0     0 | 156k 2735k|7.28  31.2 | 718  1195 |1.13 1.25 1.29|  0 3.0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3269 2121k1946k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 15:14:29 ubuntu dstat.sh[407]: 25-02 15:14:27|  4   6  43  46   1| 450M  605M  137M 2527M|4989B 2160B|   0  3364k|   0  7.00 | 380   634 |1.13 1.25 1.29|  0 3.0  44|   0     0 |bash                 3269 1.0% 411k2449B|bash                 3269  411k2449B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 15:14:29 ubuntu dstat.sh[407]: 25-02 15:14:28|  1   1  50  49   1| 450M  605M  137M 2527M|4105B 2160B|   0     0 |   0     0 | 231   313 |1.44 1.31 1.31|  0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              966    13k 444B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 15:14:29 ubuntu dstat.sh[407]: 25-02 15:14:29| 13  15  38  31   3| 451M  604M  137M 2528M|5469B 1944B| 352k   30M|5.00  45.0 | 758  1845 |1.44 1.31 1.31|2.0   0 173|   0     0 |bash                 3269 2.5%1390k  12k|bash                 3269 1390k  12k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 25 15:14:30 ubuntu dstat.sh[407]: 25-02 15:14:30| 28  30  40   0   3| 451M  604M  137M 2528M|7249B 2202B|   0    20k|   0  5.00 |1718  4532 |1.44 1.31 1.31|1.0   0 250|   0     0 |systemd              1     11%   0    0 |bash                 3269 1825k  15k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 15:14:31 ubuntu dstat.sh[407]: 25-02 15:14:31| 25  22  53   0   1| 576M  478M  137M 2650M|4253B 2160B|   0     0 |   0     0 |1663  6280 |1.44 1.31 1.31|  0   0  79|   0     0 |systemd              1     19%   0    0 |bash                 3269  232k 656B0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 25 15:14:32 ubuntu dstat.sh[407]: 25-02 15:14:32| 30  26  44   0   1| 587M  467M  137M 2650M|6619B 2160B|   0     0 |   0     0 |1392  3214 |1.44 1.31 1.31|1.0   0 295|   0     0 |keystone-manage      1837  16%2171k  81k|keystone-manage      1837 2171k  81k 16%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 15:14:33 ubuntu dstat.sh[407]: 25-02 15:14:33| 29   4  48  19   1| 599M  455M  137M 2651M|6401B 2160B| 652k    0 |45.0     0 | 688   862 |1.41 1.30 1.31|  0 1.0   0|   0     0 |keystone-manage      1837  30%3303k   0 |keystone-manage      1837 3303k   0  30%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 15:14:34 ubuntu dstat.sh[407]: 25-02 15:14:34| 40   5  46   9   1| 618M  435M  137M 2651M|9006B 2160B| 444k  416k|54.0  2.00 | 783   911 |1.41 1.30 1.31|1.0   0   0|   0     0 |keystone-manage      1837  43%4717k  46k|keystone-manage      1837 4717k  46k 43%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 15:14:35 ubuntu dstat.sh[407]: 25-02 15:14:35| 40   4  46   6   3| 642M  410M  137M 2652M|5512B 1890B| 628k    0 |41.0     0 | 673   821 |1.41 1.30 1.31|2.0   0   0|   0     0 |keystone-manage      1837  44%5907k 429k|keystone-manage      1837 5907k 429k 44%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 15:14:36 ubuntu dstat.sh[407]: 25-02 15:14:36| 28  12  30  24   5| 658M  392M  137M 2653M|5048B 2214B|  96k 1856k|7.00  78.0 |1157  2068 |1.41 1.30 1.31|  0 1.0   0|   0     0 |keystone-manage      1837  20%1134k 225k|keystone-manage      1837 1134k 225k 20%|mysqld       186M|   0     0 |  16    7    0    7    0
