"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2020 23:53:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 23:53:55,15.202,4.287,52.021,25.801,2.688,484089856,510713856,119218176,2777214976,0,0,171577.041,2472950.588,8.980,29.994,714.010,1340.007,1.760,1.480,1.350,2,1,21.389,0,0,14,3,0,4,0
18-02 23:53:56,14.833,28.708,38.756,0.478,17.225,484384768,510005248,119218176,2777530368,7988,2916,274432,4096,4,1,1357,3129,1.760,1.480,1.350,1,0,337,0,0,14,3,0,4,0
18-02 23:53:57,16.190,28.095,39.524,0,16.190,491606016,502644736,119218176,2777853952,8063,3240,0,28672,0,7,1280,3468,1.620,1.450,1.340,15,0,279,0,0,14,3,0,4,0
18-02 23:53:58,23.786,30.583,32.524,0,13.107,485040128,509046784,119218176,2778025984,7190,2916,0,16384,0,4,1331,3334,1.620,1.450,1.340,2,0,213,0,0,14,3,0,4,0
18-02 23:53:59,18.687,17.677,62.121,0,1.515,615317504,378318848,119218176,2905862144,6272,3240,0,45056,0,1,1563,4747,1.620,1.450,1.340,0,0,52,0,0,16,3,0,4,0
18-02 23:54:00,14.833,23.445,50.718,0.478,10.526,617627648,375980032,119226368,2905882624,7996,3240,0,0,0,0,1389,3107,1.620,1.450,1.340,1,2,294,0,0,16,5,0,6,0
18-02 23:54:01,46.766,4.975,41.294,4.478,2.488,644415488,349089792,119230464,2905980928,5779,2916,0,143360,0,2,607,896,1.620,1.450,1.340,1,0,1,0,0,16,5,0,6,0
18-02 23:54:02,37,4,46.500,11.500,1,662802432,329723904,119361536,2906644480,5457,3240,794624,0,76,0,683,1016,1.570,1.450,1.340,1,0,2,0,0,16,5,0,6,0
18-02 23:54:03,42.500,7.500,45.500,3,1.500,689389568,301793280,119365632,2907738112,6670,3334,114688,0,11,0,696,840,1.570,1.450,1.340,2,0,0,0,0,16,5,0,6,0
