-- Logs begin at Tue 2020-03-03 16:12:06 UTC, end at Tue 2020-03-03 17:54:12 UTC. --
Mar 03 17:05:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 03 17:05:29 ubuntu dstat.sh[1355]: [286B blob data]
Mar 03 17:05:29 ubuntu dstat.sh[1355]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 03 17:05:29 ubuntu dstat.sh[1355]: 03-03 17:05:29| 14   4  57  24   2| 459M  493M  109M 2651M|   0     0 | 157k 2872k|8.40  30.3 | 672  1147 |1.13 1.19 1.21|2.0   0  21|   0     0 |systemd              1    0.3%   0    0 |bash                 3270 2034k1888k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:30 ubuntu dstat.sh[1355]: 03-03 17:05:30| 20  25  23  28   4| 454M  497M  109M 2651M|7330B 1944B| 308k  504k|4.00  21.0 |1269  3150 |1.13 1.19 1.21|  0 3.0 334|   0     0 |bash                 3270 5.5%1071k  21k|bash                 3270 1071k  21k5.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:31 ubuntu dstat.sh[1355]: 03-03 17:05:31|  6   4  35  55   1| 454M  497M  109M 2651M|5762B 2160B|   0  1100k|   0  62.0 | 469   681 |1.13 1.19 1.21|  0 2.0  40|   0     0 |python2              1535 0.5%1038B1415B|bash                 3270  319k2818B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:32 ubuntu dstat.sh[1355]: 03-03 17:05:32|  2   1  50  48   0| 454M  497M  109M 2651M|8456B 2160B|   0    80k|   0  15.0 | 269   334 |1.13 1.19 1.21|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1507   13k 469B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:33 ubuntu dstat.sh[1355]: 03-03 17:05:33|  6   9  45  40   1| 454M  497M  109M 2651M|5893B 2160B|  52k 5576k|1.00  28.0 | 649  1191 |1.20 1.20 1.22|  0 1.0  82|   0     0 |bash                 3270 1.5% 641k5691B|bash                 3270  641k5691B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:34 ubuntu dstat.sh[1355]: 03-03 17:05:34|  4   5  47  44   1| 454M  498M  109M 2651M|5701B 2160B|   0    17M|   0  19.0 | 405   677 |1.20 1.20 1.22|  0 1.0  40|   0     0 |sudo                 2131 1.0%   0    0 |bash                 3270  321k2895B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:35 ubuntu dstat.sh[1355]: 03-03 17:05:35|  6   9  14  70   0| 455M  496M  109M 2652M|9134B 2160B|   0    11M|   0  16.0 |1076  2570 |1.20 1.20 1.22|2.0   0  54|   0     0 |systemd              1    1.5%   0    0 |bash                 3270  517k4063B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:36 ubuntu dstat.sh[1355]: 03-03 17:05:36| 31  31  37   0   2| 455M  496M  109M 2652M|5005B 2160B|   0    16k|   0  4.00 |1515  4187 |1.20 1.20 1.22|1.0   0 234|   0     0 |systemd              1     15%   0    0 |bash                 3270 1418k  13k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 03 17:05:37 ubuntu dstat.sh[1355]: 03-03 17:05:37| 17  15  68   0   1| 580M  371M  109M 2774M|4690B 2160B|   0     0 |   0     0 | 881  5713 |1.20 1.20 1.22|  0   0  52|   0     0 |systemd              1     13%   0    0 |bash                 3270  232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 03 17:05:38 ubuntu dstat.sh[1355]: 03-03 17:05:38| 29  25  37   9   1| 591M  360M  109M 2774M|6197B 1944B|   0    12k|   0  2.00 |1607  3492 |1.10 1.18 1.21|1.0   0 296|   0     0 |keystone-manage      2767  15%2178k  81k|keystone-manage      2767 2178k  81k 15%|mysqld       173M|   0     0 |  16    5    0    6    0
