-- Logs begin at Sat 2020-02-22 15:17:11 UTC, end at Sat 2020-02-22 17:32:14 UTC. --
Feb 22 16:25:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 16:25:33 ubuntu dstat.sh[12983]: [286B blob data]
Feb 22 16:25:33 ubuntu dstat.sh[12983]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 16:25:33 ubuntu dstat.sh[12983]: 22-02 16:25:33| 12   4  56  27   2| 446M  494M  112M 2659M|   0     0 | 128k 2237k|7.47  23.6 | 574   905 |1.77 1.60 1.45|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 154151569k1450k0.1%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:36 ubuntu dstat.sh[12983]: 22-02 16:25:34| 14  29  24  30   3| 446M  493M  112M 2659M|4303B 2160B|   0    17M|   0  17.0 |1180  2887 |1.87 1.62 1.46|  0 2.0 320|   0     0 |bash                 154156.0%1049k  20k|bash                 154151049k  20k6.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:36 ubuntu dstat.sh[12983]: 22-02 16:25:35|  1   1  44  53   1| 446M  493M  112M 2659M|5782B 1944B|   0    15M|   0  21.0 | 227   291 |1.87 1.62 1.46|1.0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13123  13k   0   0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:36 ubuntu dstat.sh[12983]: 22-02 16:25:36| 10  17  26  38   8| 447M  493M  112M 2659M|3806B 1944B|   0   972k|   0  8.00 | 787  1723 |1.87 1.62 1.46|  0 1.0 160|   0     0 |bash                 154153.0%1280k  11k|bash                 154151280k  11k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:37 ubuntu dstat.sh[12983]: 22-02 16:25:37|  8  10  47  35   0| 454M  485M  112M 2659M|4286B 2160B|   0    12k|   0  3.00 |1114  2824 |1.87 1.62 1.46|8.0   0  77|   0     0 |systemd              1    2.0%   0    0 |bash                 15415 517k4063B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:38 ubuntu dstat.sh[12983]: 22-02 16:25:38| 22  29  39   7   3| 448M  491M  112M 2660M|4061B 1944B|   0    16k|   0  4.00 |1329  3715 |1.87 1.62 1.46|1.0   0 211|   0     0 |systemd              1     11%   0    0 |bash                 154151418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 22 16:25:39 ubuntu dstat.sh[12983]: 22-02 16:25:39| 20  16  60   0   4| 572M  367M  112M 2782M|6703B 2038B|   0     0 |   0     0 |1553  3677 |1.96 1.64 1.47|  0   0  51|   0     0 |systemd              1     17%   0    0 |bash                 15415 232k 656B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 22 16:25:40 ubuntu dstat.sh[12983]: 22-02 16:25:40| 23  26  47   0   4| 581M  358M  112M 2782M|4019B 1944B|   0     0 |   0     0 |1385  3119 |1.96 1.64 1.47|1.0   0 296|   0     0 |keystone-manage      14383 11%1705k  81k|keystone-manage      143831705k  81k 11%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 16:25:41 ubuntu dstat.sh[12983]: 22-02 16:25:41| 38   5  31  24   1| 599M  339M  112M 2782M|4695B 2160B|  48k  188k|12.0  2.00 | 576   820 |1.96 1.64 1.47|  0 1.0   0|   0     0 |keystone-manage      14383 41%4722k   0 |keystone-manage      143834722k   0  41%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 16:25:42 ubuntu dstat.sh[12983]: 22-02 16:25:42| 35   3  46  13   3| 614M  324M  112M 2782M|5738B 1944B| 180k    0 |26.0     0 | 565   854 |1.96 1.64 1.47|1.0   0 2.0|   0     0 |keystone-manage      14383 36%3630k  46k|keystone-manage      143833630k  46k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
