-- Logs begin at Mon 2020-02-24 18:06:59 UTC, end at Tue 2020-02-25 11:46:30 UTC. --
Feb 25 09:45:50 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 09:45:51 ubuntu dstat.sh[13180]: [286B blob data]
Feb 25 09:45:51 ubuntu dstat.sh[13180]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 09:45:51 ubuntu dstat.sh[13180]: 25-02 09:45:51|  1   0  97   2   0| 452M  682M  134M 2447M|   0     0 |8651B  144k|0.51  1.74 |  91   108 |1.41 1.24 1.20|3.0   0 1.4|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16714 112k 103k0.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 09:45:52 ubuntu dstat.sh[13180]: 25-02 09:45:52| 14  30  31   3  21| 452M  680M  134M 2448M|3822B 1890B| 940k  132k|10.0  6.00 |1300  2641 |1.41 1.24 1.20|2.0   0 274|   0     0 |bash                 167147.0% 359k  16k|bash                 16714 359k  16k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 09:45:53 ubuntu dstat.sh[13180]: 25-02 09:45:53| 14  30  36   0  19| 453M  679M  134M 2448M|4275B 1944B|4096B   20k|1.00  5.00 |1152  2502 |1.41 1.24 1.20|3.0   0 258|   0     0 |bash                 167146.5%1854k  17k|bash                 167141854k  17k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 09:45:54 ubuntu dstat.sh[13180]: 25-02 09:45:54| 21  30  36   1  13| 452M  680M  134M 2448M|6263B 1944B|4096B   12k|1.00  3.00 |1406  3376 |1.41 1.24 1.20|2.0   0 179|   0     0 |systemd              1     12%   0    0 |bash                 167141294k  10k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 09:45:55 ubuntu dstat.sh[13180]: 25-02 09:45:55|  7  14  24  47   8| 452M  680M  134M 2448M|3201B 1728B|   0  1380k|   0   100 | 818  1081 |1.37 1.24 1.20|1.0   0  95|   0     0 |bash                 167142.0% 849k7578B|bash                 16714 849k7578B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 09:45:56 ubuntu dstat.sh[13180]: 25-02 09:45:56| 27  28  38   0   8| 577M  554M  134M 2570M|4965B 1944B|   0    33M|   0  41.0 |1374  6050 |1.37 1.24 1.20|  0   0  92|   0     0 |systemd              1     21%   0    0 |bash                 16714 240k1113B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 25 09:45:57 ubuntu dstat.sh[13180]: 25-02 09:45:57|  8  16  62   1  13| 578M  554M  134M 2570M|5341B 1944B|   0    96k|   0  2.00 | 961  2095 |1.37 1.24 1.20|2.0   0 152|   0     0 |bash                 167142.5% 299k7890B|bash                 16714 299k7890B2.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 25 09:45:58 ubuntu dstat.sh[13180]: 25-02 09:45:58| 26  19  41   0  14| 589M  542M  134M 2570M|4753B 1728B|   0     0 |   0     0 |1062  2118 |1.37 1.24 1.20|1.0   0 146|   0     0 |keystone-manage      14588 23%2261k  81k|keystone-manage      145882261k  81k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 09:45:59 ubuntu dstat.sh[13180]: 25-02 09:45:59| 30   5  44  11   9| 603M  528M  134M 2571M|  11k 1782B| 792k    0 |66.0     0 | 801   981 |1.37 1.24 1.20|2.0   0   0|   0     0 |keystone-manage      14588 37%3792k   0 |keystone-manage      145883792k   0  37%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 09:46:00 ubuntu dstat.sh[13180]: 25-02 09:46:00| 41   5  44   3   7| 623M  507M  134M 2572M|9841B 2106B| 860k    0 |65.0     0 | 761  1099 |1.34 1.23 1.20|1.0   0   0|   0     0 |keystone-manage      14588 45%4801k  46k|keystone-manage      145884801k  46k 45%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 09:46:01 ubuntu dstat.sh[13180]: 25-02 09:46:01| 34   7  46   7   5| 643M  485M  134M 2572M|4147B 1944B| 116k 1240k|11.0  70.0 | 699   828 |1.34 1.23 1.20|1.0   0   0|   0     0 |keystone-manage      14588 43%5217k 365k|keystone-manage      145885217k 365k 43%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 09:46:02 ubuntu dstat.sh[13180]: 25-02 09:46:02| 33  10  37  16   3| 660M  467M  135M 2573M|7471B 1944B|  96k 1920k|7.00  64.0 |1129  1995 |1.34 1.23 1.20|1.0   0 2.0|   0     0 |keystone-manage      14588 22%1156k 289k|keystone-manage      145881156k 289k 22%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 25 09:46:03 ubuntu dstat.sh[13180]: 25-02 09:46:03|  2   2  45  47   4| 661M  467M  135M 2573M|4419B 1944B|   0   784k|   0  60.0 | 488   947 |1.34 1.23 1.20|1.0   0   0|   0     0 |keystone-manage      145882.0%   0    0 |python2              13257  14k 489B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 25 09:46:04 ubuntu dstat.sh[13180]: 25-02 09:46:04|  3   2  44  44   6| 660M  466M  135M 2574M|5033B 1998B|   0   844k|   0  52.0 | 508   923 |1.34 1.23 1.20|  0 1.0   0|   0     0 |mysqld               124621.0%   0    0 |python2              13257  14k 468B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 25 09:46:05 ubuntu dstat.sh[13180]: 25-02 09:46:05|  2   3  48  44   2| 661M  465M  135M 2574M|4686B 1984B|   0  1716k|   0   125 | 705  1451 |1.39 1.25 1.20|  0 1.0   0|   0     0 |mysqld               124621.5%   0    0 |python2              13257  14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 25 09:46:06 ubuntu dstat.sh[13180]: 25-02 09:46:06|  2   3  47  43   4| 662M  464M  135M 2574M|6204B 1944B|   0  1864k|   0   116 | 627  1127 |1.39 1.25 1.20|  0 2.0   0|   0     0 |mysqld               124621.5%   0    0 |python2              13257  14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 25 09:46:07 ubuntu dstat.sh[13180]: 25-02 09:46:07|  4   3  45  42   6| 662M  464M  135M 2574M|5929B 1944B|   0  2672k|   0   108 | 624  1192 |1.39 1.25 1.20|  0 1.0   0|   0     0 |mysqld               124624.0%   0    0 |python2              13257  14k 465B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 25 09:46:08 ubuntu dstat.sh[13180]: 25-02 09:46:08|  9   9  43  29  11| 663M  463M  135M 2574M|5144B 1728B|   0  1040k|   0   107 | 856  1865 |1.39 1.25 1.20|  0 1.0   0|   0     0 |mysqld               12462 17%   0    0 |python2              13257  14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
