"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 17:52:32 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 17:52:32,16.678,4.770,53.146,23.422,1.984,439767040,791707648,91131904,2600181760,0,0,189703.323,2563206.555,10.424,34.866,757.675,1411.585,1.510,1.350,1.240,2,0,26.568,0,0,14,3,0,5,0
31-03 17:52:33,15.023,28.169,38.967,0.939,16.901,439603200,791244800,91144192,2600521728,5698,1944,286720,90112,4,6,1288,3292,1.510,1.350,1.240,1,0,344,0,0,14,3,0,5,0
31-03 17:52:34,22.167,32.512,37.438,0,7.882,440668160,790069248,91144192,2600677376,5097,2160,0,28672,0,7,1435,4269,1.510,1.350,1.240,1,0,282,0,0,14,3,0,5,0
31-03 17:52:35,29.949,29.442,37.056,0,3.553,440848384,789712896,91144192,2600734720,3981,1944,0,16384,0,4,1672,5278,1.550,1.360,1.240,4,0,214,0,0,14,3,0,5,0
31-03 17:52:36,15.920,16.915,62.687,0,4.478,571351040,658825216,91144192,2728767488,4130,1944,0,278528,0,3,1525,4575,1.550,1.360,1.240,1,0,95,0,0,16,5,0,5,0
31-03 17:52:37,22.010,21.531,43.062,0,13.397,583020544,647102464,91144192,2728804352,7492,2160,0,0,0,0,1343,2937,1.550,1.360,1.240,1,0,249,0,0,16,5,0,8,0
31-03 17:52:38,32.683,3.902,43.415,12.195,7.805,597598208,631291904,91414528,2729766912,7957,2292,1216512,192512,140,2,744,1114,1.550,1.360,1.240,2,0,0,0,0,16,5,0,8,0
31-03 17:52:39,36.893,4.369,44.175,4.369,10.194,615686144,612597760,91578368,2730209280,4378,1944,466944,0,69,0,536,846,1.550,1.360,1.240,0,1,0,0,0,16,5,0,8,0
31-03 17:52:40,29.146,4.020,47.236,17.588,2.010,633073664,594092032,91598848,2731290624,4272,1944,667648,0,46,0,514,787,1.500,1.350,1.240,1,0,0,0,0,16,5,0,8,0
31-03 17:52:41,26.108,8.374,33.990,26.601,4.926,652079104,574058496,91688960,2732138496,4141,2106,110592,1613824,10,28,731,1303,1.500,1.350,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:42,8.586,3.535,42.929,41.919,3.030,654647296,571109376,91815936,2732392448,3629,1998,0,753664,0,46,505,971,1.500,1.350,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:43,2.030,1.523,46.701,49.239,0.508,654757888,570642432,91963392,2732576768,4291,2160,0,872448,0,59,489,995,1.500,1.350,1.240,0,2,0,0,0,16,7,0,8,0
31-03 17:52:44,2.030,0.508,48.731,48.223,0.508,655101952,570048512,92041216,2732744704,3208,1944,0,491520,0,37,390,841,1.500,1.350,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:45,1.990,1.493,47.761,48.259,0.498,655097856,569765888,92139520,2732933120,4344,1944,77824,8785920,1,54,413,831,1.460,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:46,2.525,2.020,21.212,72.727,1.515,656191488,568393728,92254208,2733096960,5041,2202,0,3342336,0,100,576,949,1.460,1.340,1.240,0,2,2,0,0,16,7,0,8,0
31-03 17:52:47,1.500,1.500,0,95.500,1.500,656084992,568492032,92254208,2733105152,4708,2014,0,1052672,0,99,486,564,1.460,1.340,1.240,0,2,0,0,0,16,7,0,8,0
31-03 17:52:48,2.513,0,0,97.487,0,656011264,568557568,92254208,2733113344,3639,2160,0,126976,0,21,342,616,1.460,1.340,1.240,0,3,0,0,0,16,7,0,8,0
31-03 17:52:49,2.010,2.010,30.653,64.824,0.503,656117760,567910400,92299264,2733600768,4187,2160,0,3690496,0,141,490,936,1.460,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:50,2.010,1.508,41.206,54.271,1.005,656134144,567762944,92352512,2733662208,6120,2160,0,884736,0,39,464,809,1.420,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:51,2.020,1.515,46.465,49.495,0.505,656347136,567353344,92463104,2733748224,5360,1944,4096,1380352,1,65,533,996,1.420,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:52,2.020,1.515,50.505,45.960,0,656547840,566767616,92606464,2733973504,5347,2160,0,753664,0,55,502,991,1.420,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:53,2.041,1.020,49.490,46.939,0.510,656793600,566169600,92762112,2734161920,5121,2160,0,888832,0,62,556,1133,1.420,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:54,8.040,7.538,49.246,35.176,0,657285120,565436416,92921856,2734235648,7310,2160,0,704512,0,65,617,1275,1.420,1.340,1.240,0,1,0,0,0,16,7,0,8,0
31-03 17:52:55,8.040,4.020,48.744,38.693,0.503,657866752,564486144,93184000,2734333952,6822,2160,0,950272,0,97,623,1628,1.390,1.330,1.240,0,2,0,0,0,16,7,0,7,0
31-03 17:52:56,13.131,13.636,44.949,28.283,0,658317312,563855360,93310976,2734387200,4686,1944,0,446464,0,47,634,1217,1.390,1.330,1.240,0,1,2,0,0,16,7,0,7,0
31-03 17:52:57,7,6.500,44.500,42,0,658456576,563625984,93405184,2734379008,6622,2160,0,372736,0,36,431,934,1.390,1.330,1.240,1,1,0,0,0,16,7,0,7,0
31-03 17:52:58,3.980,4.975,46.766,44.279,0,658677760,563376128,93552640,2734256128,8065,2038,0,692224,0,56,522,1121,1.390,1.330,1.240,0,1,0,0,0,16,7,0,7,0
31-03 17:52:59,1.990,1.990,12.438,83.085,0.498,659779584,562036736,93601792,2734440448,3958,2160,0,4587520,0,98,387,697,1.390,1.330,1.240,0,3,0,0,0,16,7,0,7,0
31-03 17:53:00,1.015,1.015,0.508,97.462,0,658722816,563085312,93605888,2734444544,5387,1944,0,6524928,0,134,413,632,1.520,1.360,1.250,0,2,0,0,0,16,7,0,7,0
31-03 17:53:01,2.020,1.010,36.364,59.596,1.010,658853888,562483200,93638656,2734878720,12120,2160,0,3616768,0,71,489,918,1.520,1.360,1.250,0,1,0,0,0,16,7,0,7,0
31-03 17:53:02,2.525,2.020,46.465,46.970,2.020,658599936,562647040,93712384,2734891008,4656,1944,0,2011136,0,57,416,767,1.520,1.360,1.250,1,2,0,0,0,16,7,0,7,0
31-03 17:53:03,21.393,23.881,15.423,37.313,1.990,659013632,562135040,93798400,2734899200,4111,2160,0,3072000,0,71,784,1116,1.520,1.360,1.250,0,2,0,0,0,16,7,0,7,0
31-03 17:53:04,11.055,10.050,36.181,42.714,0,659165184,561913856,93949952,2734817280,5541,1944,0,962560,0,71,674,1097,1.520,1.360,1.250,0,1,0,0,0,16,7,0,7,0
31-03 17:53:05,7.882,10.345,47.291,33.005,1.478,659394560,561532928,94064640,2734845952,3900,2160,0,655360,0,56,510,1001,1.640,1.390,1.260,1,0,0,0,0,16,7,0,7,0
31-03 17:53:06,3.030,0.505,43.939,52.020,0.505,659673088,561213440,94068736,2734882816,3809,1944,0,8605696,0,61,435,729,1.640,1.390,1.260,0,1,2,0,0,16,7,0,7,0
31-03 17:53:07,2.985,1.493,38.806,55.224,1.493,659369984,561311744,94113792,2735038464,3366,2160,0,3371008,0,41,454,926,1.640,1.390,1.260,0,1,0,0,0,16,7,0,7,0
31-03 17:53:08,17.500,19.500,36,26,1,659488768,561188864,94187520,2734968832,3864,1944,0,1175552,0,47,585,858,1.640,1.390,1.260,2,1,0,0,0,16,7,0,7,0
31-03 17:53:09,9.091,7.071,36.869,44.949,2.020,660025344,560431104,94326784,2735026176,4007,2160,0,868352,0,63,698,1258,1.640,1.390,1.260,0,1,0,0,0,16,7,0,7,0
31-03 17:53:10,7.107,3.553,45.685,42.640,1.015,660287488,560021504,94445568,2735042560,4460,2160,0,831488,0,54,696,1419,1.670,1.400,1.260,0,1,0,0,0,16,7,0,7,0
