-- Logs begin at Sun 2020-03-08 00:25:35 UTC, end at Sun 2020-03-08 02:10:19 UTC. --
Mar 08 01:11:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 08 01:11:00 ubuntu dstat.sh[2303]: [286B blob data]
Mar 08 01:11:00 ubuntu dstat.sh[2303]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 08 01:11:00 ubuntu dstat.sh[2303]: 08-03 01:11:00| 17   5  53  23   2| 452M  465M  113M 2684M|   0     0 | 226k 3498k|10.9  35.5 | 783  1422 |1.35 1.30 1.27|3.0 1.0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3757 2365k2179k0.2%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 08 01:11:01 ubuntu dstat.sh[2303]: 08-03 01:11:01| 20  34  38   2   5| 451M  466M  113M 2684M|5650B 1728B|4096B   15M|1.00  24.0 |1501  4126 |1.35 1.30 1.27|1.0   0 395|   0     0 |bash                 3757 8.0%1426k  25k|bash                 3757 1426k  25k8.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 08 01:11:02 ubuntu dstat.sh[2303]: 08-03 01:11:02| 20  24  41  11   4| 452M  464M  113M 2684M|4540B 1944B|   0    18M|   0  24.0 |1358  3568 |1.35 1.30 1.27|1.0   0 201|   0     0 |systemd              1    7.5%   0    0 |bash                 3757 1478k  12k2.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 08 01:11:03 ubuntu dstat.sh[2303]: 08-03 01:11:03| 25  31  39   0   5| 451M  465M  113M 2684M|7112B 1944B|   0    16k|   0  4.00 |1819  6689 |1.35 1.30 1.27|3.0   0 214|   0     0 |systemd              1     14%   0    0 |bash                 3757 1534k  13k3.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 08 01:11:04 ubuntu dstat.sh[2303]: 08-03 01:11:04| 23  31  42   0   5| 577M  339M  113M 2806M|7329B 1728B|   0     0 |   0     0 |1737  4683 |1.25 1.28 1.27|1.0   0 302|   0     0 |systemd              1    8.5%   0    0 |bash                 3757  551k  15k4.5%|mysqld       174M|   0     0 |  15    5    0    5    0
Mar 08 01:11:05 ubuntu dstat.sh[2303]: 08-03 01:11:05| 36  11  47   6   0| 598M  318M  113M 2806M|6321B 1944B| 112k    0 |3.00     0 | 804  1247 |1.25 1.28 1.27|  0 1.0  41|   0     0 |keystone-manage      3690  37%5086k  81k|keystone-manage      3690 5086k  81k 37%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 08 01:11:06 ubuntu dstat.sh[2303]: 08-03 01:11:06|  7   1  40  51   0| 599M  316M  113M 2807M|8183B 1944B| 484k  244k|36.0  2.00 | 526   812 |1.25 1.28 1.27|2.0   0   0|   0     0 |keystone-manage      3690 5.0% 277k   0 |keystone-manage      3690  277k   0 5.0%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 08 01:11:07 ubuntu dstat.sh[2303]: 08-03 01:11:07|  9   3  48  40   1| 603M  312M  113M 2807M|8349B 1986B| 276k    0 |34.0     0 | 587   903 |1.25 1.28 1.27|  0 1.0   0|   0     0 |keystone-manage      3690 8.0% 861k   0 |keystone-manage      3690  861k   0 8.0%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 08 01:11:08 ubuntu dstat.sh[2303]: 08-03 01:11:08| 18   3  48  32   1| 615M  300M  113M 2807M|9622B 1944B| 292k    0 |47.0     0 | 523   845 |1.25 1.28 1.27|1.0   0   0|   0     0 |keystone-manage      3690  19%2723k  46k|keystone-manage      3690 2723k  46k 19%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 08 01:11:09 ubuntu dstat.sh[2303]: 08-03 01:11:09| 37   4  48  12   0| 629M  285M  113M 2808M|8420B 1944B| 604k    0 |46.0     0 | 680   875 |1.23 1.27 1.26|1.0   0   0|   0     0 |keystone-manage      3690  37%3599k 107k|keystone-manage      3690 3599k 107k 37%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 08 01:11:10 ubuntu dstat.sh[2303]: 08-03 01:11:10| 41   6  41  11   0| 650M  263M  113M 2809M|7546B 1782B| 188k    0 |15.0     0 | 719  1302 |1.23 1.27 1.26|2.0   0   0|   0     0 |keystone-manage      3690  38%4649k 466k|keystone-manage      3690 4649k 466k 38%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 08 01:11:11 ubuntu dstat.sh[2303]: 08-03 01:11:11| 13  10  36  42   0| 659M  253M  113M 2809M|4093B 2106B|   0  1732k|   0  57.0 | 715  1611 |1.23 1.27 1.26|  0 1.0   0|   0     0 |python2              1737 8.5%  62k  68k|python3.6            7694   55k 115k1.0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:12 ubuntu dstat.sh[2303]: 08-03 01:11:12|  2   1  12  83   0| 659M  253M  113M 2809M|9300B 1944B|   0   448k|   0  65.0 | 492   694 |1.23 1.27 1.26|  0 3.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              2382   14k 456B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:13 ubuntu dstat.sh[2303]: 08-03 01:11:13|  1   2  20  76   0| 659M  253M  113M 2809M|5131B 1836B|   0   608k|   0  58.0 | 427   563 |1.23 1.27 1.26|  0 3.0   0|   0     0 |etcd                 3384 0.5%   0    0 |python2              2382   14k   0   0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:14 ubuntu dstat.sh[2303]: 08-03 01:11:14|  2   1   8  86   2| 659M  252M  113M 2809M|3038B 2052B|   0  1376k|   0  88.0 | 510   617 |1.77 1.38 1.30|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2382   14k 926B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:15 ubuntu dstat.sh[2303]: 08-03 01:11:15|  3   3  45  48   1| 660M  252M  113M 2810M|8073B 1728B|   0   948k|   0  55.0 | 569   960 |1.77 1.38 1.30|2.0 1.0 2.0|   0     0 |mysqld               1574 2.0%   0    0 |                                        |mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:16 ubuntu dstat.sh[2303]: 08-03 01:11:16|  3   3  47  45   1| 660M  251M  113M 2810M|4445B 1944B|   0  1020k|   0  75.0 | 689  1105 |1.77 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574 1.5%   0    0 |python2              2382   23k 474B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 08 01:11:17 ubuntu dstat.sh[2303]: 08-03 01:11:17|  2   2  49  47   1| 660M  251M  113M 2810M|3234B 1728B|   0   916k|   0  67.0 | 622  1099 |1.77 1.38 1.30|  0 1.0   0|   0     0 |kworker/1:1H         321  0.5%   0    0 |python2              2382   18k 935B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 08 01:11:18 ubuntu dstat.sh[2303]: 08-03 01:11:18|  4   3  48  46   1| 660M  250M  114M 2810M|7739B 1944B|   0   940k|   0  70.0 | 685  1137 |1.77 1.38 1.30|  0 1.0   0|   0     0 |etcd                 3384 1.0%   0    0 |python2              2382 4478B   0   0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 08 01:11:19 ubuntu dstat.sh[2303]: 08-03 01:11:19|  2   3  49  46   0| 661M  249M  114M 2810M|4318B 1944B|   0  1064k|   0  75.0 | 616  1058 |1.71 1.38 1.30|  0 2.0   0|   0     0 |mysqld               1574 1.0%   0    0 |python2              2382   23k 929B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 08 01:11:20 ubuntu dstat.sh[2303]: 08-03 01:11:20|  6   5  34  54   0| 661M  249M  114M 2810M|4231B 1728B|   0  3208k|   0   123 | 591   952 |1.71 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574 6.5%   0    0 |python2              2382   13k   0   0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 08 01:11:21 ubuntu dstat.sh[2303]: 08-03 01:11:21|  8   6  43  43   2| 661M  248M  114M 2810M|4546B 1944B|   0   692k|   0  70.0 | 648  1355 |1.71 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574 8.5%   0    0 |python2              2382   15k 921B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 08 01:11:22 ubuntu dstat.sh[2303]: 08-03 01:11:22| 13   9  45  32   0| 662M  247M  114M 2811M|4952B 1728B|   0   648k|   0  66.0 | 591  1264 |1.71 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574  17%   0    0 |python2              2382   14k 460B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 08 01:11:23 ubuntu dstat.sh[2303]: 08-03 01:11:23|  7  11  34  48   1| 662M  247M  114M 2811M|4123B 1986B|   0   776k|   0  77.0 | 658  1195 |1.71 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574  13%   0    0 |python2              2382   14k 470B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 08 01:11:24 ubuntu dstat.sh[2303]: 08-03 01:11:24|  8   9  35  48   1| 663M  246M  114M 2811M|4488B 1728B|   0   720k|   0  69.0 | 662  1170 |1.65 1.37 1.30|1.0 1.0   0|   0     0 |mysqld               1574  14%   0    0 |python2              2382 9609B   0   0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 08 01:11:25 ubuntu dstat.sh[2303]: 08-03 01:11:25| 13   9  46  31   0| 663M  246M  115M 2811M|6931B 1944B|   0  1032k|   0  78.0 | 649  1254 |1.65 1.37 1.30|  0 1.0 2.0|   0     0 |mysqld               1574  17%   0    0 |python2              2382   18k 936B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 08 01:11:26 ubuntu dstat.sh[2303]: 08-03 01:11:26| 20  17  34  28   0| 663M  245M  115M 2811M|6352B 1728B|   0   948k|   0  91.0 | 689  1169 |1.65 1.37 1.30|1.0 1.0   0|   0     0 |mysqld               1574  35%   0    0 |python2              2382 4478B   0   0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 08 01:11:27 ubuntu dstat.sh[2303]: 08-03 01:11:27|  7   6  42  44   0| 664M  245M  115M 2811M|5147B 1728B|   0   944k|   0  70.0 | 573  1130 |1.65 1.37 1.30|  0 1.0   0|   0     0 |mysqld               1574 8.0%   0    0 |python2              2382   23k 922B0.5%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:28 ubuntu dstat.sh[2303]: 08-03 01:11:28| 12  11  35  41   1| 664M  244M  115M 2811M|5749B 1944B|   0   492k|   0  43.0 | 576   974 |1.65 1.37 1.30|  0 2.0   0|   0     0 |mysqld               1574  19%   0    0 |python2              2382 9609B   0   0%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:29 ubuntu dstat.sh[2303]: 08-03 01:11:29|  4   2  46  46   0| 664M  244M  115M 2811M|3641B 1944B|   0   684k|   0  44.0 | 534  1331 |1.60 1.36 1.29|2.0   0   0|   0     0 |keystone-manage      3690 1.5%3780B2255B|python2              2382   18k 933B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:30 ubuntu dstat.sh[2303]: 08-03 01:11:30|  3   2  30  65   0| 665M  243M  115M 2811M|3829B 1944B|   0  1592k|   0  85.0 | 405   742 |1.60 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1574 0.5%   0    0 |python2              2382   14k   0   0%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:31 ubuntu dstat.sh[2303]: 08-03 01:11:31|  2   2  38  58   0| 664M  244M  115M 2811M|  10k 1944B|   0   372k|   0  34.0 | 355   584 |1.60 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1574 0.5%   0    0 |python2              2382   14k 918B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:32 ubuntu dstat.sh[2303]: 08-03 01:11:32|  8   8  43  40   0| 665M  243M  115M 2811M|5369B 1944B|   0  2008k|   0  97.0 | 514   963 |1.60 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1574  14%   0    0 |python2              2382   14k 463B0.5%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:33 ubuntu dstat.sh[2303]: 08-03 01:11:33| 12  10  33  45   0| 665M  243M  115M 2811M|3313B 1944B|   0   664k|   0  44.0 | 493   859 |1.60 1.36 1.29|1.0 1.0   0|   0     0 |mysqld               1574  20%   0    0 |python2              2382   14k 454B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Mar 08 01:11:34 ubuntu dstat.sh[2303]: 08-03 01:11:34| 10   7  41  41   0| 665M  242M  116M 2811M|4713B 1944B|   0   988k|   0  64.0 | 684  1566 |1.63 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574  13%   0    0 |python2              2382   14k 464B0.5%|mysqld       191M|   0     0 |  15    7    0    5    0
Mar 08 01:11:35 ubuntu dstat.sh[2303]: 08-03 01:11:35|  7   1  46  46   0| 666M  242M  116M 2811M|4038B 2038B|   0   752k|   0  46.0 | 635  1623 |1.63 1.38 1.30|  0 1.0 2.0|   0     0 |keystone-manage      3690 2.5%5657B3427B|python2              2382   14k 465B  0%|mysqld       191M|   0     0 |  15    7    0    5    0
Mar 08 01:11:36 ubuntu dstat.sh[2303]: 08-03 01:11:36|  3   6  31  60   0| 666M  175M  116M 2875M|5037B 1944B|   0  2516k|   0  33.0 | 539  1024 |1.63 1.38 1.30|  0 2.0   0|   0     0 |mysqld               1574 4.0%   0    0 |python2              2382   14k 460B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Mar 08 01:11:37 ubuntu dstat.sh[2303]: 08-03 01:11:37|  2   2   0  95   0| 666M  175M  116M 2875M|5765B 1944B|   0    18M|   0  18.0 | 357   630 |1.63 1.38 1.30|  0 2.0   0|   0     0 |                                        |python2              2382   14k 453B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:38 ubuntu dstat.sh[2303]: 08-03 01:11:38|  2   1   0  97   0| 666M  175M  116M 2875M|4995B 1944B|   0    24M|   0  26.0 | 314   705 |1.63 1.38 1.30|  0 2.0   0|   0     0 |etcd                 3384 0.5%   0    0 |python2              2382   14k 449B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:39 ubuntu dstat.sh[2303]: 08-03 01:11:39|  2   2  41  54   0| 666M  175M  116M 2875M|4259B 1944B|   0    21M|   0  43.0 | 684  2081 |1.58 1.37 1.30|  0 1.0   0|   0     0 |mysqld               1574 1.0%   0    0 |python2              2382   14k 461B0.5%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:40 ubuntu dstat.sh[2303]: 08-03 01:11:40|  3   3  44  49   0| 666M  175M  116M 2875M|8228B 1944B|   0   904k|   0  59.0 | 566  1035 |1.58 1.37 1.30|  0 1.0   0|   0     0 |kworker/0:1H         183  0.5%   0    0 |python2              2382   14k 455B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:41 ubuntu dstat.sh[2303]: 08-03 01:11:41|  2   2  46  49   0| 667M  174M  116M 2876M|8196B 1944B|   0  1444k|   0  75.0 | 444   774 |1.58 1.37 1.30|  0 1.0   0|   0     0 |mysqld               1574 1.0%   0    0 |python2              2382   14k 463B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:42 ubuntu dstat.sh[2303]: 08-03 01:11:42|  4   2  44  48   1| 667M  174M  116M 2876M|4240B 1944B|   0   672k|   0  46.0 | 482   954 |1.58 1.37 1.30|  0 1.0   0|   0     0 |jbd2/vda1-8          318  1.0%   0    0 |python2              2382   14k 468B0.5%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:43 ubuntu dstat.sh[2303]: 08-03 01:11:43|  4   4  45  46   1| 667M  173M  116M 2876M|4668B 1728B|   0   848k|   0  71.0 | 549  1092 |1.58 1.37 1.30|  0 1.0   0|   0     0 |mysqld               1574 3.5%   0    0 |python2              2382   14k 463B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 08 01:11:44 ubuntu dstat.sh[2303]: 08-03 01:11:44| 10   9  34  46   1| 667M  173M  116M 2876M|5145B 1944B|   0  1020k|   0  92.0 | 598  1453 |1.61 1.38 1.30|2.0   0   0|   0     0 |mysqld               1574  14%   0    0 |python2              2382   14k 470B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 08 01:11:45 ubuntu dstat.sh[2303]: 08-03 01:11:45|  6   4  39  51   0| 668M  172M  116M 2876M|3315B 1728B|   0   596k|   0  35.0 | 447   956 |1.61 1.38 1.30|  0 2.0 2.0|   0     0 |mysqld               1574 3.0%   0    0 |python2              2382   14k 468B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 08 01:11:46 ubuntu dstat.sh[2303]: 08-03 01:11:46|  3   2  32  62   1| 668M  172M  116M 2876M|4834B 1944B|   0  1008k|   0  85.0 | 521   835 |1.61 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574 1.5%   0    0 |python2              2382   14k 469B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 08 01:11:47 ubuntu dstat.sh[2303]: 08-03 01:11:47|  4   3  42  48   2| 668M  171M  117M 2876M|4162B 1944B|   0   736k|   0  56.0 | 575  1103 |1.61 1.38 1.30|  0 1.0   0|   0     0 |keystone-manage      3690 2.0%2553B1904B|python2              2382   14k 463B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 08 01:11:48 ubuntu dstat.sh[2303]: 08-03 01:11:48| 14  14  26  46   1| 668M  171M  117M 2876M|4535B 1728B|   0  1384k|   0   121 | 776  1659 |1.61 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1574  24%   0    0 |python2              2382   14k 467B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 08 01:11:49 ubuntu dstat.sh[2303]: 08-03 01:11:49| 13   8  39  38   1| 668M  170M  117M 2876M|4201B 1944B|   0  1428k|   0   116 | 772  1910 |1.64 1.39 1.30|  0 1.0   0|   0     0 |mysqld               1574  14%   0    0 |python2              2382   14k 466B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:50 ubuntu dstat.sh[2303]: 08-03 01:11:50|  4   3  48  45   0| 669M  170M  117M 2876M|3815B 1728B|   0   800k|   0  55.0 | 552  1182 |1.64 1.39 1.30|  0 1.0   0|   0     0 |mysqld               1574 2.0%   0    0 |python2              2382   14k 463B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:51 ubuntu dstat.sh[2303]: 08-03 01:11:51|  8   7  42  41   1| 669M  169M  117M 2876M|3166B 1944B|   0  1072k|   0  77.0 | 672  1183 |1.64 1.39 1.30|  0 1.0   0|   0     0 |mysqld               1574  11%   0    0 |python2              2382 9607B   0   0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:52 ubuntu dstat.sh[2303]: 08-03 01:11:52|  7   5  45  43   0| 669M  169M  118M 2877M|5683B 1944B|   0   884k|   0  63.0 | 657  1167 |1.64 1.39 1.30|  0 1.0   0|   0     0 |mysqld               1574 7.5%   0    0 |python2              2382   10k 470B0.5%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:53 ubuntu dstat.sh[2303]: 08-03 01:11:53| 11  13  36  39   0| 669M  169M  118M 2877M|4305B 1728B|   0   952k|   0  81.0 | 570  1064 |1.64 1.39 1.30|1.0 1.0   0|   0     0 |mysqld               1574  22%   0    0 |python2              2382   22k 928B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:54 ubuntu dstat.sh[2303]: 08-03 01:11:54| 10   9  37  43   0| 669M  168M  118M 2877M|4372B 1944B|   0  1088k|   0  88.0 | 683  1552 |1.75 1.42 1.31|1.0 1.0   0|   0     0 |mysqld               1574  13%   0    0 |python2              2382 9609B   0   0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 08 01:11:55 ubuntu dstat.sh[2303]: 08-03 01:11:55|  9  10  41  39   1| 670M  168M  118M 2876M|  13k 1944B|   0  1156k|   0   104 | 842  1589 |1.75 1.42 1.31|  0 1.0 2.0|   0     0 |mysqld               1574  15%   0    0 |python2              2382   17k 454B0.5%|mysqld       194M|   0     0 |  15    7    0    3    0
Mar 08 01:11:56 ubuntu dstat.sh[2303]: 08-03 01:11:56|  4   5  44  46   0| 670M  167M  118M 2877M|5602B 1728B|   0  1272k|   0  95.0 | 727  1356 |1.75 1.42 1.31|  0 1.0   0|   0     0 |mysqld               1574 4.0%   0    0 |python2              2382   14k 936B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Mar 08 01:11:57 ubuntu dstat.sh[2303]: 08-03 01:11:57| 15  12  39  34   2| 670M  167M  118M 2877M|4871B 1944B|   0   964k|   0  76.0 | 690  1520 |1.75 1.42 1.31|  0 1.0   0|   0     0 |mysqld               1574  22%   0    0 |python2              2382   13k 471B0.5%|mysqld       195M|   0     0 |  15    7    0    3    0
Mar 08 01:11:58 ubuntu dstat.sh[2303]: 08-03 01:11:58| 11   4  46  38   1| 670M  167M  119M 2877M|4171B 1728B|   0  1076k|   0  65.0 | 764  1606 |1.75 1.42 1.31|  0 1.0   0|   0     0 |mysqld               1574 5.5%   0    0 |keystone-manage      3690   11k6053B4.5%|mysqld       195M|   0     0 |  15    7    0    3    0
Mar 08 01:11:59 ubuntu dstat.sh[2303]: 08-03 01:11:59| 10   6  40  42   1| 670M  166M  119M 2877M|3556B 1728B|   0  1128k|   0  78.0 | 701  1301 |1.69 1.41 1.31|1.0 1.0   0|   0     0 |mysqld               1574  12%   0    0 |python2              2382   13k 459B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Mar 08 01:12:00 ubuntu dstat.sh[2303]: 08-03 01:12:00| 16  15  43  26   0| 670M  166M  119M 2877M|3778B 1944B|   0  1276k|   0  91.0 | 748  1341 |1.69 1.41 1.31|1.0 1.0   0|   0     0 |mysqld               1574  25%   0    0 |python2              2382 9609B   0   0%|mysqld       195M|   0     0 |  15    7    0    3    0
