-- Logs begin at Sat 2020-03-28 22:33:51 UTC, end at Sun 2020-03-29 21:02:22 UTC. --
Mar 29 19:25:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 29 19:25:29 ubuntu dstat.sh[13686]: [286B blob data]
Mar 29 19:25:29 ubuntu dstat.sh[13686]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 29 19:25:29 ubuntu dstat.sh[13686]: 29-03 19:25:29|  1   0  98   1   0| 421M  790M 88.9M 2433M|   0     0 |6788B  105k|0.44  1.30 |  83    89 |1.82 1.40 1.26|2.0   0 1.0|   0     0 |rcu_sched            8    0.1%   0    0 |bash                 16973  83k  77k0.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:30 ubuntu dstat.sh[13686]: 29-03 19:25:30| 12  27  37   2  22| 422M  788M 88.9M 2433M|5310B 2160B| 228k  128k|3.00  6.00 |1104  3037 |1.82 1.40 1.26|1.0   0 298|   0     0 |bash                 169736.5% 398k  19k|bash                 16973 398k  19k6.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:31 ubuntu dstat.sh[13686]: 29-03 19:25:31| 15  26  40   8  12| 422M  788M 88.9M 2433M|6239B 1944B|   0    34M|   0  44.0 |1063  2510 |1.82 1.40 1.26|2.0   0 247|   0     0 |bash                 169734.5%1934k  16k|bash                 169731934k  16k4.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:32 ubuntu dstat.sh[13686]: 29-03 19:25:32| 24  31  37   0   8| 422M  788M 88.9M 2433M|3637B 2160B|  68k   16k|1.00  4.00 |1435  3786 |1.82 1.40 1.26|1.0   0 206|   0     0 |systemd              1     11%   0    0 |bash                 169731501k  12k3.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:33 ubuntu dstat.sh[13686]: 29-03 19:25:33| 30  27  36   0   8| 422M  788M 88.9M 2433M|4012B 1782B|   0  8192B|   0  2.00 |1570  6325 |1.82 1.40 1.26|2.0   0 126|   0     0 |systemd              1     23%   0    0 |bash                 16973 763k5285B1.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:34 ubuntu dstat.sh[13686]: 29-03 19:25:34|  4   6  88   0   3| 547M  663M 88.9M 2555M|4173B 2322B|   0     0 |   0     0 | 621  1478 |1.68 1.37 1.25|  0   0  16|   0     0 |etcd                 146984.0%   0    0 |python2              13764  13k 440B  0%|mysqld       174M|   0     0 |  16    3    0    5    0
Mar 29 19:25:35 ubuntu dstat.sh[13686]: 29-03 19:25:35| 17  28  47   1   7| 550M  659M 88.9M 2555M|5916B 1986B|   0   100k|   0  2.00 |1456  3134 |1.68 1.37 1.25|3.0   0 295|   0     0 |bash                 169736.0% 600k  18k|bash                 16973 600k  18k6.0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:36 ubuntu dstat.sh[13686]: 29-03 19:25:36| 34   5  46  14   3| 569M  640M 89.0M 2556M|3449B 2106B| 420k 1948k|27.0  90.0 | 789   867 |1.68 1.37 1.25|1.0 1.0 1.0|   0     0 |keystone-manage      15006 35%4701k  38k|keystone-manage      150064701k  38k 35%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:37 ubuntu dstat.sh[13686]: 29-03 19:25:37|  7   2  49  43   0| 570M  639M 89.2M 2556M|3778B 2160B| 436k    0 |69.0     0 | 482   783 |1.68 1.37 1.25|  0 1.0   0|   0     0 |keystone-manage      150065.0% 245k   0 |keystone-manage      15006 245k   0 5.0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:38 ubuntu dstat.sh[13686]: 29-03 19:25:38|  9   2  48  40   1| 574M  634M 89.5M 2556M|3964B 2214B| 600k    0 | 111     0 | 488   894 |1.68 1.37 1.25|  0 1.0   0|   0     0 |keystone-manage      150067.5% 723k   0 |keystone-manage      15006 723k   0 7.5%|mysqld       174M|   0     0 |  16    5    0    7    0
