-- Logs begin at Tue 2020-03-10 05:54:29 UTC, end at Tue 2020-03-10 07:19:57 UTC. --
Mar 10 06:37:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 06:37:29 ubuntu dstat.sh[1768]: [286B blob data]
Mar 10 06:37:29 ubuntu dstat.sh[1768]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 06:37:29 ubuntu dstat.sh[1768]: 10-03 06:37:29| 17   5  52  24   1| 427M  359M  140M 2766M|   0     0 | 230k 3684k|14.2  37.3 | 823  1428 |1.53 1.48 1.39|2.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3579 2528k2341k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 06:37:30 ubuntu dstat.sh[1768]: 10-03 06:37:30| 18  32  16  33   1| 422M  363M  140M 2766M|5051B 2106B|4096B 1624k|1.00   120 |1432  3593 |1.53 1.48 1.39|  0 2.0 360|   0     0 |bash                 3579 7.0% 753k  22k|bash                 3579  753k  22k7.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 06:37:31 ubuntu dstat.sh[1768]: 10-03 06:37:31| 17  23  36  24   1| 422M  363M  140M 2766M|4144B 1944B|   0    33M|   0  50.0 | 970  2398 |1.53 1.48 1.39|2.0   0 247|   0     0 |bash                 3579 3.0%2016k  17k|bash                 3579 2016k  17k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 06:37:32 ubuntu dstat.sh[1768]: 10-03 06:37:32| 26  34  38   0   1| 423M  362M  140M 2766M|4616B 2160B|   0    20k|   0  5.00 |1801  5370 |1.53 1.48 1.39|2.0   0 244|   0     0 |systemd              1     13%   0    0 |bash                 3579 1609k  13k3.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 06:37:33 ubuntu dstat.sh[1768]: 10-03 06:37:33| 17  18  65   0   2| 548M  237M  140M 2888M|4372B 1728B|   0     0 |   0     0 |1395  2741 |1.53 1.48 1.39|1.0   0  52|   0     0 |systemd              1     14%   0    0 |bash                 3579  232k 656B  0%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 10 06:37:34 ubuntu dstat.sh[1768]: 10-03 06:37:34| 21  25  52   0   3| 555M  230M  140M 2888M|4146B 1944B|   0     0 |   0     0 |1389  3213 |1.49 1.47 1.39|1.0   0 295|   0     0 |keystone-manage      3161 7.5%1435k  81k|keystone-manage      3161 1435k  81k7.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 06:37:35 ubuntu dstat.sh[1768]: 10-03 06:37:35| 40   5  48   7   1| 570M  215M  140M 2888M|5468B 1728B| 400k  188k|32.0  2.00 | 660   798 |1.49 1.47 1.39|1.0   0   0|   0     0 |keystone-manage      3161  43%3914k   0 |keystone-manage      3161 3914k   0  43%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 06:37:36 ubuntu dstat.sh[1768]: 10-03 06:37:36| 42   5  46   5   1| 589M  195M  140M 2889M|6833B 1944B| 592k    0 |84.0     0 | 708   955 |1.49 1.47 1.39|1.0   0   0|   0     0 |keystone-manage      3161  44%4463k  46k|keystone-manage      3161 4463k  46k 44%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 06:37:37 ubuntu dstat.sh[1768]: 10-03 06:37:37| 44   4  47   3   1| 615M  168M  140M 2890M|5152B 1944B| 116k    0 |11.0     0 | 662   833 |1.49 1.47 1.39|1.0   0 2.0|   0     0 |keystone-manage      3161  46%6330k 460k|keystone-manage      3161 6330k 460k 46%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 06:37:38 ubuntu dstat.sh[1768]: 10-03 06:37:38| 28  13  30  25   4| 630M  152M  141M 2890M|5030B 1728B|  96k 1668k|7.00  55.0 |1024  1866 |1.49 1.47 1.39|  0 1.0   0|   0     0 |keystone-manage      3161  19%1088k 193k|keystone-manage      3161 1088k 193k 19%|mysqld       186M|   0     0 |  15    7    0    6    0
