-- Logs begin at Fri 2020-03-27 23:26:02 UTC, end at Sat 2020-03-28 01:09:55 UTC. --
Mar 28 00:39:01 ubuntu systemd[1]: Starting Devstack devstack@ir-api.service...
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: [uWSGI] getting INI configuration from /etc/ironic/ironic-uwsgi.ini
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: open("./python_plugin.so"): No such file or directory [core/utils.c line 3724]
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: !!! UNABLE to load uWSGI plugin: ./python_plugin.so: cannot open shared object file: No such file or directory !!!
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: *** Starting uWSGI 2.0.18 (64bit) on [Sat Mar 28 00:39:02 2020] ***
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: compiled with version: 7.5.0 on 28 March 2020 00:01:41
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: os: Linux-4.15.0-76-generic #86-Ubuntu SMP Fri Jan 17 17:24:28 UTC 2020
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: nodename: ubuntu
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: machine: x86_64
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: clock source: unix
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: pcre jit disabled
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: detected number of CPU cores: 2
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: current working directory: /
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: detected binary path: /usr/local/bin/uwsgi
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: your processes number limit is 15532
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: your memory page size is 4096 bytes
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: detected max file descriptor number: 2048
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: lock engine: pthread robust mutexes
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: thunder lock: enabled
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: uwsgi socket 0 bound to UNIX address /var/run/uwsgi/ironic-api-wsgi.socket fd 4
Mar 28 00:39:02 ubuntu devstack@ir-api.service[16779]: Python version: 3.6.9 (default, Nov  7 2019, 10:44:02)  [GCC 8.3.0]
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: Python main interpreter initialized at 0x5603af84e430
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: python threads support enabled
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: your server socket listen backlog is limited to 100 connections
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: your mercy for graceful operations on workers is 90 seconds
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: mapped 403077 bytes (393 KB) for 2 cores
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: *** Operational MODE: preforking ***
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: *** uWSGI is running in multiple interpreter mode ***
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: spawned uWSGI master process (pid: 16779)
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: spawned uWSGI worker 1 (pid: 16780, cores: 1)
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: spawned uWSGI worker 2 (pid: 16781, cores: 1)
Mar 28 00:39:03 ubuntu devstack@ir-api.service[16779]: running "unix_signal:15 gracefully_kill_them_all" (master-start)...
Mar 28 00:39:03 ubuntu systemd[1]: Started Devstack devstack@ir-api.service.
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=16780) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=16781) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=16781) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=16780) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] debug_tracebacks_in_api        = False {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_bios_interface         = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_boot_interface         = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_console_interface      = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_deploy_interface       = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_inspect_interface      = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_log_levels             = ['amqp=WARNING', 'amqplib=WARNING', 'qpid.messaging=INFO', 'oslo.messaging=INFO', 'sqlalchemy=WARNING', 'stevedore=INFO', 'eventlet.wsgi.server=INFO', 'iso8601=WARNING', 'requests=WARNING', 'neutronclient=WARNING', 'glanceclient=WARNING', 'urllib3.connectionpool=WARNING', 'keystonemiddleware.auth_token=INFO', 'keystoneauth.session=INFO'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_management_interface   = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_network_interface      = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_portgroup_mode         = active-backup {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_power_interface        = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_raid_interface         = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_rescue_interface       = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_resource_class         = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_storage_interface      = noop {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_vendor_interface       = None {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_bios_interfaces        = ['fake', 'no-bios'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_boot_interfaces        = ['ipxe'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_console_interfaces     = ['fake', 'no-console'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_deploy_interfaces      = ['direct'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_hardware_types         = ['redfish'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_inspect_interfaces     = ['fake', 'no-inspect'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_management_interfaces  = ['redfish'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] debug_tracebacks_in_api        = False {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_network_interfaces     = ['flat', 'noop'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] default_bios_interface         = None {{(pid=16780) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_power_interfaces       = ['redfish'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 28 00:39:09 ubuntu devstack@ir-api.service[16779]: DEBUG ironic.api.wsgi [-] enabled_raid_interfaces        = ['fake', 'agent', 'no-raid'] {{(pid=16781) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
