-- Logs begin at Wed 2020-02-26 22:11:56 UTC, end at Thu 2020-02-27 18:18:51 UTC. --
Feb 27 16:09:45 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 16:09:45 ubuntu dstat.sh[13174]: [286B blob data]
Feb 27 16:09:45 ubuntu dstat.sh[13174]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 16:09:45 ubuntu dstat.sh[13174]: 27-02 16:09:45|  1   0  97   1   0| 453M  632M  135M 2493M|   0     0 |7390B  124k|0.43  1.52 |  86    98 |1.12 1.29 1.28|2.0   0 1.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16769  99k  91k0.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:09:46 ubuntu dstat.sh[13174]: 27-02 16:09:46| 11  36  37   1  15| 453M  632M  135M 2493M|3941B 2052B| 280k  120k|4.00  6.00 |1242  3037 |1.12 1.29 1.28|1.0   0 315|   0     0 |bash                 167698.5% 429k  20k|bash                 16769 429k  20k8.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:09:47 ubuntu dstat.sh[13174]: 27-02 16:09:47| 13  30  37   0  20| 453M  632M  135M 2493M|4053B 2160B|   0    24k|   0  6.00 | 994  2255 |1.12 1.29 1.28|1.0   0 223|   0     0 |bash                 167694.5%2076k  15k|bash                 167692076k  15k4.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:09:48 ubuntu dstat.sh[13174]: 27-02 16:09:48| 21  31  35   0  13| 453M  632M  135M 2493M|4928B 2160B|   0    12k|   0  3.00 |1454  4449 |1.11 1.29 1.28|3.0   0 195|   0     0 |systemd              1     12%   0    0 |bash                 167691494k  12k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:09:50 ubuntu dstat.sh[13174]: 27-02 16:09:49| 29  32  32   1   6| 456M  629M  135M 2493M|3809B 1944B|   0   324k|   0  13.0 |1970  6257 |1.11 1.29 1.28|1.0 1.0 138|   0     0 |systemd              1     22%   0    0 |bash                 16769 571k4466B1.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 27 16:09:50 ubuntu dstat.sh[13174]: 27-02 16:09:50| 11  23  30  31   5| 580M  505M  135M 2615M|5247B 2160B|4096B  868k|1.00  63.0 |1488  3205 |1.11 1.29 1.28|2.0 1.0 221|   0     0 |bash                 167694.5% 388k  12k|bash                 16769 388k  12k4.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 27 16:09:51 ubuntu dstat.sh[13174]: 27-02 16:09:51|  9  11  38  42   1| 583M  501M  135M 2615M|5410B 2160B|   0  8884k|   0  43.0 | 696  1284 |1.11 1.29 1.28|1.0 1.0  79|   0     0 |keystone-manage      145844.0% 567k  42k|keystone-manage      14584 567k  42k4.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:09:52 ubuntu dstat.sh[13174]: 27-02 16:09:52| 37   8  47   8   1| 600M  484M  135M 2616M|4863B 2160B| 596k   25M|39.0  26.0 | 727   882 |1.11 1.29 1.28|1.0   0 1.0|   0     0 |keystone-manage      14584 42%4792k  38k|keystone-manage      145844792k  38k 42%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:09:53 ubuntu dstat.sh[13174]: 27-02 16:09:53| 42   5  48   5   1| 619M  464M  135M 2616M|5641B 2160B| 380k    0 |41.0     0 | 631   799 |1.10 1.28 1.28|1.0   0   0|   0     0 |keystone-manage      14584 45%4633k  46k|keystone-manage      145844633k  46k 45%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:09:54 ubuntu dstat.sh[13174]: 27-02 16:09:54| 42   6  48   4   1| 643M  438M  135M 2618M|7615B 2160B| 656k    0 |47.0     0 | 607   857 |1.10 1.28 1.28|1.0   0   0|   0     0 |keystone-manage      14584 45%5893k 353k|keystone-manage      145845893k 353k 45%|mysqld       173M|   0     0 |  16    5    0    6    0
