-- Logs begin at Tue 2020-02-25 15:10:09 UTC, end at Tue 2020-02-25 16:39:37 UTC. --
Feb 25 16:00:15 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 16:00:15 ubuntu dstat.sh[1836]: [286B blob data]
Feb 25 16:00:15 ubuntu dstat.sh[1836]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 16:00:15 ubuntu dstat.sh[1836]: 25-02 16:00:15| 15   4  53  25   2| 448M  432M  111M 2721M|   0     0 | 204k 3159k|9.75  31.8 | 672  1179 |1.52 1.29 1.28|2.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 3544 2136k1951k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 25 16:00:16 ubuntu dstat.sh[1836]: 25-02 16:00:16| 21  38  38   0   2| 449M  431M  111M 2721M|6871B 2160B|   0   132k|   0  9.00 |1432  3817 |1.48 1.29 1.28|1.0   0 415|   0     0 |bash                 3544 7.5%1809k  27k|bash                 3544 1809k  27k7.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 25 16:00:17 ubuntu dstat.sh[1836]: 25-02 16:00:17| 26  36  38   0   2| 449M  431M  111M 2721M|6027B 2160B|   0    24k|   0  6.00 |1396  5783 |1.48 1.29 1.28|2.0   0 276|   0     0 |systemd              1    9.0%   0    0 |bash                 3544 1948k  17k3.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 25 16:00:18 ubuntu dstat.sh[1836]: 25-02 16:00:18| 18  20  43  19   0| 454M  426M  111M 2721M|9282B 2160B|   0   784k|   0  82.0 |1454  4199 |1.48 1.29 1.28| 10   0 113|   0     0 |systemd              1     12%   0    0 |bash                 3544  647k4893B1.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 25 16:00:19 ubuntu dstat.sh[1836]: 25-02 16:00:19| 15   9  75   0   1| 575M  305M  111M 2843M|  16k 2160B|   0     0 |   0     0 | 976  1926 |1.48 1.29 1.28|1.0   0  33|   0     0 |systemd              1    9.5%   0    0 |bash                 3544  116k 392B  0%|mysqld       173M|   0     0 |  15    3    0    4    0
Feb 25 16:00:20 ubuntu dstat.sh[1836]: 25-02 16:00:20| 23  27  49   0   1| 583M  297M  111M 2843M|  10k 2160B|   0     0 |   0     0 |1509  3333 |1.48 1.29 1.28|1.0   0 296|   0     0 |keystone-manage      3230 9.0%1584k  81k|keystone-manage      3230 1584k  81k9.0%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 25 16:00:21 ubuntu dstat.sh[1836]: 25-02 16:00:21| 37   5  48  10   1| 599M  280M  111M 2844M|7330B 1944B| 720k  184k|56.0  2.00 | 569   890 |1.44 1.28 1.28|1.0   0   0|   0     0 |keystone-manage      3230  40%4325k   0 |keystone-manage      3230 4325k   0  40%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 25 16:00:22 ubuntu dstat.sh[1836]: 25-02 16:00:22| 41   5  48   5   2| 620M  258M  111M 2845M|6118B 2160B|1020k    0 | 106     0 | 818  1021 |1.44 1.28 1.28|  0 1.0   0|   0     0 |keystone-manage      3230  45%5262k  81k|keystone-manage      3230 5262k  81k 45%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 25 16:00:23 ubuntu dstat.sh[1836]: 25-02 16:00:23| 42   8  35  13   2| 645M  231M  111M 2846M|4722B 2160B| 216k 2468k|19.0  57.0 | 839  1068 |1.44 1.28 1.28|2.0   0   0|   0     0 |keystone-manage      3230  46%6022k 511k|keystone-manage      3230 6022k 511k 46%|mysqld       177M|   0     0 |  15    7    0    6    0
Feb 25 16:00:24 ubuntu dstat.sh[1836]: 25-02 16:00:24| 19  12  33  33   3| 657M  218M  111M 2847M|6273B 2254B|   0  2120k|   0  73.0 |1097  1812 |1.44 1.28 1.28|  0 1.0   0|   0     0 |python2              1519  14%  94k 103k|python3.6            7486   83k 174k1.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 25 16:00:25 ubuntu dstat.sh[1836]: 25-02 16:00:25|  2   3  42  47   6| 658M  217M  111M 2847M|5467B 2160B|   0  1512k|   0   104 | 812  1309 |1.44 1.28 1.28|  0 2.0   0|   0     0 |mysqld               1104 3.0%   0    0 |python2              1943   14k 465B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 25 16:00:26 ubuntu dstat.sh[1836]: 25-02 16:00:26|  3   1  47  49   1| 657M  218M  111M 2847M|4528B 1944B|   0  4096B|   0  1.00 | 312   586 |1.56 1.31 1.29|1.0 1.0   0|   0     0 |etcd                 2921 2.0%   0    0 |python2              1943   14k 459B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 25 16:00:27 ubuntu dstat.sh[1836]: 25-02 16:00:27|  2   2  33  63   2| 658M  217M  112M 2847M|5724B 2160B|   0  1764k|   0  39.0 | 452   858 |1.56 1.31 1.29|  0 1.0   0|   0     0 |mysqld               1104 1.0%   0    0 |python2              1943   14k 463B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 25 16:00:28 ubuntu dstat.sh[1836]: 25-02 16:00:28|  1   1  46  51   2| 658M  217M  112M 2847M|3948B 2160B|   0  1164k|   0  63.0 | 476   882 |1.56 1.31 1.29|  0 1.0   0|   0     0 |jbd2/vda1-8          304  1.0%   0    0 |python2              1943   14k 463B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 25 16:00:29 ubuntu dstat.sh[1836]: 25-02 16:00:29|  4   1  48  48   0| 658M  216M  112M 2848M|5115B 1944B|   0  1012k|   0  72.0 | 529  1119 |1.56 1.31 1.29|  0 1.0 2.0|   0     0 |mysqld               1104 1.0%   0    0 |python2              1943   14k 460B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 25 16:00:30 ubuntu dstat.sh[1836]: 25-02 16:00:30|  2   2  48  48   1| 659M  215M  112M 2848M|5903B 2160B|   0   860k|   0  59.0 | 446   900 |1.56 1.31 1.29|  0 1.0   0|   0     0 |mysqld               1104 0.5%   0    0 |python2              1943   14k 462B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 25 16:00:31 ubuntu dstat.sh[1836]: 25-02 16:00:31|  2   1  45  51   1| 659M  215M  112M 2848M|5226B 2106B|   0   704k|   0  53.0 | 424   889 |1.52 1.31 1.29|1.0 1.0   0|   0     0 |mysqld               1104 0.5%   0    0 |python2              1943   14k 462B0.5%|mysqld       187M|   0     0 |  15    7    0    5    0
Feb 25 16:00:32 ubuntu dstat.sh[1836]: 25-02 16:00:32|  4   2  49  44   0| 659M  214M  112M 2848M|5324B 2214B|   0   652k|   0  53.0 | 452   952 |1.52 1.31 1.29|1.0 1.0   0|   0     0 |mysqld               1104 3.5%   0    0 |python2              1943   14k 464B0.5%|mysqld       187M|   0     0 |  15    7    0    5    0
Feb 25 16:00:33 ubuntu dstat.sh[1836]: 25-02 16:00:33| 10   8  29  51   3| 659M  214M  112M 2848M|6392B 1944B|   0  1500k|   0  92.0 | 605  1121 |1.52 1.31 1.29|  0 3.0   0|   0     0 |mysqld               1104  14%   0    0 |python2              1943   14k 464B  0%|mysqld       188M|   0     0 |  15    7    0    5    0
Feb 25 16:00:34 ubuntu dstat.sh[1836]: 25-02 16:00:34| 13   9  29  48   1| 659M  214M  112M 2848M|  23k 2160B|   0  1476k|   0  80.0 | 583   737 |1.52 1.31 1.29|  0 1.0   0|   0     0 |mysqld               1104  20%   0    0 |python2              1943   14k 465B  0%|mysqld       188M|   0     0 |  15    7    0    5    0
Feb 25 16:00:35 ubuntu dstat.sh[1836]: 25-02 16:00:35| 16  13  36  33   2| 660M  213M  112M 2848M|  18k 1944B|   0   556k|   0  55.0 | 738  1159 |1.52 1.31 1.29|1.0 1.0   0|   0     0 |mysqld               1104  28%   0    0 |python2              1943   14k 472B  0%|mysqld       188M|   0     0 |  15    7    0    5    0
Feb 25 16:00:36 ubuntu dstat.sh[1836]: 25-02 16:00:36|  9   8  40  40   3| 660M  213M  113M 2848M|5057B 2160B|   0   808k|   0  80.0 | 782  1471 |1.48 1.30 1.28|  0 1.0   0|   0     0 |mysqld               1104  13%   0    0 |python2              1943   14k 443B  0%|mysqld       188M|   0     0 |  15    7    0    5    0
Feb 25 16:00:37 ubuntu dstat.sh[1836]: 25-02 16:00:37|  4   4  46  46   1| 660M  212M  113M 2848M|5590B 1944B|   0   516k|   0  43.0 | 533   912 |1.48 1.30 1.28|1.0 1.0   0|   0     0 |mysqld               1104 5.0%   0    0 |python2              1943   14k 468B0.5%|mysqld       189M|   0     0 |  15    7    0    5    0
Feb 25 16:00:38 ubuntu dstat.sh[1836]: 25-02 16:00:38| 11  10  37  42   1| 661M  212M  113M 2848M|5554B 2160B|   0   724k|   0  64.0 | 635  1121 |1.48 1.30 1.28|  0 1.0   0|   0     0 |mysqld               1104  18%   0    0 |python2              1943   14k 465B0.5%|mysqld       189M|   0     0 |  15    7    0    5    0
Feb 25 16:00:39 ubuntu dstat.sh[1836]: 25-02 16:00:39|  7   6  46  42   0| 661M  211M  113M 2848M|5592B 2106B|   0  1208k|   0  54.0 | 542  1144 |1.48 1.30 1.28|  0 1.0 2.0|   0     0 |mysqld               1104  10%   0    0 |python2              1943   14k 460B  0%|mysqld       189M|   0     0 |  15    7    0    5    0
Feb 25 16:00:40 ubuntu dstat.sh[1836]: 25-02 16:00:40|  6   3  41  50   1| 661M  211M  113M 2848M|9776B 1998B|   0   600k|   0  46.0 | 568  1106 |1.48 1.30 1.28|  0 1.0   0|   0     0 |mysqld               1104 5.5%   0    0 |python2              1943   14k 459B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Feb 25 16:00:41 ubuntu dstat.sh[1836]: 25-02 16:00:41| 12   8  45  36   0| 661M  211M  113M 2848M|7046B 2160B|   0   188k|   0  18.0 | 397   668 |1.44 1.30 1.28|1.0 1.0   0|   0     0 |mysqld               1104  18%   0    0 |python2              1943   14k 459B0.5%|mysqld       189M|   0     0 |  15    7    0    5    0
Feb 25 16:00:42 ubuntu dstat.sh[1836]: 25-02 16:00:42|  8   7  45  40   1| 661M  211M  113M 2848M|5186B 2160B|   0   760k|   0  62.0 | 555  1069 |1.44 1.30 1.28|1.0 1.0   0|   0     0 |mysqld               1104  13%   0    0 |python2              1943   14k 469B  0%|mysqld       189M|   0     0 |  15    7    0    5    0
Feb 25 16:00:43 ubuntu dstat.sh[1836]: 25-02 16:00:43|  7   6  41  47   1| 662M  210M  113M 2848M|4014B 2160B|   0   868k|   0  71.0 | 576  1168 |1.44 1.30 1.28|1.0   0   0|   0     0 |mysqld               1104 8.5%   0    0 |python2              1943   14k 463B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Feb 25 16:00:44 ubuntu dstat.sh[1836]: 25-02 16:00:44|  7   3  45  44   1| 662M  209M  113M 2848M|9465B 2160B|   0   844k|   0  50.0 | 661  1666 |1.44 1.30 1.28|  0 3.0   0|   0     0 |mysqld               1104 5.5%   0    0 |python2              1943   14k 469B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Feb 25 16:00:45 ubuntu dstat.sh[1836]: 25-02 16:00:45| 12  12  43  34   1| 663M  209M  114M 2848M|5385B 2160B|   0  1544k|   0   120 | 677  1620 |1.44 1.30 1.28|  0 2.0   0|   0     0 |mysqld               1104  19%   0    0 |python2              1943   14k   0   0%|mysqld       190M|   0     0 |  15    7    0    5    0
