-- Logs begin at Thu 2020-03-12 17:00:39 UTC, end at Thu 2020-03-12 18:39:33 UTC. --
Mar 12 17:45:07 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 17:45:07 ubuntu dstat.sh[1666]: [286B blob data]
Mar 12 17:45:07 ubuntu dstat.sh[1666]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 17:45:07 ubuntu dstat.sh[1666]: 12-03 17:45:07| 17   5  58  19   1| 421M  309M  110M 2868M|   0     0 | 201k 3601k|10.6  36.4 | 782  1373 |1.92 1.52 1.31|1.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3524 2499k2337k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 17:45:08 ubuntu dstat.sh[1666]: 12-03 17:45:08| 18  32  37   4   9| 420M  309M  110M 2868M|8338B 1944B|   0    88k|   0  9.00 |1403  3627 |1.92 1.52 1.31|3.0   0 383|   0     0 |bash                 3524 7.5%1491k  24k|bash                 3524 1491k  24k7.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 17:45:09 ubuntu dstat.sh[1666]: 12-03 17:45:09| 25  32  38   0   5| 420M  309M  110M 2868M|4006B 1566B|   0    20k|   0  5.00 |1363  4654 |1.92 1.52 1.31|2.0   0 264|   0     0 |systemd              1     11%   0    0 |bash                 3524 1940k  17k4.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 17:45:10 ubuntu dstat.sh[1666]: 12-03 17:45:10| 28  29  33   0  11| 421M  308M  110M 2868M|7841B 2106B|   0    12k|   0  3.00 |1479  5332 |1.76 1.50 1.30|1.0   0 171|   0     0 |systemd              1     19%   0    0 |bash                 3524 1084k8254B2.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 17:45:11 ubuntu dstat.sh[1666]: 12-03 17:45:11|  7  12  76   0   4| 546M  182M  110M 2990M|5371B 1944B|   0   204k|   0  2.00 | 920  2107 |1.76 1.50 1.30|2.0   0 109|   0     0 |etcd                 2761 3.5%   0    0 |bash                 3524  238k5502B2.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 12 17:45:12 ubuntu dstat.sh[1666]: 12-03 17:45:12| 28  19  43   0  11| 558M  171M  110M 2990M|  22k 1728B|   0     0 |   0     0 |1149  2494 |1.76 1.50 1.30|1.0   0 202|   0     0 |keystone-manage      3067  22%2212k  81k|keystone-manage      3067 2212k  81k 22%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 17:45:13 ubuntu dstat.sh[1666]: 12-03 17:45:13| 35   3  48  13   2| 574M  154M  110M 2991M|8903B 1944B|1072k  168k| 113  2.00 | 775   958 |1.76 1.50 1.30|1.0 1.0   0|   0     0 |keystone-manage      3067  36%4277k   0 |keystone-manage      3067 4277k   0  36%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 17:45:14 ubuntu dstat.sh[1666]: 12-03 17:45:14| 40   5  49   6   1| 593M  134M  110M 2992M|4604B 1944B| 696k    0 |53.0     0 | 593   797 |1.76 1.50 1.30|1.0   0   0|   0     0 |keystone-manage      3067  43%4790k 138k|keystone-manage      3067 4790k 138k 43%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 17:45:15 ubuntu dstat.sh[1666]: 12-03 17:45:15| 45   5  44   5   2| 619M  106M  110M 2993M|7100B 1728B| 188k    0 |15.0     0 | 554  1054 |1.70 1.49 1.30|2.0   0   0|   0     0 |keystone-manage      3067  44%5962k 481k|keystone-manage      3067 5962k 481k 44%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 12 17:45:16 ubuntu dstat.sh[1666]: 12-03 17:45:16| 17  13  34  35   2| 628M  329M  110M 2770M|5065B 1944B| 100k 4572k|6.00  89.0 | 676  1331 |1.70 1.49 1.30|  0 2.0 7.0|   0     0 |python2              1500  11%  83k  91k|python2              1500   83k  91k 11%|mysqld       184M|   0     0 |  15    7    0    7    0
Mar 12 17:45:17 ubuntu dstat.sh[1666]: 12-03 17:45:17|  3   1  39  53   3| 628M  328M  110M 2770M|5953B 1674B|   0  1752k|   0   110 | 467   600 |1.70 1.49 1.30|  0 4.0   0|   0     0 |keystone-manage      3067 2.5%   0    0 |python2              1770   14k   0   0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 12 17:45:18 ubuntu dstat.sh[1666]: 12-03 17:45:18|  2   1  13  84   1| 628M  328M  110M 2770M|  11k 1998B|   0  1244k|   0   146 | 502   507 |1.70 1.49 1.30|  0 2.0   0|   0     0 |                                        |python2              1770   14k 929B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 12 17:45:19 ubuntu dstat.sh[1666]: 12-03 17:45:19|  3   1  49  47   1| 629M  328M  110M 2770M|6061B 1944B|   0  2696k|   0   140 | 529   871 |1.70 1.49 1.30|2.0 1.0   0|   0     0 |beam.smp             2205 1.5%   0    0 |python2              1770   14k 452B0.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 12 17:45:20 ubuntu dstat.sh[1666]: 12-03 17:45:20|  3   2  47  47   1| 629M  326M  110M 2770M|8742B 1944B|   0  1668k|   0   122 | 799  1352 |1.72 1.50 1.30|  0 1.0   0|   0     0 |mysqld               925  1.5%   0    0 |python2              1770   14k 465B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
