-- Logs begin at Tue 2020-03-10 14:04:03 UTC, end at Tue 2020-03-10 15:41:24 UTC. --
Mar 10 14:45:26 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 14:45:26 ubuntu dstat.sh[1754]: [286B blob data]
Mar 10 14:45:26 ubuntu dstat.sh[1754]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 14:45:26 ubuntu dstat.sh[1754]: 10-03 14:45:26| 18   5  58  18   1| 420M  344M  109M 2835M|   0     0 | 218k 3338k|11.4  37.7 | 845  1619 |1.82 1.34 1.15|2.0   0  27|   0     0 |systemd              1    0.4%   0    0 |bash                 3579 2683k2508k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 14:45:27 ubuntu dstat.sh[1754]: 10-03 14:45:27| 17  36  39   1   8| 420M  344M  109M 2835M|4045B 1944B|   0   128k|   0  8.00 |1384  3622 |1.82 1.34 1.15|2.0   0 378|   0     0 |bash                 3579 7.5%1494k  24k|bash                 3579 1494k  24k7.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 14:45:28 ubuntu dstat.sh[1754]: 10-03 14:45:28| 22  36  39   0   3| 420M  344M  109M 2835M|4456B 2160B|   0    24k|   0  6.00 |2149  6589 |1.76 1.34 1.15|1.0   0 275|   0     0 |systemd              1     10%   0    0 |bash                 3579 2129k  17k4.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 14:45:29 ubuntu dstat.sh[1754]: 10-03 14:45:29| 18  20  43  16   4| 420M  343M  109M 2835M|4058B 2160B|   0   304k|   0  28.0 |1118  2671 |1.76 1.34 1.15|  0 2.0 134|   0     0 |systemd              1     11%   0    0 |bash                 3579  779k7109B1.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 14:45:30 ubuntu dstat.sh[1754]: 10-03 14:45:30| 16  16  37  31   0| 545M  218M  109M 2957M|3926B 2160B|   0   376k|   0  49.0 |1320  3593 |1.76 1.34 1.15|2.0 1.0  87|   0     0 |systemd              1    9.5%   0    0 |bash                 3579  307k3865B1.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 10 14:45:31 ubuntu dstat.sh[1754]: 10-03 14:45:31| 32  22  34  10   1| 557M  207M  109M 2957M|6634B 2160B|   0    36k|   0  9.00 |1249  3021 |1.76 1.34 1.15|1.0 1.0 257|   0     0 |keystone-manage      3156  22%2256k  81k|keystone-manage      3156 2256k  81k 22%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:33 ubuntu dstat.sh[1754]: 10-03 14:45:32|  7   1  43  48   0| 556M  207M  109M 2957M|4324B 2052B|   0  4264k|   0  19.0 | 355   550 |1.76 1.34 1.15|  0 1.0   0|   0     0 |keystone-manage      3156 6.0% 123k   0 |keystone-manage      3156  123k   0 6.0%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:33 ubuntu dstat.sh[1754]: 10-03 14:45:33| 14   2  45  40   1| 566M  197M  109M 2957M|5661B 2052B|   0  4276k|   0  12.0 | 441   619 |2.10 1.41 1.17|  0 1.0   0|   0     0 |keystone-manage      3156  13%2576k   0 |keystone-manage      3156 2576k   0  13%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:34 ubuntu dstat.sh[1754]: 10-03 14:45:34|  3   1  49  47   0| 566M  196M  109M 2957M|6613B 2160B| 268k  372k|15.0  2.00 | 504   742 |2.10 1.41 1.17|  0 1.0   0|   0     0 |keystone-manage      3156 1.0% 297k   0 |keystone-manage      3156  297k   0 1.0%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:35 ubuntu dstat.sh[1754]: 10-03 14:45:35|  4   0  50  46   0| 567M  196M  109M 2957M|6019B 2160B| 132k    0 |17.0     0 | 468   684 |2.10 1.41 1.17|1.0   0   0|   0     0 |keystone-manage      3156 2.5%  96k   0 |keystone-manage      3156   96k   0 2.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:36 ubuntu dstat.sh[1754]: 10-03 14:45:36|  7   2  48  43   0| 569M  193M  109M 2958M|6237B 2160B| 108k    0 |14.0     0 | 417   677 |2.10 1.41 1.17|  0 1.0   0|   0     0 |keystone-manage      3156 6.0% 471k   0 |keystone-manage      3156  471k   0 6.0%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:37 ubuntu dstat.sh[1754]: 10-03 14:45:37|  4   1  49  46   0| 571M  191M  109M 2958M|5672B 2160B| 108k    0 |18.0     0 | 455   710 |2.10 1.41 1.17|  0 1.0   0|   0     0 |keystone-manage      3156 2.5% 334k   0 |keystone-manage      3156  334k   0 2.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:38 ubuntu dstat.sh[1754]: 10-03 14:45:38| 19   3  49  29   1| 583M  179M  109M 2958M|4534B 1944B| 356k  276k|50.0  2.00 | 487   809 |2.01 1.41 1.17|1.0   0   0|   0     0 |keystone-manage      3156  20%2939k  46k|keystone-manage      3156 2939k  46k 20%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 10 14:45:39 ubuntu dstat.sh[1754]: 10-03 14:45:39| 22   1  48  28   1| 588M  173M  109M 2958M|4281B 1890B| 292k    0 |23.0     0 | 460   681 |2.01 1.41 1.17|  0 1.0   0|   0     0 |keystone-manage      3156  21%1246k   0 |keystone-manage      3156 1246k   0  21%|mysqld       173M|   0     0 |  15    5    0    6    0
