-- Logs begin at Thu 2020-02-27 22:30:30 UTC, end at Fri 2020-02-28 00:20:19 UTC. --
Feb 27 23:18:41 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 23:18:42 ubuntu dstat.sh[789]: [286B blob data]
Feb 27 23:18:42 ubuntu dstat.sh[789]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 23:18:42 ubuntu dstat.sh[789]: 27-02 23:18:42| 15   5  51  26   3| 453M  577M  135M 2557M|   0     0 | 148k 2742k|7.01  32.2 | 698  1227 |2.07 1.60 1.45|1.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 4029 2198k2031k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 23:18:43 ubuntu dstat.sh[789]: 27-02 23:18:43| 22  34  29  10   4| 451M  578M  135M 2557M|7580B 1944B| 304k  132k|4.00  8.00 |1440  3710 |1.98 1.59 1.44|2.0   0 395|   0     0 |bash                 4029 7.5%1418k  25k|bash                 4029 1418k  25k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 23:18:44 ubuntu dstat.sh[789]: 27-02 23:18:44| 21  22  42  11   4| 452M  577M  135M 2557M|5857B 2160B|   0    20k|   0  5.00 |1187  3480 |1.98 1.59 1.44|1.0   0 201|   0     0 |systemd              1    5.5%   0    0 |bash                 4029 1478k  12k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 23:18:45 ubuntu dstat.sh[789]: 27-02 23:18:45| 23  30  38   0   8| 454M  576M  135M 2557M|5136B 1944B|   0   688k|   0  8.00 |1586  5014 |1.98 1.59 1.44|1.0   0 208|   0     0 |systemd              1     15%   0    0 |bash                 4029 1531k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 23:18:46 ubuntu dstat.sh[789]: 27-02 23:18:46| 15  16  66   0   4| 578M  451M  135M 2679M|6617B 2160B|   0  1796k|   0  38.0 |1743  4788 |1.98 1.59 1.44|3.0   0  72|   0     0 |systemd              1     11%   0    0 |bash                 4029  264k2082B0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 27 23:18:47 ubuntu dstat.sh[789]: 27-02 23:18:47| 33  21  45   0   1| 588M  440M  135M 2679M|4600B 2160B|   0     0 |   0     0 |1352  2904 |1.98 1.59 1.44|1.0   0 274|   0     0 |keystone-manage      2218  18%2261k  81k|keystone-manage      2218 2261k  81k 18%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:48 ubuntu dstat.sh[789]: 27-02 23:18:48| 19   4  21  56   1| 598M  430M  135M 2680M|6620B 1944B| 120k  328k|4.00  2.00 | 471   701 |1.98 1.60 1.45|  0 1.0   0|   0     0 |keystone-manage      2218  20%2824k   0 |keystone-manage      2218 2824k   0  20%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:49 ubuntu dstat.sh[789]: 27-02 23:18:49|  6   1  35  57   0| 599M  428M  135M 2680M|6362B 1944B| 488k  504k|37.0  1.00 | 507   737 |1.98 1.60 1.45|  0 2.0   0|   0     0 |keystone-manage      2218 5.0% 282k   0 |keystone-manage      2218  282k   0 5.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:50 ubuntu dstat.sh[789]: 27-02 23:18:50|  5   2   0  94   0| 601M  426M  135M 2680M|4966B 1944B|  96k 5104k|12.0  12.0 | 435   706 |1.98 1.60 1.45|  0 2.0   0|   0     0 |keystone-manage      2218 4.0% 458k   0 |keystone-manage      2218  458k   0 4.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:51 ubuntu dstat.sh[789]: 27-02 23:18:51|  5   2  45  48   1| 605M  423M  135M 2680M|4639B 1944B| 188k 2416k|21.0  6.00 | 446   718 |1.98 1.60 1.45|1.0   0   0|   0     0 |keystone-manage      2218 4.5% 643k   0 |keystone-manage      2218  643k   0 4.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:52 ubuntu dstat.sh[789]: 27-02 23:18:52| 22   3  48  26   0| 618M  409M  135M 2680M|6780B 1728B|  84k    0 |6.00     0 | 371   658 |1.98 1.60 1.45|1.0   0 2.0|   0     0 |keystone-manage      2218  23%3349k  46k|keystone-manage      2218 3349k  46k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:53 ubuntu dstat.sh[789]: 27-02 23:18:53| 16   1  21  60   2| 620M  408M  135M 2680M|4979B 1944B|  56k  280k|12.0  1.00 | 419   654 |1.98 1.60 1.45|  0 2.0   0|   0     0 |keystone-manage      2218  14% 288k   0 |keystone-manage      2218  288k   0  14%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 27 23:18:54 ubuntu dstat.sh[789]: 27-02 23:18:54| 21   2  46  27   3| 631M  395M  135M 2681M|5027B 1944B| 516k 4096B|29.0  1.00 | 565   843 |1.98 1.60 1.45|1.0   0   0|   0     0 |keystone-manage      2218  22%3242k 107k|keystone-manage      2218 3242k 107k 22%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 23:18:55 ubuntu dstat.sh[789]: 27-02 23:18:55| 28   5  47  17   2| 647M  379M  135M 2682M|5186B 1944B| 176k    0 |13.0     0 | 521   883 |1.98 1.60 1.45|3.0   0   0|   0     0 |keystone-manage      2218  33%3835k 438k|keystone-manage      2218 3835k 438k 33%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 27 23:18:56 ubuntu dstat.sh[789]: 27-02 23:18:56| 15   8  33  43   2| 650M  375M  135M 2682M|5603B 1944B|   0  1060k|   0  25.0 | 744  1235 |1.98 1.60 1.45|  0 1.0   0|   0     0 |python2              1672  10%  77k  84k|python3.6            7966   56k 116k0.5%|mysqld       177M|   0     0 |  16    7    0    5    0
Feb 27 23:18:57 ubuntu dstat.sh[789]: 27-02 23:18:57|  8   4  45  42   1| 659M  365M  135M 2683M|4437B 1944B|   0   396k|   0  24.0 | 568   991 |1.98 1.60 1.45|  0 1.0   0|   0     0 |keystone-manage      2218 6.0%  38k  53k|keystone-manage      2218   38k  53k6.0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:18:58 ubuntu dstat.sh[789]: 27-02 23:18:58|  3   2  47  47   1| 659M  365M  135M 2683M|5024B 1944B|   0   468k|   0  37.0 | 438   770 |1.90 1.59 1.45|  0 2.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              877    14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:18:59 ubuntu dstat.sh[789]: 27-02 23:18:59|  2   2  48  49   0| 659M  365M  135M 2683M|3637B 1728B|   0   588k|   0  35.0 | 418   746 |1.90 1.59 1.45|  0 1.0   0|   0     0 |etcd                 1913 0.5%   0    0 |python2              877    14k 444B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:00 ubuntu dstat.sh[789]: 27-02 23:19:00|  1   1  48  49   1| 660M  365M  135M 2683M|5206B 2014B|   0  8428k|   0  51.0 | 415   758 |1.90 1.59 1.45|  0 1.0   0|   0     0 |mysqld               325241.0%   0    0 |python2              877    14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:01 ubuntu dstat.sh[789]: 27-02 23:19:01|  3   1  47  50   1| 660M  365M  135M 2683M|4355B 1944B|   0   392k|   0  39.0 | 409   643 |1.90 1.59 1.45|  0 6.0   0|   0     0 |beam.smp             1238 0.5%   0    0 |python2              877    14k   0   0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:02 ubuntu dstat.sh[789]: 27-02 23:19:02|  2   1   0  98   0| 660M  364M  135M 2683M|5123B 1944B|   0   184k|   0  38.0 | 401   601 |1.90 1.59 1.45|  0 6.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |                                        |mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:07 ubuntu dstat.sh[789]: 27-02 23:19:03|  2   2  33  64   1| 660M  364M  135M 2683M|3456B 1944B|  28k  404k|1.00  48.0 | 403   662 |2.15 1.65 1.47|  0 4.0 2.0|   0     0 |python2              877  1.0%  28k1393B|python2              877    28k1393B1.0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:07 ubuntu dstat.sh[789]: 27-02 23:19:04|  1   1  48  50   1| 660M  364M  135M 2683M|4886B 1728B|   0   780k|   0  65.0 | 410   537 |2.15 1.65 1.47|  0 4.0   0|   0     0 |etcd                 1913 1.0%   0    0 |python2              877    14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:07 ubuntu dstat.sh[789]: 27-02 23:19:05|  1   2  48  49   1| 661M  364M  135M 2683M|4230B 1944B|   0   576k|   0  43.0 | 357   640 |2.15 1.65 1.47|  0 3.0   0|   0     0 |etcd                 1913 0.5%   0    0 |python2              877    14k 464B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:07 ubuntu dstat.sh[789]: 27-02 23:19:06|  3   1  48  47   0| 661M  364M  135M 2683M|  10k 1944B|   0  1140k|   0  38.0 | 420   636 |2.15 1.65 1.47|  0 1.0   0|   0     0 |beam.smp             1238 1.5%   0    0 |python2              877    14k   0   0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:07 ubuntu dstat.sh[789]: 27-02 23:19:07|  1   2   9  88   1| 660M  364M  135M 2683M|6478B 1944B|   0   484k|   0  55.0 | 394   587 |2.15 1.65 1.47|  0 2.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              877    14k 925B0.5%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:08 ubuntu dstat.sh[789]: 27-02 23:19:08|  2   2  27  69   1| 660M  364M  135M 2683M|4142B 1944B|   0  1228k|   0  16.0 | 424   773 |2.22 1.67 1.48|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              877    14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:09 ubuntu dstat.sh[789]: 27-02 23:19:09|  2   1  46  51   0| 660M  364M  135M 2683M|3767B 1944B|   0  1036k|   0  37.0 | 403   759 |2.22 1.67 1.48|  0 2.0   0|   0     0 |etcd                 1913 1.0%   0    0 |python2              877    14k 453B0.5%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:10 ubuntu dstat.sh[789]: 27-02 23:19:10|  1   1  44  53   1| 660M  364M  135M 2683M|4484B 1944B|   0  9156k|   0  45.0 | 409   744 |2.22 1.67 1.48|  0 1.0   0|   0     0 |accounts-daemon      1001 0.5%   0    0 |python2              877    14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:11 ubuntu dstat.sh[789]: 27-02 23:19:11|  2   2  49  47   0| 660M  364M  135M 2683M|5761B 1944B|   0   492k|   0  36.0 | 497   884 |2.22 1.67 1.48|  0 1.0   0|   0     0 |mysqld               325241.0%   0    0 |python2              877    14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:12 ubuntu dstat.sh[789]: 27-02 23:19:12|  2   1  40  57   0| 660M  363M  135M 2683M|4829B 1944B|   0   396k|   0  28.0 | 451   836 |2.22 1.67 1.48|  0 1.0 2.0|   0     0 |conntrackd           166370.5%   0    0 |python2              877    14k 458B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 23:19:13 ubuntu dstat.sh[789]: 27-02 23:19:13|  2   1  46  51   1| 660M  363M  135M 2684M|5502B 1944B|   0   396k|   0  30.0 | 414   739 |2.12 1.66 1.47|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              877    14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:14 ubuntu dstat.sh[789]: 27-02 23:19:14|  1   1  38  60   0| 660M  363M  135M 2684M|5797B 1944B|   0   352k|   0  20.0 | 354   665 |2.12 1.66 1.47|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              877    14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:15 ubuntu dstat.sh[789]: 27-02 23:19:15|  3   1  43  54   0| 661M  362M  136M 2684M|4857B 1944B|   0   808k|   0  65.0 | 507   856 |2.12 1.66 1.47|  0 1.0   0|   0     0 |etcd                 1913 0.5%   0    0 |python2              877    14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:16 ubuntu dstat.sh[789]: 27-02 23:19:16|  3   1  48  49   0| 661M  362M  136M 2684M|5442B 1944B|   0   416k|   0  33.0 | 450   806 |2.12 1.66 1.47|  0 1.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              877    14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:17 ubuntu dstat.sh[789]: 27-02 23:19:17|  2   1  50  48   0| 661M  362M  136M 2684M|7855B 1944B|   0   384k|   0  24.0 | 394   708 |2.12 1.66 1.47|  0 1.0   0|   0     0 |python2              877  0.5%  14k 452B|python2              877    14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:18 ubuntu dstat.sh[789]: 27-02 23:19:18|  2   2  48  49   1| 661M  362M  136M 2684M|  11k 1944B|   0   412k|   0  26.0 | 474   796 |2.03 1.65 1.47|  0 1.0   0|   0     0 |python2              877  0.5%  14k 459B|python2              877    14k 459B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:19 ubuntu dstat.sh[789]: 27-02 23:19:19|  2   2  48  49   0| 661M  362M  136M 2684M|6894B 1944B|   0   648k|   0  52.0 | 581   998 |2.03 1.65 1.47|  0 1.0   0|   0     0 |etcd                 1913 0.5%   0    0 |python2              877    14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:20 ubuntu dstat.sh[789]: 27-02 23:19:20|  2   1  40  55   2| 661M  361M  136M 2684M|5419B 1836B|   0  8168k|   0  32.0 | 332   649 |2.03 1.65 1.47|  0 2.0   0|   0     0 |beam.smp             1238 2.5%   0    0 |python2              877    14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:21 ubuntu dstat.sh[789]: 27-02 23:19:21| 12   8  29  47   4| 661M  361M  136M 2684M|4252B 2052B|   0   292k|   0  21.0 | 565   845 |2.03 1.65 1.47|  0 1.0   0|   0     0 |mysqld               32524 19%   0    0 |python2              877    14k 469B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 23:19:22 ubuntu dstat.sh[789]: 27-02 23:19:22|  6   5  39  48   3| 662M  361M  136M 2684M|5491B 1890B|   0   248k|   0  24.0 | 538   933 |2.03 1.65 1.47|  0 2.0 2.0|   0     0 |mysqld               325249.5%   0    0 |python2              877    14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
