-- Logs begin at Tue 2020-02-18 20:57:58 UTC, end at Tue 2020-02-18 22:44:28 UTC. --
Feb 18 21:49:48 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 18 21:49:52 ubuntu dstat.sh[1369]: [286B blob data]
Feb 18 21:49:52 ubuntu dstat.sh[1369]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 18 21:49:52 ubuntu dstat.sh[1369]: 18-02 21:49:52| 15   4  53  25   2| 457M  702M  136M 2430M|   0     0 | 152k 2256k|6.96  30.0 | 713  1179 |1.30 1.39 1.41|2.0   0  21|   0     0 |systemd              1    0.3%   0    0 |bash                 4453 2052k1861k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 18 21:49:53 ubuntu dstat.sh[1369]: 18-02 21:49:53| 25  24  34   6  10| 581M  576M  136M 2553M|5926B 2916B| 924k  136k|10.0  7.00 |2012  6465 |1.30 1.39 1.41|  0   0  98|   0     0 |systemd              1     21%   0    0 |bash                 4453  250k1398B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Feb 18 21:49:54 ubuntu dstat.sh[1369]: 18-02 21:49:54| 14  17  49   7  14| 582M  575M  136M 2553M|6208B 3240B|   0  8024k|   0  19.0 |1145  2662 |1.28 1.39 1.41|2.0   0 258|   0     0 |bash                 4453 6.0% 498k  15k|bash                 4453  498k  15k6.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 21:49:55 ubuntu dstat.sh[1369]: 18-02 21:49:55| 40   8  42   4   5| 604M  553M  136M 2553M|6687B 2958B| 252k   33M|13.0  34.0 | 875  1249 |1.28 1.39 1.41|1.0   0  39|   0     0 |keystone-manage      2780  39%5281k  81k|keystone-manage      2780 5281k  81k 39%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 21:49:56 ubuntu dstat.sh[1369]: 18-02 21:49:56| 33   2  46  13   7| 623M  533M  136M 2554M|6522B 3132B| 612k    0 |71.0     0 | 702   933 |1.28 1.39 1.41|1.0   0   0|   0     0 |keystone-manage      2780  36%4521k  46k|keystone-manage      2780 4521k  46k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 21:49:57 ubuntu dstat.sh[1369]: 18-02 21:49:57| 38   5  44   7   6| 639M  516M  136M 2555M|5546B 3024B| 576k    0 |42.0     0 | 722   932 |1.28 1.39 1.41|1.0   0 2.0|   0     0 |keystone-manage      2780  42%4115k 126k|keystone-manage      2780 4115k 126k 42%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 21:49:58 ubuntu dstat.sh[1369]: 18-02 21:49:58| 29   6  40  21   5| 655M  499M  136M 2555M|9789B 3240B| 184k  724k|14.0  3.00 | 743   965 |1.28 1.39 1.41|2.0   0   0|   0     0 |keystone-manage      2780  28%3241k 419k|keystone-manage      2780 3241k 419k 28%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 18 21:49:59 ubuntu dstat.sh[1369]: 18-02 21:49:59| 19  10  38  31   1| 665M  488M  136M 2556M|8353B 3240B|   0  1752k|   0  89.0 |1115  2031 |1.34 1.40 1.41|  0 1.0   0|   0     0 |python2              2027  12%  90k  99k|python3.6            8393   83k 174k1.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 18 21:50:00 ubuntu dstat.sh[1369]: 18-02 21:50:00|  4   2  46  48   1| 665M  487M  136M 2556M|5685B 3240B|   0  1844k|   0   135 | 768  1545 |1.34 1.40 1.41|  0 1.0   0|   0     0 |mysqld               624  1.5%   0    0 |python2              2342   14k 472B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 18 21:50:01 ubuntu dstat.sh[1369]: 18-02 21:50:01|  3   3  44  49   2| 666M  487M  136M 2557M|5691B 3240B|   0  1192k|   0  85.0 | 613  1269 |1.34 1.40 1.41|  0 1.0   0|   0     0 |mysqld               624  1.5%   0    0 |python2              2342   14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
