"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 04:05:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 04:05:43,15.768,4.756,54.496,23.705,1.276,441008128,793686016,91881472,2595610624,0,0,175601.187,2982776.808,9.621,34.359,720.747,1315.568,0.840,1.010,1.130,2,0,24.756,0,0,14,3,0,5,0
01-04 04:05:44,21.827,40.102,37.563,0,0.508,440487936,793595904,91897856,2595958784,3783,1944,262144,118784,4,7,1398,3841,0.840,1.010,1.130,1,0,386,0,0,14,3,0,5,0
01-04 04:05:45,27.778,33.838,37.879,0,0.505,440766464,793169920,91897856,2596118528,3978,1728,0,24576,0,6,1515,3773,0.770,0.990,1.130,2,0,263,0,0,14,3,0,5,0
01-04 04:05:46,24.242,36.364,38.889,0,0.505,451878912,782069760,91897856,2596159488,4644,1944,0,16384,0,4,1997,6411,0.770,0.990,1.130,15,0,230,0,0,14,3,0,5,0
01-04 04:05:47,12.690,12.690,61.421,10.152,3.046,571232256,662310912,91897856,2724093952,5039,1944,0,16039936,0,17,1370,3830,0.770,0.990,1.130,0,0,25,0,0,16,3,0,5,0
01-04 04:05:48,14.925,26.368,54.726,0,3.980,572305408,661196800,91897856,2724130816,3655,1620,0,18726912,0,19,1226,3019,0.770,0.990,1.130,1,0,289,0,0,16,5,0,7,0
01-04 04:05:49,34.951,6.311,43.204,11.650,3.883,594120704,638578688,92213248,2724593664,3644,2052,561152,172032,59,2,560,1013,0.770,0.990,1.130,0,1,6,0,0,16,5,0,7,0
01-04 04:05:50,3.590,1.538,46.154,44.103,4.615,594788352,637628416,92262400,2724827136,3402,1944,397312,0,65,0,406,685,0.790,0.990,1.130,1,0,0,0,0,16,5,0,7,0
01-04 04:05:51,11.500,2,47,36.500,3,599179264,632614912,92454912,2725257216,4214,1944,618496,0,91,0,554,939,0.790,0.990,1.130,0,1,0,0,0,16,5,0,8,0
01-04 04:05:52,24.876,3.980,45.771,20.398,4.975,614768640,616611840,92610560,2725515264,4133,1728,360448,0,56,0,529,980,0.790,0.990,1.130,1,0,0,0,0,16,5,0,7,0
01-04 04:05:53,23.153,2.463,30.049,40.887,3.448,620433408,610234368,92610560,2726195200,4667,1986,589824,1994752,42,101,697,735,0.790,0.990,1.130,1,0,0,0,0,16,5,0,7,0
01-04 04:05:54,39.196,3.015,41.709,15.578,0.503,641429504,588206080,92659712,2727120896,3698,1728,196608,786432,16,12,551,806,0.790,0.990,1.130,1,0,0,0,0,16,5,0,7,0
01-04 04:05:55,23.116,11.055,28.643,36.181,1.005,655142912,573464576,92884992,2727895040,5043,1944,0,2056192,0,89,1020,1936,0.970,1.030,1.140,0,1,0,0,0,16,7,0,7,0
