"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","25 Feb 2020 09:48:47 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
25-02 09:48:47,0.884,0.322,97.003,1.595,0.196,471740416,548052992,115310592,2747559936,0,0,10081.412,168714.334,0.629,1.771,92.484,109.312,2.340,1.570,1.380,1,1,1.396,0,0,14,3,0,4,0
25-02 09:48:48,18.227,36.946,35.468,5.419,3.941,472371200,547033088,115326976,2747879424,6031,1944,233472,122880,3,8,1504,3301,2.340,1.570,1.380,1,0,354,0,0,14,3,0,4,0
25-02 09:48:49,21.256,28.502,39.130,0,11.111,473669632,545660928,115326976,2748006400,4602,2106,0,270336,0,7,1303,3990,2.340,1.570,1.380,1,0,201,0,0,14,3,0,4,0
25-02 09:48:50,17.619,28.095,35.238,0,19.048,474447872,544677888,115326976,2748260352,6260,1944,0,16384,0,4,1082,3153,2.340,1.570,1.380,2,0,208,0,0,14,3,0,4,0
25-02 09:48:51,23.267,19.307,54.950,0,2.475,603656192,414982144,115326976,2876112896,5069,1944,0,0,0,0,1732,5433,2.340,1.570,1.380,0,0,51,0,0,16,3,0,4,0
25-02 09:48:52,7.656,19.617,58.852,0,13.876,603209728,415424512,115326976,2876116992,4960,1782,0,0,0,0,938,1985,2.390,1.600,1.390,1,0,183,0,0,16,5,0,4,0
25-02 09:48:53,30.769,15.385,40.865,0.962,12.019,615821312,402694144,115335168,2876223488,5206,1890,0,110592,0,2,877,1653,2.390,1.600,1.390,1,0,114,0,0,16,5,0,6,0
25-02 09:48:54,38.119,5.446,46.040,7.921,2.475,635396096,382791680,115466240,2876329984,4474,1836,233472,0,38,0,492,795,2.390,1.600,1.390,1,0,0,0,0,16,5,0,6,0
25-02 09:48:55,36.318,4.975,44.776,7.463,6.468,652124160,365203456,115466240,2877063168,6678,2052,585728,0,41,0,591,849,2.390,1.600,1.390,1,0,0,0,0,16,5,0,6,0
25-02 09:48:56,21.026,4.103,35.385,18.974,20.513,666419200,350572544,115470336,2877329408,4663,1770,4096,0,1,0,435,769,2.390,1.600,1.390,0,1,2,0,0,16,5,0,6,0
25-02 09:48:57,17.822,4.455,46.535,29.208,1.980,674095104,342437888,115470336,2877788160,4709,1944,73728,0,6,0,454,758,2.280,1.590,1.390,1,0,0,0,0,16,5,0,6,0
