-- Logs begin at Thu 2020-02-27 20:15:39 UTC, end at Thu 2020-02-27 21:54:27 UTC. --
Feb 27 21:05:25 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 21:05:27 ubuntu dstat.sh[1041]: [286B blob data]
Feb 27 21:05:27 ubuntu dstat.sh[1041]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 21:05:27 ubuntu dstat.sh[1041]: 27-02 21:05:26| 15   4  51  27   3| 449M  500M  111M 2653M|   0     0 | 170k 2822k|9.16  31.1 | 688  1213 |1.34 1.41 1.35|1.0 1.0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3273 2178k2021k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 21:05:28 ubuntu dstat.sh[1041]: 27-02 21:05:27| 18  24  23  33   3| 450M  498M  111M 2653M|5414B 2160B| 280k 1200k|4.00  71.0 |1395  3891 |1.34 1.41 1.35|7.0   0 240|   0     0 |bash                 3273 3.5%2078k  16k|bash                 3273 2078k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 21:05:29 ubuntu dstat.sh[1041]: 27-02 21:05:28| 28  33  37   0   2| 450M  498M  111M 2653M|4635B 2160B|   0    16k|   0  4.00 |1333  5186 |1.34 1.41 1.35|1.0   0 226|   0     0 |systemd              1     15%   0    0 |bash                 3273 1418k  13k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 21:05:30 ubuntu dstat.sh[1041]: 27-02 21:05:29| 17  18  62   0   3| 574M  374M  111M 2775M|5235B 1944B|   0     0 |   0     0 |1618  4360 |1.32 1.40 1.35|  0   0  52|   0     0 |systemd              1     14%   0    0 |bash                 3273  232k 656B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 27 21:05:31 ubuntu dstat.sh[1041]: 27-02 21:05:30| 13  23  52   5   6| 574M  374M  111M 2775M|4358B 2160B|   0  8024k|   0  19.0 |1238  2902 |1.32 1.40 1.35|3.0   0 273|   0     0 |bash                 3273 6.0% 579k  17k|bash                 3273  579k  17k6.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 21:05:32 ubuntu dstat.sh[1041]: 27-02 21:05:31| 43   9  48   0   1| 599M  349M  111M 2775M|7429B 2160B|   0     0 |   0     0 | 632   975 |1.32 1.40 1.35|1.0   0  24|   0     0 |keystone-manage      2455  47%5765k  81k|keystone-manage      2455 5765k  81k 47%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 21:05:33 ubuntu dstat.sh[1041]: 27-02 21:05:32| 10   2  22  66   0| 604M  343M  111M 2775M|4833B 2160B| 228k  592k|38.0  8.00 | 417   685 |1.32 1.40 1.35|2.0 2.0   0|   0     0 |keystone-manage      2455  11%1380k  46k|keystone-manage      2455 1380k  46k 11%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 21:05:34 ubuntu dstat.sh[1041]: 27-02 21:05:33| 32   2   0  67   1| 617M  330M  111M 2776M|4422B 1944B|  76k 1096k|13.0  42.0 | 530   686 |1.32 1.40 1.35|  0 4.0   0|   0     0 |keystone-manage      2455  30%2962k   0 |keystone-manage      2455 2962k   0  30%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 21:05:35 ubuntu dstat.sh[1041]: 27-02 21:05:34| 20   4  34  44   0| 628M  319M  111M 2776M|4061B 2160B| 568k 2252k|29.0  57.0 | 636   834 |1.37 1.41 1.35|1.0   0   0|   0     0 |keystone-manage      2455  20%3089k 107k|keystone-manage      2455 3089k 107k 20%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 21:05:36 ubuntu dstat.sh[1041]: 27-02 21:05:35| 40   9  39  12   1| 647M  298M  111M 2777M|4411B 2214B|  88k   33M|8.00  37.0 | 930  1343 |1.37 1.41 1.35|1.0 1.0   0|   0     0 |keystone-manage      2455  37%3965k 494k|keystone-manage      2455 3965k 494k 37%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 27 21:05:37 ubuntu dstat.sh[1041]: 27-02 21:05:36| 13   7  42  38   2| 657M  288M  111M 2778M|4802B 2200B|   0  1228k|   0  80.0 | 794  1533 |1.37 1.41 1.35|  0 1.0   0|   0     0 |python2              1559 7.0%  51k  56k|python2              1559   51k  56k7.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 21:05:38 ubuntu dstat.sh[1041]: 27-02 21:05:37|  2   3  47  46   2| 657M  287M  112M 2778M|5523B 2160B|   0  1588k|   0   119 | 684  1494 |1.37 1.41 1.35|1.0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1609   14k 465B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 21:05:39 ubuntu dstat.sh[1041]: 27-02 21:05:38|  4   2  48  46   1| 658M  286M  112M 2778M|4345B 1998B|   0  1788k|   0   130 | 723  1552 |1.37 1.41 1.35|  0 1.0   0|   0     0 |mysqld               327561.5%   0    0 |python2              1609   14k 471B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 27 21:05:40 ubuntu dstat.sh[1041]: 27-02 21:05:39|  4   3  46  45   2| 658M  285M  112M 2779M|6002B 2106B|   0  1540k|   0   122 | 720  1487 |1.42 1.42 1.36|  0 1.0   0|   0     0 |mysqld               327565.0%   0    0 |python2              1609   14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 27 21:05:41 ubuntu dstat.sh[1041]: 27-02 21:05:40| 10   7  47  32   4| 659M  283M  112M 2779M|6345B 2160B|   0   984k|   0   101 | 713  1750 |1.42 1.42 1.36|  0 1.0 2.0|   0     0 |mysqld               32756 15%   0    0 |python2              1609   14k 460B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 27 21:05:42 ubuntu dstat.sh[1041]: 27-02 21:05:41|  6   8  42  33  11| 660M  282M  113M 2779M|4641B 2160B|   0   976k|   0   102 | 682  1708 |1.42 1.42 1.36|1.0 1.0   0|   0     0 |mysqld               32756 13%   0    0 |python2              1609   14k 465B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 27 21:05:43 ubuntu dstat.sh[1041]: 27-02 21:05:42| 11  12  36  29  11| 660M  282M  113M 2779M|5616B 1782B|   0  1144k|   0   101 | 730  1395 |1.42 1.42 1.36|1.0 1.0   0|   0     0 |mysqld               32756 23%   0    0 |python2              1609   14k 474B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 27 21:05:44 ubuntu dstat.sh[1041]: 27-02 21:05:43|  8   7  39  43   2| 661M  281M  113M 2779M|6731B 2322B|8192B 5188k|1.00   105 | 719  1593 |1.42 1.42 1.36|  0 2.0   0|   0     0 |mysqld               32756 12%   0    0 |python2              1609   14k 480B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 27 21:05:45 ubuntu dstat.sh[1041]: 27-02 21:05:44|  3   2  42  51   1| 661M  281M  113M 2779M|4673B 2160B|   0  4268k|   0  40.0 | 442   942 |1.39 1.41 1.35|  0 1.0   0|   0     0 |mysqld               327562.5%   0    0 |python2              1609   14k 459B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 27 21:05:46 ubuntu dstat.sh[1041]: 27-02 21:05:45|  6   5  13  76   1| 661M  281M  113M 2779M|4656B 1944B|   0  2784k|   0  85.0 | 519   796 |1.39 1.41 1.35|  0 1.0   0|   0     0 |mysqld               327567.0%   0    0 |python2              1609   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
