"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Feb 2020 09:52:08 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-02 09:52:08,1.752,0.601,93.092,4.175,0.381,475447296,606941184,141066240,2670747648,0,0,18265.341,322335.780,0.959,3.708,127.153,180.235,1.570,1.490,1.410,2,0,2.539,0,0,14,4,0,4,0
22-02 09:52:09,22.488,30.622,30.144,6.220,10.526,476672000,605208576,141070336,2671079424,6802,13862,233472,2048000,3,57,1494,5153,1.570,1.490,1.410,2,0,200,0,0,14,4,0,4,0
22-02 09:52:10,23.558,30.288,37.981,0,8.173,477794304,603942912,141070336,2671276032,8853,14282,0,16384,0,4,1416,5089,1.570,1.490,1.410,3,0,179,0,0,14,4,0,4,0
22-02 09:52:11,13.366,16.832,63.861,0,5.941,607645696,473681920,141070336,2799210496,3137,1644,0,0,0,0,832,1777,1.570,1.490,1.410,0,0,45,0,0,16,4,0,4,0
22-02 09:52:12,10.407,24.887,40.271,0,24.434,607907840,473419776,141070336,2799210496,13943,28536,0,0,0,0,1421,3463,1.520,1.490,1.410,3,0,234,0,0,16,6,0,4,0
22-02 09:52:13,26.606,13.761,38.532,0,21.101,620093440,461094912,141074432,2799321088,6278,10940,0,0,0,0,825,1704,1.520,1.490,1.410,2,0,61,0,0,16,6,0,6,0
22-02 09:52:14,38.462,5.288,24.519,14.904,16.827,646365184,434556928,141082624,2799493120,3734,1026,102400,458752,6,11,610,734,1.520,1.490,1.410,2,1,0,0,0,16,6,0,6,0
22-02 09:52:15,22.388,1.990,0,67.164,8.458,653205504,427237376,141082624,2799878144,6629,1080,274432,782336,20,47,552,660,1.520,1.490,1.410,0,3,0,0,0,16,6,0,6,0
22-02 09:52:16,5.970,2.488,0,88.557,2.985,655446016,424636416,141082624,2800209920,3270,1066,286720,131072,18,12,420,640,1.520,1.490,1.410,0,3,0,0,0,16,6,0,6,0
22-02 09:52:17,25.871,1.990,21.393,49.751,0.995,671989760,407687168,141082624,2800513024,3698,1080,131072,159744,6,35,499,649,1.640,1.510,1.420,0,1,0,0,0,16,6,0,6,0
22-02 09:52:18,2.020,1.515,48.485,46.970,1.010,673513472,406159360,141082624,2800517120,2944,918,32768,32768,3,8,298,537,1.640,1.510,1.420,1,0,0,0,0,16,6,0,5,0
22-02 09:52:19,32.195,10.732,22.439,32.195,2.439,684912640,393682944,141099008,2801455104,18019,135072,69632,1134592,3,9,1096,3149,1.640,1.510,1.420,0,1,2,0,0,16,8,0,5,0
22-02 09:52:20,6.061,4.040,41.414,47.475,1.010,692269056,386289664,141139968,2801451008,7180,28402,0,843776,0,23,523,1335,1.640,1.510,1.420,4,0,0,0,0,16,8,0,5,0
22-02 09:52:21,5.528,2.010,12.060,80.402,0,693067776,385368064,141152256,2801561600,6021,19128,0,126976,0,4,347,799,1.640,1.510,1.420,0,1,0,0,0,16,8,0,5,0
22-02 09:52:22,2.525,1.515,45.960,48.990,1.010,694595584,383750144,141172736,2801631232,2524,918,0,397312,0,25,460,829,1.670,1.520,1.420,0,1,0,0,0,16,8,0,5,0
22-02 09:52:23,2.051,1.026,45.641,49.231,2.051,694480896,383561728,141234176,2801872896,3839,1080,0,655360,0,47,527,929,1.670,1.520,1.420,0,1,0,0,0,16,8,0,5,0
22-02 09:52:24,2.020,1.515,46.970,49.495,0,694784000,383041536,141283328,2802032640,2657,972,0,802816,0,55,533,921,1.670,1.520,1.420,1,0,0,0,0,16,8,0,5,0
22-02 09:52:25,1.523,1.015,46.193,51.269,0,695070720,382676992,141328384,2802065408,2180,1080,0,3043328,0,61,362,688,1.670,1.520,1.420,0,1,0,0,0,16,8,0,5,0
22-02 09:52:26,2.010,3.015,45.729,47.739,1.508,695173120,382300160,141381632,2802266112,3482,1080,0,696320,0,53,540,912,1.670,1.520,1.420,0,1,0,0,0,16,8,0,5,0
22-02 09:52:27,2.030,0.508,41.624,55.838,0,695291904,381984768,141463552,2802380800,2817,1080,0,647168,0,46,504,879,1.860,1.560,1.440,0,1,0,0,0,16,8,0,5,0
22-02 09:52:28,2.030,0.508,48.223,48.731,0.508,695410688,381718528,141508608,2802475008,3233,972,0,532480,0,32,463,852,1.860,1.560,1.440,0,1,0,0,0,16,8,0,5,0
22-02 09:52:29,3,1.500,48.500,46.500,0.500,695803904,381132800,141565952,2802589696,3718,1080,0,520192,0,38,568,1071,1.860,1.560,1.440,0,1,2,0,0,16,8,0,5,0
22-02 09:52:30,2.010,2.010,46.231,47.236,2.513,695951360,380866560,141606912,2802659328,5076,1080,0,1425408,0,60,496,863,1.860,1.560,1.440,0,1,0,0,0,16,8,0,5,0
22-02 09:52:31,2.513,1.005,37.186,56.784,2.513,695808000,380964864,141623296,2802688000,5809,972,0,1056768,0,81,467,739,1.860,1.560,1.440,0,1,0,0,0,16,8,0,5,0
22-02 09:52:32,2.010,2.010,45.729,46.231,4.020,695808000,380710912,141692928,2802872320,5143,972,0,630784,0,41,541,853,1.950,1.590,1.450,0,1,0,0,0,16,8,0,5,0
22-02 09:52:33,2,1,47,49,1,695914496,380588032,141713408,2802868224,3519,1080,0,172032,0,15,412,702,1.950,1.590,1.450,0,1,0,0,0,16,8,0,5,0
22-02 09:52:34,1.523,0.508,41.117,56.345,0.508,696041472,380456960,141733888,2802851840,3300,972,0,114688,0,12,392,760,1.950,1.590,1.450,0,1,0,0,0,16,8,0,5,0
22-02 09:52:35,2,1.500,40,56.500,0,696053760,380395520,141746176,2802888704,6914,1080,0,131072,0,7,373,626,1.950,1.590,1.450,0,2,0,0,0,16,8,0,5,0
22-02 09:52:36,1.015,0.508,0,98.477,0,695980032,380461056,141746176,2802896896,4158,972,0,0,0,0,296,585,1.950,1.590,1.450,0,2,0,0,0,16,8,0,5,0
