-- Logs begin at Sat 2020-03-28 22:10:26 UTC, end at Sun 2020-03-29 21:05:56 UTC. --
Mar 29 19:25:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 29 19:25:30 ubuntu dstat.sh[13637]: [286B blob data]
Mar 29 19:25:30 ubuntu dstat.sh[13637]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 29 19:25:30 ubuntu dstat.sh[13637]: 29-03 19:25:30|  1   0  98   1   0| 430M  701M 88.5M 2510M|   0     0 |6730B  104k|0.44  1.27 |  77    87 |1.11 1.19 1.18|2.0   0 1.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16877  81k  76k0.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:31 ubuntu dstat.sh[13637]: 29-03 19:25:31| 16  34  39   1   9| 425M  705M 88.5M 2511M|6535B 2214B| 292k  128k|4.00  6.00 |1327  3602 |1.11 1.19 1.18|1.0   0 356|   0     0 |bash                 168777.0% 657k  22k|bash                 16877 657k  22k7.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:32 ubuntu dstat.sh[13637]: 29-03 19:25:32| 19  31  39   0  12| 425M  705M 88.5M 2511M|3577B 2160B|   0    28k|   0  7.00 |1182  3542 |1.11 1.19 1.18|1.0   0 260|   0     0 |bash                 168774.5%2301k  17k|bash                 168772301k  17k4.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:33 ubuntu dstat.sh[13637]: 29-03 19:25:33| 22  26  36   4  12| 425M  705M 88.6M 2511M|3573B 1782B|   0    33M|   0  39.0 |1230  2494 |1.11 1.19 1.18|1.0   0 207|   0     0 |systemd              1    8.5%   0    0 |bash                 168771418k  13k3.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 29 19:25:34 ubuntu dstat.sh[13637]: 29-03 19:25:34| 27  28  41   0   4| 550M  580M 88.6M 2633M|3888B 2322B|   0     0 |   0     0 |1856  6671 |1.18 1.21 1.18|  0   0  81|   0     0 |systemd              1     23%   0    0 |bash                 16877 232k 656B0.5%|mysqld       174M|   0     0 |  16    3    0    5    0
Mar 29 19:25:35 ubuntu dstat.sh[13637]: 29-03 19:25:35|  9  21  65   0   6| 551M  579M 88.6M 2633M|6298B 1782B|   0     0 |   0     0 |1011  2159 |1.18 1.21 1.18|1.0   0 199|   0     0 |bash                 168774.0% 370k  11k|bash                 16877 370k  11k4.0%|mysqld       174M|   0     0 |  16    5    0    5    0
Mar 29 19:25:36 ubuntu dstat.sh[13637]: 29-03 19:25:36| 33  16  43   1   7| 569M  561M 88.6M 2633M|3731B 2322B|   0   124k|   0  2.00 | 856  1529 |1.18 1.21 1.18|1.0   0  96|   0     0 |keystone-manage      14955 33%4471k  81k|keystone-manage      149554471k  81k 33%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:37 ubuntu dstat.sh[13637]: 29-03 19:25:37| 11   3  48  38   1| 574M  555M 88.6M 2634M|3440B 2160B| 780k    0 |73.0     0 | 584   912 |1.18 1.21 1.18|1.0   0   0|   0     0 |keystone-manage      14955 12%1326k   0 |keystone-manage      149551326k   0  12%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:38 ubuntu dstat.sh[13637]: 29-03 19:25:38|  5   1  23  71   1| 575M  553M 88.9M 2634M|4026B 2160B| 384k 1952k|80.0  86.0 | 514   846 |1.18 1.21 1.18|  0 1.0   0|   0     0 |keystone-manage      149552.5% 140k   0 |keystone-manage      14955 140k   0 2.5%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:39 ubuntu dstat.sh[13637]: 29-03 19:25:39| 35   3  48  14   1| 592M  536M 89.0M 2634M|6451B 2160B| 472k    0 |54.0     0 | 673   946 |1.16 1.20 1.18|1.0   0   0|   0     0 |keystone-manage      14955 35%3897k  46k|keystone-manage      149553897k  46k 35%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:40 ubuntu dstat.sh[13637]: 29-03 19:25:40| 37   5  46   8   4| 610M  517M 89.0M 2635M|4679B 1944B| 660k    0 |48.0     0 | 611   878 |1.16 1.20 1.18|1.0   0 2.0|   0     0 |keystone-manage      14955 41%4927k 228k|keystone-manage      149554927k 228k 41%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 29 19:25:41 ubuntu dstat.sh[13637]: 29-03 19:25:41| 31   9  35  24   0| 621M  505M 89.0M 2636M|4764B 2160B| 108k 1588k|10.0  14.0 | 770  1262 |1.16 1.20 1.18|  0 1.0   0|   0     0 |keystone-manage      14955 24%1823k 375k|keystone-manage      149551823k 375k 24%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 29 19:25:42 ubuntu dstat.sh[13637]: 29-03 19:25:42|  8   4  40  49   0| 630M  495M 89.1M 2636M|4675B 2160B|   0   456k|   0  30.0 | 559  1033 |1.16 1.20 1.18|  0 1.0   0|   0     0 |keystone-manage      149554.5%  38k  53k|keystone-manage      14955  38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:43 ubuntu dstat.sh[13637]: 29-03 19:25:43|  2   2  49  47   1| 631M  494M 89.1M 2636M|4746B 2160B|   0   436k|   0  29.0 | 390   724 |1.16 1.20 1.18|  0 2.0   0|   0     0 |jbd2/vda1-8          304  0.5%   0    0 |python2              13720  14k 452B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:44 ubuntu dstat.sh[13637]: 29-03 19:25:44|  2   1  31  66   0| 630M  495M 89.2M 2637M|4938B 1944B|   0  3748k|   0  68.0 | 419   820 |1.23 1.22 1.19|  0 2.0   0|   0     0 |mysqld               129171.0%   0    0 |python2              13720  14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:45 ubuntu dstat.sh[13637]: 29-03 19:25:45|  2   2  47  48   1| 630M  494M 89.3M 2637M|4265B 2160B|   0   448k|   0  28.0 | 402   741 |1.23 1.22 1.19|  0 1.0   0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              13720  14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:46 ubuntu dstat.sh[13637]: 29-03 19:25:46|  2   1  41  56   0| 630M  494M 89.3M 2637M|5346B 2160B|   0   308k|   0  20.0 | 377   705 |1.23 1.22 1.19|  0 1.0   0|   0     0 |conntrackd           295711.0%   0    0 |python2              13720  14k 467B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:47 ubuntu dstat.sh[13637]: 29-03 19:25:47|  2   1  46  52   0| 631M  494M 89.3M 2637M|4581B 2160B|   0   484k|   0  4.00 | 304   591 |1.23 1.22 1.19|  0 1.0   0|   0     0 |python2              137200.5%  14k 451B|python2              13720  14k 451B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:48 ubuntu dstat.sh[13637]: 29-03 19:25:48|  2   2  47  48   1| 631M  494M 89.4M 2637M|  10k 1944B|   0  1048k|   0  49.0 | 489   903 |1.23 1.22 1.19|1.0 1.0   0|   0     0 |kworker/0:1H         303  0.5%   0    0 |python2              13720  14k 450B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:49 ubuntu dstat.sh[13637]: 29-03 19:25:49|  3   1  46  50   1| 631M  493M 89.5M 2637M|9294B 2160B|   0   484k|   0  28.0 | 484   779 |1.29 1.23 1.19|  0 2.0   0|   0     0 |mysqld               129171.0%   0    0 |python2              13720  14k 459B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:50 ubuntu dstat.sh[13637]: 29-03 19:25:50|  2   2  47  49   1| 631M  493M 89.6M 2637M|  11k 1944B|   0   508k|   0  41.0 | 548   903 |1.29 1.23 1.19|2.0 1.0 2.0|   0     0 |etcd                 146461.5%   0    0 |python2              13720  14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 29 19:25:51 ubuntu dstat.sh[13637]: 29-03 19:25:51|  4   2  45  47   2| 631M  492M 89.7M 2637M|6968B 1944B|   0   692k|   0  53.0 | 500   936 |1.29 1.23 1.19|  0 1.0   0|   0     0 |mysqld               129171.0%   0    0 |python2              13720  14k 468B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 29 19:25:52 ubuntu dstat.sh[13637]: 29-03 19:25:52|  1   2  25  72   1| 631M  492M 89.7M 2637M|5322B 2160B|   0   236k|   0  14.0 | 413   720 |1.29 1.23 1.19|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13720  14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 29 19:25:53 ubuntu dstat.sh[13637]: 29-03 19:25:53|  2   2  28  68   1| 632M  492M 89.8M 2637M|3465B 1944B|   0   284k|   0  22.0 | 455   661 |1.29 1.23 1.19|  0 2.0 2.0|   0     0 |etcd                 146460.5%   0    0 |python2              13720  14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
