-- Logs begin at Mon 2020-02-24 17:28:29 UTC, end at Mon 2020-02-24 19:06:54 UTC. --
Feb 24 18:26:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 24 18:26:31 ubuntu dstat.sh[1916]: [286B blob data]
Feb 24 18:26:31 ubuntu dstat.sh[1916]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 24 18:26:31 ubuntu dstat.sh[1916]: 24-02 18:26:31| 13   4  52  29   1| 448M  477M  111M 2677M|   0     0 | 176k 2739k|8.50  27.6 | 617  1076 |1.03 1.16 1.26|2.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3603 1843k1684k0.1%|mysqld       174M|   0     0 |  13    3    0    4    0
Feb 24 18:26:32 ubuntu dstat.sh[1916]: 24-02 18:26:32| 21  39  37   1   2| 448M  477M  111M 2677M|5493B 2160B|   0   120k|   0  8.00 |1413  3876 |1.03 1.16 1.26|2.0   0 413|   0     0 |bash                 3603 7.5%1262k  26k|bash                 3603 1262k  26k7.5%|mysqld       174M|   0     0 |  13    3    0    4    0
Feb 24 18:26:33 ubuntu dstat.sh[1916]: 24-02 18:26:33| 23  33  37   0   6| 447M  477M  111M 2677M|4471B 1836B|   0  7448k|   0  13.0 |1250  3511 |1.03 1.16 1.26|3.0   0 249|   0     0 |systemd              1    9.5%   0    0 |bash                 3603 1911k  15k4.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Feb 24 18:26:34 ubuntu dstat.sh[1916]: 24-02 18:26:34| 25  28  37   4   5| 453M  472M  111M 2677M|6054B 2268B|   0    26M|   0  30.0 |1501  6164 |1.27 1.21 1.28| 14   0 190|   0     0 |systemd              1     12%   0    0 |bash                 3603 1289k  11k2.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Feb 24 18:26:35 ubuntu dstat.sh[1916]: 24-02 18:26:35| 14   9  77   0   0| 573M  351M  111M 2799M|4478B 2160B|   0     0 |   0     0 | 755  1786 |1.27 1.21 1.28|1.0   0  34|   0     0 |systemd              1    9.0%   0    0 |bash                 3603  116k 392B0.5%|mysqld       174M|   0     0 |  15    3    0    4    0
Feb 24 18:26:36 ubuntu dstat.sh[1916]: 24-02 18:26:36| 18  26  54   0   2| 576M  348M  111M 2799M|5234B 1944B|   0     0 |   0     0 |1368  3269 |1.27 1.21 1.28|3.0   0 295|   0     0 |bash                 3603 5.0% 601k  18k|bash                 3603  601k  18k5.0%|mysqld       174M|   0     0 |  15    5    0    6    0
Feb 24 18:26:37 ubuntu dstat.sh[1916]: 24-02 18:26:37| 42   8  48   3   0| 596M  328M  111M 2800M|6157B 2160B| 596k  200k|39.0  2.00 | 722   885 |1.27 1.21 1.28|2.0   0 1.0|   0     0 |keystone-manage      3311  47%5035k  81k|keystone-manage      3311 5035k  81k 47%|mysqld       174M|   0     0 |  15    5    0    6    0
Feb 24 18:26:38 ubuntu dstat.sh[1916]: 24-02 18:26:38| 40   3  48   9   1| 615M  308M  111M 2801M|5505B 2160B| 592k    0 |84.0     0 | 721   951 |1.27 1.21 1.28|2.0   0   0|   0     0 |keystone-manage      3311  41%4440k  46k|keystone-manage      3311 4440k  46k 41%|mysqld       174M|   0     0 |  15    5    0    6    0
Feb 24 18:26:39 ubuntu dstat.sh[1916]: 24-02 18:26:39| 40   4  47   7   1| 639M  282M  111M 2802M|7018B 2160B| 668k    0 |50.0     0 | 670   825 |1.33 1.22 1.28|3.0   0   0|   0     0 |keystone-manage      3311  42%5974k 300k|keystone-manage      3311 5974k 300k 42%|mysqld       174M|   0     0 |  15    5    0    6    0
Feb 24 18:26:40 ubuntu dstat.sh[1916]: 24-02 18:26:40| 33  13  34  20   2| 656M  264M  111M 2803M|6341B 1944B| 100k 1752k|8.00  53.0 |1139  1943 |1.33 1.22 1.28|1.0 1.0   0|   0     0 |keystone-manage      3311  24%1436k 353k|keystone-manage      3311 1436k 353k 24%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 24 18:26:41 ubuntu dstat.sh[1916]: 24-02 18:26:41|  3   2  47  47   2| 656M  264M  111M 2803M|5244B 2160B|   0  1212k|   0  81.0 | 571  1105 |1.33 1.22 1.28|1.0 1.0   0|   0     0 |mysqld               1184 1.5%   0    0 |python2              1999   14k 470B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 24 18:26:42 ubuntu dstat.sh[1916]: 24-02 18:26:42|  3   2  47  48   0| 657M  262M  111M 2803M|6628B 2160B|   0  1048k|   0  78.0 | 480  1091 |1.33 1.22 1.28|1.0 1.0 2.0|   0     0 |mysqld               1184 1.0%   0    0 |python2              1999   14k 466B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Feb 24 18:26:43 ubuntu dstat.sh[1916]: 24-02 18:26:43|  2   1  48  49   0| 657M  262M  112M 2803M|7628B 1944B|   0  1160k|   0  78.0 | 487  1040 |1.33 1.22 1.28|1.0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              1999   14k 460B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Feb 24 18:26:44 ubuntu dstat.sh[1916]: 24-02 18:26:44|  3   1   6  91   0| 657M  262M  112M 2803M|5845B 2160B|   0   768k|   0  83.0 | 477   673 |1.46 1.25 1.29|1.0 3.0   0|   0     0 |mysqld               1184 0.5%   0    0 |python2              1999   14k 457B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Feb 24 18:26:45 ubuntu dstat.sh[1916]: 24-02 18:26:45|  2   1   0  97   0| 657M  262M  112M 2803M|5819B 2160B|   0   468k|   0  28.0 | 341   615 |1.46 1.25 1.29|1.0 2.0   0|   0     0 |python2              1999 0.5%  14k 447B|python2              1999   14k 447B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 24 18:26:46 ubuntu dstat.sh[1916]: 24-02 18:26:46|  2   1  15  82   1| 657M  261M  112M 2804M|5055B 2160B|   0  2500k|   0   121 | 529   831 |1.46 1.25 1.29|1.0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1999   14k 458B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 24 18:26:47 ubuntu dstat.sh[1916]: 24-02 18:26:47|  1   1  44  54   0| 657M  261M  112M 2804M|5717B 1944B|   0  1324k|   0  59.0 | 433   838 |1.46 1.25 1.29|1.0 1.0   0|   0     0 |etcd                 3003 1.0%   0    0 |python2              1999   14k 459B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 24 18:26:48 ubuntu dstat.sh[1916]: 24-02 18:26:48|  3   3  48  46   1| 657M  260M  112M 2804M|5317B 2160B|   0  2008k|   0   107 | 665  1242 |1.46 1.25 1.29|1.0 1.0   0|   0     0 |mysqld               1184 1.0%   0    0 |python2              1999   14k 459B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Feb 24 18:26:49 ubuntu dstat.sh[1916]: 24-02 18:26:49|  9   7  37  48   0| 658M  259M  112M 2804M|5559B 2160B|   0   860k|   0  85.0 | 672  1456 |1.59 1.28 1.30|1.0 1.0   0|   0     0 |mysqld               1184  13%   0    0 |python2              1999   14k 459B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Feb 24 18:26:50 ubuntu dstat.sh[1916]: 24-02 18:26:50| 10   9  38  44   1| 658M  259M  112M 2805M|5940B 2160B|   0   788k|   0  82.0 | 681  1451 |1.59 1.28 1.30|  0 1.0   0|   0     0 |mysqld               1184  16%   0    0 |python2              1999   14k 470B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Feb 24 18:26:51 ubuntu dstat.sh[1916]: 24-02 18:26:51| 12   9  31  48   1| 659M  257M  113M 2805M|3948B 1944B|   0  1560k|   0  98.0 | 725  1172 |1.59 1.28 1.30|  0 2.0   0|   0     0 |mysqld               1184  18%   0    0 |python2              1999   14k 471B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Feb 24 18:26:52 ubuntu dstat.sh[1916]: 24-02 18:26:52|  9   7  36  47   0| 659M  257M  113M 2805M|5384B 2160B|   0  2412k|   0  95.0 | 640  1108 |1.59 1.28 1.30|  0 1.0 2.0|   0     0 |mysqld               1184  12%   0    0 |python2              1999   14k 470B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Feb 24 18:26:53 ubuntu dstat.sh[1916]: 24-02 18:26:53| 10  10  41  41   0| 660M  257M  113M 2805M|  10k 2160B|   0  1176k|   0  95.0 | 789  1348 |1.59 1.28 1.30|  0 1.0   0|   0     0 |mysqld               1184  16%   0    0 |python2              1999   14k 461B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Feb 24 18:26:54 ubuntu dstat.sh[1916]: 24-02 18:26:54|  8   7  45  40   1| 660M  256M  113M 2805M|6199B 2160B|   0   840k|   0  73.0 | 700  1422 |1.62 1.29 1.31|1.0 1.0   0|   0     0 |mysqld               1184  13%   0    0 |python2              1999   14k 469B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Feb 24 18:26:55 ubuntu dstat.sh[1916]: 24-02 18:26:55| 13  14  36  37   0| 660M  256M  113M 2805M|5809B 2160B|   0  1076k|   0  81.0 | 759  1345 |1.62 1.29 1.31|  0 1.0   0|   0     0 |mysqld               1184  23%   0    0 |python2              1999   14k 462B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Feb 24 18:26:56 ubuntu dstat.sh[1916]: 24-02 18:26:56| 13   7  41  38   1| 661M  255M  113M 2805M|5275B 2160B|   0  1148k|   0  80.0 | 814  1784 |1.62 1.29 1.31|  0 1.0   0|   0     0 |mysqld               1184  14%   0    0 |python2              1999   14k 471B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Feb 24 18:26:57 ubuntu dstat.sh[1916]: 24-02 18:26:57| 11   9  47  33   0| 661M  254M  113M 2805M|  11k 1944B|   0  1148k|   0  93.0 | 800  1547 |1.62 1.29 1.31|2.0 2.0   0|   0     0 |mysqld               1184  15%   0    0 |python2              1999   14k 462B  0%|mysqld       190M|   0     0 |  15    7    0    5    0
Feb 24 18:26:58 ubuntu dstat.sh[1916]: 24-02 18:26:58| 11   7  46  35   1| 662M  254M  114M 2805M|9216B 2160B|   0  1232k|   0  88.0 | 808  2083 |1.62 1.29 1.31|1.0 1.0   0|   0     0 |mysqld               1184  12%   0    0 |python2              1999   14k 471B  0%|mysqld       191M|   0     0 |  15    7    0    5    0
