-- Logs begin at Wed 2020-03-18 20:55:21 UTC, end at Wed 2020-03-18 22:26:46 UTC. --
Mar 18 21:40:41 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 21:40:42 ubuntu dstat.sh[1070]: [286B blob data]
Mar 18 21:40:42 ubuntu dstat.sh[1070]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 21:40:42 ubuntu dstat.sh[1070]: 18-03 21:40:42| 16   5  54  22   2| 423M  392M  110M 2784M|   0     0 | 200k 3079k|10.3  34.6 | 725  1302 |1.36 1.36 1.27|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3427 2481k2356k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 21:40:43 ubuntu dstat.sh[1070]: 18-03 21:40:43| 16  32  37   2  14| 422M  392M  110M 2785M|6478B 2160B|   0   144k|   0  12.0 |1248  3101 |1.41 1.37 1.28|1.0   0 321|   0     0 |bash                 3427 5.5%2202k  22k|bash                 3427 2202k  22k5.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 21:40:44 ubuntu dstat.sh[1070]: 18-03 21:40:44| 19  23  34   0  25| 424M  390M  110M 2785M|4080B 1944B|   0    12k|   0  3.00 |1092  2759 |1.41 1.37 1.28|3.0   0 188|   0     0 |systemd              1     10%   0    0 |bash                 3427 1483k  11k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 21:40:45 ubuntu dstat.sh[1070]: 18-03 21:40:45| 31  24  17  24   4| 547M  267M  110M 2907M|4938B 2106B|   0  1304k|   0  88.0 |2726  5427 |1.41 1.37 1.28|  0 2.0 119|   0     0 |systemd              1     21%   0    0 |bash                 3427  547k3166B1.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 18 21:40:46 ubuntu dstat.sh[1070]: 18-03 21:40:46| 13  21  57   7   3| 547M  266M  110M 2907M|6334B 1890B|   0    30M|   0  52.0 |1253  2912 |1.41 1.37 1.28|1.0   0 257|   0     0 |bash                 3427 4.5% 435k  14k|bash                 3427  435k  14k4.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 18 21:40:47 ubuntu dstat.sh[1070]: 18-03 21:40:47| 43   7  47   0   3| 569M  244M  110M 2907M|5121B 2268B|   0  3288k|   0  5.00 | 828  1149 |1.41 1.37 1.28|1.0   0  38|   0     0 |keystone-manage      2496  42%5358k  81k|keystone-manage      2496 5358k  81k 42%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 21:40:48 ubuntu dstat.sh[1070]: 18-03 21:40:48| 32   3  44  20   2| 588M  224M  110M 2907M|3457B 2160B| 228k  336k|38.0  2.00 | 584   858 |1.38 1.37 1.27|1.0   0 2.0|   0     0 |keystone-manage      2496  32%4460k  46k|keystone-manage      2496 4460k  46k 32%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 21:40:49 ubuntu dstat.sh[1070]: 18-03 21:40:49| 24   2  47  24   3| 597M  215M  110M 2908M|3631B 1944B| 576k    0 |42.0     0 | 679   839 |1.38 1.37 1.27|1.0   0   0|   0     0 |keystone-manage      2496  26%2313k 107k|keystone-manage      2496 2313k 107k 26%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 21:40:50 ubuntu dstat.sh[1070]: 18-03 21:40:50| 42  10  36  12   1| 620M  190M  110M 2909M|6214B 2160B|  88k  872k|8.00  3.00 | 901  1329 |1.38 1.37 1.27|1.0 1.0   0|   0     0 |keystone-manage      2496  40%5077k 494k|keystone-manage      2496 5077k 494k 40%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 18 21:40:51 ubuntu dstat.sh[1070]: 18-03 21:40:51| 12   7  42  38   2| 630M  180M  110M 2909M|4993B 1944B|   0  1528k|   0  64.0 | 694  1168 |1.38 1.37 1.27|  0 1.0   0|   0     0 |python2              1715 9.0%  58k  63k|python2              1715   58k  63k9.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 18 21:40:52 ubuntu dstat.sh[1070]: 18-03 21:40:52|  2   2  48  46   1| 630M  180M  110M 2909M|4978B 2160B|   0   892k|   0  63.0 | 551   955 |1.38 1.37 1.27|  0 1.0   0|   0     0 |mysqld               334  1.5%   0    0 |python2              1429   14k 450B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 18 21:40:53 ubuntu dstat.sh[1070]: 18-03 21:40:53|  2   1  46  51   1| 630M  180M  111M 2909M|5778B 2160B|   0   528k|   0  38.0 | 501   925 |1.43 1.38 1.28|  0 1.0   0|   0     0 |etcd                 2190 1.0%   0    0 |python2              1429   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 18 21:40:54 ubuntu dstat.sh[1070]: 18-03 21:40:54|  3   2  47  46   1| 630M  179M  111M 2910M|6150B 1944B|   0   952k|   0  69.0 | 514  1016 |1.43 1.38 1.28|  0 1.0   0|   0     0 |kworker/1:1H         171  1.0%   0    0 |python2              1429   14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:40:55 ubuntu dstat.sh[1070]: 18-03 21:40:55|  2   1  50  47   1| 630M  179M  111M 2910M|7173B 2160B|   0  8284k|   0  36.0 | 391   687 |1.43 1.38 1.28|  0 1.0   0|   0     0 |etcd                 2190 1.5%   0    0 |python2              1429   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:40:56 ubuntu dstat.sh[1070]: 18-03 21:40:56|  3   1  49  47   1| 631M  178M  111M 2910M|5995B 2160B|   0   628k|   0  45.0 | 455   930 |1.43 1.38 1.28|  0 1.0   0|   0     0 |kworker/0:1H         304  0.5%   0    0 |python2              1429   14k 458B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:40:57 ubuntu dstat.sh[1070]: 18-03 21:40:57|  2   1  50  47   1| 631M  178M  111M 2910M|4955B 2160B|   0   664k|   0  47.0 | 443   886 |1.43 1.38 1.28|  0 1.0   0|   0     0 |etcd                 2190 0.5%   0    0 |python2              1429   14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:40:58 ubuntu dstat.sh[1070]: 18-03 21:40:58|  3   2  50  45   1| 631M  177M  111M 2910M|5855B 2160B|   0   852k|   0  55.0 | 558  1172 |1.55 1.41 1.29|  0 1.0 2.0|   0     0 |mysqld               334  1.0%   0    0 |python2              1429   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:40:59 ubuntu dstat.sh[1070]: 18-03 21:40:59|  2   3  49  46   1| 631M  177M  111M 2910M|4634B 1944B|   0   648k|   0  57.0 | 524  1120 |1.55 1.41 1.29|  0 1.0   0|   0     0 |mysqld               334  1.0%   0    0 |python2              1429   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 21:41:00 ubuntu dstat.sh[1070]: 18-03 21:41:00| 11   6  49  35   0| 632M  176M  111M 2910M|5757B 2160B|   0   548k|   0  54.0 | 506  1246 |1.55 1.41 1.29|1.0 1.0   0|   0     0 |mysqld               334   13%   0    0 |python2              1429   14k 453B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:01 ubuntu dstat.sh[1070]: 18-03 21:41:01|  7   7  40  47   0| 632M  176M  111M 2910M|5650B 2160B|   0  2264k|   0  79.0 | 472   887 |1.55 1.41 1.29|  0 2.0   0|   0     0 |mysqld               334   11%   0    0 |python2              1429   14k 445B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:02 ubuntu dstat.sh[1070]: 18-03 21:41:02| 10   8  36  46   0| 632M  176M  111M 2910M|4243B 2160B|   0  1232k|   0  77.0 | 533  1238 |1.55 1.41 1.29|  0 1.0   0|   0     0 |mysqld               334   15%   0    0 |python2              1429   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:03 ubuntu dstat.sh[1070]: 18-03 21:41:03|  7   6  43  44   1| 632M  175M  111M 2910M|4691B 2160B|   0   384k|   0  36.0 | 472   942 |1.51 1.40 1.28|  0 1.0   0|   0     0 |mysqld               334   10%   0    0 |python2              1429   14k 450B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:04 ubuntu dstat.sh[1070]: 18-03 21:41:04|  8   7  43  43   0| 632M  175M  112M 2910M|5213B 2160B|   0   200k|   0  19.0 | 419   795 |1.51 1.40 1.28|  0 2.0   0|   0     0 |mysqld               334   12%   0    0 |python2              1429   14k 452B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:05 ubuntu dstat.sh[1070]: 18-03 21:41:05| 10   6  42  43   0| 632M  175M  112M 2910M|4026B 2160B|   0   216k|   0  20.0 | 399   799 |1.51 1.40 1.28|  0 2.0   0|   0     0 |mysqld               334   13%   0    0 |python2              1429   14k 444B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 21:41:06 ubuntu dstat.sh[1070]: 18-03 21:41:06| 10   7  43  39   0| 633M  175M  112M 2910M|4446B 1998B|   0   612k|   0  54.0 | 564  1125 |1.51 1.40 1.28|1.0 1.0   0|   0     0 |mysqld               334   15%   0    0 |python2              1429   14k 458B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
