-- Logs begin at Wed 2020-03-04 03:37:09 UTC, end at Wed 2020-03-04 05:14:11 UTC. --
Mar 04 04:20:36 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 04 04:20:37 ubuntu dstat.sh[2181]: [286B blob data]
Mar 04 04:20:37 ubuntu dstat.sh[2181]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 04 04:20:37 ubuntu dstat.sh[2181]: 04-03 04:20:37| 17   5  54  23   1| 451M  458M  110M 2694M|   0     0 | 236k 3667k|11.3  37.1 | 810  1627 |1.29 1.21 1.17|3.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3573 2492k2289k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 04 04:20:38 ubuntu dstat.sh[2181]: 04-03 04:20:38| 24  32  40   1   4| 451M  458M  110M 2694M|4400B 1944B|   0   116k|   0  8.00 |1662  3871 |1.29 1.21 1.17|2.0   0 403|   0     0 |bash                 3573 7.0%1350k  26k|bash                 3573 1350k  26k7.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 04 04:20:39 ubuntu dstat.sh[2181]: 04-03 04:20:39| 28  31  38   0   4| 452M  457M  110M 2694M|5233B 1944B|   0    24k|   0  6.00 |1458  5360 |1.35 1.22 1.18|1.0   0 273|   0     0 |systemd              1    9.0%   0    0 |bash                 3573 2039k  17k4.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 04 04:20:40 ubuntu dstat.sh[2181]: 04-03 04:20:40| 27  31  40   0   2| 453M  456M  110M 2695M|5931B 1944B|   0    12k|   0  3.00 |2113  5001 |1.35 1.22 1.18|4.0   0 181|   0     0 |systemd              1     18%   0    0 |bash                 3573 1181k8692B2.0%|mysqld       173M|   0     0 |  15    3    0    5    0
Mar 04 04:20:41 ubuntu dstat.sh[2181]: 04-03 04:20:41| 12  22  62   0   3| 576M  332M  110M 2817M|5347B 1944B|   0     0 |   0     0 |1232  3220 |1.35 1.22 1.18|2.0   0 261|   0     0 |bash                 3573 4.5% 432k  14k|bash                 3573  432k  14k4.5%|mysqld       173M|   0     0 |  15    7    0    5    0
Mar 04 04:20:42 ubuntu dstat.sh[2181]: 04-03 04:20:42| 39  11  47   2   1| 598M  310M  110M 2817M|4759B 1944B| 544k    0 |29.0     0 | 752  1232 |1.35 1.22 1.18|1.0   0  43|   0     0 |keystone-manage      3574  40%5334k  81k|keystone-manage      3574 5334k  81k 40%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 04 04:20:43 ubuntu dstat.sh[2181]: 04-03 04:20:43| 18   2  46  30   5| 606M  300M  110M 2818M|4583B 1944B| 588k  264k|87.0  2.00 | 541   879 |1.35 1.22 1.18|2.0   0   0|   0     0 |keystone-manage      3574  20%1871k  46k|keystone-manage      3574 1871k  46k 20%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 04 04:20:44 ubuntu dstat.sh[2181]: 04-03 04:20:44| 46   3  46   2   3| 628M  278M  110M 2819M|5259B 1944B| 636k    0 |50.0     0 | 663   821 |1.32 1.22 1.18|1.0   0   0|   0     0 |keystone-manage      3574  47%5344k 107k|keystone-manage      3574 5344k 107k 47%|mysqld       174M|   0     0 |  15    5    0    7    0
Mar 04 04:20:45 ubuntu dstat.sh[2181]: 04-03 04:20:45| 44  10  34  10   1| 650M  254M  110M 2820M|3775B 1944B| 188k 1160k|15.0  20.0 |1046  1713 |1.32 1.22 1.18|  0 1.0 2.0|   0     0 |keystone-manage      3574  39%4650k 494k|keystone-manage      3574 4650k 494k 39%|mysqld       178M|   0     0 |  15    7    0    8    0
Mar 04 04:20:46 ubuntu dstat.sh[2181]: 04-03 04:20:46| 11   5  40  40   3| 659M  244M  111M 2820M|6075B 1944B|   0  1524k|   0   107 | 818  1461 |1.32 1.22 1.18|  0 1.0   0|   0     0 |keystone-manage      3574 5.0%  38k  53k|keystone-manage      3574   38k  53k5.0%|mysqld       186M|   0     0 |  15    7    0    8    0
Mar 04 04:20:47 ubuntu dstat.sh[2181]: 04-03 04:20:47|  2   3  48  45   3| 659M  244M  111M 2820M|4536B 1728B|   0  1328k|   0   100 | 788  1256 |1.32 1.22 1.18|  0 1.0   0|   0     0 |mysqld               1451 1.5%   0    0 |python2              2268   14k 465B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 04 04:20:48 ubuntu dstat.sh[2181]: 04-03 04:20:48|  3   2  48  47   1| 660M  243M  111M 2821M|3996B 1944B|   0  1376k|   0  99.0 | 720  1237 |1.32 1.22 1.18|  0 1.0   0|   0     0 |mysqld               1451 1.5%   0    0 |python2              2268   14k 464B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 04 04:20:49 ubuntu dstat.sh[2181]: 04-03 04:20:49|  1   2  52  46   0| 660M  242M  111M 2821M|4460B 1944B|   0   980k|   0  70.0 | 578  1035 |1.37 1.23 1.18|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              2268   14k 454B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
