-- Logs begin at Thu 2020-02-20 22:55:04 UTC, end at Fri 2020-02-21 02:00:33 UTC. --
Feb 21 01:33:17 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 01:33:22 ubuntu dstat.sh[1603]: [286B blob data]
Feb 21 01:33:22 ubuntu dstat.sh[1603]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 01:33:22 ubuntu dstat.sh[1603]: 21-02 01:33:21|  5   2  88   5   0| 458M  714M  135M 2418M|   0     0 |  50k  836k|2.27  9.98 | 290   409 |1.59 1.43 1.19|2.0 1.0 7.0|   0     0 |systemd              1    0.1%   0    0 |bash                 4768  663k 609k0.1%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 01:33:24 ubuntu dstat.sh[1603]: 21-02 01:33:22| 12  18  19  51   1| 457M  714M  135M 2418M|7700B 2916B|   0    11M|   0  67.0 |1011  1597 |1.59 1.43 1.19|  0 2.0 121|   0     0 |systemd              1    5.0%   0    0 |bash                 4768  980k8265B2.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 01:33:24 ubuntu dstat.sh[1603]: 21-02 01:33:23|  3   1  48  49   1| 457M  714M  135M 2418M|6449B 3240B|   0    22M|   0  22.0 | 256   350 |1.70 1.46 1.20|  0 2.0   0|   0     0 |mysqld               858  0.5%   0    0 |python2              2449   13k 452B  0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 01:33:25 ubuntu dstat.sh[1603]: 21-02 01:33:25| 30  30  35   4   1| 458M  713M  135M 2419M|5840B 3240B| 296k  920k|4.00  9.00 |1574  6997 |1.70 1.46 1.20|3.0   0 134|   0     0 |systemd              1     22%   0    0 |bash                 4768  670k5284B1.5%|mysqld       174M|   0     0 |  16    3    0    4    0
Feb 21 01:33:26 ubuntu dstat.sh[1603]: 21-02 01:33:25| 20  32  47   0   1| 586M  584M  135M 2541M|6022B 2808B|   0     0 |   0     0 |1529  3604 |1.70 1.46 1.20|1.0   0 303|   0     0 |bash                 4768 6.0% 601k  18k|bash                 4768  601k  18k6.0%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 01:33:27 ubuntu dstat.sh[1603]: 21-02 01:33:26| 37   8  47   6   1| 604M  566M  135M 2541M|6256B 3348B| 164k    0 |4.00     0 | 671   797 |1.70 1.46 1.20|  0 1.0 1.0|   0     0 |keystone-manage      3013  41%4616k  80k|keystone-manage      3013 4616k  80k 41%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 01:33:28 ubuntu dstat.sh[1603]: 21-02 01:33:27| 13   3  47  36   2| 609M  560M  135M 2542M|7040B 3240B| 584k  288k|66.0  1.00 | 692   851 |1.70 1.46 1.20|1.0 1.0   0|   0     0 |keystone-manage      3013  14%1166k   0 |keystone-manage      3013 1166k   0  14%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 01:33:29 ubuntu dstat.sh[1603]: 21-02 01:33:28| 35   5  48  13   0| 625M  544M  135M 2542M|5815B 3240B| 172k    0 |16.0     0 | 654   743 |1.65 1.45 1.20|  0 1.0   0|   0     0 |keystone-manage      3013  37%3829k  46k|keystone-manage      3013 3829k  46k 37%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 01:33:30 ubuntu dstat.sh[1603]: 21-02 01:33:29| 21   3  34  42   0| 637M  532M  135M 2543M|7060B 3282B| 572k  444k|41.0  2.00 | 659   880 |1.65 1.45 1.20|3.0   0   0|   0     0 |keystone-manage      3013  21%3398k 107k|keystone-manage      3013 3398k 107k 21%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 01:33:31 ubuntu dstat.sh[1603]: 21-02 01:33:30| 42  12  35   9   3| 656M  511M  135M 2544M|5184B 2754B| 184k 1008k|14.0  17.0 | 817  1456 |1.65 1.45 1.20|  0 1.0   0|   0     0 |keystone-manage      3013  37%3718k 494k|keystone-manage      3013 3718k 494k 37%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 21 01:33:32 ubuntu dstat.sh[1603]: 21-02 01:33:31| 10   7  40  37   6| 665M  502M  135M 2544M|6762B 3078B|   0   836k|   0  64.0 | 568  1056 |1.65 1.45 1.20|  0 1.0   0|   0     0 |python2              2341 5.5%  28k  30k|keystone-manage      3013   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 01:33:33 ubuntu dstat.sh[1603]: 21-02 01:33:32|  3   4  46  43   4| 665M  501M  135M 2544M|8433B 3240B|   0  1324k|   0  94.0 | 704  1194 |1.65 1.45 1.20|  0 2.0   0|   0     0 |mysqld               858  2.0%   0    0 |python2              2449   14k 464B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
