-- Logs begin at Fri 2020-03-13 21:59:03 UTC, end at Fri 2020-03-13 23:42:22 UTC. --
Mar 13 22:50:22 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 22:50:23 ubuntu dstat.sh[1913]: [286B blob data]
Mar 13 22:50:23 ubuntu dstat.sh[1913]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 22:50:23 ubuntu dstat.sh[1913]: 13-03 22:50:23| 14   4  53  27   2| 419M  307M  110M 2871M|   0     0 | 175k 3003k|9.35  31.7 | 668  1154 |1.11 1.21 1.27|1.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3773 2166k2026k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 13 22:50:24 ubuntu dstat.sh[1913]: 13-03 22:50:24| 26  36  36   1   0| 420M  306M  110M 2871M|5376B 2160B|   0   192k|   0  13.0 |2005  4938 |1.02 1.19 1.27|2.0   0 319|   0     0 |systemd              1    8.5%   0    0 |bash                 3773 2267k  20k4.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 13 22:50:25 ubuntu dstat.sh[1913]: 13-03 22:50:25| 31  32  34   3   1| 482M  244M  110M 2931M|4491B 2202B|   0  8036k|   0  22.0 |2348  7340 |1.02 1.19 1.27|1.0   0 180|   0     0 |systemd              1     20%   0    0 |bash                 3773 1084k8254B1.5%|mysqld       173M|   0     0 |  15    3    0    5    0
Mar 13 22:50:26 ubuntu dstat.sh[1913]: 13-03 22:50:26| 30  23  47   0   1| 555M  170M  110M 2994M|4707B 2160B|   0     0 |   0     0 |1516  3561 |1.02 1.19 1.27|3.0   0 297|   0     0 |keystone-manage      3311  11%2125k  81k|keystone-manage      3311 2125k  81k 11%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 22:50:27 ubuntu dstat.sh[1913]: 13-03 22:50:27| 36   5  48  10   1| 571M  153M  110M 2995M|7289B 1944B| 892k    0 |76.0     0 | 831  1058 |1.02 1.19 1.27|  0 1.0 2.0|   0     0 |keystone-manage      3311  39%4187k   0 |keystone-manage      3311 4187k   0  39%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 22:50:28 ubuntu dstat.sh[1913]: 13-03 22:50:28| 38   3  48  12   0| 588M  135M  110M 2995M|6805B 2160B| 664k    0 |73.0     0 | 723   925 |1.02 1.19 1.27|1.0   0   0|   0     0 |keystone-manage      3311  38%4226k  46k|keystone-manage      3311 4226k  46k 38%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 22:50:29 ubuntu dstat.sh[1913]: 13-03 22:50:29| 39   5  48   9   0| 612M  110M  110M 2996M|4100B 2160B| 304k  460k|25.0  2.00 | 695   893 |1.10 1.20 1.27|1.0   0   0|   0     0 |keystone-manage      3311  41%5693k 476k|keystone-manage      3311 5693k 476k 41%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 22:50:30 ubuntu dstat.sh[1913]: 13-03 22:50:30| 23  13   8  56   0| 627M  333M  110M 2767M|6383B 2376B| 108k 1748k|10.0   125 |1183  2048 |1.10 1.20 1.27|1.0 3.0 4.0|   0     0 |keystone-manage      3311  16%1049k 178k|keystone-manage      3311 1049k 178k 16%|mysqld       184M|   0     0 |  15    7    0    7    0
Mar 13 22:50:31 ubuntu dstat.sh[1913]: 13-03 22:50:31|  4   3  43  49   1| 628M  332M  110M 2767M|4933B 1944B|   0  2340k|   0   143 | 538   663 |1.10 1.20 1.27|  0 3.0   0|   0     0 |python2              1744 2.5%  21k  23k|python2              1744   21k  23k2.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 13 22:50:32 ubuntu dstat.sh[1913]: 13-03 22:50:32|  3   1  48  49   0| 628M  332M  110M 2767M|3644B 1944B|   0  2872k|   0   117 | 437   633 |1.10 1.20 1.27|  0 2.0   0|   0     0 |kworker/u4:1         38   0.5%   0    0 |python2              2386   14k 454B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
