-- Logs begin at Sat 2020-02-22 00:15:54 UTC, end at Sat 2020-02-22 01:57:29 UTC. --
Feb 22 01:09:09 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 01:09:10 ubuntu dstat.sh[397]: [286B blob data]
Feb 22 01:09:10 ubuntu dstat.sh[397]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 01:09:10 ubuntu dstat.sh[397]: 22-02 01:09:10| 14   4  50  31   2| 449M  589M  133M 2550M|   0     0 | 137k 2551k|6.35  29.3 | 662  1102 |2.68 1.56 1.39|1.0   0  20|   0     0 |systemd              1    0.3%   0    0 |bash                 3215 2001k1853k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 22 01:09:11 ubuntu dstat.sh[397]: 22-02 01:09:11| 20  35  25  18   2| 449M  588M  133M 2550M|4090B 1080B| 232k  172k|4.00  11.0 |1425  3584 |2.68 1.56 1.39|2.0   0 397|   0     0 |bash                 3215 5.5%2223k  26k|bash                 3215 2223k  26k5.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 22 01:09:12 ubuntu dstat.sh[397]: 22-02 01:09:12| 25  29  40   6   2| 450M  588M  133M 2550M|4428B 1080B|   0    16k|   0  4.00 |1614  4057 |2.68 1.56 1.39|  0 1.0 243|   0     0 |systemd              1    9.0%   0    0 |bash                 3215 1817k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 22 01:09:13 ubuntu dstat.sh[397]: 22-02 01:09:13| 26  28  36   1   9| 575M  462M  133M 2672M|2501B 1014B|   0   384k|   0  4.00 |2142  4553 |2.68 1.56 1.39|1.0   0 142|   0     0 |systemd              1     19%   0    0 |bash                 3215  543k5813B1.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Feb 22 01:09:14 ubuntu dstat.sh[397]: 22-02 01:09:14| 26  24  45   0   5| 586M  451M  133M 2672M|2659B  918B|   0     0 |   0     0 |1220  2709 |2.68 1.56 1.39|1.0   0 253|   0     0 |keystone-manage      1827  18%2154k  81k|keystone-manage      1827 2154k  81k 18%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 01:09:15 ubuntu dstat.sh[397]: 22-02 01:09:15| 40   5  48   5   1| 609M  428M  133M 2672M|5299B 1026B| 100k    0 |6.00     0 | 582   709 |2.54 1.55 1.39|1.0   0   0|   0     0 |keystone-manage      1827  45%5805k  46k|keystone-manage      1827 5805k  46k 45%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 01:09:16 ubuntu dstat.sh[397]: 22-02 01:09:16| 28   2  44  27   1| 617M  420M  133M 2672M|3249B 1080B|  80k  436k|14.0  2.00 | 561   761 |2.54 1.55 1.39|  0 1.0   0|   0     0 |keystone-manage      1827  26%2134k   0 |keystone-manage      1827 2134k   0  26%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 01:09:17 ubuntu dstat.sh[397]: 22-02 01:09:17| 29   4  42  20   5| 636M  400M  133M 2673M|5294B  918B| 524k  216k|28.0  15.0 | 697   889 |2.54 1.55 1.39|  0 2.0   0|   0     0 |keystone-manage      1827  31%4885k 174k|keystone-manage      1827 4885k 174k 31%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 22 01:09:18 ubuntu dstat.sh[397]: 22-02 01:09:18| 29   8  36  25   2| 648M  387M  133M 2674M|4136B  972B|  52k 2512k|6.00  36.0 | 826  1190 |2.54 1.55 1.39|1.0 1.0   0|   0     0 |keystone-manage      1827  25%2180k 427k|keystone-manage      1827 2180k 427k 25%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 22 01:09:19 ubuntu dstat.sh[397]: 22-02 01:09:19|  8   5  44  39   3| 657M  377M  133M 2674M|4373B 1026B|   0   596k|   0  35.0 | 719  1160 |2.54 1.55 1.39|  0 1.0   0|   0     0 |keystone-manage      1827 5.5%  38k  53k|keystone-manage      1827   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    7    0
