"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 11:45:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 11:45:29,16.498,4.762,54.273,23.090,1.377,441147392,762904576,91656192,2624380928,0,0,204822.693,2839724.971,10.803,35.127,805.805,1389.293,1.170,1.240,1.200,4,0,26.158,0,0,14,3,0,5,0
01-04 11:45:30,21.538,38.462,36.923,2.564,0.513,441733120,761954304,91668480,2624548864,3942,2202,106496,114688,2,8,1521,4276,1.560,1.320,1.230,1,0,436,0,0,14,3,0,6,0
01-04 11:45:31,22.613,38.693,38.191,0,0.503,441991168,761495552,91668480,2624708608,4565,1944,0,24576,0,6,1831,5046,1.560,1.320,1.230,1,0,280,0,0,14,3,0,5,0
01-04 11:45:32,25.628,34.673,37.186,2.010,0.503,441970688,761516032,91668480,2624729088,3569,2160,0,12288,0,3,2414,6934,1.560,1.320,1.230,1,0,169,0,0,14,3,0,5,0
01-04 11:45:33,7.107,13.706,77.157,2.030,0,573575168,629522432,91668480,2752806912,6045,2160,32768,1351680,1,76,905,2195,1.560,1.320,1.230,1,0,121,0,0,16,5,0,5,0
01-04 11:45:34,33.668,20.101,45.729,0,0.503,588431360,614563840,91668480,2752901120,3433,2160,0,614400,0,6,1050,2388,1.560,1.320,1.230,1,0,188,0,0,16,5,0,7,0
01-04 11:45:35,29.648,3.518,48.744,18.090,0,607997952,593584128,91836416,2754142208,4563,2160,1327104,249856,132,2,716,1092,1.510,1.310,1.230,1,0,0,0,0,16,5,0,7,0
01-04 11:45:36,43.216,3.015,48.744,5.025,0,627449856,573169664,91852800,2755035136,5926,2160,675840,0,53,0,604,860,1.510,1.310,1.230,1,0,0,0,0,16,5,0,7,0
01-04 11:45:37,40.909,8.081,35.354,15.152,0.505,646455296,552833024,91930624,2756190208,6422,2160,278528,1363968,17,11,965,1435,1.510,1.310,1.230,0,2,0,0,0,16,7,0,7,0
01-04 11:45:38,8.586,4.040,38.889,48.485,0,656392192,542576640,92028928,2756411392,6558,1944,0,593920,0,40,660,1096,1.510,1.310,1.230,0,2,0,0,0,16,7,0,7,0
01-04 11:45:39,2.010,0.503,47.236,50.251,0,656302080,542547968,92061696,2756497408,5802,2160,0,8376320,0,33,346,618,1.510,1.310,1.230,0,1,0,0,0,16,7,0,7,0
01-04 11:45:40,3.030,1.010,48.485,47.475,0,657088512,541401088,92254208,2756665344,4796,1986,0,1167360,0,77,623,1094,1.550,1.320,1.230,0,1,2,0,0,16,7,0,7,0
01-04 11:45:41,2.985,2.985,46.766,45.771,1.493,657391616,540475392,92483584,2757046272,4085,2160,0,1269760,0,89,686,1116,1.550,1.320,1.230,0,1,0,0,0,16,7,0,7,0
01-04 11:45:42,2.513,1.508,48.744,47.236,0,657862656,539557888,92676096,2757271552,3413,1944,0,1101824,0,76,631,1055,1.550,1.320,1.230,1,1,0,0,0,16,7,0,7,0
01-04 11:45:43,3.030,2.525,47.475,45.960,1.010,657850368,539213824,92860416,2757443584,4549,2160,0,3489792,0,108,660,1009,1.550,1.320,1.230,0,1,0,0,0,16,7,0,7,0
01-04 11:45:44,2.030,1.523,46.193,49.239,1.015,658186240,538398720,93097984,2757656576,4344,1944,0,1146880,0,87,725,1168,1.550,1.320,1.230,0,1,0,0,0,16,7,0,7,0
01-04 11:45:45,9.453,8.458,44.776,36.318,0.995,659091456,537124864,93380608,2757742592,7512,2160,0,1032192,0,108,875,1776,1.590,1.330,1.240,0,1,0,0,0,16,7,0,7,0
01-04 11:45:46,9.091,7.576,47.475,32.323,3.535,659517440,536301568,93671424,2757849088,5494,1944,0,1081344,0,113,822,1755,1.590,1.330,1.240,0,1,0,0,0,16,7,0,7,0
01-04 11:45:47,10.891,10.396,47.030,30.693,0.990,659951616,535511040,93962240,2757910528,4972,2160,0,1261568,0,107,773,1320,1.590,1.330,1.240,0,1,0,0,0,16,7,0,7,0
01-04 11:45:48,12.626,10.606,48.485,27.778,0.505,660602880,534618112,94216192,2757898240,3786,2160,0,2048000,0,126,851,1587,1.590,1.330,1.240,0,1,0,0,0,16,7,0,7,0
01-04 11:45:49,3,3,43.500,49.500,1,660938752,534048768,94347264,2758000640,2988,1944,16384,933888,1,76,630,1100,1.590,1.330,1.240,0,1,0,0,0,16,7,0,6,0
01-04 11:45:50,12.183,11.168,45.685,28.934,2.030,662097920,532586496,94613504,2758037504,4506,2160,0,1474560,0,110,968,2130,1.620,1.350,1.240,0,1,2,0,0,16,7,0,6,0
01-04 11:45:51,11.616,10.101,48.485,29.798,0,662351872,532078592,94875648,2758029312,4696,2038,0,1507328,0,106,917,1437,1.620,1.350,1.240,1,0,0,0,0,16,7,0,6,0
01-04 11:45:52,4.545,5.051,41.919,47.475,1.010,663539712,461770752,94998528,2825338880,7038,1944,0,14823424,0,74,835,1419,1.620,1.350,1.240,0,2,0,0,0,16,7,0,6,0
01-04 11:45:53,1.015,1.015,9.645,88.325,0,664309760,460984320,95006720,2825347072,4576,2160,0,62181376,0,82,416,670,1.620,1.350,1.240,0,2,0,0,0,16,7,0,6,0
01-04 11:45:54,2.010,1.508,43.719,52.261,0.503,664645632,460627968,95014912,2825351168,6138,1944,0,7282688,0,138,466,577,1.620,1.350,1.240,0,2,0,0,0,16,7,0,6,0
01-04 11:45:55,1.508,1.005,45.729,51.759,0,663851008,461414400,95019008,2825355264,4306,2160,0,4747264,0,104,472,581,1.730,1.370,1.250,0,3,0,0,0,16,7,0,6,0
01-04 11:45:56,1.531,1.531,41.837,53.571,1.531,663785472,460562432,95068160,2826207232,8663,1944,0,4653056,0,89,648,1252,1.730,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:45:57,1.515,2.020,43.939,50,2.525,663883776,460275712,95166464,2826297344,9678,2160,0,1355776,0,70,655,1053,1.730,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:45:58,3.535,2.020,44.949,47.475,2.020,664088576,459722752,95313920,2826469376,7936,1944,0,1126400,0,77,774,1282,1.730,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:45:59,4.455,3.960,46.040,45.050,0.495,664453120,458981376,95481856,2826661888,8679,2160,0,1097728,0,89,754,1352,1.730,1.370,1.250,1,0,0,0,0,16,7,0,6,0
01-04 11:46:00,5.500,5,43.500,44,2,664678400,458477568,95633408,2826780672,6942,1944,0,790528,0,70,711,1193,1.670,1.370,1.250,1,1,2,0,0,16,7,0,6,0
01-04 11:46:01,2.030,1.015,42.640,54.315,0,664641536,458412032,95715328,2826801152,25909,2160,0,1433600,0,72,618,904,1.670,1.370,1.250,0,2,0,0,0,16,7,0,6,0
01-04 11:46:02,2.500,1,39,57.500,0,664801280,458076160,95776768,2826891264,19589,1944,0,507904,0,30,461,767,1.670,1.370,1.250,0,2,0,0,0,16,7,0,6,0
01-04 11:46:03,2.020,1.010,38.384,58.586,0,664915968,457793536,95846400,2826989568,5611,2160,0,618496,0,39,469,815,1.670,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:04,4.040,1.010,46.465,47.980,0.505,665268224,457121792,95997952,2827145216,4212,1944,0,1036288,0,73,667,1166,1.670,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:05,13.568,14.573,40.201,31.658,0,665436160,456712192,96280576,2827091968,6780,1944,0,1331200,0,131,1079,1610,1.780,1.390,1.260,1,1,0,0,0,16,7,0,6,0
01-04 11:46:06,19.900,16.915,42.289,20.896,0,665567232,456523776,96358400,2827067392,6221,1944,0,1064960,0,119,710,752,1.780,1.390,1.260,1,3,0,0,0,16,7,0,6,0
01-04 11:46:07,22.111,24.121,16.583,37.186,0,665612288,456458240,96370688,2827075584,3918,2160,0,6541312,0,160,772,663,1.780,1.390,1.260,0,2,0,0,0,16,7,0,6,0
01-04 11:46:08,6.533,3.518,34.673,54.271,1.005,665513984,456396800,96432128,2827169792,5903,1944,0,4743168,0,49,576,1010,1.780,1.390,1.260,0,1,0,0,0,16,7,0,6,0
01-04 11:46:09,2.513,1.005,45.226,51.256,0,665698304,456044544,96522240,2827247616,4673,2160,0,679936,0,43,471,843,1.780,1.390,1.260,0,2,0,0,0,16,7,0,6,0
01-04 11:46:10,9.645,10.660,38.579,41.117,0,665919488,455602176,96690176,2827296768,4207,2160,0,1069056,0,82,799,1505,1.640,1.370,1.250,0,1,2,0,0,16,7,0,6,0
01-04 11:46:11,10.606,7.576,39.899,41.414,0.505,666144768,455188480,96907264,2827255808,4601,2160,0,1359872,0,98,809,1549,1.640,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:12,13.500,13.500,28,45,0,666382336,454680576,97157120,2827268096,4459,1944,0,1495040,0,129,831,1831,1.640,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:13,6.061,4.545,43.434,43.939,2.020,666517504,454340608,97337344,2827264000,3397,2160,0,1085440,0,80,647,1352,1.640,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:14,1.523,1.015,49.239,48.223,0,666570752,454115328,97406976,2827366400,4291,1944,0,348160,0,31,373,739,1.640,1.370,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:15,6.566,7.071,38.384,47.980,0,666529792,454053888,97505280,2827366400,4308,2160,0,606208,0,48,599,1218,1.580,1.360,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:16,1.020,2.551,43.367,51.531,1.531,666648576,453738496,97615872,2827448320,3399,2160,0,679936,0,49,453,853,1.580,1.360,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:17,9.137,7.614,34.518,46.701,2.030,667017216,453099520,97800192,2827526144,4392,2160,0,1118208,0,96,950,1731,1.580,1.360,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:18,10.606,6.566,43.939,36.364,2.525,667160576,452784128,97980416,2827513856,3457,1944,0,1626112,0,112,1040,2470,1.580,1.360,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:19,9.596,7.576,33.333,46.970,2.525,667377664,452341760,98213888,2827497472,4675,2202,0,1638400,0,124,796,1827,1.580,1.360,1.250,0,1,0,0,0,16,7,0,6,0
01-04 11:46:20,11.111,8.586,39.394,37.879,3.030,667840512,451608576,98435072,2827538432,4167,1944,0,1323008,0,108,863,1746,1.700,1.390,1.260,1,1,2,0,0,16,7,0,6,0
01-04 11:46:21,13.793,12.808,33.498,38.424,1.478,668041216,451293184,98598912,2827476992,4425,2160,0,1298432,0,101,846,1513,1.700,1.390,1.260,1,2,0,0,0,16,7,0,6,0
01-04 11:46:22,36.500,22,17.500,21,3,668614656,449986560,98660352,2828132352,5395,1944,0,8998912,0,68,912,2025,1.700,1.390,1.260,2,1,0,0,0,16,7,0,6,0
01-04 11:46:23,16.500,12,37.500,32,2,668651520,449769472,98893824,2828075008,6019,2106,0,2232320,0,122,1029,2344,1.700,1.390,1.260,0,1,0,0,0,16,7,0,6,0
01-04 11:46:24,10,10.500,38.500,38.500,2.500,668581888,449478656,99090432,2828222464,4653,1998,0,1241088,0,109,871,1873,1.700,1.390,1.260,2,1,0,0,0,16,7,0,3,0
01-04 11:46:25,9.045,8.543,41.709,38.191,2.513,669011968,448843776,99287040,2828218368,11124,2160,0,1548288,0,116,970,1534,1.720,1.400,1.270,0,1,0,0,0,16,7,0,3,0
01-04 11:46:26,7.960,5.473,43.781,39.303,3.483,669229056,448364544,99459072,2828308480,4516,1944,0,1183744,0,97,848,1451,1.720,1.400,1.270,1,0,0,0,0,16,7,0,3,0
01-04 11:46:27,7.653,6.633,40.816,41.837,3.061,669380608,447922176,99618816,2828431360,4741,2160,0,1253376,0,84,978,1459,1.720,1.400,1.270,0,1,0,0,0,16,7,0,3,0
01-04 11:46:28,11.881,7.921,42.574,36.634,0.990,669736960,447283200,99860480,2828464128,4523,1944,0,1581056,0,116,986,2155,1.720,1.400,1.270,2,1,0,0,0,16,7,0,3,0
01-04 11:46:29,9.137,5.076,37.056,44.162,4.569,670138368,446619648,100057088,2828525568,4440,2160,0,1490944,0,103,910,1616,1.720,1.400,1.270,0,1,0,0,0,16,7,0,3,0
01-04 11:46:30,5.102,3.571,42.347,43.878,5.102,670752768,445538304,100286464,2828742656,5673,2160,0,1421312,0,112,901,1560,1.740,1.410,1.270,0,1,2,0,0,16,7,0,3,0
01-04 11:46:31,8.040,11.055,38.693,39.196,3.015,671076352,444809216,100483072,2828947456,4558,1944,0,1245184,0,91,845,1301,1.740,1.410,1.270,2,1,0,0,0,16,7,0,3,0
01-04 11:46:32,8.543,5.528,43.216,38.693,4.020,671100928,444620800,100651008,2828926976,4196,2160,0,1159168,0,76,1112,1934,1.740,1.410,1.270,0,1,0,0,0,16,7,0,3,0
01-04 11:46:33,12.121,12.626,42.424,30.303,2.525,671744000,443723776,100823040,2829000704,5261,1944,0,1634304,0,123,920,1340,1.740,1.410,1.270,0,1,0,0,0,16,7,0,3,0
01-04 11:46:34,9.045,9.045,47.236,34.171,0.503,671870976,443314176,101064704,2829037568,4742,1944,0,1388544,0,105,687,1602,1.740,1.410,1.270,2,1,0,0,0,16,7,0,1,0
01-04 11:46:35,10.152,13.198,43.655,32.995,0,672485376,442384384,101335040,2829074432,4978,2160,0,1654784,0,134,785,1708,1.850,1.440,1.280,0,1,0,0,0,16,7,0,1,0
01-04 11:46:36,10.101,5.556,40.909,42.929,0.505,672681984,441933824,101548032,2829103104,6708,2160,0,9502720,0,109,847,1528,1.850,1.440,1.280,0,1,0,0,0,16,7,0,1,0
01-04 11:46:37,9.500,6.500,46.500,36.500,1,672792576,441556992,101806080,2829099008,5318,1944,0,1429504,0,110,809,2126,1.850,1.440,1.280,1,1,0,0,0,16,7,0,1,0
01-04 11:46:38,12.563,10.050,47.739,29.648,0,673198080,440918016,101990400,2829135872,6392,2160,0,1527808,0,117,644,1350,1.850,1.440,1.280,0,1,0,0,0,16,7,0,1,0
01-04 11:46:39,7.179,3.077,44.615,45.128,0,673390592,440238080,102240256,2829344768,3886,2160,0,1642496,0,113,718,1908,1.850,1.440,1.280,0,1,0,0,0,16,7,0,1,0
01-04 11:46:40,11.443,7.463,41.294,38.806,0.995,673665024,439885824,102400000,2829258752,6543,2160,0,1228800,0,82,676,1659,1.860,1.450,1.280,0,1,2,0,0,16,7,0,1,0
01-04 11:46:41,9.548,12.060,29.648,48.241,0.503,673734656,439570432,102567936,2829324288,4846,2202,0,1282048,0,113,724,1643,1.860,1.450,1.280,1,0,0,0,0,16,7,0,1,0
01-04 11:46:42,7.500,6,41,44.500,1,673865728,439160832,102682624,2829488128,3278,1944,0,1363968,0,99,737,1663,1.860,1.450,1.280,0,1,0,0,0,16,7,0,1,0
01-04 11:46:43,39.409,23.645,18.227,11.330,7.389,674549760,437633024,102768640,2830229504,4673,2160,0,835584,0,52,914,2747,1.860,1.450,1.280,1,1,0,0,0,16,7,0,1,0
01-04 11:46:44,16.346,6.731,37.500,35.577,3.846,674750464,437190656,102850560,2830372864,4498,1944,0,1036288,0,60,757,2418,1.860,1.450,1.280,1,2,0,0,0,16,7,0,1,0
01-04 11:46:45,6.701,2.577,45.361,42.268,3.093,674906112,436805632,102932480,2830487552,4254,1944,0,827392,0,44,861,1498,1.950,1.470,1.290,2,0,0,0,0,16,7,0,1,0
01-04 11:46:46,18,5.500,43.500,28.500,4.500,674803712,436600832,103071744,2830626816,4956,2202,0,1572864,0,93,1006,2738,1.950,1.470,1.290,1,0,0,0,0,16,7,0,1,0
01-04 11:46:47,38,21.500,23.500,15,2,675180544,435380224,103116800,2831384576,4678,1944,0,462848,0,22,929,1976,1.950,1.470,1.290,0,3,0,0,0,16,7,0,1,0
01-04 11:46:48,13.706,10.152,34.010,40.102,2.030,675606528,434806784,103182336,2831462400,6658,2160,0,946176,0,62,637,1046,1.950,1.470,1.290,0,2,0,0,0,16,7,0,1,0
01-04 11:46:49,8,7.500,38,45,1.500,675753984,434581504,103256064,2831466496,7018,1944,0,692224,0,48,634,1234,1.950,1.470,1.290,1,2,0,0,0,16,7,0,1,0
01-04 11:46:50,19.797,21.827,19.289,39.086,0,676061184,434298880,103272448,2831421440,4928,2160,0,8478720,0,38,604,824,2.030,1.500,1.300,0,1,2,0,0,16,7,0,1,0
01-04 11:46:51,4.545,4.545,40.909,49.495,0.505,675950592,434364416,103309312,2831429632,4347,2254,0,643072,0,44,514,1053,2.030,1.500,1.300,0,1,0,0,0,16,7,0,1,0
01-04 11:46:52,6.030,4.020,36.683,51.759,1.508,676032512,434171904,103350272,2831499264,10344,1944,0,503808,0,33,532,899,2.030,1.500,1.300,1,1,0,0,0,16,7,0,1,0
01-04 11:46:53,9.091,7.576,42.929,40.404,0,675958784,434221056,103374848,2831478784,3502,1836,0,1200128,0,28,523,945,2.030,1.500,1.300,0,3,0,0,0,16,7,0,1,0
01-04 11:46:54,15.500,15,26,43.500,0,676302848,433836032,103407616,2831486976,4560,2268,0,548864,0,45,529,873,2.030,1.500,1.300,1,1,0,0,0,16,7,0,1,0
01-04 11:46:55,3.015,4.020,39.698,52.261,1.005,676188160,433807360,103456768,2831572992,4873,1944,0,454656,0,27,411,782,2.110,1.520,1.310,1,2,0,0,0,16,7,0,1,0
01-04 11:46:56,16.583,15.075,30.653,37.688,0,676282368,433651712,103505920,2831585280,4876,2160,0,610304,0,40,609,910,2.110,1.520,1.310,0,2,0,0,0,16,7,0,1,0
01-04 11:46:57,8.500,6.500,40,44,1,676417536,433520640,103559168,2831527936,5063,2160,0,540672,0,38,621,1377,2.110,1.520,1.310,0,1,0,0,0,16,7,0,1,0
01-04 11:46:58,3.046,2.030,44.670,49.746,0.508,676581376,433238016,103616512,2831585280,5071,1944,0,499712,0,34,528,1169,2.110,1.520,1.310,0,2,0,0,0,16,7,0,1,0
01-04 11:46:59,1.523,2.030,40.102,54.822,1.523,676712448,432996352,103645184,2831646720,3968,2106,0,1331200,0,28,431,887,2.110,1.520,1.310,0,2,0,0,0,16,7,0,1,0
01-04 11:47:00,7.500,6.500,43.500,41.500,1,676745216,432934912,103714816,2831605760,4174,1998,0,503808,0,39,568,1118,2.100,1.530,1.320,0,1,2,0,0,16,7,0,1,0
01-04 11:47:01,6.030,5.025,46.734,41.709,0.503,676675584,432873472,103755776,2831691776,6643,1944,0,487424,0,27,428,770,2.100,1.530,1.320,0,1,0,0,0,16,7,0,1,0
01-04 11:47:02,6.533,8.543,39.196,45.729,0,676823040,432648192,103809024,2831716352,7057,2160,0,323584,0,31,431,799,2.100,1.530,1.320,1,2,0,0,0,16,7,0,1,0
01-04 11:47:03,7.071,4.040,40.909,47.980,0,677044224,432390144,103907328,2831650816,4115,2160,0,610304,0,48,610,1244,2.100,1.530,1.320,0,2,0,0,0,16,7,0,1,0
01-04 11:47:04,1.500,1,26,70.500,1,676999168,432422912,103911424,2831659008,5696,2160,0,10817536,0,65,383,616,2.100,1.530,1.320,0,1,0,0,0,16,7,0,1,0
01-04 11:47:05,2.030,2.030,21.320,73.604,1.015,676970496,431980544,103981056,2832052224,3740,1944,0,5169152,0,73,575,1337,2.170,1.560,1.320,0,1,0,0,0,16,7,0,1,0
01-04 11:47:06,5.970,6.965,40.299,44.776,1.990,676966400,431824896,104112128,2832076800,6222,2160,0,983040,0,69,632,1120,2.170,1.560,1.320,0,4,0,0,0,16,7,0,1,0
01-04 11:47:07,10.945,10.945,36.318,39.303,2.488,677167104,431439872,104194048,2832175104,4582,1944,0,610304,0,45,571,911,2.170,1.560,1.320,1,2,0,0,0,16,7,0,1,0
01-04 11:47:08,10.396,11.881,42.079,32.178,3.465,676442112,432013312,104349696,2832166912,3914,2160,0,1372160,0,87,916,1569,2.170,1.560,1.320,0,1,0,0,0,16,7,0,1,0
01-04 11:47:09,3.448,2.463,45.320,44.335,4.433,676421632,431980544,104370176,2832195584,5309,2160,0,491520,0,55,524,915,2.170,1.560,1.320,0,2,0,0,0,16,7,0,1,0
01-04 11:47:10,11.168,6.599,46.701,35.025,0.508,676794368,431505408,104460288,2832203776,12584,1944,0,811008,0,45,612,1053,2.160,1.570,1.330,1,1,2,0,0,16,7,0,1,0
01-04 11:47:11,11.386,10.396,36.139,41.584,0.495,676839424,431407104,104484864,2832232448,6507,2160,0,348160,0,18,522,840,2.160,1.570,1.330,0,1,0,0,0,16,7,0,1,0
01-04 11:47:12,7.143,2.041,46.939,43.878,0,676544512,431521792,104595456,2832277504,7781,1944,0,1024000,0,55,911,1612,2.160,1.570,1.330,0,1,0,0,0,16,7,0,1,0
01-04 11:47:13,9.596,7.576,35.354,45.960,1.515,676691968,431202304,104755200,2832285696,5065,1944,0,1052672,0,79,821,1551,2.160,1.570,1.330,1,0,0,0,0,16,7,0,1,0
