-- Logs begin at Sun 2020-02-23 18:11:15 UTC, end at Sun 2020-02-23 20:25:41 UTC. --
Feb 23 19:30:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 23 19:30:39 ubuntu dstat.sh[12942]: [286B blob data]
Feb 23 19:30:39 ubuntu dstat.sh[12942]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 23 19:30:39 ubuntu dstat.sh[12942]: 23-02 19:30:39| 10   3  67  18   2| 454M  482M  111M 2663M|   0     0 | 111k 1934k|6.54  20.1 | 500   818 |1.34 1.36 1.33|3.0   0  16|   0     0 |systemd              1    0.2%   0    0 |bash                 153481351k1249k0.1%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 23 19:30:40 ubuntu dstat.sh[12942]: 23-02 19:30:40| 17  37  37   2   7| 454M  481M  111M 2663M|  11k   23k| 180k  156k|3.00  12.0 |1599  3796 |1.34 1.36 1.33|4.0   0 313|   0     0 |bash                 153484.5%2464k  20k|bash                 153482464k  20k4.5%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 23 19:30:41 ubuntu dstat.sh[12942]: 23-02 19:30:41| 23  34  38   1   5| 455M  480M  111M 2664M|9569B   16k|  64k   16k|1.00  4.00 |1912  4186 |1.34 1.36 1.33|2.0   0 206|   0     0 |systemd              1     11%   0    0 |bash                 153481513k  13k3.5%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 23 19:30:42 ubuntu dstat.sh[12942]: 23-02 19:30:42| 31  24  40   0   6| 579M  356M  111M 2786M|5464B 5604B|   0   600k|   0  5.00 |2170  5044 |1.31 1.36 1.33|  0   0  89|   0     0 |systemd              1     22%   0    0 |bash                 15348 241k1113B  0%|mysqld       173M|   0     0 |  16    4    0    4    0
Feb 23 19:30:43 ubuntu dstat.sh[12942]: 23-02 19:30:43| 13  28  49   0  10| 579M  355M  111M 2786M|  17k   34k|   0     0 |   0     0 |1467  3730 |1.31 1.36 1.33|1.0   0 265|   0     0 |bash                 153486.5% 568k  17k|bash                 15348 568k  17k6.5%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 23 19:30:44 ubuntu dstat.sh[12942]: 23-02 19:30:44| 42   8  47   0   2| 602M  333M  111M 2786M|5425B 6488B|   0     0 |   0     0 | 741  1163 |1.31 1.36 1.33|1.0   0  30|   0     0 |keystone-manage      14340 45%5436k  81k|keystone-manage      143405436k  81k 45%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 23 19:30:45 ubuntu dstat.sh[12942]: 23-02 19:30:45| 42   5  42   8   3| 622M  313M  111M 2786M|4494B 1782B| 104k  320k|7.00  2.00 | 620   729 |1.31 1.36 1.33|  0 1.0   0|   0     0 |keystone-manage      14340 45%4629k  46k|keystone-manage      143404629k  46k 45%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 23 19:30:46 ubuntu dstat.sh[12942]: 23-02 19:30:46| 29   5  45  16   7| 640M  293M  111M 2787M|6688B 2106B| 604k    0 |42.0     0 | 725   914 |1.31 1.36 1.33|2.0   0   0|   0     0 |keystone-manage      14340 33%4928k 174k|keystone-manage      143404928k 174k 33%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 23 19:30:47 ubuntu dstat.sh[12942]: 23-02 19:30:47| 33  12  32  19   3| 659M  273M  111M 2788M|  18k  125k|  52k 1212k|6.00  27.0 |1604  3268 |1.45 1.38 1.34|1.0   0   0|   0     0 |keystone-manage      14340 27%2166k 427k|keystone-manage      143402166k 427k 27%|mysqld       184M|   0     0 |  16    8    0    6    0
Feb 23 19:30:48 ubuntu dstat.sh[12942]: 23-02 19:30:48|  8   5  43  42   1| 662M  270M  111M 2788M|5535B   46k|   0  1020k|   0  71.0 | 781  2109 |1.45 1.38 1.34|  0 1.0 2.0|   0     0 |python2              1556 4.0%  28k  30k|keystone-manage      14340  38k  53k4.0%|mysqld       186M|   0     0 |  16    8    0    6    0
Feb 23 19:30:49 ubuntu dstat.sh[12942]: 23-02 19:30:49|  2   3  45  45   4| 662M  269M  111M 2788M|6335B 1998B|   0  1268k|   0  92.0 | 753  1340 |1.45 1.38 1.34|  0 1.0   0|   0     0 |mysqld               122221.5%   0    0 |python2              13302  14k 464B  0%|mysqld       186M|   0     0 |  16    8    0    6    0
Feb 23 19:30:50 ubuntu dstat.sh[12942]: 23-02 19:30:50|  3   3  45  44   5| 663M  268M  111M 2788M|6568B 1944B|   0  1128k|   0  77.0 | 620  1140 |1.45 1.38 1.34|  0 1.0   0|   0     0 |mysqld               122222.5%   0    0 |python2              13302  14k 464B0.5%|mysqld       186M|   0     0 |  16    8    0    6    0
Feb 23 19:30:51 ubuntu dstat.sh[12942]: 23-02 19:30:51|  1   2  48  48   2| 663M  268M  111M 2789M|4180B 1944B|   0   836k|   0  57.0 | 527   993 |1.45 1.38 1.34|  0 1.0   0|   0     0 |mysqld               122221.5%   0    0 |python2              13302  14k 463B  0%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:52 ubuntu dstat.sh[12942]: 23-02 19:30:52|  3   1  49  47   2| 663M  267M  112M 2789M|3947B 2160B|   0   744k|   0  55.0 | 505   981 |1.41 1.38 1.34|1.0   0   0|   0     0 |mysqld               122221.0%   0    0 |python2              13302  14k 462B  0%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:53 ubuntu dstat.sh[12942]: 23-02 19:30:53|  2   1   9  88   1| 663M  267M  112M 2789M|4683B 1944B|   0  1064k|   0  90.0 | 540   693 |1.41 1.38 1.34|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13302  14k   0 0.5%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:54 ubuntu dstat.sh[12942]: 23-02 19:30:54|  2   1   0  97   1| 663M  267M  112M 2789M|4914B 2160B|   0   720k|   0   109 | 589   762 |1.41 1.38 1.34|  0 2.0   0|   0     0 |etcd                 140341.0%   0    0 |python2              13302  14k 915B0.5%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:55 ubuntu dstat.sh[12942]: 23-02 19:30:55|  2   2  41  54   2| 663M  266M  112M 2790M|4606B 2160B|   0  5284k|   0  92.0 | 581  1170 |1.41 1.38 1.34|1.0 1.0   0|   0     0 |mysqld               122220.5%   0    0 |python2              13302  14k 464B  0%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:56 ubuntu dstat.sh[12942]: 23-02 19:30:56|  3   1  48  48   0| 663M  266M  112M 2790M|5058B 2160B|   0  2068k|   0  93.0 | 632  1158 |1.41 1.38 1.34|1.0 1.0   0|   0     0 |mysqld               122222.0%   0    0 |python2              13302  14k 454B0.5%|mysqld       187M|   0     0 |  16    8    0    6    0
Feb 23 19:30:57 ubuntu dstat.sh[12942]: 23-02 19:30:57|  9   7  34  44   5| 664M  265M  112M 2790M|4011B 2160B|   0   524k|   0  52.0 | 738  1235 |1.46 1.39 1.34|5.0   0 1.0|   0     0 |mysqld               12222 14%   0    0 |python2              13302  14k 469B  0%|mysqld       188M|   0     0 |  16    8    0    6    0
Feb 23 19:30:58 ubuntu dstat.sh[12942]: 23-02 19:30:58|  9   9  27  44  11| 664M  265M  112M 2790M|3741B 1944B|   0   424k|   0  45.0 | 880  1568 |1.46 1.39 1.34|1.0 1.0 2.0|   0     0 |mysqld               12222 21%   0    0 |python2              13302  14k 470B  0%|mysqld       188M|   0     0 |  16    8    0    6    0
Feb 23 19:30:59 ubuntu dstat.sh[12942]: 23-02 19:30:59|  7   7  38  43   6| 664M  264M  112M 2790M|4286B 1944B|   0   568k|   0  59.0 | 795  1304 |1.46 1.39 1.34|1.0 1.0   0|   0     0 |mysqld               12222 12%   0    0 |python2              13302  14k 463B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:00 ubuntu dstat.sh[12942]: 23-02 19:31:00| 22  20  24  26   9| 665M  264M  112M 2790M|4694B 1944B|   0  1352k|   0  87.0 | 777   890 |1.46 1.39 1.34|1.0 2.0   0|   0     0 |mysqld               12222 39%   0    0 |python2              13302  14k 467B0.5%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:01 ubuntu dstat.sh[12942]: 23-02 19:31:01| 24  28   0  47   1| 665M  264M  112M 2790M|3792B 2160B|   0   480k|   0  26.0 | 661   641 |1.46 1.39 1.34|1.0 1.0   0|   0     0 |mysqld               12222 50%   0    0 |python2              13302  14k 451B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:02 ubuntu dstat.sh[12942]: 23-02 19:31:02| 26  26   0  48   1| 665M  264M  112M 2790M|4094B 2160B|   0     0 |   0     0 | 598   641 |1.58 1.41 1.35|1.0 1.0   0|   0     0 |mysqld               12222 50%   0    0 |python2              13302  14k 441B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:03 ubuntu dstat.sh[12942]: 23-02 19:31:03| 26  26   0  47   1| 665M  264M  112M 2790M|6898B 2200B|   0  1992k|   0  9.00 | 626   645 |1.58 1.41 1.35|1.0 1.0   0|   0     0 |mysqld               12222 50%   0    0 |python2              13302  14k 441B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:04 ubuntu dstat.sh[12942]: 23-02 19:31:04| 10   9  32  47   3| 665M  264M  112M 2790M|3446B 1998B|   0  2676k|   0  91.0 | 632  1097 |1.58 1.41 1.35|1.0 1.0   0|   0     0 |mysqld               12222 16%   0    0 |python2              13302  14k 459B0.5%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:05 ubuntu dstat.sh[12942]: 23-02 19:31:05|  7   6  40  45   2| 665M  263M  112M 2790M|4433B 1944B|   0   712k|   0  58.0 | 603  1118 |1.58 1.41 1.35|  0 1.0   0|   0     0 |mysqld               122229.5%   0    0 |python2              13302  14k 463B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 23 19:31:06 ubuntu dstat.sh[12942]: 23-02 19:31:06| 10   9  33  46   2| 665M  263M  113M 2790M|5626B 1890B|  16k 1556k|1.00   102 | 829  1527 |1.58 1.41 1.35|  0 1.0   0|   0     0 |mysqld               12222 16%   0    0 |python2              13302  14k 487B  0%|mysqld       189M|   0     0 |  16    8    0    5    0
Feb 23 19:31:07 ubuntu dstat.sh[12942]: 23-02 19:31:07| 10  12  33  41   3| 666M  262M  113M 2790M|5825B 2052B|   0   816k|   0  71.0 | 666  1288 |1.62 1.42 1.35|1.0 1.0   0|   0     0 |mysqld               12222 22%   0    0 |python2              13302  14k 459B0.5%|mysqld       189M|   0     0 |  16    8    0    5    0
Feb 23 19:31:08 ubuntu dstat.sh[12942]: 23-02 19:31:08| 10  12  38  38   2| 666M  262M  113M 2790M|4820B 1998B|   0   604k|   0  49.0 | 592  1068 |1.62 1.42 1.35|1.0 1.0 2.0|   0     0 |mysqld               12222 20%   0    0 |python2              13302  14k 477B  0%|mysqld       189M|   0     0 |  16    8    0    5    0
Feb 23 19:31:09 ubuntu dstat.sh[12942]: 23-02 19:31:09| 11  13  32  41   3| 666M  262M  113M 2790M|4015B 2052B|   0   600k|   0  46.0 | 619  1172 |1.62 1.42 1.35|  0 1.0   0|   0     0 |mysqld               12222 21%   0    0 |python2              13302  14k 465B  0%|mysqld       189M|   0     0 |  16    8    0    5    0
